,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,Level1,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,ZIP,ZIP5,nteeFinal
31970,246 W 38TH ST FL 8,NEW YORK,312631,608732,133700857,745621,36061.0,246 W 38TH ST NEW YORK NY 10018-9086,,PASCAL RIOULT DANCE THEATRE INC,A62,139563.0,749479,NY,246 W 38TH ST,10018-9086,10018.0,A62
32026,726 42ND ST,BROOKLYN,0,25100,133712843,72511,36047.0,726 42ND ST BROOKLYN NY 11232-3957,,REDHAWK INDIAN ARTS COUNCIL INC,A50,15300.0,71245,NY,726 42ND ST,11232-3957,11232.0,A50
32032,PO BOX 2093,NEW YORK,3900,98071,133714232,139735,36061.0,,,A GATHERING OF THE TRIBES INC,A20,4938.0,84168,NY,,10009-8915,10009.0,A20
32037,575 MADISON AVE 1006,NEW YORK,41937,96549,133715710,170960,36061.0,575 MADISON AVE NEW YORK NY 10022-2511,,DANIEL FERRO VOCAL PROGRAM INC,A6B,60843.0,157392,NY,575 MADISON AVE,10022-2511,10022.0,A6B
32039,1633 BROADWAY,NEW YORK,564285,243650,133716314,1281254,36061.0,1633 BROADWAY NEW YORK NY 10019-6708,,CIRCLE IN THE SQUARE THEATRE SCHOOL INC,A6E,1159796.0,1413857,NY,1633 BROADWAY,10019-6708,10019.0,A6E
32044,17 20 WHITESTONE EXWY,WHITESTONE,24198,387431,133716785,415509,36081.0,17 20 WHITESTONE EXWY WHITESTONE NY 11357-3000,,HONG KONG DRAGON BOAT FESTIVAL I,A23,0.0,387431,NY,17 20 WHITESTONE EXWY,11357-3000,11357.0,A23
32045,380 BROADWAY 4TH FLR,NEW YORK,9536,12135,133716797,136402,36061.0,380 BROADWAY NEW YORK NY 10013-6025,,ACCESS THEATRE,A65,136966.0,149130,NY,380 BROADWAY,10013-6025,10013.0,A65
32053,500 W 111TH ST APT 3E,NEW YORK,0,20693,133717854,39693,36061.0,500 W 111TH ST NEW YORK NY 10025-1910,,ENSEMBLE 21 MUSIC FOR THE 21ST CENTURY,A68,26748.0,47441,NY,500 W 111TH ST,10025-1910,10025.0,A68
32055,1 WASHINGTON SQ VILLAGE 1 U,NEW YORK,0,26288,133718261,39738,36061.0,1 WASHINGTON SQ VILLAGE 1 U NEW YORK NY 10012-1632,,EAST COAST ARTISTS INC,A65,13801.0,35343,NY,1 WASHINGTON SQ VILLAGE 1 U,10012-1632,10012.0,A65
32075,750 8TH AVE 506,NEW YORK,0,59276,133723672,68976,36061.0,750 8TH AVE NEW YORK NY 10036-7005,,KOREAN TRADITIONAL PERFORMING ARTS ASSOCIATION INC,A24,23440.0,82845,NY,750 8TH AVE,10036-7005,10036.0,A24
32090,24 W 55TH ST 7B,NEW YORK,20000,2000,133727987,37605,36061.0,24 W 55TH ST NEW YORK NY 10019-5320,,DESIGNS FOR LEARNING INC,A40,60209.0,62863,NY,24 W 55TH ST,10019-5320,10019.0,A40
32102,520 8TH AVE 3RD FLOOR STE 310,NEW YORK,372759,152030,133730731,838070,36061.0,520 8TH AVE 3RD FLOOR NEW YORK NY 10018-0000,,SARATOGA INTERNATIONAL THEATER INSTITUTE INC,A65,680520.0,839104,NY,520 8TH AVE 3RD FLOOR,10018-0000,10018.0,A65
32117,120 BANK STREET,NEW YORK,441839,1000,133735185,1526265,36061.0,120 BANK STREET NEW YORK NY 10014-2126,,HERBERT BERGHOF STUDIO INC,A6E,1490341.0,1506756,NY,120 BANK STREET,10014-2126,10014.0,A6E
32119,107 SUFFOLK ST APT 312,NEW YORK,88321,3946,133735337,259034,36061.0,107 SUFFOLK ST NEW YORK NY 10002-3387,,CLEMENTE SOTO VELEZ CULTURAL & EDUCATION CENTER INC,A60,0.0,380417,NY,107 SUFFOLK ST,10002-3387,10002.0,A60
32140,311 W 43RD ST 5TH FLOOR,NEW YORK,0,52282,133740018,153037,36061.0,311 W 43RD ST NEW YORK NY 10036-6413,,EMERGING ARTISTS THEATRE CO INC,A65,70442.0,123549,NY,311 W 43RD ST,10036-6413,10036.0,A65
32141,226 W 47TH ST,NEW YORK,0,282700,133740065,160102,36061.0,226 W 47TH ST NEW YORK NY 10036-1413,,CELEBRATE BROADWAY PRESERVATION FUND INC,A65,0.0,171210,NY,226 W 47TH ST,10036-1413,10036.0,A65
32150,312 WEST 36TH STREET 1ST FLR,NEW YORK,151656,327591,133741268,579726,36061.0,312 WEST 36TH STREET NEW YORK NY 10018-6494,,ABINGDON THEATRE COMPANY,A65,107754.0,595336,NY,312 WEST 36TH STREET,10018-6494,10018.0,A65
32178,160 W 87TH ST STE 8D,NEW YORK,0,91994,133747279,86729,36061.0,160 W 87TH ST NEW YORK NY 10024-2959,,JAPAN-U S PARTNERSHIP FOR THE PERFORMING ARTS INC,A60,0.0,92050,NY,160 W 87TH ST,10024-2959,10024.0,A60
32190,568 GRAND ST STE J 1206,NEW YORK,0,34668,133749624,31757,36061.0,568 GRAND ST NEW YORK NY 10002-4366,,JAPANESE FOLK DANCE INSTITUTE OF N Y INC,A62,0.0,34668,NY,568 GRAND ST,10002-4366,10002.0,A6E
32207,105 HUDSON ST,NEW YORK,38421,542405,133752576,474718,36061.0,105 HUDSON ST NEW YORK NY 10013-2331,,MINETTA BROOK INC,A65,0.0,555437,NY,105 HUDSON ST,10013-2331,10013.0,A65
32211,80 HANSON PLACE,BROOKLYN,483462,1873194,133753011,948161,36047.0,80 HANSON PLACE BROOKLYN NY 11217-1506,,SOUND PORTRAITS PRODUCTIONS INC,A68,22270.0,1864136,NY,80 HANSON PLACE,11217-1506,11217.0,A68
32232,117 WEST 138TH ST APT 4B,NEW YORK,0,59187,133757279,58437,36061.0,117 WEST 138TH ST NEW YORK NY 10030-2331,,BLACKBERRY PRODUCTION INC,A65,0.0,59187,NY,117 WEST 138TH ST,10030-2331,10030.0,A65
32238,1690 LEXINGTON AVE 2NDFL,NEW YORK,1436836,1265873,133759661,2204760,36061.0,1690 LEXINGTON AVE NEW YORK NY 10029-3932,,DREAMYARD DRAMA PROJECT INC,A25,969679.0,2248431,NY,1690 LEXINGTON AVE,10029-3932,10029.0,A25
32241,3081 RICHMOND RD,STATEN ISLAND,10000,80601,133759761,328555,36085.0,3081 RICHMOND RD STATEN ISLAND NY 10306-1941,,STATEN ISLAND BALLET THEATER INC,A63,149782.0,247091,NY,3081 RICHMOND RD,10306-1941,10306.0,A63
32246,140-142 SECOND AVENUE,NEW YORK,227029,318963,133761711,390996,36061.0,140-142 SECOND AVENUE NEW YORK NY 10003-8364,,FOUNDRY THEATRE INC,A65,55224.0,375540,NY,140-142 SECOND AVENUE,10003-8364,10003.0,A65
32248,APT 16,NEW YORK,40900,110744,133762638,148018,36061.0,APT NEW YORK NY 10011-0000,,SHAKESPEARE PROJECT INC,A65,0.0,115718,NY,APT,10011-0000,10011.0,A65
32253,312 WEST 36TH STREET 4TH FLR,NEW YORK,21753,154723,133763953,260836,36061.0,312 WEST 36TH STREET NEW YORK NY 10018-6436,,THE 42ND STREET WORKSHOP INC,A65,89455.0,244178,NY,312 WEST 36TH STREET,10018-6436,10018.0,A65
32282,119 BOWERY 2ND FLR,NEW YORK,0,41698,133770633,44990,36061.0,119 BOWERY NEW YORK NY 10002-4939,,EASTERN VIETNAM-CAMBODIA-LAOS CHINESE-DESCENT ASSOCIATION INC,A23,2250.0,60208,NY,119 BOWERY,10002-4939,10002.0,A23
32286,100 CHURCH ST STE 1608,NEW YORK,0,54769,133771393,74917,36061.0,100 CHURCH ST NEW YORK NY 10007-2615,,INTERNATIONAL EMIGRE ASSOCIATION OF ARTS & SCIENCES INC,A03,8205.0,62974,NY,100 CHURCH ST,10007-2615,10007.0,A03
32291,243 W 98TH ST 2 B,NEW YORK,31045,0,133772154,65384,36061.0,243 W 98TH ST 2 B NEW YORK NY 10025-5566,,BALLET FOR YOUNG AUDIENCES BALLET REPERTORY LTD OF NEW YORK CITY,A63,67231.0,67231,NY,243 W 98TH ST 2 B,10025-5566,10025.0,A63
32302,246 WEST 38TH ST 8TH FLOOR,NEW YORK,91994,41191,133773381,195140,36061.0,246 WEST 38TH ST NEW YORK NY 10018-9086,,ZGD INC,A62,143976.0,185167,NY,246 WEST 38TH ST,10018-9086,10018.0,A62
32309,170 W END AVE,NEW YORK,0,21025,133775983,31407,36061.0,170 W END AVE NEW YORK NY 10023-5401,,KINDRED SPIRITS FOUNDATION INC,A60,6858.0,27883,NY,170 W END AVE,10023-5401,10023.0,A65
32317,505 PARK AVE 20TH FLR,NEW YORK,59500,288086,133777395,465741,36061.0,505 PARK AVE NEW YORK NY 10022-9306,,AMERICAN FRIENDS OF THE STATE HERMITAGE MUSEUM INC,A54,3702.0,293756,NY,505 PARK AVE,10022-9306,10022.0,A54
32324,939 8TH AVENUE,NEW YORK,158733,500344,133779197,488825,36061.0,939 8TH AVENUE NEW YORK NY 10019-4264,,LARK THEATRE COMPANY INC,A65,23588.0,528921,NY,939 8TH AVENUE,10019-4264,10019.0,A65
32334,555 BROADWAY,NEW YORK,891503,2695085,133780998,2459565,36061.0,555 BROADWAY NEW YORK NY 10012-3919,,ALLIANCE FOR YOUNG ARTISTS & WRITERS INC,A25,351602.0,3086167,NY,555 BROADWAY,10012-3919,10012.0,A25
32345,PO BOX 88,NEW YORK,8070,15790,133782934,29875,36061.0,,,SIX FIGURES INC,A65,19588.0,35378,NY,,10024-0088,10024.0,A65
32359,446 CENTRAL PARK WEST 4B,NEW YORK,0,61126,133785670,70587,36061.0,446 CENTRAL PARK WEST NEW YORK NY 10025-4369,,NEW MOVES INC,A01,0.0,61210,NY,446 CENTRAL PARK WEST,10025-4369,10025.0,A62
32362,165 E 35TH ST 7J,NEW YORK,0,42453,133786051,43804,36061.0,165 E 35TH ST NEW YORK NY 10016-4128,,SHOTGUN PRODUCTIONS INC,A65,319.0,40067,NY,165 E 35TH ST,10016-4128,10016.0,A65
32365,512 7TH AVENUE 43RD FLR,NEW YORK,380737,2037621,133786747,1426676,36061.0,512 7TH AVENUE NEW YORK NY 10018-4603,,RUSH PHILANTHROPIC ARTS FOUNDATION,A12,0.0,1466102,NY,512 7TH AVENUE,10018-4603,10018.0,A12
32373,95 AVENUE 2ND FLOOR,NEW YORK,38123,66209,133787877,99356,36061.0,95 AVENUE NEW YORK NY 10009-0000,,ELEVATOR REPAIR SERVICE THEATER INC,A65,14960.0,89289,NY,95 AVENUE,10009-0000,10009.0,A65
32379,2 RIVERSIDE DR 2C,NEW YORK,0,154352,133789627,188339,36061.0,2 RIVERSIDE DR NEW YORK NY 10023-2524,,TEATRO GRATTACIELO,A6A,32230.0,196337,NY,2 RIVERSIDE DR,10023-2524,10023.0,A6A
32380,6 PENNYFIELD AVE,BRONX,0,22888,133789884,38258,36005.0,6 PENNYFIELD AVE BRONX NY 10465-4127,,MARITIME INDUSTRY MUSEUM AT FORT SCHUYLER,A54,12690.0,57187,NY,6 PENNYFIELD AVE,10465-4127,10465.0,A54
32385,805 3RD AVE FL 26,NEW YORK,583987,501210,133790835,1066015,36061.0,805 3RD AVE NEW YORK NY 10022-7538,,COMPLEXIONS-A CONCEPT IN DANCE,A62,519567.0,1076482,NY,805 3RD AVE,10022-7538,10022.0,A62
32401,300 E 42ND ST,NEW YORK,132615,156236,133793338,568944,36061.0,300 E 42ND ST NEW YORK NY 10017-5947,,EOS ORCHESTRA INC,A61,24435.0,183913,NY,300 E 42ND ST,10017-5947,10017.0,A61
32403,410 WEST 58TH STREET 31A,NEW YORK,50625,0,133793681,211672,36061.0,410 WEST 58TH STREET NEW YORK NY 10019-1128,,AMIRUS INC,A69,140117.0,140786,NY,410 WEST 58TH STREET,10019-1128,10019.0,A69
32405,154 WEST 57TH STREET STE 136,NEW YORK,170612,160168,133793888,350790,36061.0,154 WEST 57TH STREET NEW YORK NY 10019-3321,,FRENCH CONSERVATORY OF MUSIC INC,A6E,206401.0,395586,NY,154 WEST 57TH STREET,10019-3321,10019.0,A6E
32424,792 EASTERN PKWY,BROOKLYN,1159173,8181656,133798344,2917125,36047.0,792 EASTERN PKWY BROOKLYN NY 11213-3502,,JEWISH CHILDRENS MUSEUM,A52,292590.0,8518880,NY,792 EASTERN PKWY,11213-3502,11213.0,A52
32426,2373 BROADWAY STE 802,NEW YORK,0,67105,133798373,76637,36061.0,2373 BROADWAY NEW YORK NY 10024-2835,,UNTITLED THEATER COMPANY NO 61 LTD,A65,22487.0,89592,NY,2373 BROADWAY,10024-2835,10024.0,A65
32429,648 BROADWAY STE 1001,NEW YORK,12438,28500,133799191,165191,36061.0,648 BROADWAY NEW YORK NY 10012-2301,,ABSOLUTE ENSEMBLE LTD,A6C,130178.0,162329,NY,648 BROADWAY,10012-2301,10012.0,A6C
32459,60 E 8TH ST STE 4J,NEW YORK,0,26630,133803693,49602,36061.0,60 E 8TH ST NEW YORK NY 10003-6515,,LOCO-MOTION DANCE THEATRE FOR CHILDREN INC,A62,26972.0,53602,NY,60 E 8TH ST,10003-6515,10003.0,A62
32471,134 EAST 22 ND STREET 314,NEW YORK,48251,142900,133805585,187961,36061.0,134 EAST 22 ND STREET NEW YORK NY 10010-0000,,TEATRO CIRCULO LTD,A65,46468.0,190079,NY,134 EAST 22 ND STREET,10010-0000,10010.0,A65
32475,282 W END AVE STE 1 R,NEW YORK,50919,5850,133806279,58520,36061.0,282 W END AVE NEW YORK NY 10023-8163,,MANHATTAN CHAMBER ORCHESTRA INC,A68,52429.0,58292,NY,282 W END AVE,10023-8163,10023.0,A68
32492,PO BOX 286934,NEW YORK,0,46130,133810105,45361,36061.0,,,IMUA THEATRE CO INC,A65,0.0,46130,NY,,10128-0009,10128.0,A65
32513,140 SECOND AVE 503,NEW YORK,55823,186901,133812712,209486,36061.0,140 SECOND AVE NEW YORK NY 10003-8384,,ART SWEATS INC,A62,67466.0,256631,NY,140 SECOND AVE,10003-8384,10003.0,A62
32514,200 PARK AVENUE S 8TH FLR,NEW YORK,40000,805157,133813143,308432,36061.0,200 PARK AVENUE S NEW YORK NY 10003-1526,,DRAMA DEPT INCORPORATED,A65,48132.0,853982,NY,200 PARK AVENUE S,10003-1526,10003.0,A65
32527,400 W 43RD ST STE 19D,NEW YORK,0,126670,133818345,122767,36061.0,400 W 43RD ST NEW YORK NY 10036-6311,,AMERICAN OPERA MUSICAL THEATER CO INC,A6A,60478.0,199399,NY,400 W 43RD ST,10036-6311,10036.0,A6A
32530,331 E 29TH ST STE 9L,NEW YORK,0,0,133819482,22842,36061.0,331 E 29TH ST NEW YORK NY 10016-8349,,PHILIPPINE NURSES ASSOCIATION INC,A23,10346.0,23094,NY,331 E 29TH ST,10016-8349,10016.0,A23
32564,220 W 93RD ST APT 6C,NEW YORK,0,74717,133829236,86937,36061.0,220 W 93RD ST NEW YORK NY 10025-7484,,INFINITY DANCE THEATER COMPANY LTD,A62,19534.0,94286,NY,220 W 93RD ST,10025-7484,10025.0,A62
32580,294 CROWN AVE,STATEN ISLAND,0,34515,133833390,16262,36085.0,294 CROWN AVE STATEN ISLAND NY 10312-2940,,STATEN ISLAND SPORTS HALL OF FAME INC,A50,0.0,34529,NY,294 CROWN AVE,10312-2940,10312.0,A50
32590,55 N MOORE ST,NEW YORK,62298,57991,133835811,148210,36061.0,55 N MOORE ST NEW YORK NY 10013-2349,,RACING THOUGHTS INC,A62,95621.0,154287,NY,55 N MOORE ST,10013-2349,10013.0,A62
32593,131 PERRY STREET,NEW YORK,127627,235305,133836585,300512,36061.0,131 PERRY STREET NEW YORK NY 10014-6241,,BANG GROUP INC,A62,58488.0,293793,NY,131 PERRY STREET,10014-6241,10014.0,A62
32596,526 W 26TH ST ROOM 824,NEW YORK,110005,247703,133837466,328119,36061.0,526 W 26TH ST NEW YORK NY 10001-5538,,INTERNATIONAL PRINT CENTER NEW YORK,A40,0.0,251167,NY,526 W 26TH ST,10001-5538,10001.0,A40
32600,422 W 57TH ST,NEW YORK,0,10411,133837753,51505,36061.0,422 W 57TH ST NEW YORK NY 10019-3051,,LOOKING GLASS THEATER INC,A65,47916.0,58327,NY,422 W 57TH ST,10019-3051,10019.0,A65
32603,246 W 38TH ST 8TH FLR,NEW YORK,210417,198561,133838879,510004,36061.0,246 W 38TH ST NEW YORK NY 10018-9086,,THRESHOLD DANCE PROJECTS INC,A62,173289.0,425792,NY,246 W 38TH ST,10018-9086,10018.0,A62
32610,330 W 42ND ST FLR 11,NEW YORK,113935,124350,133839702,313180,36061.0,330 W 42ND ST NEW YORK NY 10036-6902,,EARLY STAGES PROGRAM INC,A20,91209.0,222499,NY,330 W 42ND ST,10036-6902,10036.0,A20
32618,113 BANK ST APT 1R,NEW YORK,3650,35836,133840774,76374,36061.0,113 BANK ST NEW YORK NY 10014-2176,,BYRDCLIFFE THEATRE COMPANY INC,A65,57405.0,93241,NY,113 BANK ST,10014-2176,10014.0,A65
32636,105 CHAMBERS ST FL 2,NEW YORK,0,92705,133843768,76995,36061.0,105 CHAMBERS ST NEW YORK NY 10007-3516,,THE FOUNDERS ASSOCIATION INC,A23,0.0,92705,NY,105 CHAMBERS ST,10007-3516,10007.0,A23
32639,323 E 79TH ST,NEW YORK,41621,0,133844615,166263,36061.0,323 E 79TH ST NEW YORK NY 10021-0922,,FIRST HUNGARIAN LITERARY SOCIETY INCORPORATED,A23,127445.0,243647,NY,323 E 79TH ST,10021-0922,10021.0,A23
32641,481 EIGHTH AVE STE E22,NEW YORK,0,30000,133844997,29000,36061.0,481 EIGHTH AVE NEW YORK NY 10001-1820,,AMERICAN MUSICIAN FOUNDATION INC,A68,0.0,33000,NY,481 EIGHTH AVE,10001-1820,10001.0,A68
32644,155 BANK ST,NEW YORK,0,16311,133845307,203633,36061.0,155 BANK ST NEW YORK NY 10014-2010,,PECCADILLO THEATER COMPANY INC,A65,200284.0,216940,NY,155 BANK ST,10014-2010,10014.0,A65
32655,321 W 76TH ST STE 2B,NEW YORK,10890,90884,133847871,32399,36061.0,321 W 76TH ST NEW YORK NY 10023-8044,,COLLEAGUES THEATRE COMPANY INC,A65,0.0,35957,NY,321 W 76TH ST,10023-8044,10023.0,A65
32671,PO BOX 328,NEW YORK,0,67705,133852546,94230,36061.0,,,JUGGERNAUT THEATRE COMPANY LTD,A65,0.0,67705,NY,,10011-0000,10011.0,A65
32672,187 EAST 4TH STREET 5N,NEW YORK,249072,564499,133852592,820716,36061.0,187 EAST 4TH STREET NEW YORK NY 10009-7264,,BUILDERS ASSOCIATION INC,A65,228770.0,865007,NY,187 EAST 4TH STREET,10009-7264,10009.0,A65
32680,104 E 126TH ST FL 2,NEW YORK,115685,80136,133853627,272022,36061.0,104 E 126TH ST NEW YORK NY 10035-1623,,INTERNATIONAL JAZZ MUSEUM,A50,0.0,80182,NY,104 E 126TH ST,10035-1623,10035.0,A50
32692,36 WEST 44TH STREET,NEW YORK,131071,609786,133857441,634013,36061.0,36 WEST 44TH STREET NEW YORK NY 10036-8102,,AUSCHWITZ JEWISH CENTER FOUNDATION INC,A54,0.0,610069,NY,36 WEST 44TH STREET,10036-8102,10036.0,A54
32712,443 E 115TH ST,NEW YORK,207272,40770,133859737,995030,36061.0,443 E 115TH ST NEW YORK NY 10029-1702,,NATIONAL MUSEUM OF CATHOLIC ART AND HISTORY,A54,0.0,41996,NY,443 E 115TH ST,10029-1702,10029.0,A54
32727,315 W 86TH ST APT 4E,NEW YORK,40100,102625,133862351,140223,36061.0,315 W 86TH ST NEW YORK NY 10024-3165,,GREAT SMALL WORKS INC,A65,27169.0,130730,NY,315 W 86TH ST,10024-3165,10024.0,A65
32728,1155 AVENUE OF THE AMERICAS,NEW YORK,179260,236986,133862422,265269,36061.0,1155 AVENUE OF THE AMERICAS NEW YORK NY 10036-2711,,CHASHAMA INC,A60,93576.0,330917,NY,1155 AVENUE OF THE AMERICAS,10036-2711,10036.0,A60
32735,29 BROADWAY STE 600,NEW YORK,0,5450,133863135,44189,36061.0,29 BROADWAY NEW YORK NY 10006-3201,,CYCLADIC ART FOUNDATION,A12,0.0,31274,NY,29 BROADWAY,10006-3201,10006.0,A12
32736,15 W 16TH ST,NEW YORK,2449273,6285582,133863344,9506982,36061.0,15 W 16TH ST NEW YORK NY 10011-6301,,CENTER FOR JEWISH HISTORY INC,A23,655792.0,7834462,NY,15 W 16TH ST,10011-6301,10011.0,A23
32762,2804 THIRD AVENUE,BRONX,40004,0,133869493,161001,36005.0,2804 THIRD AVENUE BRONX NY 10455-4000,,NATIONAL PUERTO RICAN DAY PARADE INC,A23,0.0,65943,NY,2804 THIRD AVENUE,10455-4000,10455.0,A23
32796,81 MURRAY ST STE 5,NEW YORK,0,61620,133877381,49028,36061.0,81 MURRAY ST NEW YORK NY 10007-2167,,ARMENIAN CENTER FOR CONTEMPORARY EXPERIMENTAL ART INC,A60,0.0,61620,NY,81 MURRAY ST,10007-2167,10007.0,A60
32813,401 W 24TH ST STE 8,NEW ORK,0,35697,133880426,37887,36061.0,401 W 24TH ST NEW ORK NY 10011-1241,,TERRANOVA PRODUCTIONS,A65,2154.0,37857,NY,401 W 24TH ST,10011-1241,10011.0,A65
32816,62 WILLIAM ST 7TH FLR,NEW YORK,171605,237739,133880953,416347,36061.0,62 WILLIAM ST NEW YORK NY 10005-1520,,STORYVILLE CENTER FOR THE SPOKEN WORD INC,A65,185258.0,459184,NY,62 WILLIAM ST,10005-1520,10005.0,A65
32818,PO BOX 917,BRONX,0,23443,133882139,32428,36005.0,,,BRONX PUERTO RICAN DAY PARADE INC,A23,0.0,43746,NY,,10455-0917,10455.0,A23
32819,39 BATTERY PLACE,NEW YORK,193808,357376,133882190,581189,36061.0,39 BATTERY PLACE NEW YORK NY 10280-1501,,SKYSCRAPER MUSEUM,A54,384524.0,744880,NY,39 BATTERY PLACE,10280-1501,10280.0,A54
32836,444 MADISON AVENUE 3103,NEW YORK,0,5500,133886891,6667,36061.0,444 MADISON AVENUE NEW YORK NY 10022-6903,,AMERICAN FRIENDS OF FLAMENCO INC,A62,0.0,9815,NY,444 MADISON AVENUE,10022-6903,10022.0,A62
32845,33 WEST 60TH STREET 11TH FLOOR,NEW YORK,10398618,30423063,133888641,30052317,36061.0,33 WEST 60TH STREET NEW YORK NY 10023-7905,,JAZZ AT LINCOLN CENTER INC,A68,12578489.0,42914588,NY,33 WEST 60TH STREET,10023-7905,10023.0,A68
32849,130 E 59TH ST STE 840,NEW YORK,52631,352375,133888983,202852,36061.0,130 E 59TH ST NEW YORK NY 10022-1302,,THE NEW YORK MUSIC FOR YOUTH FOUNDATION INC,A12,0.0,361540,NY,130 E 59TH ST,10022-1302,10022.0,A12
32859,2234 3RD AVE 2ND FLR,NEW YORK,0,0,133891881,149373,36061.0,2234 3RD AVE NEW YORK NY 10035-2904,,UPTOWN DANCE ACADEMY INC,A25,151602.0,151602,NY,2234 3RD AVE,10035-2904,10035.0,A25
32878,2444 BROADWAY SUITE 231,NEW YORK,57200,253624,133895528,398224,36061.0,2444 BROADWAY NEW YORK NY 10024-1103,,MELTING POT THEATRE CO,A65,70799.0,327435,NY,2444 BROADWAY,10024-1103,10024.0,A65
32885,232 THIRD ST DOA,BROOKLYN,0,47559,133896400,26532,36047.0,232 THIRD ST DOA BROOKLYN NY 11215-2714,,J MANDLE PERFORMANCE INC,A65,1813.0,50932,NY,232 THIRD ST DOA,11215-2714,11215.0,A65
32908,45 E 33RD ST,NEW YORK,91000,372551,133900360,353151,36061.0,45 E 33RD ST NEW YORK NY 10016-5336,,SECOND CENTURY FUND OF THE WORKMENS CIRCLE INCORPORATED,A23,0.0,493010,NY,45 E 33RD ST,10016-5336,10016.0,A23
32920,640 W 139TH ST APT 60,NEW YORK,0,24125,133903490,21247,36061.0,640 W 139TH ST NEW YORK NY 10031-7335,,NEW YORK ART ENSEMBLE INC,A6C,2981.0,27106,NY,640 W 139TH ST,10031-7335,10031.0,A6C
32923,16 E 11TH ST 3A,NEW YORK,10225,67411,133904072,90328,36061.0,16 E 11TH ST NEW YORK NY 10003-4489,,SEQUITUR NEW MUSIC CORPORATION,A68,6047.0,73498,NY,16 E 11TH ST,10003-4489,10003.0,A68
32926,1775 BROADWAY STE 708,NEW YORK,213331,287150,133904262,777430,36061.0,1775 BROADWAY NEW YORK NY 10019-1903,,BAT THEATRE INC,A65,444157.0,772872,NY,1775 BROADWAY,10019-1903,10019.0,A65
32945,66 WOOSTER ST,NEW YORK,0,77847,133908692,101554,36061.0,66 WOOSTER ST NEW YORK NY 10012-4305,,SOHO THINK TANK INC,A65,59630.0,139364,NY,66 WOOSTER ST,10012-4305,10012.0,A65
32948,16 FLAGG PL,STATEN ISLAND,0,19104,133909562,18581,36085.0,16 FLAGG PL STATEN ISLAND NY 10304-1166,,COLUMCILLE CULTURAL CENTER INC,A20,0.0,30570,NY,16 FLAGG PL,10304-1166,10304.0,A20
32967,225 W 34TH ST STE 1800,NEW YORK,0,88000,133912334,65025,36061.0,225 W 34TH ST NEW YORK NY 10122-1800,,AUBIN PICTURES INC,A01,11803.0,99803,NY,225 W 34TH ST,10122-1800,10122.0,A01
32973,246 W 38TH ST 8TH FLR,NEW YORK,48500,146749,133913291,355591,36061.0,246 W 38TH ST NEW YORK NY 10018-9086,,INTA INC,A60,275009.0,425351,NY,246 W 38TH ST,10018-9086,10018.0,A60
32974,332 BLEECKER ST K 136,NEW YORK,0,5970,133913351,35354,36061.0,332 BLEECKER ST K NEW YORK NY 10014-2980,,MOONWORK INC,A65,40125.0,46095,NY,332 BLEECKER ST K,10014-2980,10014.0,A65
32977,460 W 49TH ST,NEW YORK,0,30000,133914058,33298,36061.0,460 W 49TH ST NEW YORK NY 10019-7240,,MANHATTAN PLAYHOUSE INC,A25,0.0,30130,NY,460 W 49TH ST,10019-7240,10019.0,A25
33000,70 E 3RD ST 9,NEW YORK,50515,120884,133919147,126112,36061.0,70 E 3RD ST NEW YORK NY 10003-9278,,GROOVE WITH ME INC,A62,300.0,122031,NY,70 E 3RD ST,10003-9278,10003.0,A62
33010,7 E 14TH ST APT 1207,NEW YORK,84801,306909,133920920,248886,36061.0,7 E 14TH ST NEW YORK NY 10003-3118,,STARFISH THEATREWORKS INC,A65,8776.0,320252,NY,7 E 14TH ST,10003-3118,10003.0,A65
33019,140 SECOND AVE 501,NEW YORK,107881,179585,133922974,352819,36061.0,140 SECOND AVE NEW YORK NY 10003-8385,,THIN MAN DANCE INC,A62,197403.0,378158,NY,140 SECOND AVE,10003-8385,10003.0,A62
33028,ONE NY PLAZA,NEW YORK,0,19519,133925551,41474,36061.0,ONE NY PLAZA NEW YORK NY 10004-0000,,CERDDORIAN NYC INC,A6B,23008.0,42793,NY,ONE NY PLAZA,10004-0000,10004.0,A6B
33044,100 LAFAYETTE ST SUITE 800,NEW YORK,51666,229015,133929841,231087,36061.0,100 LAFAYETTE ST NEW YORK NY 10013-4400,,SECOND GENERATION PRODUCTIONS INC,A65,5884.0,234899,NY,100 LAFAYETTE ST,10013-4400,10013.0,A65
33050,330 W 45 ST APT 1H,NEW YORK,75000,25567,133931624,205764,36061.0,330 W 45 ST NEW YORK NY 10036-3856,,RANDOM FARMS KIDS THEATER INC,A65,181919.0,226287,NY,330 W 45 ST,10036-3856,10036.0,A65
33052,37 GRAND AVE,BROOKLYN,0,56500,133931803,115439,36047.0,37 GRAND AVE BROOKLYN NY 11205-1301,,SWEET JANE PRODUCTIONS INC,A65,30988.0,118404,NY,37 GRAND AVE,11205-1301,11205.0,A65
33059,30 E 20TH ST ROOM 302,NEW YORK,0,0,133932856,68362,36061.0,30 E 20TH ST NEW YORK NY 10003-1310,,NYJPW CHINESE AMERICAN ARTS AND CULTURE ASSOCIATION INC,A23,85815.0,86096,NY,30 E 20TH ST,10003-1310,10003.0,A23
