,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,ZIP,ZIP5,nteeFinal
34727,294 CROWN AVE,STATEN ISLAND,0,26690,133833390,22722,36085.0,294 CROWN AVE STATEN ISLAND NY 10312-2940,STATEN ISLAND SPORTS HALL OF FAME INC,A50,0.0,26690,NY,294 CROWN AVE,10312-2940,10312.0,A50
34735,55 N MOORE ST,NEW YORK,0,41658,133835811,132296,36061.0,55 N MOORE ST NEW YORK NY 10013-2349,RACING THOUGHTS INC,A62,58308.0,115213,NY,55 N MOORE ST,10013-2349,10013.0,A62
34742,131 PERRY STREET,NEW YORK,125645,272504,133836585,353052,36061.0,131 PERRY STREET NEW YORK NY 10014-6241,BANG GROUP INC,A62,69049.0,341553,NY,131 PERRY STREET,10014-6241,10014.0,A62
34744,526 W 26TH ST RM 824,NEW YORK,139501,399384,133837466,388814,36061.0,526 W 26TH ST NEW YORK NY 10001-5538,INTERNATIONAL PRINT CENTER NEW YORK,A40,0.0,399823,NY,526 W 26TH ST,10001-5538,10001.0,A40
34751,246 WEST 38TH STREET 8TH FLOOR,NEW YORK,0,141280,133838879,283628,36061.0,246 WEST 38TH STREET NEW YORK NY 10018-5805,THRESHOLD DANCE PROJECTS INC,A62,72410.0,236880,NY,246 WEST 38TH STREET,10018-5805,10018.0,A62
34755,330 W 42ND ST FL 11,NEW YORK,0,148040,133839702,357181,36061.0,330 W 42ND ST NEW YORK NY 10036-6902,EARLY STAGES PROGRAM INC,A20,127415.0,317980,NY,330 W 42ND ST,10036-6902,10036.0,A20
34781,PO BOX 206,BROOKLYN,0,859390,133844327,33625,36047.0,,THE JOAN DALIANIS FOUNDATION INC,A12,0.0,877731,NY,,11235-0206,11235.0,A12
34782,323 EAST 79TH STREET,NEW YORK,0,0,133844615,235740,36061.0,323 EAST 79TH STREET NEW YORK NY 10075-0922,FIRST HUNGARIAN LITERARY SOCIETY INCORPORATED,A23,56035.0,281123,NY,323 EAST 79TH STREET,10075-0922,10075.0,A23
34784,PO BOX 1052,NEW YORK,0,19000,133844997,21600,36061.0,,AMERICAN MUSICIAN FOUNDATION INC,A68,0.0,22000,NY,,10150-1052,10150.0,A68
34786,423 W 46TH ST,NEW YORK,0,50453,133845307,201297,36061.0,423 W 46TH ST NEW YORK NY 10036-3510,PECCADILLO THEATER COMPANY INC,A65,57018.0,141212,NY,423 W 46TH ST,10036-3510,10036.0,A65
34787,620 EIGHTH AVE 13TH FL,NEW YORK,0,607997,133845366,530139,36061.0,620 EIGHTH AVE NEW YORK NY 10018-1618,MEDICI ARCHIVE PROJECT INC,A50,0.0,608110,NY,620 EIGHTH AVE,10018-1618,10018.0,A50
34813,PO BOX 328,NEW YORK,0,38421,133852546,37023,36061.0,,JUGGERNAUT THEATRE COMPANY LTD,A65,0.0,38421,NY,,10113-0328,10113.0,A65
34814,453 BROOME ST APT 4C,NEW YORK,0,95937,133852592,425697,36061.0,453 BROOME ST NEW YORK NY 10013-2672,BUILDERS ASSOCIATION INC,A65,265184.0,420709,NY,453 BROOME ST,10013-2672,10013.0,A65
34822,104 E 126TH ST FL 2,NEW YORK,0,504287,133853627,601255,36061.0,104 E 126TH ST NEW YORK NY 10035-1621,THE NATIONAL JAZZ MUSEUM IN HARLEM,A50,11480.0,668100,NY,104 E 126TH ST,10035-1621,10035.0,A50
34835,36 BATTERY PL,NEW YORK,149113,439587,133857441,298611,36061.0,36 BATTERY PL NEW YORK NY 10280-1502,AUSCHWITZ JEWISH CENTER FOUNDATION INC,A54,0.0,567394,NY,36 BATTERY PL,10280-1502,10280.0,A54
34860,463 WEST ST APT G114,NEW YORK,0,29749,133861585,44729,36061.0,463 WEST ST NEW YORK NY 10014-2029,ROBERT WOOD DANCE NEW YORK INC,A62,15000.0,44749,NY,463 WEST ST,10014-2029,10014.0,A62
34864,315 WEST 86TH STREET,NEW YORK,0,90187,133862351,170345,36061.0,315 WEST 86TH STREET NEW YORK NY 10024-3111,GREAT SMALL WORKS INC,A65,41047.0,131234,NY,315 WEST 86TH STREET,10024-3111,10024.0,A65
34865,ONE BRYANT PARK,NEW YORK,0,469725,133862422,657123,36061.0,ONE BRYANT PARK NEW YORK NY 10036-6728,CHASHAMA INC,A60,160249.0,632736,NY,ONE BRYANT PARK,10036-6728,10036.0,A60
34871,29 BROADWAY STE 600,NEW YORK,0,50000,133863135,178196,36061.0,29 BROADWAY NEW YORK NY 10006-3201,CYCLADIC ART FOUNDATION,A12,0.0,48324,NY,29 BROADWAY,10006-3201,10006.0,A12
34872,15 W 16TH ST,NEW YORK,2071489,2936130,133863344,8653504,36061.0,15 W 16TH ST NEW YORK NY 10011-6301,CENTER FOR JEWISH HISTORY INC,A23,1017195.0,4298143,NY,15 W 16TH ST,10011-6301,10011.0,A23
34894,2804 THIRD AVENUE,BRONX,0,0,133869493,0,36005.0,2804 THIRD AVENUE BRONX NY 10455-4000,NATIONAL PUERTO RICAN DAY PARADE INC,A23,0.0,-347026,NY,2804 THIRD AVENUE,10455-4000,10455.0,A23
34916,70 SAINT MARKS PL APT 5F,NEW YORK,0,24690,133874207,90556,36061.0,70 SAINT MARKS PL NEW YORK NY 10003-8185,WAINTROB PROJECT FOR THE VISUAL ARTS INC,A40,0.0,227974,NY,70 SAINT MARKS PL,10003-8185,10003.0,A40
34938,10 E 40TH ST FL 25,NEW YORK,0,101200,133880269,2283,36061.0,10 E 40TH ST NEW YORK NY 10016-0201,THE MUSICIANS AID SOCIETY OF NEW YORK INC,A68,0.0,101761,NY,10 E 40TH ST,10016-0201,10016.0,A68
34941,401 W 24TH ST APT 8,NEW ORK,0,78355,133880426,120128,36061.0,401 W 24TH ST NEW ORK NY 10011-1241,TERRANOVA THEATRE COLLECTIVE INC,A65,39397.0,117764,NY,401 W 24TH ST,10011-1241,10011.0,A65
34944,330 W 38TH ST RM 1403,NEW YORK,332170,275545,133880953,949326,36061.0,330 W 38TH ST NEW YORK NY 10018-2941,STORYVILLE CENTER FOR THE SPOKEN WORD INC,A65,793235.0,1129289,NY,330 W 38TH ST,10018-2941,10018.0,A65
34946,39 BATTERY PL,NEW YORK,245150,739496,133882190,607826,36061.0,39 BATTERY PL NEW YORK NY 10280-1501,SKYSCRAPER MUSEUM,A54,72636.0,870779,NY,39 BATTERY PL,10280-1501,10280.0,A54
34963,444 MADISON AVENUE STE 2800,NEW YORK,0,0,133886891,2203,36061.0,444 MADISON AVENUE NEW YORK NY 10022-6903,AMERICAN FRIENDS OF FLAMENCO INC,A62,0.0,4198,NY,444 MADISON AVENUE,10022-6903,10022.0,A62
34972,33 W 60TH ST FL 11,NEW YORK,14991477,15329589,133888641,38687420,36061.0,33 W 60TH ST NEW YORK NY 10023-7905,JAZZ AT LINCOLN CENTER INC,A68,15875766.0,31005813,NY,33 W 60TH ST,10023-7905,10023.0,A68
34985,167 E 121ST ST,NEW YORK,115276,112288,133891881,365045,36061.0,167 E 121ST ST NEW YORK NY 10035-3524,UPTOWN DANCE ACADEMY INC,A25,252759.0,365047,NY,167 E 121ST ST,10035-3524,10035.0,A25
34996,412 W 42ND ST STE 4E3,NEW YORK,5846,134189,133894009,135013,36061.0,412 W 42ND ST NEW YORK NY 10036-6809,ALCHEMY THEATRE COMPANY OF MANHATTAN INC,A65,7064.0,141253,NY,412 W 42ND ST,10036-6809,10036.0,A65
34998,601 WALTON AVE,BRONX,52976,194690,133894314,302706,36005.0,601 WALTON AVE BRONX NY 10451-5235,MULTICULTURAL MUSIC GROUP INC,A68,106810.0,303000,NY,601 WALTON AVE,10451-5235,10451.0,A68
35001,2440 BROADWAY SUITE 197,NEW YORK,5740,37000,133895528,93302,36061.0,2440 BROADWAY NEW YORK NY 10024-1158,MELTING POT THEATRE CO,A65,22000.0,66535,NY,2440 BROADWAY,10024-1158,10024.0,A65
35008,246 WEST 38TH STREET,NEW YORK,0,76700,133896400,97048,36061.0,246 WEST 38TH STREET NEW YORK NY 10018-5805,J MANDLE PERFORMANCE INC,A65,23959.0,115262,NY,246 WEST 38TH STREET,10018-5805,10018.0,A65
35024,49 BLEECKER ST APT 602,NEW YORK,663755,889322,133898892,1301580,36061.0,49 BLEECKER ST NEW YORK NY 10012-2481,CULTURE PROJECT,A02,250836.0,1024250,NY,49 BLEECKER ST,10012-2481,10012.0,A02
35032,318 W 39TH ST FL 5,NEW YORK,0,85730,133900360,58023,36061.0,318 W 39TH ST NEW YORK NY 10018-1655,SECOND CENTURY FUND OF THE WORKMENS CIRCLE INCORPORATED,A23,0.0,130665,NY,318 W 39TH ST,10018-1655,10018.0,A23
35046,640 W 139TH ST APT 60,NEW YOR,0,47345,133903490,50945,36061.0,640 W 139TH ST NEW YOR NY 10031-7335,NEW YORK ART ENSEMBLE INC,A6C,7752.0,55097,NY,640 W 139TH ST,10031-7335,10031.0,A6C
35049,513 E 5TH ST APT 2A,NEW YORK,0,78010,133904072,109264,36061.0,513 E 5TH ST NEW YORK NY 10009-6705,SEQUITUR NEW MUSIC CORPORATION,A68,38910.0,116964,NY,513 E 5TH ST,10009-6705,10009.0,A68
35052,1775 BROADWAY STE 708,NEW YORK,240537,607535,133904262,783636,36061.0,1775 BROADWAY NEW YORK NY 10019-1903,THE FLEA THEATER INC,A65,149179.0,824611,NY,1775 BROADWAY,10019-1903,10019.0,A65
35070,80 GREENWICH ST,NEW YORK,0,119379,133908692,198221,36061.0,80 GREENWICH ST NEW YORK NY 10006-2206,SOHO THINK TANK INC,A65,92239.0,211728,NY,80 GREENWICH ST,10006-2206,10006.0,A65
35073,1000 RICHMOND TER BLDG F,STATEN ISLAND,0,3185,133909562,23403,36085.0,1000 RICHMOND TER BLDG STATEN ISLAND NY 10301-1114,COLUMCILLE CULTURAL CENTER INC,A20,0.0,21153,NY,1000 RICHMOND TER BLDG,10301-1114,10301.0,A20
35091,370 LEXINGTON AVE RM 1207,NEW YORK,0,60000,133912268,2432,36061.0,370 LEXINGTON AVE NEW YORK NY 10017-6584,FATHER FAME FOUNDATION INC,A65,0.0,64756,NY,370 LEXINGTON AVE,10017-6584,10017.0,A65
35092,225 W 34TH ST STE 1800,NEW YORK,0,277318,133912334,290525,36061.0,225 W 34TH ST NEW YORK NY 10122-1800,AUBIN PICTURES INC,A01,0.0,296660,NY,225 W 34TH ST,10122-1800,10122.0,A01
35099,246 W 38TH ST RM 4,NEW YORK,0,296271,133913291,338932,36061.0,246 W 38TH ST NEW YORK NY 10018-9090,INTA INC,A60,238648.0,542269,NY,246 W 38TH ST,10018-9090,10018.0,A60
35100,332 BLEEKER STREET K 136,NEW YORK,0,900,133913351,24297,36061.0,332 BLEEKER STREET K NEW YORK NY 10014-2980,MOONWORK INC,A65,30530.0,31430,NY,332 BLEEKER STREET K,10014-2980,10014.0,A65
35124,186 E 123RD ST FL 2,NEW YORK,0,316444,133919147,390640,36061.0,186 E 123RD ST NEW YORK NY 10035-2259,GROOVE WITH ME INC,A62,0.0,322455,NY,186 E 123RD ST,10035-2259,10035.0,A62
35135,7 E 14TH ST APT 1207,NEW YORK,0,172733,133920920,210640,36061.0,7 E 14TH ST NEW YORK NY 10003-3118,FIND YOUR VOICE INC,A65,2625.0,176076,NY,7 E 14TH ST,10003-3118,10003.0,A65
35144,140 2ND AVE STE 501,NEW YORK,0,103980,133922974,185915,36061.0,140 2ND AVE NEW YORK NY 10003-8385,THIN MAN DANCE INC,A62,103655.0,209118,NY,140 2ND AVE,10003-8385,10003.0,A62
35153,PO BOX 946,NEW YORK,0,23804,133925551,25512,36061.0,,CERDDORIAN NYC INC,A6B,6965.0,34819,NY,,10014-0701,10014.0,A6B
35170,100 LAFAYETTE STREET,NEW YORK,11500,38967,133929841,40487,36061.0,100 LAFAYETTE STREET NEW YORK NY 10013-4400,SECOND GENERATION PRODUCTIONS INC,A65,0.0,39157,NY,100 LAFAYETTE STREET,10013-4400,10013.0,A65
35176,330 W 45TH ST APT 1H,NEW YORK,0,21812,133931624,636718,36061.0,330 W 45TH ST NEW YORK NY 10036-3856,RANDOM FARMS KIDS THEATER INC,A65,620636.0,740065,NY,330 W 45TH ST,10036-3856,10036.0,A65
35177,37 GRAND AVENUE,BROOKLYN,0,51975,133931803,119342,36047.0,37 GRAND AVENUE BROOKLYN NY 11205-1309,SWEET JANE PRODUCTIONS INC,A65,71724.0,123699,NY,37 GRAND AVENUE,11205-1309,11205.0,A65
35182,30 E 20TH ST STE 302,NEW YORK,0,42200,133932856,37770,36061.0,30 E 20TH ST NEW YORK NY 10003-1310,NYJPW CHINESE AMERICAN ARTS AND CULTURE ASSOCIATION INC,A23,0.0,42333,NY,30 E 20TH ST,10003-1310,10003.0,A23
35186,27 BLEECKER ST APT 3A,NEW YORK,40800,60138,133933808,78097,36061.0,27 BLEECKER ST NEW YORK NY 10012-2442,TO MAKE THE WORLD A BETTER PLACE,A25,3780.0,67388,NY,27 BLEECKER ST,10012-2442,10012.0,A25
35200,747 3RD AVE LBBY 3,NEW YORK,0,8370,133936723,31512,36061.0,747 3RD AVE LBBY NEW YORK NY 10017-2810,CENTRO CULTURAL CUBANO INC,A23,14044.0,32423,NY,747 3RD AVE LBBY,10017-2810,10017.0,A23
35201,300 E 39TH ST APT 18B,NEW YORK,0,4764,133937106,11146,36061.0,300 E 39TH ST NEW YORK NY 10016-2213,HARRY SMITH ARCHIVES INC,A50,19104.0,26030,NY,300 E 39TH ST,10016-2213,10016.0,A50
35208,225 W 34TH ST STE 1112,NEW YORK,1281746,1599098,133938080,3495595,36061.0,225 W 34TH ST NEW YORK NY 10122-1106,CENTER FOR ARTS EDUCATION INC,A25,0.0,1637586,NY,225 W 34TH ST,10122-1106,10122.0,A25
35246,450 SEVENTH AVENUE,NEW YORK,70338,224698,133946089,750454,36061.0,450 SEVENTH AVENUE NEW YORK NY 10123-0101,NOCHE FLAMENCA INC,A62,528197.0,752032,NY,450 SEVENTH AVENUE,10123-0101,10123.0,A62
35250,70 WEST 36TH STREET,NEW YORK,291589,106095,133946716,1320902,36061.0,70 WEST 36TH STREET NEW YORK NY 10018-8007,RUSSIAN AMERICAN FOUNDATION INC,A23,1250538.0,1360011,NY,70 WEST 36TH STREET,10018-8007,10018.0,A23
35252,20 WEST 64TH STREET,NEW YORK,0,171169,133947644,302710,36061.0,20 WEST 64TH STREET NEW YORK NY 10023-7129,THE LYRIC CHAMBER MUSIC SOCIETY OF NEW YORK INC,A6C,29771.0,200952,NY,20 WEST 64TH STREET,10023-7129,10023.0,A6C
35253,141 E 3RD ST APT 11H,NEW YORK,0,305018,133947679,259475,36061.0,141 E 3RD ST NEW YORK NY 10009-7310,CLUBBED THUMB INC,A65,16752.0,324356,NY,141 E 3RD ST,10009-7310,10009.0,A65
35258,119 EAST 102ND STREET,NEW YORK,22512,23324,133948379,98360,36061.0,119 EAST 102ND STREET NEW YORK NY 10029-5737,KEEP RISING TO THE TOP,A62,102214.0,125538,NY,119 EAST 102ND STREET,10029-5737,10029.0,A62
35262,290 HUDSON ST,NEW YORK,0,199596,133948717,413177,36061.0,290 HUDSON ST NEW YORK NY 10013-1401,THE JAZZ GALLERY,A20,148526.0,374017,NY,290 HUDSON ST,10013-1401,10013.0,A20
35273,26 GREENE ST,NEW YORK,0,690958,133951504,742628,36061.0,26 GREENE ST NEW YORK NY 10013-2503,LOCATION ONE INC,A20,0.0,698676,NY,26 GREENE ST,10013-2503,10013.0,A20
35278,540 W 21ST ST,NEW YORK,772477,1438285,133952075,1935742,36061.0,540 W 21ST ST NEW YORK NY 10011-2812,EYEBEAM ATELIER,A40,348796.0,1793099,NY,540 W 21ST ST,10011-2812,10011.0,A40
35301,241 E 32ND ST,NEW YORK,0,0,133955709,30246,36061.0,241 E 32ND ST NEW YORK NY 10016-6305,NEW YORK TIBETAN ALLIANCE INC,A23,34135.0,34135,NY,241 E 32ND ST,10016-6305,10016.0,A23
35330,400 WEST 43RD STREET,NEW YORK,0,0,133964272,27254,36061.0,400 WEST 43RD STREET NEW YORK NY 10036-6302,LEHIGH VALLEY JAZZ REPERTORY ORCHESTRA INC,A68,29150.0,29150,NY,400 WEST 43RD STREET,10036-6302,10036.0,A68
35333,910 GRAND ST STE 2F,BROOKLYN,0,57980,133964559,115333,36047.0,910 GRAND ST BROOKLYN NY 11211-2712,NURTUREART NON PROFIT INC,A40,11014.0,90982,NY,910 GRAND ST,11211-2712,11211.0,A40
35341,1000 RICHMOND TER,STATEN ISLAND,0,16365,133966800,37657,36085.0,1000 RICHMOND TER STATEN ISLAND NY 10301-1114,RIVERSIDE OPERA COMPANY INC,A6A,0.0,35692,NY,1000 RICHMOND TER,10301-1114,10301.0,A6A
35349,1344 LEXINGTON AVE,NEW YORK,0,570408,133969173,847966,36061.0,1344 LEXINGTON AVE NEW YORK NY 10128-1507,CHERRY LANE ALTERNATIVE INC,A65,353666.0,924246,NY,1344 LEXINGTON AVE,10128-1507,10128.0,A65
35368,PO BOX 2068,NEW YORK,0,3425,133972548,91463,36061.0,,DOMINICAN MEDICAL ASSOCIATION INC,A23,0.0,108033,NY,,10032-0000,10032.0,A23
35382,45 E 78TH ST,NEW YORK,0,445108,133974836,467436,36061.0,45 E 78TH ST NEW YORK NY 10075-0204,SHAKESPEARE SOCIETY INC,A40,26343.0,472307,NY,45 E 78TH ST,10075-0204,10075.0,A40
35396,6 HANCOCK PL,NEW YORK,0,14846,133977290,92444,36061.0,6 HANCOCK PL NEW YORK NY 10027-4803,AMERICAN PERFORMING ARTS COLLABORATIVE INC,A65,31200.0,46046,NY,6 HANCOCK PL,10027-4803,10027.0,A65
35400,PO BOX 2201,NEW YORK,0,75967,133978343,107130,36061.0,,NORTH AMERICAN CULTURAL LABORATORY INC,A65,34052.0,118573,NY,,10108-2201,10108.0,A65
35419,4445 POST ROAD,RIVERDALE,0,38484,133982875,27192,36005.0,4445 POST ROAD RIVERDALE NY 10471-3422,FUGATE BAHIRI BALLET NY INC,A63,0.0,43857,NY,4445 POST ROAD,10471-3422,10471.0,A63
35423,307 W 38TH ST RM 1605,NEW YORK,440925,791573,133985592,1092221,36061.0,307 W 38TH ST NEW YORK NY 10018-2938,LABYRINTH INC,A65,304514.0,1112735,NY,307 W 38TH ST,10018-2938,10018.0,A65
35434,163 AMSTERDAM AVE # 304,NEW YORK,0,28346,133988194,156313,36061.0,163 AMSTERDAM AVE # NEW YORK NY 10023-5001,JOHN BUTLER FOUNDATION INC,A62,77458.0,118131,NY,163 AMSTERDAM AVE #,10023-5001,10023.0,A62
35442,250 W 54TH ST STE 404,NEW YORK,0,34432,133990207,166347,36061.0,250 W 54TH ST NEW YORK NY 10019-5515,FLAMENCO LATINO,A62,137349.0,171906,NY,250 W 54TH ST,10019-5515,10019.0,A62
35455,596 BROADWAY SUITE 602,NEW YORK,27600,43675,133993854,77787,36061.0,596 BROADWAY NEW YORK NY 10012-3210,MOSAIC COLONY INC,A40,27225.0,70907,NY,596 BROADWAY,10012-3210,10012.0,A40
35468,841 BARRETTO STREET,BRONX,0,136853,133997265,265049,36005.0,841 BARRETTO STREET BRONX NY 10474-5354,ARTHUR AVILES TYPICAL THEATRE,A65,15943.0,160901,NY,841 BARRETTO STREET,10474-5354,10474.0,A65
35482,135 W 29TH ST RM 504,NEW YORK,497769,1145169,133998872,1416555,36061.0,135 W 29TH ST NEW YORK NY 10001-5181,FOLKSBIENE YIDDISH THEATRE INC,A65,341136.0,1929916,NY,135 W 29TH ST,10001-5181,10001.0,A65
35484,127 W 78TH ST,NEW YORK,0,27910,133999060,38519,36061.0,127 W 78TH ST NEW YORK NY 10024-6750,NEW YORK DANCE & ARTS INNOVATIONS,A62,2045.0,30117,NY,127 W 78TH ST,10024-6750,10024.0,A62
35490,100 OLD SLIP,NEW YORK,0,313598,134000578,755243,36061.0,100 OLD SLIP NEW YORK NY 10005-3539,NEW YORK CITY POLICE MUSEUM,A54,0.0,846797,NY,100 OLD SLIP,10005-3539,10005.0,A54
35497,80 GREENWICH ST,NEW YORK,532787,1403554,134002491,1859332,36061.0,80 GREENWICH ST NEW YORK NY 10006-2206,3-LEGGED DOG INC,A20,63303.0,1496097,NY,80 GREENWICH ST,10006-2206,10006.0,A20
35499,326 E 11TH ST APT 2,NEW YORK,115500,24000,134002928,138507,36061.0,326 E 11TH ST NEW YORK NY 10003-7443,KALAVANT CENTER FOR MUSIC AND DANCE INC,A60,119855.0,143855,NY,326 E 11TH ST,10003-7443,10003.0,A60
35507,1O PARK AVE STE 12A,NEW YORK,0,161861,134005473,150633,36061.0,1O PARK AVE NEW YORK NY 10034-0000,CUBAN ARTISTS FUND INC,A23,0.0,161861,NY,1O PARK AVE,10034-0000,10034.0,A23
35508,136 15TH ST,BROOKLYN,0,14175,134005716,19346,36047.0,136 15TH ST BROOKLYN NY 11215-4709,ASIAN AMERICAN WOMEN ARTISTS ALLIANCE INC,A23,0.0,14667,NY,136 15TH ST,11215-4709,11215.0,A23
35511,434 LAFAYETTE ST STE D-2,NEW YORK,0,33720,134006260,30399,36061.0,434 LAFAYETTE ST NEW YORK NY 10003-6949,TWILIGHT THEATRE COMPANY INC,A65,8591.0,42311,NY,434 LAFAYETTE ST,10003-6949,10003.0,A65
35517,139 FULTON ST RM 818B,NEW YORK,0,4640,134007378,35718,36061.0,139 FULTON ST NEW YORK NY 10038-2532,CHUNG YING CANTONESE OPERA ASSOCIATION INC,A6A,30660.0,35300,NY,139 FULTON ST,10038-2532,10038.0,A6A
35523,602 EAST 14TH STREET,NEW YORK,0,443905,134008917,450789,36061.0,602 EAST 14TH STREET NEW YORK NY 10009-3399,STUDENTS FOR A FREE TIBET INC,A60,36062.0,535722,NY,602 EAST 14TH STREET,10009-3399,10009.0,A60
35524,1160 FIFTH AVENUE 201,NEW YORK,58275,34514,134009314,266793,36061.0,1160 FIFTH AVENUE NEW YORK NY 10029-0000,EUROPEAN AMERICAN MUSICAL ALLIANCE INC,A68,187278.0,223134,NY,1160 FIFTH AVENUE,10029-0000,10029.0,A68
35543,160 W 71ST ST,NEW YORK,0,10890,134012482,20805,36061.0,160 W 71ST ST NEW YORK NY 10023-3901,BALLET AMBASSADORS INC,A63,16270.0,27160,NY,160 W 71ST ST,10023-3901,10023.0,A63
35556,6 E 39TH ST STE 302,NEW YORK,232927,975887,134015123,1194277,36061.0,6 E 39TH ST NEW YORK NY 10016-0112,INTERNATIONAL SEJONG SOLOISTS INC,A6C,278372.0,1254276,NY,6 E 39TH ST,10016-0112,10016.0,A6C
35561,517 E 87TH ST APT 1B,NEW YORK,0,94616,134015646,595998,36061.0,517 E 87TH ST NEW YORK NY 10128-7673,INDO-AMERICAN ARTS COUNCIL INC,A26,394171.0,437738,NY,517 E 87TH ST,10128-7673,10128.0,A26
35577,810 7TH AVENUE,NEW YORK,0,750275,134020446,893614,36061.0,810 7TH AVENUE NEW YORK NY 10019-5818,NYC & COMPANY FOUNDATION INC,A20,0.0,800021,NY,810 7TH AVENUE,10019-5818,10019.0,A20
35580,520 E 76TH ST APT 7E,NEW YORK,0,32287,134021291,42800,36061.0,520 E 76TH ST NEW YORK NY 10021-3165,RUSSIAN-AMERICAN CULTURAL CENTER,A23,7100.0,44768,NY,520 E 76TH ST,10021-3165,10021.0,A23
35581,42-24 9TH ST,LONG ISLAND CITY,0,14250,134021599,52149,36081.0,42-24 9TH ST LONG ISLAND CITY NY 11101-4920,AMERICAN BOLERO DANCE COMPANY INC,A62,36274.0,50524,NY,42-24 9TH ST,11101-4920,11101.0,A62
35582,170 AVENUE C,NEW YORK,0,37500,134022249,51901,36061.0,170 AVENUE C NEW YORK NY 10009-4206,TAMAR ROGOFF PERFORMANCE PROJECTS INC,A62,0.0,57509,NY,170 AVENUE C,10009-4206,10009.0,A62
35599,PO BOX 141087,STATEN ISLAND,0,46919,134026142,41997,36085.0,,NAH WE YONE,A23,835.0,48031,NY,,10314-1087,10314.0,A23
35607,619 W 145TH ST SUITE 201,NEW YORK,10600,67570,134027383,67028,36061.0,619 W 145TH ST NEW YORK NY 10031-5002,CENTRO CIVICO CULTURAL DOMINICANO,A23,0.0,71235,NY,619 W 145TH ST,10031-5002,10031.0,A23
35608,330 WEST 145TH ST,NEW YORK,0,0,134027804,48001,36061.0,330 WEST 145TH ST NEW YORK NY 10039-3093,MANHATTAN BRASS QUINTET INC,A68,44781.0,44781,NY,330 WEST 145TH ST,10039-3093,10039.0,A68
35626,32 W 72ND ST APT 2B,NEW YORK,0,42875,134031810,63854,36061.0,32 W 72ND ST NEW YORK NY 10023-4130,STORM THEATRE INC,A65,20808.0,63683,NY,32 W 72ND ST,10023-4130,10023.0,A65
35628,540 PRESIDENT ST FL 3,BROOKLYN,0,14241,134032058,21342,36047.0,540 PRESIDENT ST BROOKLYN NY 11215-1019,REVERIE PRODUCTIONS INC,A65,12519.0,27310,NY,540 PRESIDENT ST,11215-1019,11215.0,A65
35640,150 W 79TH ST APT 9A,NEW YORK,0,56076,134034400,176677,36061.0,150 W 79TH ST NEW YORK NY 10024-6437,MUSICALS TONIGHT INC,A65,133889.0,190857,NY,150 W 79TH ST,10024-6437,10024.0,A65
35663,539 49TH AVE,LONG IS CITY,0,192736,134038993,228328,36081.0,539 49TH AVE LONG IS CITY NY 11101-5610,THEATER ET AL,A65,39692.0,232189,NY,539 49TH AVE,11101-5610,11101.0,A65
35672,100 OVERLOOK TER APT 86,NEW YORK,0,20300,134042855,81970,36061.0,100 OVERLOOK TER NEW YORK NY 10040-3856,STRING ORCHESTRA OF NEW YORK CITY INC,A69,62150.0,82851,NY,100 OVERLOOK TER,10040-3856,10040.0,A69
35679,149 E 63RD ST,NEW YORK,0,437266,134044429,760811,36061.0,149 E 63RD ST NEW YORK NY 10065-7405,CENTER FOR KHMER STUDIES INC,A23,5974.0,472642,NY,149 E 63RD ST,10065-7405,10065.0,A23
35681,262 W 145TH ST,NEW YORK,51323,108750,134044709,193276,36061.0,262 W 145TH ST NEW YORK NY 10039-4104,YAFFA CULTURAL ARTS INC,A23,83400.0,192150,NY,262 W 145TH ST,10039-4104,10039.0,A23
35689,20 W 20TH ST,NEW YORK,0,0,134045547,105015,36061.0,20 W 20TH ST NEW YORK NY 10011-4213,CREATIVE MUSIC THERAPY STUDIO,A6E,101585.0,102588,NY,20 W 20TH ST,10011-4213,10011.0,A6E
35696,520 8TH AVE RM 313,NEW YORK,0,483079,134046782,624361,36061.0,520 8TH AVE NEW YORK NY 10018-8649,CLASSICAL THEATRE OF HARLEM INC,A65,66087.0,549170,NY,520 8TH AVE,10018-8649,10018.0,A65
35704,721 EAST 6TH STREET,NEW YORK,0,199202,134048380,214902,36061.0,721 EAST 6TH STREET NEW YORK NY 10009-6989,ART START INCORPORATED,A25,0.0,199890,NY,721 EAST 6TH STREET,10009-6989,10009.0,A25
35728,333 E 43RD ST APT 505,NEW YORK,12000,24250,134056937,61963,36061.0,333 E 43RD ST NEW YORK NY 10017-4813,THE ROUNDTABLE ENSEMBLE LTD,A65,12949.0,59846,NY,333 E 43RD ST,10017-4813,10017.0,A65
35733,322 W 57TH ST APT 32T,NEW YORK,0,0,134057993,826432,36061.0,322 W 57TH ST NEW YORK NY 10019-3714,PRESLEY THEATRE PRODUCTIONS CORP,A65,826366.0,826366,NY,322 W 57TH ST,10019-3714,10019.0,A65
35736,107 SUFFOLK ST APT 411,NEW YORK,22765,37713,134058830,59642,36061.0,107 SUFFOLK ST NEW YORK NY 10002-3391,ARTISTS ALLIANCE INC,A40,350.0,38063,NY,107 SUFFOLK ST,10002-3391,10002.0,A40
