,Unnamed: 0,Unnamed: 0.1,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,Level1,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,ZIP,ZIP5,nteeFinal,SUBDISCIPLINE,LAT,LONG
953,953,33392,511 AVENUE OF THE AMERICAS 99,NEW YORK,0,18132,134004955,31264,36061.0,511 AVENUE OF THE AMERICAS NEW YORK NY 10011-8346,,DENNIS KEENE CHORAL FESTIVAL INC,A6B,15027.0,33184,NY,511 AVENUE OF THE AMERICAS,10011-8346,10011.0,A6B,Singing & Choral Groups,40.7368313,-73.99744
954,954,33393,10 PARK AVE STE 12A,NEW YORK,0,141415,134005473,221295,36061.0,10 PARK AVE NEW YORK NY 10016-4338,,CUBAN ARTISTS FUND INC,A23,0.0,141415,NY,10 PARK AVE,10016-4338,10016.0,A23,Cultural & Ethnic Awareness,40.7474551,-73.9813859
955,955,33401,401 BROADWAY STE 908,NEW YORK,0,7200,134007378,36686,36061.0,401 BROADWAY NEW YORK NY 10013-3026,,CHUNG YING CANTONESE OPERA ASSOCIATION INC,A6A,29190.0,36390,NY,401 BROADWAY,10013-3026,10013.0,A6A,Opera,40.7188095,-74.0025736
956,956,33405,869 LEXINGTON AVE,NEW YORK,207945,682751,134008312,729492,36061.0,869 LEXINGTON AVE NEW YORK NY 10021-6648,,NEW YORK COLLEGIUM INCORPORATED,A68,123868.0,809458,NY,869 LEXINGTON AVE,10021-6648,10021.0,A68,Music,40.69073465,-73.9260388004962
957,957,33408,602 E 14TH ST 2ND FL,NEW YORK,157643,277586,134008917,338646,36061.0,602 E 14TH ST NEW YORK NY 10009-3311,,STUDENTS FOR A FREE TIBET INC,A60,43745.0,361207,NY,602 E 14TH ST,10009-3311,10009.0,A60,Performing Arts,40.72910005,-73.97787675
958,958,33409,1160 5TH AVE APT 201,NEW YORK,23315,48361,134009314,111778,36061.0,1160 5TH AVE NEW YORK NY 10029-6933,,EUROPEAN AMERICAN MUSICAL ALLIANCE INC,A68,87989.0,137117,NY,1160 5TH AVE,10029-6933,10029.0,A68,Music,40.7887543,-73.9549278
959,959,33429,45 E 33 RD STREET,NEW YORK,1300285,325558,134014418,3751297,36061.0,45 E 33 RD STREET NEW YORK NY 10016-5336,,CIRCLE LODGE-CAMP KINDER RING OF THE WORKMENS CIRCLE INCORPORATED,A23,3017170.0,3353866,NY,45 E 33 RD STREET,10016-5336,10016.0,A23,Cultural & Ethnic Awareness,,
960,960,33434,37 WEST 65TH STREET 3RD FLR,NEW YORK,293150,873374,134015123,1385135,36061.0,37 WEST 65TH STREET NEW YORK NY 10023-6610,,INTERNATIONAL SEJONG SOLOISTS INC,A6C,500046.0,1373670,NY,37 WEST 65TH STREET,10023-6610,10023.0,A6C,Bands & Ensembles,40.7727442,-73.9812199
961,961,33440,118 E 25TH ST 3RD FLR,NEW YORK,6000,80400,134015646,125119,36061.0,118 E 25TH ST NEW YORK NY 10010-2976,,INDO-AMERICAN ARTS COUNCIL INC,A26,57622.0,138044,NY,118 E 25TH ST,10010-2976,10010.0,A26,Arts & Humanities Councils & Agencies,40.74084775,-73.9845947573317
962,962,33452,810 7TH AVE,NEW YORK,0,5078289,134020446,5153093,36061.0,810 7TH AVE NEW YORK NY 10019-5818,,NYC & COMPANY FOUNDATION INC,A20,0.0,5212765,NY,810 7TH AVE,10019-5818,10019.0,A20,Arts & Culture,40.7627228,-73.9823758
963,963,33456,500 E 77TH ST 316,NEW YORK,3000,13964,134021291,51267,36061.0,500 E 77TH ST NEW YORK NY 10162-0001,,RUSSIAN-AMERICAN CULTURAL CENTER,A23,47872.0,61865,NY,500 E 77TH ST,10162-0001,10162.0,A23,Cultural & Ethnic Awareness,40.7698299,-73.9511794
964,964,33457,42 24 9TH ST,LONG IS CITY,0,32498,134021599,62437,36081.0,42 24 9TH ST LONG IS CITY NY 11101-4912,,AMERICAN BOLERO DANCE COMPANY INC,A62,24921.0,57419,NY,42 24 9TH ST,11101-4912,11101.0,A62,Dance,,
965,965,33458,170 AVENUE C APT 19G,NEW YORK,0,19876,134022249,4307,36061.0,170 AVENUE C NEW YORK NY 10009-4241,,TAMAR ROGOFF PERFORMANCE PROJECTS INC,A62,0.0,18017,NY,170 AVENUE C,10009-4241,10009.0,A62,Dance,40.7262198,-73.9769981
966,966,33482,330 W 145TH ST 801,NEW YORK,0,14500,134027804,56031,36061.0,330 W 145TH ST NEW YORK NY 10039-3093,,MANHATTAN BRASS QUINTET INC,A68,34095.0,48595,NY,330 W 145TH ST,10039-3093,10039.0,A68,Music,40.8232399,-73.94361835
967,967,33505,145 W 46TH ST,NEW YORK,0,22657,134031810,48909,36061.0,145 W 46TH ST NEW YORK NY 10036-8502,,STORM THEATRE INC,A65,24676.0,47333,NY,145 W 46TH ST,10036-8502,10036.0,A65,Theater,40.7583533,-73.9836327978856
968,968,33507,520 8TH AVE STE 317C,NEW YORK,0,24101,134032058,47567,36061.0,520 8TH AVE NEW YORK NY 10018-6507,,REVERIE PRODUCTIONS INC,A65,16119.0,44199,NY,520 8TH AVE,10018-6507,10018.0,A65,Theater,40.753643,-73.9921669
969,969,33520,150 W 79TH ST APT 9A,NEW YORK,0,41058,134034400,165909,36061.0,150 W 79TH ST NEW YORK NY 10024-6437,,MUSICALS TONIGHT INC,A65,130180.0,171493,NY,150 W 79TH ST,10024-6437,10024.0,A65,Theater,40.78249985,-73.9774202179571
970,970,33544,5-49 49TH AVENUE,LONG ISLAND CITY,0,53673,134038993,78141,36081.0,5-49 49TH AVENUE LONG ISLAND CITY NY 11101-5610,,THEATER ET AL,A65,45196.0,98891,NY,5-49 49TH AVENUE,11101-5610,11101.0,A65,Theater,,
971,971,33555,100 OVERLOOK TER 86,NEW YORK,0,31000,134042855,63644,36061.0,100 OVERLOOK TER NEW YORK NY 10040-3856,,STRING ORCHESTRA OF NEW YORK CITY INC,A69,11939.0,44397,NY,100 OVERLOOK TER,10040-3856,10040.0,A69,Symphony Orchestras,40.8562126,-73.9349455925756
972,972,33565,149 E 63RD ST,NEW YORK,176981,833104,134044429,529942,36061.0,149 E 63RD ST NEW YORK NY 10021-7405,,CENTER FOR KHMER STUDIES INC,A23,5472.0,844372,NY,149 E 63RD ST,10021-7405,10021.0,A23,Cultural & Ethnic Awareness,40.7611583,-73.9577276
973,973,33576,20 W 20TH ST,NEW YORK,0,0,134045547,104674,36061.0,20 W 20TH ST NEW YORK NY 10011-4213,,CREATIVE MUSIC THERAPY STUDIO,A6E,104826.0,104826,NY,20 W 20TH ST,10011-4213,10011.0,A6E,Performing Arts Schools,40.7401967,-73.9924557
974,974,33583,645 ST NICHOLAS AVE,NEW YORK,125475,321432,134046782,487454,36061.0,645 ST NICHOLAS AVE NEW YORK NY 10030-1001,,CLASSICAL THEATRE OF HARLEM INC,A65,177050.0,505114,NY,645 ST NICHOLAS AVE,10030-1001,10030.0,A65,Theater,40.8225466122449,-73.9455802857143
975,975,33594,59 FRANKLIN ST,NEW YORK,151075,244248,134048380,331978,36061.0,59 FRANKLIN ST NEW YORK NY 10013-4020,,ART START INCORPORATED,A25,0.0,278979,NY,59 FRANKLIN ST,10013-4020,10013.0,A25,Arts Education,40.7170839,-74.0029733
976,976,33597,459 W 19TH ST,NEW YORK,25400,86584,134049310,84206,36061.0,459 W 19TH ST NEW YORK NY 10011-3803,,THING INC,A40,0.0,86584,NY,459 W 19TH ST,10011-3803,10011.0,A40,Visual Arts,40.74520715,-74.0053475206767
977,977,33611,100 UN PLAZA 27A,NEW YORK,0,39200,134053795,47550,36061.0,100 UN PLAZA NEW YORK NY 10017-0000,,NEW YORK THEATRE COLLECTIVE INC,A65,4845.0,44045,NY,100 UN PLAZA,10017-0000,10017.0,A65,Theater,,
978,978,33619,ONE LIGHTHOUSE PLAZA,STATEN ISLAND,56215,120559,134055215,125305,36085.0,ONE LIGHTHOUSE PLAZA STATEN ISLAND NY 10301-1902,,NATIONAL LIGHTHOUSE MUSEUM,A54,16812.0,137755,NY,ONE LIGHTHOUSE PLAZA,10301-1902,10301.0,A54,History Museums,,
979,979,33625,LOCAL,NEW YORK,0,33478,134056937,68356,36061.0,LOCAL NEW YORK NY 10017-4813,,THE ROUNDTABLE ENSEMBLE LTD,A65,33564.0,73168,NY,LOCAL,10017-4813,10017.0,A65,Theater,40.7515081,-73.9934608
980,980,33635,107 SUFFOLK STREET APT 411,NEW YORK,36000,36041,134058830,191727,36061.0,107 SUFFOLK STREET NEW YORK NY 10002-3391,,ARTISTS ALLIANCE INC,A40,135840.0,189713,NY,107 SUFFOLK STREET,10002-3391,10002.0,A40,Visual Arts,40.719051,-73.9861796
981,981,33636,66 W 88TH ST STE 2D,NEW YORK,0,47198,134059004,35585,36061.0,66 W 88TH ST NEW YORK NY 10024-2523,,THE SONGBOOK PROJECT INC,A12,0.0,47198,NY,66 W 88TH ST,10024-2523,10024.0,A20,Fund Raising & Fund Distribution,40.78742335,-73.9708498051286
982,982,33638,PO BOX 800,NEW YORK,0,42552,134059276,48501,36061.0,,,PAGE SEVENTY THREE PRODUCTIONS INC,A65,12236.0,54788,NY,,10013-0000,10013.0,A65,Theater,,
983,983,33639,161 E 106TH ST,NEW YORK,0,0,134059887,64226,36061.0,161 E 106TH ST NEW YORK NY 10029-4655,,PR PROJECT,A23,67387.0,68074,NY,161 E 106TH ST,10029-4655,10029.0,A23,Cultural & Ethnic Awareness,40.7920987,-73.9453620546593
984,984,33644,855 W END AVE 5-B,NEW YORK,0,16925,134061242,28427,36061.0,855 W END AVE NEW YORK NY 10025-4995,,LIGHTHOUSE CHAMBER PLAYERS INC,A6C,8370.0,25295,NY,855 W END AVE,10025-4995,10025.0,A6C,Bands & Ensembles,40.7990124,-73.9706872
985,985,33658,300 HOWARD AVE - FLYNN HALL,STATEN ISLAND,0,23450,134063615,23326,36085.0,300 HOWARD AVE - FLYNN HALL STATEN ISLAND NY 10301-4450,,RICHMOND COUNTY ORCHESTRA INC,A69,12475.0,35925,NY,300 HOWARD AVE - FLYNN HALL,10301-4450,10301.0,A69,Symphony Orchestras,,
986,986,33675,216 W 18TH ST STE 201B,NEW YORK,218156,719620,134067116,742878,36061.0,216 W 18TH ST NEW YORK NY 10011-4553,,MUSICIANS ON CALL INC,A68,17974.0,866873,NY,216 W 18TH ST,10011-4553,10011.0,A68,Music,40.741220101186,-73.9984744266839
987,987,33686,106 CENTRAL PARK S STE 15A,NEW YORK,0,1495288,134069251,455251,36061.0,106 CENTRAL PARK S NEW YORK NY 10019-1573,,EXPLORING THE ARTS INC,A51,0.0,1496109,NY,106 CENTRAL PARK S,10019-1573,10019.0,A51,Art Museums,40.7657405,-73.9767682
988,988,33688,55 MERCER STREET,NEW YORK,261649,402740,134069919,1302634,36061.0,55 MERCER STREET NEW YORK NY 10013-5919,,MANHATTAN ENSEMBLE THEATRE INC,A65,707119.0,1139509,NY,55 MERCER STREET,10013-5919,10013.0,A65,Theater,40.7219891,-74.0012045612932
989,989,33699,475 RIVERSIDE DR STE 1369,NEW YORK,0,28097,134072093,54860,36061.0,475 RIVERSIDE DR NEW YORK NY 10115-0043,,KOREAN AMERICAN NATIONAL COORDINATING COUNCIL INC,A23,26673.0,54770,NY,475 RIVERSIDE DR,10115-0043,10115.0,A23,Cultural & Ethnic Awareness,40.8109391,-73.9640163
990,990,33700,250 W 90TH ST 3A,NEW YORK,0,87233,134072157,82127,36061.0,250 W 90TH ST NEW YORK NY 10024-1100,,AMERICAN ACADEMY OF BALLET PERFORMANCE AWARDS INC,A6E,0.0,87233,NY,250 W 90TH ST,10024-1100,10024.0,A6E,Performing Arts Schools,40.7909715,-73.9751289
991,991,33713,552 RIVERSIDE DR STE 2G,NEW YORK,0,21027,134075172,15230,36061.0,552 RIVERSIDE DR NEW YORK NY 10027-3224,,DEPTFORD PLAYERS INC,A65,4369.0,25404,NY,552 RIVERSIDE DR,10027-3224,10027.0,A65,Theater,40.81633525,-73.96031567884
992,992,33723,100 W 32ND ST,NEW YORK,0,5160,134076775,36157,36061.0,100 W 32ND ST NEW YORK NY 10001-3210,,KOREAN-AMERICAN CONTEMPORARY ARTS,A23,31789.0,37385,NY,100 W 32ND ST,10001-3210,10001.0,A23,Cultural & Ethnic Awareness,40.7489517,-73.9892683
993,993,33727,120 E 34TH ST 9F,NEW YORK,0,37657,134077919,55833,36061.0,120 E 34TH ST NEW YORK NY 10016-4620,,NEW YORK THEATRE EXPERIENCE INC,A65,17655.0,56902,NY,120 E 34TH ST,10016-4620,10016.0,A65,Theater,40.7465244,-73.980481
994,994,33733,133 WOOSTER ST,NEW YORK,3086,46398,134078810,42534,36061.0,133 WOOSTER ST NEW YORK NY 10012-3176,,FIVE MYLES INC,A60,4022.0,50420,NY,133 WOOSTER ST,10012-3176,10012.0,A60,Performing Arts,40.7255580588235,-74.0000802941176
995,995,33734,55 PARK TER E APT B63,NEW YORK,51220,3493,134078840,149243,36061.0,55 PARK TER E NEW YORK NY 10034-1450,,EAST WINDS INC,A68,156271.0,161907,NY,55 PARK TER E,10034-1450,10034.0,A68,Music,40.8703847,-73.9169235
996,996,33740,200 PARK AVE SOUTH SUITE 1406,NEW YORK,266249,86665,134080106,498121,36061.0,200 PARK AVE SOUTH NEW YORK NY 10003-1523,,EXHIBITIONS INTERNATIONAL INC,A20,393664.0,497911,NY,200 PARK AVE SOUTH,10003-1523,10003.0,A50,Arts & Culture,40.736708,-73.98903
997,997,33742,515 EAST 6TH ST APT 1A,NEW YORK,0,10656,134080133,36051,36061.0,515 EAST 6TH ST NEW YORK NY 10009-6623,,DANSOLOGY INC,A62,25806.0,36462,NY,515 EAST 6TH ST,10009-6623,10009.0,A62,Dance,40.72522385,-73.9829441555235
998,998,33746,110 E 59TH ST 28TH FLR,NEW YORK,274567,602488,134080421,777037,36061.0,110 E 59TH ST NEW YORK NY 10022-1326,,DRUM MAJOR INSTITUTE INC,A6E,0.0,563082,NY,110 E 59TH ST,10022-1326,10022.0,A6E,Performing Arts Schools,40.7623775,-73.9694454
999,999,33751,875 6TH AVE,NEW YORK,0,72500,134081593,17699,36061.0,875 6TH AVE NEW YORK NY 10001-3507,,NINE CIRCLES CHAMBER THEATER INC,A65,0.0,75641,NY,875 6TH AVE,10001-3507,10001.0,A65,Theater,40.7481994,-73.9892038
1000,1000,33758,PO BOX 4542 GRAND CENTRAL STATION,NEW YORK,0,500,134083050,27163,36061.0,,,NEW YORK CALEDONIAN CLUB INC,A23,31794.0,33174,NY,,10163-4542,10163.0,A23,Cultural & Ethnic Awareness,,
1001,1001,33768,395 S END AVE APT 9N,NEW YORK,0,26207,134086275,18214,36061.0,395 S END AVE NEW YORK NY 10280-1028,,SCRIPTS UP INC,A65,2110.0,28423,NY,395 S END AVE,10280-1028,10280.0,A65,Theater,40.71142675,-74.0162969940133
1002,1002,33770,782 W END AVE STE 122,NEW YORK,0,82794,134086473,86296,36061.0,782 W END AVE NEW YORK NY 10025-5403,,INTERNATIONAL ART FOUNDATION OF FORMER SOVIET STATES INC,A26,0.0,82980,NY,782 W END AVE,10025-5403,10025.0,A26,Arts & Humanities Councils & Agencies,40.7965622,-73.9720217
1003,1003,33778,306 W 38TH ST RM 402,NEW YORK,169431,44120,134087832,324638,36061.0,306 W 38TH ST NEW YORK NY 10018-8418,,NEW YORK CITY PLAYERS INCORPORATED,A65,216929.0,262840,NY,306 W 38TH ST,10018-8418,10018.0,A65,Theater,40.7547928,-73.9923930670649
1004,1004,33796,66 OVERLOOK TER STE 1A,NEW YORK,0,19215,134091454,38809,36061.0,66 OVERLOOK TER NEW YORK NY 10040-3800,,DOUBLE HELIX PRODUCTIONS INC,A65,10169.0,29395,NY,66 OVERLOOK TER,10040-3800,10040.0,A65,Theater,40.8550749,-73.9357934
1005,1005,33818,177 MACDOUGAL ST,NEW YORK,0,80806,134096616,170268,36061.0,177 MACDOUGAL ST NEW YORK NY 10011-9178,,MANHATTAN THEATRE SOURCE INCORPORATED,A65,105367.0,192750,NY,177 MACDOUGAL ST,10011-9178,10011.0,A65,Theater,40.73283375,-73.9984109834903
1006,1006,33820,GREENE 1345 AVENUE OF THE,NEW YORK,8473,43450,134096976,20022,36061.0,GREENE 1345 AVENUE OF THE NEW YORK NY 10105-0000,,PREMIERA INC,A65,0.0,44418,NY,GREENE 1345 AVENUE OF THE,10105-0000,10105.0,A65,Theater,42.3292408,-75.7699147
1007,1007,33834,EXECUTIVE CHAMBER 633 3RD AVE,NEW YORK,50500,243433,134099288,94261,36061.0,EXECUTIVE CHAMBER 633 3RD AVE NEW YORK NY 10017-0000,,MUSEUM OF WOMEN THE LEADERSHIP CENTER,A54,0.0,243433,NY,EXECUTIVE CHAMBER 633 3RD AVE,10017-0000,10017.0,A54,History Museums,,
1008,1008,33845,1501 BROADWAY STE 1915,NEW YORK,105009,12740,134101194,326650,36061.0,1501 BROADWAY NEW YORK NY 10036-5600,,TIMES SQUARE GROUP INC,A25,61524.0,98173,NY,1501 BROADWAY,10036-5600,10036.0,A25,Arts Education,40.7572684,-73.9866623406083
1009,1009,33848,226 E SECOND ST STE 5D,NEW YORK,0,70923,134101767,113468,36061.0,226 E SECOND ST NEW YORK NY 10009-8077,,IBLA FOUNDATION,A60,30426.0,101349,NY,226 E SECOND ST,10009-8077,10009.0,A60,Performing Arts,,
1010,1010,33850,720 W 181ST ST STE 31,NEW YORK,0,20562,134102260,99124,36061.0,720 W 181ST ST NEW YORK NY 10033-4710,,HAZEL INCORPORATED,A62,70663.0,91904,NY,720 W 181ST ST,10033-4710,10033.0,A62,Dance,40.8502607,-73.9368173966448
1011,1011,33890,419 LAFAYETTE ST,NEW YORK,1317559,91157,134112234,2740825,36061.0,419 LAFAYETTE ST NEW YORK NY 10003-7033,,STELLA ADLER STUDIO OF ACTING,A6E,2605585.0,2840953,NY,419 LAFAYETTE ST,10003-7033,10003.0,A6E,Performing Arts Schools,40.7286148,-73.9919936062797
1012,1012,33905,220 EAST 4TH STREET,NEW YORK,0,118505,134114448,134231,36061.0,220 EAST 4TH STREET NEW YORK NY 10009-7425,,SYNAPSE PRODUCTIONS INCORPORATED,A65,24389.0,139220,NY,220 EAST 4TH STREET,10009-7425,10009.0,A65,Theater,40.72352225,-73.9836447705902
1013,1013,33906,156 FIFTH AVE 500,NEW YORK,0,92952,134114482,75910,36061.0,156 FIFTH AVE NEW YORK NY 10010-7792,,MUSIC AT THE ANTHOLOGY INC,A68,3188.0,96167,NY,156 FIFTH AVE,10010-7792,10010.0,A68,Music,42.983491,-78.709301
1014,1014,33909,154 CHRISTOPHER ST STE 2B,NEW YORK,0,22008,134115421,77723,36061.0,154 CHRISTOPHER ST NEW YORK NY 10014-2840,,EPIPHANY THEATER COMPANY INC,A65,49184.0,71245,NY,154 CHRISTOPHER ST,10014-2840,10014.0,A65,Theater,40.73249,-74.0090766666667
1015,1015,33924,50 W 56TH ST STE 5C,NEW YORK,0,81600,134118362,64971,36061.0,50 W 56TH ST NEW YORK NY 10019-3859,,REMI ARTS INC,A40,0.0,81751,NY,50 W 56TH ST,10019-3859,10019.0,A40,Visual Arts,40.7630702,-73.9769021
1016,1016,33935,530 W 25TH ST 4TH FLR,NEW YORK,0,0,134120211,59614,36061.0,530 W 25TH ST NEW YORK NY 10001-5516,,BLUE MOUNTAIN INC,A20,49445.0,61541,NY,530 W 25TH ST,10001-5516,10001.0,A20,Arts & Culture,40.74935685,-74.00473445
1017,1017,33948,432 W 42ND ST 3RD FL,NEW YORK,13999,47922,134122381,188156,36061.0,432 W 42ND ST NEW YORK NY 10036-6812,,VITAL THEATRE COMPANY INC,A65,144756.0,196116,NY,432 W 42ND ST,10036-6812,10036.0,A65,Theater,40.7589136,-73.994188
1018,1018,33950,32 15 38 ST,LONG ISLAND CITY,23780,23795,134122939,80174,36081.0,32 15 38 ST LONG ISLAND CITY NY 11103-0000,,THEATRON INC,A65,88154.0,111949,NY,32 15 38 ST,11103-0000,11103.0,A65,Theater,,
1019,1019,33952,34 E 23RD ST FL 3,NEW YORK,0,121930,134123053,122593,36061.0,34 E 23RD ST NEW YORK NY 10010-4432,,JAZZ ALLIANCE INTERNATIONAL INC,A6C,54325.0,176424,NY,34 E 23RD ST,10010-4432,10010.0,A6C,Bands & Ensembles,40.74040575,-73.9875921
1020,1020,33955,620 5TH AVE,NEW YORK,31000,600001,134123540,368053,36061.0,620 5TH AVE NEW YORK NY 10020-2402,,CHRONICLE OF A PEOPLE FOUNDATION INC,A23,64775.0,665698,NY,620 5TH AVE,10020-2402,10020.0,A23,Cultural & Ethnic Awareness,40.6634448,-73.991455
1021,1021,33965,400 E 77TH ST STE 8A,NEW YORK,0,6800,134125044,423975,36061.0,400 E 77TH ST NEW YORK NY 10021-2324,,HARLEM GOSPEL CHOIR ON TOUR INC,A6B,493489.0,500289,NY,400 E 77TH ST,10021-2324,10021.0,A6B,Singing & Choral Groups,40.7707025,-73.9532468
1022,1022,33968,52 GREENE ST,NEW YORK,0,40254,134125647,71618,36061.0,52 GREENE ST NEW YORK NY 10013-2606,,PAINTING CENTER INC,A40,44019.0,84273,NY,52 GREENE ST,10013-2606,10013.0,A40,Visual Arts,40.72209705,-74.0015155048025
1023,1023,33972,600 W 218TH ST STE 1G,NEW YORK,0,11491,134126544,40839,36061.0,600 W 218TH ST NEW YORK NY 10034-1008,,OPERA COMPANY OF BROOKLYN ASSOCIATION,A6A,28017.0,39516,NY,600 W 218TH ST,10034-1008,10034.0,A6A,Opera,40.8727992,-73.918421
1024,1024,33976,163 W 76TH ST,NEW YORK,0,74881,134127500,62213,36061.0,163 W 76TH ST NEW YORK NY 10023-8325,,OPENING ACT INC,A65,0.0,66486,NY,163 W 76TH ST,10023-8325,10023.0,A65,Theater,40.7799598,-73.9768276
1025,1025,33988,PO BOX 987 PLANATERIUM ST,NEW YORK,0,53399,134129688,69138,36061.0,,,IN PARENTHESES INC,A60,11015.0,64414,NY,,10024-0541,10024.0,A60,Performing Arts,,
1026,1026,34016,201 E 28TH ST STE 3E,NEW YORK,0,47550,134133834,45779,36061.0,201 E 28TH ST NEW YORK NY 10016-8538,,VISIBLE THEATRE INC,A65,4327.0,51877,NY,201 E 28TH ST,10016-8538,10016.0,A65,Theater,40.7420479,-73.9805271
1027,1027,34019,1925 HARRISON AVE STE 3F,BRONX,0,3000,134134203,39550,36005.0,1925 HARRISON AVE BRONX NY 10453-4553,,JAMALALI UAGUCHA INC,A23,25371.0,30426,NY,1925 HARRISON AVE,10453-4553,10453.0,A23,Cultural & Ethnic Awareness,40.85397315,-73.9106941051666
1028,1028,34031,389 W 12TH ST,NEW YORK,0,29439,134136036,26062,36061.0,389 W 12TH ST NEW YORK NY 10014-1723,,DANIELANDSOMESUPERFRIENDS INCORPORATED,A62,0.0,29439,NY,389 W 12TH ST,10014-1723,10014.0,A62,Dance,40.7376379836066,-74.008493295082
1029,1029,34032,129 COLUMBIA HTS APT 45,BROOKLYN,0,38848,134136382,20830,36047.0,129 COLUMBIA HTS BROOKLYN NY 11201-1688,,MIND TO MOVE INC,A62,0.0,27841,NY,129 COLUMBIA HTS,11201-1688,11201.0,A62,Dance,40.6985081,-73.9961219
1030,1030,34037,628 10TH AVE,NEW YORK,0,86035,134137166,72040,36061.0,628 10TH AVE NEW YORK NY 10036-3022,,THAI USA ASSOCIATION INC,A23,0.0,86155,NY,628 10TH AVE,10036-3022,10036.0,A23,Cultural & Ethnic Awareness,40.7612529,-73.994034
1031,1031,34056,200 W 57TH ST STE 803 804,NEW YORK,39111,359244,134140412,686851,36061.0,200 W 57TH ST NEW YORK NY 10019-3211,,AMERICAN ASSOCIATES OF THE ROYAL NATIONAL THEATRE INC,A65,0.0,481236,NY,200 W 57TH ST,10019-3211,10019.0,A65,Theater,40.7653848,-73.980359
1032,1032,34070,1965 BROADWAY STE 12K,NEW YORK,0,8000,134143498,12100,36061.0,1965 BROADWAY NEW YORK NY 10023-5998,,ELAINE AND STEPHEN STAMAS NEW YORK PHILHARMONIC SCHOLARSHIP FUND INC,A69,0.0,31253,NY,1965 BROADWAY,10023-5998,10023.0,A69,Symphony Orchestras,40.7744037,-73.9824956
1033,1033,34074,155 WOOSTER STREET,NEW YORK,438368,2624207,134144013,1800344,36061.0,155 WOOSTER STREET NEW YORK NY 10012-3159,,BYRD HOFFMAN WATER MILL FOUNDATION,A61,294587.0,2945079,NY,155 WOOSTER STREET,10012-3159,10012.0,A61,Performing Arts Centers,40.72639825,-73.9995421
1034,1034,34080,140 SECOND AVENUE 501,NEW YORK,71945,120165,134145003,174650,36061.0,140 SECOND AVENUE NEW YORK NY 10003-8385,,LA DONNA DANCE INC,A62,54474.0,183900,NY,140 SECOND AVENUE,10003-8385,10003.0,A62,Dance,42.6354291687142,-73.7409010269515
1035,1035,34084,523 E 73RD ST,NEW YORK,0,62132,134145549,32872,36061.0,523 E 73RD ST NEW YORK NY 10021-4003,,JOHN ROSSELLI FOUNDATION,A12,0.0,63119,NY,523 E 73RD ST,10021-4003,10021.0,A12,Fund Raising & Fund Distribution,40.76721025,-73.95189075
1036,1036,34112,62 W 62ND ST 5A,NEW YORK,0,42350,134148666,27228,36061.0,62 W 62ND ST NEW YORK NY 10023-7007,,ALLEGRO MUSIC FOUNDATION LTD,A68,0.0,42350,NY,62 W 62ND ST,10023-7007,10023.0,A68,Music,40.7706427,-73.9825801
1037,1037,34126,161 6TH AVE 14TH FLR,NEW YORK,0,91021,134151217,96505,36061.0,161 6TH AVE NEW YORK NY 10013-1205,,NW & D INC,A62,1498.0,92519,NY,161 6TH AVE,10013-1205,10013.0,A62,Dance,40.7258262,-74.0041203
1038,1038,34133,520 W 43RD ST 17D,NEW YORK,51103,122875,134153172,99523,36061.0,520 W 43RD ST NEW YORK NY 10036-4350,,TEN OCLOCK CLASSICS INC,A68,0.0,122875,NY,520 W 43RD ST,10036-4350,10036.0,A68,Music,40.7605955,-73.9962800277258
1039,1039,34138,222 W 23RD ST 102,NEW YORK,8823,13437,134154262,55335,36061.0,222 W 23RD ST NEW YORK NY 10011-2301,,PREMIERE COMMISSION INC,A68,0.0,28144,NY,222 W 23RD ST,10011-2301,10011.0,A68,Music,40.7443742,-73.9968175
1040,1040,34144,457 MADISON AVE,NEW YORK,0,42658,134155806,19061,36061.0,457 MADISON AVE NEW YORK NY 10022-6843,,ASSOCIATES OF THE ART COMMISSION INC,A03,4874.0,58079,NY,457 MADISON AVE,10022-6843,10022.0,A03,Professional Societies & Associations,40.7582398,-73.9751345
1041,1041,34145,275 7TH AVENUE 18TH FL,NEW YORK,0,18243,134156243,34662,36061.0,275 7TH AVENUE NEW YORK NY 10001-6708,,NEW YORK CITY LABOR CHORUS INC,A6B,9358.0,59544,NY,275 7TH AVENUE,10001-6708,10001.0,A6B,Singing & Choral Groups,40.745544,-73.9943954
1042,1042,34161,170 TIER ST,BRONX,0,0,134158921,24655,36005.0,170 TIER ST BRONX NY 10464-1328,,CITY THEATRE PROJECT INC,A65,34760.0,34760,NY,170 TIER ST,10464-1328,10464.0,A65,Theater,40.8484787,-73.7856430706101
1043,1043,34162,21 FIRST AVE STE 18,NEW YORK,37281,62220,134159375,241525,36061.0,21 FIRST AVE NEW YORK NY 10003-9406,,CURRAN EVENTS INC,A62,142581.0,204801,NY,21 FIRST AVE,10003-9406,10003.0,A62,Dance,42.636626877551,-73.7464379387755
1044,1044,34169,2350 BROADWAY,NEW YORK,0,35850,134161183,37845,36061.0,2350 BROADWAY NEW YORK NY 10024-3200,,MUSIC IN THE CENTER INC,A68,0.0,35878,NY,2350 BROADWAY,10024-3200,10024.0,A68,Music,40.7880383,-73.9763608
