,EIN,TAXPER,STYEAR,CONT,DUES,SECUR,SALESEXP,INVINC,SOLICIT,GOODS,GRPROF,SALES,GRINC,GRREC,EXPS,FUNDBAL,COMPENS,FUNDFEES,ASS_BOY,ASS_EOY,LIAB_BOY,LIAB_EOY,RETEARN,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,POLPURP,LEGEXP,GRROOT,INFLEXP,EXGRROOT,EXLOBEXP,RENTEXP,DIREXP,PROGREV,FUNDINC,OTHINC,VERIFY,TOTREV,SUBSECCD,REASON,TOTLOB,SAVINT,SECINC,RENTINC,NETRENT,OTHINVST,SALESECN,SALEOTHG,SALEOTHE,SALEOTHN,SPEVTG,INVENTG,TOTREV2,NETINC,OTHCHGS,OTHSAL,PAYTAX,BOND_BOY,BOND_EOY,MRTG_BOY,MRTG_EOY,RETE_BOY,NETA_BOY,CONT4,DUES4,GRREC4,INVINC4,TAXREV4,GVTSRV4,OTHINC4,INCPURP4,LOBOTH,LOBNOTAX,GRTNONTX,ACTIV,ARC,ASS_CODE,CODE990,CYCLE,DLN,EOSTATUS,FISYR,INC_CODE,LRC,POPCD,Q78A,RECCODE,RESERVED,SOIYR,ZIP,ZIP5,NCCSKEY,NCCSKEY2,ACCPER,ACTIV1,ACTIV2,ACTIV3,ADDRESS,AFCD,ARED,CITY,CLASSCD,CONTACT,DEDUCTCD,DISTRICT,FNDNCD,FRCD,GEN,NAME,ORGCD,RULEDATE,SEC_NAME,STATE,SOURCE,RASCD,RREVCD,RINCCD,REXPCD,NTEE1,NTEECC,OUTNCCS,OUTREAS,NTMAJ10,MAJGRPB,LEVEL1,LEVEL2,LEVEL3,LEVEL4,NTEECC4D,NTEE2,NTEE,NTMAJ12,NTMAJ5,msa,PMSA,FIPS,RandNum,NTEESRC,nteeConf,Auspice,MailName,MailStreet,MailCity,CBSA,DIVCODE,MSA_NECH,NteeDraft,stateOld1,zip5Old1,cityOld1,Ntee2007a,Ntee42007a,GovGtEstimate,GovGtCode,GovGtYr,IndSupEstimate,IndSupCode,IndSupYr,UnaseoyEstimate,UnaseoyCode,UnaseoyYr,NetLandEstimate,NetLandCode,NetLandYr,TempRnaEstimate,TempRnaCode,TempRnaYr,PermRnaEstimate,PermRnaCode,PermRnaYr,nInvLndEstimate,nInvLndCode,nInvLndYr,PayAfflEstimate,PayAfflCode,PayAfflYr,DirSupEstimate,DirSupCode,DirSupYr,LBEBOYEstimate,LBEBOYCode,LBEBOYYr,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,InvOthEstimate,InvOthCode,InvOthYr,OthAsstEstimate,OthAsstCode,OthAsstYr,InvSecEstimate,InvSecCode,InvSecYr,CashEstimate,CashCode,CashYr,nteeFinal,nteeFinal1
53926,237072915,200106,2000,1031556,0,0,0,6621,0,0,0,438870,438870,1470426,1336763,195324,135049,0,203104,383026,103201,187702,0,0,0,0,0,0,0,0,0,0,0,0,38242,356874,37133,0,,1432184,3,7,0,6621,0,0,0,0,0,0,0,0,75375,0,1432184,95421,0,511015,50638,0,0,10000,0,0,99903,2244884,9561,577104,257,0,0,2831806,2254702,0,0,0,119.0,N,4.0,1.0,200214.0,29490068299082.0,1.0,2001,6.0,Y,1.0,N,1.0,0.0,2000.0,11201-1722,11201.0,237072915200106.0,2370729152001.0,6,119.0,0.0,0.0,195 CADMAN PLZ W,3.0,0.0,BROOKLYN,2.0,,1.0,11.0,15.0,10.0,0.0,BROOKLYN ARTS COUNCIL,1.0,197012.0,,NY,RTF01PC,2.0,4.0,4.0,4.0,A,A26,IN,,AR,A,PC,O,AR,A,,,A26Z,AR,AR,5602.0,5600.0,36047.0,0.168375,1,N,Z,Brooklyn Arts Council,195 Cadman Plz W,Brooklyn,35620.0,35644.0,5602.0,A26,NY,11201.0,BROOKLYN,A26,,723039.0,3a,2001.0,0.0,3a,2001.0,175322.0,3a,2001.0,0.0,3a,2001.0,20002.0,3a,2001.0,0.0,3a,2001.0,14301.0,3a,2001.0,0.0,3a,2001.0,308517.0,3a,2001.0,0.0,3a,2001.0,PC,O,AR,A,IN,,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,183312.0,3a,2001.0,A26,A
54044,237076274,200206,2001,4800,0,0,0,0,0,0,0,27498,27498,32298,31776,32315,0,0,31793,32315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27327,0,171,,32298,3,7,0,0,0,0,0,0,0,0,0,0,0,0,32298,522,0,0,0,0,0,0,0,0,31793,27675,0,118093,0,0,0,145768,27675,0,0,0,119.0,N,3.0,1.0,200252.0,29409341095042.0,1.0,2002,3.0,Y,1.0,N,1.0,0.0,2001.0,10011-8544,10011.0,237076274200206.0,2370762742002.0,6,119.0,59.0,0.0,37 W 12TH ST STE 7J,1.0,0.0,NEW YORK,2.0,% MCDONAGH,1.0,13.0,15.0,10.0,0.0,DANCE RESEARCH FOUNDATION INC,1.0,197012.0,,NY,RTF01PC,1.0,1.0,1.0,1.0,A,A05,IN,,AR,A,PC,O,AR,A,6,,A62E,AR,AR,5602.0,5600.0,36061.0,0.664754,1,N,Z,Dance Research Foundation Inc.,37 W. 12th St. Ste. 7j,New York,35620.0,35644.0,5602.0,A05,NY,10011.0,NEW YORK,A05,62,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,PC,O,AR,A,IN,,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,A0562,A
54234,237082566,200112,2001,29299,0,0,0,0,0,0,0,8843,8843,38142,37473,669,0,0,13827,14496,13827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8843,,38142,3,7,0,0,0,0,0,0,0,0,0,0,0,0,38142,669,0,0,0,0,0,0,0,0,0,111019,14710,0,0,0,0,125729,125729,0,0,0,59.0,N,2.0,1.0,200229.0,29409159126152.0,1.0,2001,3.0,Y,1.0,N,1.0,0.0,2001.0,11694-1112,11694.0,237082566200112.0,2370825662001.0,12,59.0,0.0,0.0,137 BEACH 144TH ST,3.0,0.0,NEPONSIT,2.0,,1.0,11.0,16.0,20.0,0.0,ROCKAWAY MUSIC AND ARTS COUNCIL INC,1.0,195704.0,,NY,RTF01PC,1.0,1.0,1.0,1.0,A,A26,IN,,AR,A,PC,O,AR,A,,,A26Z,AR,AR,5602.0,5600.0,36081.0,0.184915,1,N,Z,Rockaway Music and Arts Council Inc.,137 Beach 144th St.,Neponsit,35620.0,35644.0,5602.0,A26,NY,11694.0,NEPONSIT,A26,,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3c,2000.0,0.0,3a,2001.0,0.0,3c,2000.0,0.0,3c,2000.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,PC,O,AR,A,IN,,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,A26,A
54377,237086643,200106,2000,14087122,0,631840,623356,227583,1987840,0,0,8233038,7609682,22320160,13367451,14097061,542129,0,10147556,19510841,4004907,5413780,0,0,0,0,0,0,0,0,0,0,0,0,362494,6772757,8904,229460,,21334310,3,9,0,124205,103378,0,0,0,8484,0,0,0,371398,0,21334310,7966859,-12447,5275916,473508,0,0,0,0,0,6142649,19662270,0,21186921,816176,0,0,41665367,20478446,0,0,0,59.0,N,8.0,1.0,200219.0,29490110115192.0,1.0,2001,8.0,Y,1.0,N,1.0,0.0,2000.0,10036-6413,10036.0,237086643200106.0,2370866432001.0,6,59.0,0.0,0.0,311 W 43RD ST,3.0,0.0,NEW YORK,2.0,,1.0,13.0,16.0,10.0,0.0,MANHATTAN THEATER CLUB INC,1.0,197012.0,,NY,RTF01PC,,,,,A,A65,IN,,AR,A,PC,O,AR,A,,,A65Z,AR,AR,5602.0,5600.0,36061.0,0.396296,1,N,Z,Manhattan Theater Club Inc.,311 W. 43rd St. 8th Flr,New York,35620.0,35644.0,5602.0,A65,NY,10036.0,NEW YORK,A65,,3918106.0,3a,2001.0,0.0,3a,2001.0,3292414.0,3a,2001.0,2942006.0,3a,2001.0,9114639.0,3a,2001.0,1690007.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,10169016.0,3a,2001.0,1265807.0,3a,2001.0,PC,O,AR,A,IN,,0.0,3a,2001.0,1710804.0,3a,2001.0,1959404.0,3a,2001.0,894002.0,3a,2001.0,A65,A
54396,237086978,200105,2000,0,0,116376,86135,9963,0,0,0,126339,40204,126339,193659,221821,80000,0,454048,298956,78772,77135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,40204,3,7,0,2303,7660,0,0,0,30241,0,0,0,0,0,40204,-153455,0,0,6422,0,0,0,0,0,375276,3797,0,870,40822,0,0,67642,66772,0,0,0,149.0,N,4.0,1.0,200212.0,29490061075262.0,1.0,2001,4.0,Y,1.0,N,1.0,0.0,2000.0,10036-3827,10036.0,237086978200105.0,2370869782001.0,5,149.0,561.0,0.0,301 W 45TH ST 6F,3.0,0.0,NEW YORK,2.0,,1.0,13.0,16.0,10.0,0.0,DOWNTOWN BALLET CO INC BALLET OF PUERTO RICO,1.0,197012.0,BALLET DE PUERTO RICO,NY,RTF01PC,2.0,1.0,2.0,2.0,A,A63,IN,,AR,A,PC,O,AR,A,,,A63Z,AR,AR,5602.0,5600.0,36061.0,0.46561899999999995,1,N,Z,Downtown Ballet Co. Inc. Ballet of Puerto Rico,301 W. 45th St. 6f,New York,35620.0,35644.0,5602.0,A63,NY,10036.0,NEW YORK,A63,,,,,,,,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,18603.0,3a,2001.0,0.0,3a,2001.0,,,,0.0,3a,2001.0,PC,O,AR,A,IN,,0.0,3a,2001.0,700.0,3a,2001.0,213540.0,3a,2001.0,66012.0,3a,2001.0,A63,A
54504,237088677,200012,2000,2680044,0,10000,9869,278999,132965,0,0,547349,537480,3227393,916969,5594909,50000,0,3826705,5634143,25025,39234,0,0,0,0,0,0,0,0,0,0,0,0,19000,239350,0,0,,3198524,3,7,0,278999,0,0,0,0,131,0,0,0,19000,0,3198524,2281555,-488326,58393,10492,0,0,0,0,0,3801680,964240,0,0,1616638,0,0,2580878,2580878,0,0,0,119.0,N,7.0,1.0,200217.0,29490082195122.0,1.0,2000,6.0,Y,1.0,N,1.0,0.0,2000.0,10170-0002,10170.0,237088677200012.0,2370886772000.0,12,119.0,0.0,0.0,420 LEXINGTON AVE,3.0,0.0,NEW YORK,1.0,,1.0,13.0,15.0,10.0,0.0,VERSAILLES FOUNDATION INC,1.0,197111.0,,NY,RTF01PC,5.0,4.0,4.0,3.0,A,A80,IN,,AR,A,PC,O,AR,A,,,A82Z,AR,AR,5602.0,5600.0,36061.0,0.326189,1,N,Z,Versailles Foundation Inc.,420 Lexington Ave.,New York,35620.0,35644.0,5602.0,A80,NY,10170.0,NEW YORK,A80,,0.0,3a,2000.0,0.0,3a,2000.0,5594909.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,2680044.0,3a,2000.0,0.0,3a,2000.0,PC,O,AR,A,IN,,4505234.0,3a,2000.0,78801.0,3a,2000.0,0.0,3a,2000.0,264802.0,3a,2000.0,A80,A
54672,237092561,200106,2000,5300,0,0,0,0,0,0,0,85962,85962,91262,0,18399,0,0,55506,51844,12779,33445,0,0,0,0,0,0,0,0,0,0,0,0,115590,0,-29628,0,,-24328,3,7,0,0,0,0,0,0,0,0,0,0,85962,0,-24328,-24328,0,0,0,0,0,0,0,0,42727,308456,0,517077,3780,0,0,829313,312236,0,0,0,59.0,N,3.0,1.0,200218.0,29409349088001.0,1.0,2001,3.0,Y,1.0,N,1.0,0.0,2000.0,10014-4354,10014.0,237092561200106.0,2370925612001.0,6,59.0,0.0,0.0,44 DOWNING ST 1B,3.0,0.0,NEW YORK,2.0,,1.0,13.0,15.0,10.0,0.0,ZENA ROMMETT DANCE ASSOCIATION LTD,1.0,197101.0,,NY,RTF01PC,1.0,0.0,1.0,0.0,A,A62,IN,,AR,A,PC,O,AR,A,,,A62Z,AR,AR,5602.0,5600.0,36061.0,0.6929609999999999,1,N,Z,Zena Rommett Dance Association Ltd,44 Downing St. 1b,New York,35620.0,35644.0,5602.0,A62,NY,10014.0,NEW YORK,A62,,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3b,2002.0,0.0,3a,2001.0,2200.0,3a,2001.0,PC,O,AR,A,IN,,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,51844.0,3a,2001.0,A62,A
55237,237108499,200012,2000,923529,0,370535,0,12939,21067,0,0,1177777,1177777,2101306,1321734,991302,0,0,690431,1226925,358473,235623,0,0,0,0,0,0,0,0,0,0,0,0,118306,494610,181387,0,,1983000,3,9,0,0,12939,0,0,0,370535,0,0,0,299693,0,1983000,661266,-1922,334679,29960,0,0,195782,101737,0,331958,1856086,0,1839827,17866,0,0,3718951,1879124,0,0,0,59.0,N,6.0,1.0,200148.0,29490307103161.0,2.0,2000,6.0,Y,1.0,N,1.0,0.0,2000.0,10031-0000,10031.0,237108499200012.0,2371084992000.0,12,59.0,120.0,0.0,CONVENT AVE AT 138TH ST,3.0,0.0,NEW YORK,3.0,% PAUL POMBO CPA PC,1.0,13.0,16.0,10.0,0.0,FEMINIST PRESS INC,1.0,197212.0,,NY,CORE00PC,4.0,4.0,4.0,4.0,A,A33,IN,,AR,A,PC,O,AR,A,,R23Z,A33Z,AR,AR,5602.0,5600.0,36061.0,0.688401,1,N,Z,Feminist Press Inc.,365 Fifth Ave. Ste. 5406,New York,35620.0,35644.0,5602.0,A33,NY,10031.0,NEW YORK,A33,,30001.0,3a,2000.0,0.0,3a,2000.0,44100.0,3a,2000.0,7000.0,3a,2000.0,,,,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,893528.0,3a,2000.0,9000.0,3a,2000.0,PC,O,AR,A,IN,,0.0,3a,2000.0,0.0,3a,2000.0,41201.0,3a,2000.0,26501.0,3a,2000.0,A33,A
55408,237112987,200006,1999,220358,0,0,0,0,0,0,0,226910,226910,447268,481296,-16490,73937,0,113511,68169,95973,84659,0,0,0,0,0,0,0,0,0,0,0,0,0,226910,0,0,,447268,3,7,0,0,0,0,0,0,0,0,0,0,0,0,447268,-34028,0,115867,27157,0,0,2000,0,0,17538,1233211,0,1736289,-28662,0,0,2940838,1204549,0,0,0,119.0,N,3.0,1.0,200114.0,29490069312211.0,1.0,2000,4.0,Y,1.0,N,1.0,0.0,1999.0,10011-1102,10011.0,237112987200006.0,2371129872000.0,6,119.0,59.0,0.0,519 W 23RD ST,3.0,0.0,NEW YORK,3.0,,1.0,13.0,16.0,10.0,0.0,WORKSHOP OF THE PLAYERS ART FOUNDATION,1.0,197109.0,,NY,CORE00PC,1.0,2.0,2.0,2.0,A,A65,IN,,AR,A,PC,O,AR,A,,,A65Z,AR,AR,5602.0,5600.0,36061.0,0.0151714,1,N,Z,Workshop of the Players Art Foundation,159 W. 25th St. Ste. 301,New York,35620.0,35644.0,5602.0,A65,NY,10011.0,NEW YORK,A65,,19505.0,3a,2000.0,0.0,3a,2000.0,-16584.0,3c,1999.0,3604.0,3a,2000.0,-13071.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,200853.0,3a,2000.0,1700.0,3a,2000.0,PC,O,AR,A,IN,,38939.0,3a,2000.0,11712.0,3a,2000.0,0.0,3a,2000.0,3604.0,3a,2000.0,A65,A
55496,237114954,200102,2000,4320,0,0,0,0,0,0,0,91023,91023,95343,127708,703,0,0,53603,16324,20535,15621,0,0,0,0,0,0,0,0,0,0,0,0,0,91023,0,0,,95343,3,7,0,0,0,0,0,0,0,0,0,0,0,0,95343,-32365,0,0,0,0,0,0,0,0,33068,20820,0,196432,0,0,0,217252,20820,0,0,0,995.0,N,2.0,1.0,200213.0,29490069047062.0,1.0,2001,3.0,Y,1.0,N,1.0,0.0,2000.0,11694-2725,11694.0,237114954200102.0,2371149542001.0,2,995.0,0.0,0.0,102 00 SHOREFRONT PKWY 10TH FL,3.0,0.0,ROCKAWAY PARK,2.0,%,1.0,11.0,9.0,10.0,0.0,DANCE VECTORS INC,1.0,197105.0,,NY,RTF01PC,1.0,1.0,1.0,2.0,A,A62,IN,,AR,A,PC,O,AR,A,,,A62Z,AR,AR,5602.0,5600.0,36081.0,0.483313,1,N,Z,Dance Vectors Inc.,102 00 Shorefront Pkwy 10th Fl,Rockaway Park,35620.0,35644.0,5602.0,A62,NY,11694.0,ROCKAWAY PARK,A62,,0.0,3a,2001.0,0.0,3a,2001.0,703.0,3a,2001.0,1102.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,4320.0,3a,2001.0,1700.0,3a,2001.0,PC,O,AR,A,IN,,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,2003.0,3a,2001.0,A62,A
55868,237124213,200104,2000,1980,18279,0,0,2072,0,729,-270,12805,12076,33064,32490,42530,0,0,40791,42530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10274,0,0,,32335,3,9,0,0,0,0,0,2072,0,0,0,0,0,459,32335,-155,1894,0,0,0,0,0,0,0,40791,6267,64340,44746,0,0,0,120653,75906,0,0,0,59.0,N,3.0,1.0,200145.0,29409251011251.0,1.0,2001,3.0,Y,1.0,N,1.0,0.0,2000.0,10024-1223,10024.0,237124213200104.0,2371242132001.0,4,59.0,119.0,0.0,215 W 90TH ST 3 D,3.0,0.0,NEW YORK,2.0,% DR ARDITH Y BONDI,1.0,13.0,16.0,10.0,0.0,NEW YORK FLUTE CLUB INC,1.0,197109.0,,NY,CORE00PC,1.0,1.0,1.0,1.0,A,A6C,IN,,AR,A,PC,O,AR,A,,,A6CZ,AR,AR,5602.0,5600.0,36061.0,0.581009,1,N,Z,New York Flute Club Inc.,2018 Temple Ct,New York,35620.0,35644.0,5602.0,A6C,NY,10024.0,NEW YORK,A6C,,0.0,3c,2000.0,0.0,3c,2000.0,0.0,3c,2000.0,0.0,3c,2000.0,0.0,3c,2000.0,0.0,3c,2000.0,0.0,3c,2000.0,0.0,3c,2000.0,0.0,3c,2000.0,0.0,3c,2000.0,PC,O,AR,A,IN,,0.0,3c,2000.0,0.0,3c,2000.0,0.0,3c,2000.0,42530.0,3c,2000.0,A6C,A
56054,237129564,200106,2000,11586936,0,0,0,244735,360744,0,0,963885,963885,12550821,13069158,4340404,0,0,6064910,5710988,1169869,1370584,0,0,0,0,0,0,0,0,0,0,0,0,36300,676263,0,37,S,12514521,3,7,0,244735,0,6550,6550,0,0,0,0,0,36300,0,12514521,-554637,0,0,0,0,0,0,0,0,4895041,39442716,0,3643271,637732,0,0,43753786,40110515,0,0,0,119.0,N,7.0,1.0,200217.0,29490089089082.0,1.0,2001,8.0,Y,1.0,N,1.0,0.0,2000.0,10013-1507,10013.0,237129564200106.0,2371295642001.0,6,119.0,0.0,0.0,155 AVE OF THE AMERICAS,3.0,0.0,NEW YORK,1.0,,1.0,13.0,16.0,10.0,0.0,NEW YORK FOUNDATION FOR THE ARTS INC,1.0,199407.0,,NY,RTF01PC,5.0,,,,A,A12,IN,,AR,A,PC,S,ZB,A,2,,A20J,AR,AR,5602.0,5600.0,36061.0,0.868655,1,N,Z,New York Foundation for the Arts Inc.,155 Avenue of the Americas,New York,35620.0,35644.0,5602.0,A12,NY,10013.0,NEW YORK,A12,61,3958164.0,1b,2001.0,0.0,1b,2001.0,114900.0,3a,2001.0,112636.0,1b,2001.0,4128404.0,3a,2001.0,326800.0,3a,2001.0,0.0,1b,2001.0,0.0,1b,2001.0,7628772.0,1b,2001.0,114203.0,1d,2002.0,PC,S,ZB,A,IN,,0.0,1b,2001.0,39079.0,1b,2001.0,124824.0,1b,2001.0,13105.0,1b,2001.0,A1261,A
56159,237133200,200106,2000,27700,0,0,0,0,0,0,0,232677,232677,260377,273398,84881,0,0,161343,146322,63441,61441,0,0,0,0,0,0,0,0,0,0,0,0,0,232677,0,0,,260377,3,7,0,0,0,0,0,0,0,0,0,0,0,0,260377,-13021,0,63626,0,0,0,0,0,0,97902,51927,0,803550,66,0,0,883498,79948,0,0,0,119.0,N,4.0,1.0,200219.0,29490006181022.0,1.0,2001,4.0,Y,1.0,N,1.0,0.0,2000.0,10014-1843,10014.0,237133200200106.0,2371332002001.0,6,119.0,0.0,0.0,799 GREENWICH ST,3.0,0.0,NEW YORK,2.0,,1.0,13.0,15.0,10.0,0.0,SOUNDSCAPE PRESENTS INC,1.0,197201.0,,NY,RTF01PC,2.0,2.0,2.0,2.0,A,A99,IN,,AR,A,PC,O,AR,A,,,A99Z,AR,AR,5602.0,5600.0,36061.0,0.437881,1,N,Z,Soundscape Presents Inc.,252 Seventh Ave. 7w,New York,35620.0,35644.0,5602.0,A20,NY,10014.0,NEW YORK,A20,,0.0,3a,2001.0,0.0,3a,2001.0,84881.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,135520.0,3a,2001.0,0.0,3a,2001.0,27700.0,3a,2001.0,0.0,3a,2001.0,PC,O,AR,A,IN,,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,10702.0,3a,2001.0,A20,A
56254,237136084,200006,1999,49220,0,0,0,0,0,0,0,9198,9198,58418,125253,-956186,13000,0,74867,75529,964218,1031715,0,0,0,0,0,0,0,0,0,0,0,0,0,9198,0,0,,58418,3,7,0,0,0,0,0,0,0,0,0,0,0,0,58418,-66835,0,34659,4090,0,0,90000,90000,0,-889351,108640,0,64407,18,0,0,173065,108658,0,0,0,59.0,N,3.0,1.0,200133.0,29490216004231.0,1.0,2000,3.0,Y,1.0,N,1.0,0.0,1999.0,10010-2011,10010.0,237136084200006.0,2371360842000.0,6,59.0,119.0,0.0,30 W 26TH ST,3.0,0.0,NEW YORK,1.0,,1.0,13.0,15.0,10.0,0.0,LENOX ARTS CENTER INC,1.0,197110.0,,NY,CORE00PC,1.0,1.0,1.0,2.0,A,A61,IN,,AR,A,PC,O,AR,A,,,A61Z,AR,AR,5602.0,5600.0,36061.0,0.6288699999999999,1,N,Z,Lenox Arts Center Inc.,30 W. 26th St.,New York,35620.0,35644.0,5602.0,A65,NY,10010.0,NEW YORK,A65,,42217.0,3a,2000.0,0.0,3a,2000.0,-956186.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,75029.0,3a,2000.0,0.0,3a,2000.0,7003.0,3a,2000.0,0.0,3a,2000.0,PC,O,AR,A,IN,,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,A65,A
56391,237146941,200109,2000,227260,0,0,0,0,13425,0,0,508966,508966,736226,701154,386697,55597,0,409717,467292,58092,80595,0,0,0,0,0,0,0,0,0,0,0,0,0,507404,0,1562,,736226,3,9,0,0,0,0,0,0,0,0,0,0,0,0,736226,35072,0,159687,17277,0,0,0,0,0,351625,613654,0,1794895,0,0,0,2415883,620988,0,0,0,995.0,N,4.0,1.0,200240.0,29490257318252.0,1.0,2001,5.0,Y,1.0,N,1.0,0.0,2000.0,10011-1108,10011.0,237146941200109.0,2371469412001.0,9,995.0,602.0,0.0,542 W 22ND ST 3RD FL,3.0,0.0,NEW YORK,1.0,,1.0,13.0,16.0,10.0,0.0,ELECTRONIC ARTS INTERMIX INC,1.0,197201.0,,NY,RTF01PC,2.0,3.0,3.0,3.0,A,A31,IN,,AR,A,PC,O,AR,A,,A26Z,A31Z,AR,AR,5602.0,5600.0,36061.0,0.646069,1,N,Z,Electronic Arts Intermix Inc.,535 W. 22nd St. 5th Flr,New York,35620.0,35644.0,5602.0,A31,NY,10011.0,NEW YORK,A31,,121232.0,3a,2001.0,0.0,3a,2001.0,313379.0,3a,2001.0,41308.0,3a,2001.0,73318.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,106028.0,3a,2001.0,48302.0,3a,2001.0,PC,O,AR,A,IN,,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,256150.0,3a,2001.0,A31,A
56460,237150345,200106,2000,1415940,0,0,0,817,114305,0,0,281277,279777,1697217,1164535,839726,40000,13925,530724,1050807,222680,211081,0,0,0,0,0,0,0,0,0,0,0,0,0,255686,9502,5122,,1695717,3,7,0,817,0,5150,5150,0,0,5000,1500,3500,9502,0,1695717,531182,500,226412,20194,0,0,94607,87291,0,308044,1941605,0,801949,26916,0,0,2788174,1986225,0,0,0,88.0,N,6.0,1.0,200215.0,29490075377212.0,1.0,2001,6.0,Y,1.0,N,1.0,0.0,2000.0,10019-5012,10019.0,237150345200106.0,2371503452001.0,6,88.0,90.0,0.0,549 W 52ND ST,3.0,0.0,NEW YORK,2.0,,1.0,13.0,15.0,10.0,0.0,ENSEMBLE STUDIO THEATRE INC,1.0,197204.0,,NY,RTF01PC,4.0,4.0,4.0,4.0,A,A6C,IN,,AR,A,PC,O,AR,A,,,A6CZ,AR,AR,5602.0,5600.0,36061.0,0.9717950000000001,1,N,Z,Ensemble Studio Theatre Inc.,549 W. 52nd St.,New York,35620.0,35644.0,5602.0,A65,NY,10019.0,NEW YORK,A65,,55202.0,3a,2001.0,0.0,3a,2001.0,54702.0,3a,2001.0,256502.0,3a,2001.0,716493.0,3c,2000.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,1360738.0,3a,2001.0,213010.0,3a,2001.0,PC,O,AR,A,IN,,0.0,3a,2001.0,1100.0,3a,2001.0,0.0,3a,2001.0,152701.0,3a,2001.0,A65,A
56586,237154620,200205,2001,4000,27512,0,0,3504,0,40973,-4533,39944,-1029,71456,26701,120770,0,0,117477,121259,489,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30483,3,9,0,0,0,0,0,3504,0,0,0,0,0,36440,30483,3782,0,0,0,0,0,0,0,0,116988,24940,98156,135267,18531,0,0,276894,141627,0,0,0,59.0,N,4.0,1.0,200247.0,29409306029262.0,1.0,2002,3.0,Y,1.0,Y,1.0,0.0,2001.0,10028-0237,10028.0,237154620200205.0,2371546202002.0,5,59.0,0.0,0.0,1088 MADISON AVE,3.0,0.0,NEW YORK,2.0,% L F SPRAGUE,1.0,13.0,16.0,10.0,0.0,AMERICAN CERAMIC CIRCLE INC,1.0,197112.0,,NY,RTF01PC,2.0,1.0,1.0,1.0,A,A40,IN,,AR,A,PC,O,AR,A,,,A47Z,AR,AR,5602.0,5600.0,36061.0,0.8187770000000001,1,N,Z,American Ceramic Circle Inc.,1819 Flushing Ave.,Flushing,35620.0,35644.0,5602.0,A40,NY,10028.0,NEW YORK,A40,,0.0,3c,2001.0,0.0,3c,2001.0,0.0,3b,2003.0,0.0,3b,2003.0,0.0,3b,2003.0,0.0,3b,2003.0,0.0,3b,2003.0,0.0,3b,2003.0,0.0,3c,2001.0,0.0,3b,2003.0,PC,O,AR,A,IN,,0.0,3b,2003.0,6992.0,3b,2003.0,0.0,3b,2003.0,0.0,3b,2003.0,A40,A
