,EIN,NAME,SEC_NAME,ADDRESS,CITY,STATE,ZIP,ZIP5,CONTACT,NTEEIRS,SUBSECCD,FNDNCD,RULEDATE,ORGCD,ACCPER,ACTIV1,ACTIV2,ACTIV3,AFCD,CLASSCD,DEDUCTCD,EOSTATUS,FRCD,GEN,TAXPER,FISYR,SOIYR,STYEAR,subcd,CONT,PROGREV,INVINC,txexmptbndsproceeds,royaltsinc,grsrntsreal,grsrntsprsnl,RENTINC,rntlexpnsreal,rntlexpnsprsnl,RENTEXP,rntlincreal,rntlincprsnl,NETRENT,SECUR,SALEOTHG,SALESEXP,SALEOTHE,SALESECN,SALEOTHN,netgnls,grsincfndrsng,lessdirfndrsng,netincfndrsng,grsincgaming,lessdirgaming,netincgaming,SPEVTG,DIREXP,FUNDINC,INVENTG,GOODS,GRPROF,OTHINC,TOTREV2,TOTREV,GRREC,COMPENS,OTHSAL,PAYTAX,FUNDFEES,EXPS,NETINC,OTHCHGS,ASS_BOY,ASS_EOY,BOND_BOY,BOND_EOY,MRTG_BOY,MRTG_EOY,unsecurednotesend,LIAB_BOY,LIAB_EOY,RETE_BOY,RETEARN,NETA_BOY,FUNDBAL,Q78A,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,REASON,gftgrntsrcvd170,txrevnuelevied170,srvcsval170,grsinc170,grsrcptsrelated170,totgftgrntrcvd509,grsrcptsadmissn509,txrevnuelevied509,srvcsval509,subtotsuppinc509,totsupp509,inPrior,inPriorSrc,taxperP,fisyrP,doccdP,contP,progrevP,duesP,invincP,netrentP,salesecnP,saleothnP,fundincP,grprofP,othincP,totrevP,expsP,netincP,compensP,othsalP,paytaxP,fundfeesP,DocCD,FileName,OUTNCCS,OUTREAS,NCCSKEY,NCCSKEY2,nteeFinal,nteeFinal1,FIPS,MSA_NECH,PMSA,NTEECC,NTEE1,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,NTEESRC,ntmaj10,ntmaj12,ntmaj5,RandNum,nteeConf,NAICS,LONGITUDE,LATITUDE,epostcard,SOURCE,KeyID,VERIFY,DirSupEstimate,GovGtEstimate,GovGtCode,GovGtYr,DirSupCode,DirSupYr,IndSupEstimate,IndSupCode,IndSupYr
247660,273007269,LIVELY PRODUCTIONS,ALLISON GOLDBERG MBR,964 AMSTERDAM AVE APT 6A,NEW YORK,NY,10025-0000,10025.0,ALLISON GOLDBERG,A65,3,15.0,201106.0,1.0,12.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,20.0,0.0,201112,2011,2011,2011,3.0,10500,0,0,,,,,,,,,,,,,6800,,600.0,,6200,6200.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,16700,16700,23500.0,,,,,15710,990,0.0,,990,,,,,,,0,,,,990,N,0,0,,,8,10500.0,0.0,0.0,0.0,6800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,92,273007269_201112_990EZ,IN,,273007269201112,2730072692011,A65,A,36061.0,5602.0,5600.0,A65,A,PC,O,AR,A,A,1,AR,AR,AR,0.06627999999999999,B,711110.0,-73.97031199999999,40.799621,0,NCCS_Form990EZ_2012_Extract_Final,62432,,10500.0,0,ez,2011,ez,2011.0,0.0,ez,2011
248117,273196778,SOCIETY OF EPIROTES ANAGENESIS,,2514 BROADWAY,ASTORIA,NY,11106-3414,11106.0,EFTHIMIOS PAPPAS,A23,3,15.0,201009.0,1.0,12.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,20.0,0.0,201112,2011,2011,2011,3.0,0,0,0,,,,,,,,,,,,,0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,0,0,0.0,,,,,0,0,0.0,,1,,,,,,,0,,,,0,N,0,0,,,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,92,273196778_201112_990EZ,IN,,273196778201112,2731967782011,A23,A,36081.0,5602.0,5600.0,A23,A,PC,O,AR,A,A,1,AR,AR,AR,0.40225,B,710000.0,-73.92793603,40.7628199,0,NCCS_Form990EZ_2012_Extract_Final,62938,,0.0,0,a,2011,a,2011.0,0.0,a,2011
248376,134033743,HISTORIC NEIGHBORHOOD ENHANCEMENT ALLIANCE INC,,8 E 96TH ST,NEW YORK,NY,10128-0706,10128.0,ELIZABETH ASHBY,A80,3,15.0,199903.0,1.0,12.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,20.0,0.0,201112,2011,2011,2011,3.0,10926,0,20,,,,,,,,,,,,,0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,10946,10946,10946.0,,,,,7931,3015,0.0,,26811,,,,,,,100,,,,26711,N,0,0,,,8,253451.0,0.0,0.0,487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,92,134033743_201112_990EZ,IN,,134033743201112,1340337432011,A82,A,36061.0,5602.0,5600.0,A82,A,PC,O,AR,A,A,1,AR,AR,AR,0.32225,B,,-73.955599722,40.787841648000004,0,NCCS_Form990EZ_2012_Extract_Final,63262,,10926.0,0,c4,2005,c4,2005.0,0.0,c4,2005
248488,113362054,TURKISH ISLAMIC CULTURAL CENTER OF QUEENS INC,,4506 SKILLMAN AVE,SUNNYSIDE,NY,11104-2117,11104.0,JOHN ALTIN BASAK,A23,3,15.0,199904.0,1.0,12.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,10.0,0.0,201112,2011,2011,2011,3.0,143785,9825,14,,,,,,,,,,,,,0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,153624,153624,153624.0,,,,,90075,63549,0.0,,26825,,,,,,,700,,,,26125,N,0,0,,,8,296360.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,92,113362054_201112_990EZ,IN,,113362054201112,1133620542011,A23,A,36081.0,5602.0,5600.0,A23,A,PC,O,AR,A,A,1,AR,AR,AR,0.86621,A,710000.0,-73.918310329,40.746231245,0,NCCS_Form990EZ_2012_Extract_Final,63376,,143785.0,0,ez,2011,ez,2011.0,0.0,ez,2011
248543,342003808,SHAO XING ASSOCIATION OF AMERICA INC,,4300 ATLANTIC AVE APT 5,BROOKLYN,NY,11224-1273,11224.0,XIANFENG ZOU,A23,3,15.0,200511.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,20.0,0.0,201203,2012,2011,2011,3.0,1570,0,0,,,,,,,,,,,,,0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,1570,1570,1570.0,,,,,1243,327,0.0,,3977,,,,,,,0,,,,3977,N,0,0,,,8,4845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,92,342003808_201203_990EZ,IN,,342003808201203,3420038082012,A23,A,36047.0,5602.0,5600.0,A23,A,PC,O,AR,A,A,1,AR,AR,AR,0.12057999999999999,B,710000.0,-74.00899090000001,40.575012,0,NCCS_Form990EZ_2012_Extract_Final,63431,,1570.0,0,ez,2012,ez,2012.0,0.0,ez,2012
248554,237251856,JAPANESE ARTISTS ASSOCIATION OF NEW YORK INC,TOSHIO KISO,PO BOX 609,NEW YORK,NY,10012-0012,10012.0,NORIKA YANO,,3,15.0,197808.0,1.0,12.0,91.0,93.0,119.0,3.0,1.0,1.0,1.0,20.0,0.0,201112,2011,2011,2011,3.0,6045,2170,0,,,,,,,,,,,,,0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,8215,8215,8215.0,,,,,8374,-159,0.0,,1386,,,,,,,0,,,,1386,N,0,0,,,8,28775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,92,237251856_201112_990EZ,IN,,237251856201112,2372518562011,A0323,A,36061.0,5602.0,5600.0,A032,A,PC,O,AR,A,A,1,AR,AR,AR,0.25372,A,813920.0,-73.9979,40.7253,0,NCCS_Form990EZ_2012_Extract_Final,63443,,6045.0,0,ez,2011,ez,2011.0,0.0,ez,2011
249098,133574230,NEW YORK SCANDIA SYMPHONY INC,,PO BOX 583,NEW YORK,NY,10150-0583,10150.0,MATSON,,3,15.0,199012.0,1.0,6.0,90.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,0.0,201106,2011,2010,2010,3.0,76859,0,0,,,,,,,,,,,,,0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,76859,76859,76859.0,,,,,76890,-31,0.0,0.0,1,0.0,,0.0,,,61524.0,61556,0.0,,-61524.0,-61556,N,0,0,,,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,core2010pc,201006.0,2010.0,92.0,77026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77026.0,86434.0,-9408.0,0.0,0.0,0.0,0.0,92,133574230_201106_990EZ,IN,,133574230201106,1335742302011,A69,A,36061.0,5602.0,5600.0,A69,A,PC,O,AR,A,A,1,AR,AR,AR,0.16959000000000002,A,711130.0,-73.9691,40.7587,0,NCCS_Form990EZ_2012_Extract_Final,64249,,76859.0,0,ez,2011,ez,2011.0,0.0,ez,2011
249140,50606695,HARMONY PROGRAM,,535 E 80TH ST,NEW YORK,NY,10075-0711,10075.0,ANNE FITZGIBBON,A68,3,15.0,200411.0,1.0,6.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201012,2010,2010,2010,3.0,82143,0,0,,,,,,,,,,,,,0,,0.0,,0,0.0,52745.0,,,0.0,,,52745,52745,0,0,0,0,0.0,82143,82143,134888.0,,,,,9142,73001,0.0,121477.0,85639,0.0,,0.0,,,0.0,0,0.0,,121477.0,85639,N,0,0,,,9,0.0,0.0,0.0,0.0,0.0,440214.0,0.0,6606.0,0.0,0.0,446820.0,1,core2010pc,200912.0,2009.0,92.0,145891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145891.0,93678.0,52213.0,0.0,0.0,0.0,0.0,92,050606695_201012_990EZ,IN,,50606695201012,506066952010,A68,A,36061.0,5602.0,5600.0,A68,A,PC,O,AR,A,A,1,AR,AR,AR,0.43116000000000004,B,711130.0,-73.947941,40.771256,0,NCCS_Form990EZ_2012_Extract_Final,64321,,82143.0,0,ez,2010,ez,2010.0,0.0,ez,2010
249412,263457322,ST GEORGES CHORAL SOCIETY SINCE 1817,,PO BOX 3932,NEW YORK,NY,10163-3932,10163.0,,X03,3,16.0,200908.0,5.0,7.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,10.0,0.0,201107,2011,2010,2010,3.0,131979,15687,147,,,,,,,,,,,,,0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,3559.0,151373,151373,151373.0,,,,,55370,96002,0.0,2087.0,98089,0.0,,0.0,,,0.0,0,0.0,,2087.0,98089,N,0,0,,,9,0.0,0.0,0.0,0.0,0.0,182239.0,38015.0,0.0,0.0,147.0,230247.0,1,core2010pc,201007.0,2010.0,92.0,25749.0,12305.0,0.0,0.0,0.0,0.0,0.0,3607.0,0.0,3728.0,45389.0,44239.0,1150.0,0.0,0.0,0.0,0.0,92,263457322_201107_990EZ,IN,,263457322201107,2634573222011,A6B,A,36061.0,5602.0,5600.0,A6B,A,PC,O,AR,A,A,1,AR,AR,AR,0.51045,B,711130.0,-74.006299,40.714096999999995,0,NCCS_Form990EZ_2012_Extract_Final,64707,,131979.0,0,ez,2011,ez,2011.0,0.0,ez,2011
249460,133714232,A GATHERING OF THE TRIBES INC,,PO BOX 20693,NEW YORK,NY,10009-8973,10009.0,,A200,3,15.0,199305.0,1.0,12.0,149.0,119.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201012,2010,2010,2010,3.0,83616,4039,0,,,,,,,,,,,,,0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,3081,2626,455,1850.0,89960,89960,92586.0,,,,,78958,11002,0.0,24704.0,40835,0.0,,0.0,,,252157.0,257283,0.0,,-227453.0,-216448,N,0,0,,,9,0.0,0.0,0.0,0.0,0.0,329586.0,92137.0,0.0,0.0,73.0,421796.0,1,core2010pc,200912.0,2009.0,92.0,133774.0,5492.0,0.0,16.0,0.0,0.0,0.0,54.0,4833.0,0.0,144169.0,148423.0,-4254.0,0.0,0.0,0.0,0.0,92,133714232_201012_990EZ,IN,,133714232201012,1337142322010,A20,A,36061.0,5602.0,5600.0,A20,A,PC,O,AR,A,A,1,AR,AR,AR,0.11191,B,710000.0,-73.97850600000001,40.726232,0,NCCS_Form990EZ_2012_Extract_Final,64773,,38451.0,8719,c4,2005,c4,2005.0,36446.0,c4,2005
249866,270940187,AMORE OPERA INC,,PO BOX 231368,NEW YORK,NY,10023-0023,10023.0,MORRIS & MCVEIGH LLP,A6A,3,15.0,201002.0,1.0,12.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,10.0,0.0,201012,2010,2010,2010,3.0,37407,118697,0,,,,,,,,,,,,,1581,,3072.0,,-1491,-1491.0,14130.0,,,0.0,,,14130,4137,9993,0,0,0,0.0,164606,164606,170324.0,,,,,166174,-1568,0.0,17119.0,19551,0.0,,0.0,,,0.0,4000,0.0,,17119.0,15551,N,0,0,,,9,0.0,0.0,0.0,0.0,0.0,92778.0,129078.0,0.0,0.0,0.0,221856.0,1,core2010pc,200912.0,2009.0,92.0,44719.0,10090.0,2120.0,0.0,0.0,0.0,0.0,0.0,321.0,0.0,57250.0,40131.0,17119.0,0.0,0.0,0.0,0.0,92,270940187_201012_990EZ,IN,,270940187201012,2709401872010,A6A,A,36061.0,5602.0,5600.0,A6A,A,PC,O,AR,A,A,1,AR,AR,AR,0.8795200000000001,A,711130.0,-73.982916,40.775866,0,NCCS_Form990EZ_2012_Extract_Final,65359,,37407.0,0,ez,2010,ez,2010.0,0.0,ez,2010
249909,50578180,PARK AVENUE CHAMBER SYMPHONY INC,,875 FIFTH AVE STE 8D,NEW YORK,NY,10065-4952,10065.0,DAVID BERNARD,,3,15.0,200312.0,1.0,8.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,20.0,0.0,201108,2011,2010,2010,3.0,32387,30302,0,,,,,,,,,,,,,0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,62689,62689,62689.0,,,,,66352,-3663,0.0,7034.0,130299,0.0,,0.0,,,0.0,126928,0.0,,7034.0,3371,N,0,0,,,9,0.0,0.0,0.0,0.0,0.0,156832.0,166043.0,0.0,0.0,0.0,326175.0,1,core2010pc,201008.0,2010.0,92.0,47156.0,20163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67319.0,71065.0,-3746.0,0.0,0.0,0.0,0.0,92,050578180_201108_990EZ,IN,,50578180201108,505781802011,A69,A,36061.0,5602.0,5600.0,A69,A,PC,O,AR,A,A,1,AR,AR,AR,0.16117,A,711130.0,-73.968847933,40.770384,0,NCCS_Form990EZ_2012_Extract_Final,65429,,32387.0,0,ez,2011,ez,2011.0,0.0,ez,2011
249942,205570496,TURKISH MUSIC ASSOCIATION,,PO BOX 8615,NEW YORK,NY,10116-8615,10116.0,PETEK METE,A20,3,15.0,200908.0,1.0,8.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,20.0,0.0,201108,2011,2010,2010,3.0,410,0,2,,,,,,,,,,,,,0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,412,412,412.0,,,,,4465,-4053,0.0,,1979,,,,,,,0,,,,1979,N,0,0,,,9,0.0,0.0,0.0,0.0,0.0,19764.0,22332.0,0.0,0.0,50.0,42146.0,0,,,,,,,,,,,,,,,,,,,,,,92,205570496_201108_990EZ,IN,,205570496201108,2055704962011,A23,A,36061.0,5602.0,5600.0,A23,A,PC,O,AR,A,A,1,AR,AR,AR,0.49316000000000004,A,710000.0,-73.95309808,40.81100303,0,NCCS_Form990EZ_2012_Extract_Final,65481,,410.0,0,ez,2011,ez,2011.0,0.0,ez,2011
249976,133662555,THE METROPOLITAN REPERTORY BALLET INC,,189 W 89TH ST APT 4A,NEW YORK,NY,10024-1960,10024.0,LEONORA VOLPE,A63,3,16.0,200007.0,1.0,12.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201012,2010,2010,2010,3.0,120000,0,0,,,,,,,,,,,,,0,,0.0,,0,0.0,0.0,,,12000.0,,,12000,35000,-23000,0,0,0,0.0,97000,97000,132000.0,,,,,59700,37300,2618.0,86634.0,80617,0.0,,0.0,,,14335.0,5700,0.0,,72299.0,74917,N,0,0,,,9,0.0,0.0,0.0,0.0,0.0,684000.0,98000.0,0.0,0.0,0.0,782000.0,1,core2010pc,200912.0,2009.0,92.0,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,-46000.0,0.0,0.0,94000.0,80750.0,13250.0,0.0,0.0,0.0,0.0,92,133662555_201012_990EZ,IN,,133662555201012,1336625552010,A63,A,36061.0,5602.0,5600.0,A63,A,PC,O,AR,A,A,1,AR,AR,AR,0.49291999999999997,A,711120.0,-73.973208,40.789509,0,NCCS_Form990EZ_2012_Extract_Final,65532,,120000.0,0,ez,2010,ez,2010.0,0.0,ez,2010
250004,237158715,MEDICINE SHOW THEATRE ENSEMBLE INC,,549 W 52ND ST,NEW YORK,NY,10019-5012,10019.0,BARBARA VANN,A65Z,3,16.0,197212.0,1.0,7.0,119.0,88.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201107,2011,2010,2010,3.0,24853,33181,0,,,,,,,,,,,,,0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,58034,58034,58034.0,,,,,59149,-1115,0.0,16087.0,13528,0.0,,0.0,,,15458.0,14014,0.0,,629.0,-486,N,0,0,,,9,0.0,0.0,0.0,0.0,0.0,143513.0,200657.0,0.0,0.0,0.0,344170.0,1,core2010pc,201007.0,2010.0,92.0,22839.0,32889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55727.0,55098.0,629.0,0.0,0.0,0.0,0.0,92,237158715_201107_990EZ,IN,,237158715201107,2371587152011,A65,A,36061.0,5602.0,5600.0,A65,A,PC,O,AR,A,A,1,AR,AR,AR,0.4248,A,711110.0,-73.992668588,40.766596396,0,NCCS_Form990EZ_2012_Extract_Final,65571,,24853.0,0,ez,2011,ez,2011.0,0.0,ez,2011
250014,113133360,CENTRAL BROOKLYN MARTIN LUTHER KING COMMISSION,,316 STATE ST,BROOKLYN,NY,11201-5821,11201.0,,A800,3,15.0,199506.0,1.0,12.0,994.0,64.0,431.0,3.0,1.0,1.0,1.0,20.0,0.0,201012,2010,2010,2010,3.0,5055,1965,0,,,,,,,,,,,,,0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,7020,7020,7020.0,,,,,5850,1170,0.0,,4920,,,,,,,0,,,,4920,N,0,0,,,9,0.0,0.0,0.0,0.0,0.0,38037.0,0.0,0.0,0.0,95.0,38132.0,0,,,,,,,,,,,,,,,,,,,,,,92,113133360_201012_990EZ,IN,,113133360201012,1131333602010,A80,A,36047.0,5602.0,5600.0,A80,A,PC,O,AR,A,A,1,AR,AR,AR,0.40517,B,712120.0,-73.987382,40.688684,0,NCCS_Form990EZ_2012_Extract_Final,65589,,5055.0,0,ez,2010,ez,2010.0,0.0,ez,2010
250015,134083050,NEW YORK CALEDONIAN CLUB INC,,PO BOX 4542,NEW YORK,NY,10163-4542,10163.0,THE CHIEF,A23,3,15.0,200005.0,1.0,12.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,20.0,0.0,201012,2010,2010,2010,3.0,39255,24967,2422,,,,,,,,,,,,,0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,30,0,30,0.0,66674,66674,66674.0,,,,,35670,31004,8371.0,89704.0,129080,0.0,,0.0,,,0.0,0,0.0,,89704.0,129080,N,0,0,,,9,0.0,0.0,0.0,0.0,0.0,150704.0,121243.0,0.0,0.0,15485.0,287432.0,1,core2010pc,200912.0,2009.0,92.0,26409.0,23654.0,3429.0,10775.0,0.0,0.0,0.0,0.0,0.0,0.0,64267.0,31636.0,32631.0,0.0,0.0,0.0,0.0,92,134083050_201012_990EZ,IN,,134083050201012,1340830502010,A23,A,36061.0,5602.0,5600.0,A23,A,PC,O,AR,A,A,1,AR,AR,AR,0.007240000000000001,B,710000.0,-73.9706,40.7536,0,NCCS_Form990EZ_2012_Extract_Final,65592,,39255.0,0,ez,2010,ez,2010.0,0.0,ez,2010
250208,510172582,SAEKO ICHINOHE AND CO INC,,159 W 53RD ST STE 22-H,NEW YORK,NY,10019-6068,10019.0,,A620,3,15.0,197511.0,1.0,8.0,90.0,119.0,0.0,3.0,2.0,1.0,1.0,20.0,0.0,201108,2011,2010,2010,3.0,11896,3350,0,,,,,,,,,,,,,0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,15246,15246,15246.0,,,,,17240,-1994,0.0,,1,,,,,,,2462,,,,-2462,N,0,0,,,9,0.0,0.0,0.0,0.0,0.0,130641.0,0.0,31776.0,0.0,0.0,162417.0,0,,,,,,,,,,,,,,,,,,,,,,92,510172582_201108_990EZ,IN,,510172582201108,5101725822011,A62,A,36061.0,5602.0,5600.0,A62,A,PC,O,AR,A,A,1,AR,AR,AR,0.16822,A,711120.0,-73.980044957,40.762215343,0,NCCS_Form990EZ_2012_Extract_Final,65909,,11896.0,0,ez,2011,ez,2011.0,0.0,ez,2011
250293,271482487,BLACK GENTS OF HOLLYWOOD,,676A 9TH AVE STE 332,NEW YORK,NY,10036-0000,10036.0,THOMAS SCOTT II,A99,3,16.0,201301.0,1.0,12.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201012,2010,2010,2010,3.0,0,182636,0,,,,,,,,,,,,,0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,182636,182636,182636.0,,,,,167610,15026,0.0,,18689,,,,,,,2463,,,,16226,N,0,0,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,92,271482487_201012_990EZ,IN,,271482487201012,2714824872010,A99,A,6037.0,4472.0,4480.0,A99,A,PC,O,AR,A,A,1,AR,AR,AR,0.43711000000000005,B,710000.0,-73.989876,40.759011,0,NCCS_Form990EZ_2012_Extract_Final,66028,,0.0,0,a,2010,a,2010.0,0.0,a,2010
250598,412229446,FROM CARDBOARD TO CANVAS,,22205 141ST AVE,LAURELTON,NY,11413-2904,11413.0,SHIRLEY MCKENZIE BROOKES,A40,3,15.0,201105.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,20.0,0.0,201101,2011,2010,2010,3.0,0,2229,0,,,,,,,,,,,,,0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,2229,2229,2229.0,,,,,2179,50,0.0,,27,,,,,,,0,,,,27,N,0,0,,,9,0.0,0.0,0.0,0.0,0.0,5989.0,0.0,0.0,0.0,0.0,5989.0,0,,,,,,,,,,,,,,,,,,,,,,92,412229446_201101_990EZ,IN,,412229446201101,4122294462011,A40,A,36081.0,5602.0,5600.0,A40,A,PC,O,AR,A,A,1,AR,AR,AR,0.36985999999999997,B,710000.0,-73.751756,40.669229,0,NCCS_Form990EZ_2012_Extract_Final,66478,,0.0,0,a,2011,a,2011.0,0.0,a,2011
250815,134079526,SHTETL FOUNDATION,,300 E 54TH ST APT 23K,NEW YORK,NY,10022-0000,10022.0,H BONIME CPA,A80,3,15.0,200001.0,1.0,12.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,201012,2010,2010,2010,3.0,0,0,0,,,,,,,,,,,,,0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,0,0,0.0,,,,,352,-352,0.0,,729,,,,,,,0,,,,729,N,0,0,,,9,0.0,0.0,0.0,0.0,0.0,116775.0,0.0,0.0,0.0,88.0,116863.0,0,,,,,,,,,,,,,,,,,,,,,,92,134079526_201012_990EZ,IN,,134079526201012,1340795262010,A80,A,36047.0,5602.0,5600.0,A80,A,PC,O,AR,A,A,1,AR,AR,AR,0.6975600000000001,B,712120.0,-73.9667801,40.75755023,0,NCCS_Form990EZ_2012_Extract_Final,66811,,0.0,0,a,2010,a,2010.0,0.0,a,2010
250917,133602581,BOWERY ARTISTS INC,,530 W 25TH ST 4TH FLR,NEW YORK,NY,10001-5516,10001.0,,A510,3,15.0,199310.0,1.0,8.0,91.0,90.0,92.0,3.0,2.0,1.0,1.0,10.0,0.0,201108,2011,2010,2010,3.0,0,81080,0,,,,,,,,,,,,,0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,81080,81080,81080.0,,,,,86258,-5178,0.0,25750.0,20572,0.0,,0.0,,,0.0,0,0.0,,25750.0,20572,N,0,0,,,9,0.0,0.0,0.0,0.0,0.0,307790.0,96811.0,0.0,0.0,90.0,404691.0,1,core2010pc,201008.0,2010.0,92.0,0.0,26751.0,68930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95681.0,84679.0,11002.0,0.0,0.0,0.0,0.0,92,133602581_201108_990EZ,IN,,133602581201108,1336025812011,A51,A,36061.0,5602.0,5600.0,A51,A,PC,O,AR,A,A,1,AR,AR,AR,0.59839,B,712110.0,-74.00427560199999,40.749412241,0,NCCS_Form990EZ_2012_Extract_Final,66950,,0.0,0,a,2011,a,2011.0,0.0,a,2011
251021,112873292,GRAMERCY BRASS OF NEW YORK INC,,111 4TH AVE APT 1C,NEW YORK,NY,10003-5244,10003.0,JOHN LAMBERT,,3,16.0,198801.0,1.0,2.0,90.0,0.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201102,2011,2010,2010,3.0,18568,45633,19,,,,,,,,,,,,,0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,64220,64220,64220.0,,,,,66073,-1853,0.0,10573.0,8720,0.0,,0.0,,,0.0,0,0.0,,10573.0,8720,N,0,0,,,9,0.0,0.0,0.0,0.0,0.0,187464.0,267673.0,0.0,0.0,542.0,455679.0,1,core2010pc,201002.0,2010.0,92.0,13523.0,50851.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,64405.0,74112.0,-9707.0,0.0,0.0,0.0,0.0,92,112873292_201102_990EZ,IN,,112873292201102,1128732922011,A68,A,36061.0,5602.0,5600.0,A68,A,PC,O,AR,A,A,1,AR,AR,AR,0.09299,B,711130.0,-73.980704,40.680673,0,NCCS_Form990EZ_2012_Extract_Final,67095,,18568.0,0,ez,2011,ez,2011.0,0.0,ez,2011
