,EIN,CONT,DUES,SECUR,SALESEXP,INVINC,SOLICIT,GOODS,GRPROF,SALES,GRINC,GRREC,EXPS,FUNDBAL,COMPENS,FUNDFEES,ASS_BOY,ASS_EOY,LIAB_BOY,LIAB_EOY,RETEARN,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,POLPURP,LEGEXP,GRROOT,INFLEXP,EXGRROOT,EXLOBEXP,RENTEXP,DIREXP,PROGREV,FUNDINC,OTHINC,VERIFY,OLDNTEE,NTEE2,TOTREV,RASCD,RINCCD,RREVCD,REXPCD,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,SUBSECCD,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDNCD,ORGCD,DISTRICT,ARED,FRCD,ACCPER,SEC_NAME,ACTIV1,ACTIV2,ACTIV3,SOURCE,ENDDATE,VFB,VBS,VINCEXP,VINCTYPE,VOK,FIPS,NTEE,NTEECC,NTEECC4D,LEVEL1,LEVEL2,LEVEL3,LEVEL4,OUTNCCS,OUTREAS,STYEAR,ntee1,ntee4,RandNum,zipnew,ZIP5,MSA_NECH,PMSA,fipsold,v_errorCd,NTmaj12,FisYr,NteeDraft,taxper,stateOld1,zip5Old1,cityOld1,BOND_EOY,MRTG_EOY,MAJGRPB,ntmaj10,ntmaj5,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,nteeFinal,nteeFinal1
15973,133115162,0,0,401402786,395443683,17081020,0,0,0,418483806,23040123,418483806,17396899,408956904,0,0,383527112,409007305,18535,50401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,A61I,,23040123,6,6,6,6,LILA ACHESON AND DEWITT WALLACE FUND FOR LINCOLN CENTER,% TREASURER,2 PARK AVE 23RD FLR,NEW YORK,NY,10016-5603,0.0,3.0,3.0,2000.0,198206.0,1.0,17.0,1.0,13.0,0.0,10.0,6,ENTER,602.0,0.0,0.0,B9710,,1,1,0,1,0,36061,A61I,A61,6.0,PC,O,AR,A,IN,,1994,A,A61I,0.7427159999999999,10016.0,10016.0,5602.0,5600.0,36061.0,,AR,1995,A11,199506,NY,10016.0,NEW YORK,,,A,AR,AR,PC,S,ZA,,IN,,A1161,A
15976,133116643,296452,0,0,0,405,0,0,0,24335,24335,320787,264872,194487,0,0,162523,229122,23951,34635,0,0,0,0,0,0,0,0,0,0,0,0,0,3271,20659,0,,A20Z,,320787,2,2,2,2,HOSTOS COMMUNITY COLLEGE ADVISORY COUNCIL INC,,500 GRAND CONCOURSE,BRONX,NY,10451-5323,0.0,3.0,3.0,1000.0,198212.0,1.0,15.0,1.0,13.0,0.0,10.0,8,,40.0,0.0,0.0,B9710,,1,1,1,6,1,36005,A20Z,A20,,PC,O,AR,A,IN,,1993,A,A20Z,0.45844799999999997,10451.0,10451.0,5602.0,5600.0,36005.0,,AR,1994,A20,199408,NY,10451.0,BRONX,,,A,AR,AR,PC,O,AR,A,IN,,A20,A
15981,133117432,15107,0,68401,90388,39899,0,0,0,109115,18727,124222,63971,571235,0,0,601372,571235,0,0,30137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,,A80Z,,33834,3,2,1,1,LAFAYETTE ESCADRILLE MEMORIAL FOUNDATION INC,% ROBERT L TUTTLE,167 MADISON AVE,NEW YORK,NY,10016-5430,0.0,3.0,3.0,1000.0,198309.0,1.0,9.0,1.0,13.0,0.0,10.0,12,,63.0,0.0,0.0,B9710,,1,1,1,6,1,36061,A80Z,A80,,PC,O,AR,A,IN,,1993,A,A80Z,0.714176,10016.0,10016.0,5602.0,5600.0,36061.0,,AR,1993,A80,199312,NY,10016.0,NEW YORK,,,A,AR,AR,U,O,AR,A,IN,,A80,A
15984,133118415,3799563,0,7077000,7272488,1830298,746315,0,24799,8949729,1677241,12749292,8516062,33456289,295804,0,36646748,35173653,151201,1717364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17632,S,A84I,,5476804,6,6,5,5,STATUE OF LIBERTY ELLIS ISLAND FOUNDATION INC,GARY E KELLEY,52 VANDERBILT AVE,NEW YORK,NY,10017-3808,0.0,3.0,3.0,1000.0,198209.0,1.0,15.0,1.0,13.0,0.0,10.0,3,,994.0,62.0,0.0,B9710,,1,1,1,6,1,36061,A84I,A84,8.0,PC,O,AR,A,IN,,1994,A,A84I,0.568589,10017.0,10017.0,5602.0,5600.0,36061.0,,AR,1995,A80,199503,NY,10017.0,NEW YORK,,,A,AR,AR,PC,S,ZA,,IN,,A80,A
15986,133118488,219834,0,0,0,470,63242,0,0,211522,211522,431356,457185,-30146,20800,0,106582,100175,110899,130321,-30146,0,0,0,0,0,0,0,0,0,0,0,0,211052,0,0,,A65Z,,431356,2,2,2,2,PEARL THEATRE CO INC,,80 SAINT MARKS PL,NEW YORK,NY,10003-8129,0.0,3.0,3.0,1000.0,198304.0,1.0,15.0,1.0,13.0,0.0,10.0,8,,90.0,0.0,0.0,B9710,,0,1,1,6,1,36061,A65Z,A65,,PC,O,AR,A,IN,,1993,A,A65Z,0.00632281,10003.0,10003.0,5602.0,5600.0,36061.0,,AR,1994,A65,199408,NY,10003.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
15987,133118525,626482,85905,0,0,2146,0,0,0,500956,500956,1213343,1184669,223067,71973,0,262596,249825,21662,26758,223067,0,0,0,0,0,0,0,0,0,0,0,46541,484249,-13966,-18014,,A31Z,,1166802,2,4,4,4,INDEPENDENT FEATURE PROJECT INC,,104 W 29TH ST,NEW YORK,NY,10001-5310,0.0,3.0,3.0,1000.0,198305.0,1.0,16.0,1.0,13.0,0.0,10.0,12,,123.0,0.0,0.0,B9710,,1,1,1,6,1,36061,A31Z,A31,,PC,O,AR,A,IN,,1994,A,A31Z,0.204361,10001.0,10001.0,5602.0,5600.0,36061.0,,AR,1994,A31,199412,NY,10001.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A31,A
15998,133120824,446327,0,533144,498738,122523,102059,1500773,1394174,4177064,2177553,4623391,2702196,10277972,137243,3190,12655077,12781572,2298789,2503600,0,0,0,0,0,0,0,0,0,0,0,0,0,590628,0,35822,S,A42Z,,2623880,6,4,4,4,APERTURE FOUNDATION INC,% WINTHROP STIMSON PUTNAM & ROBERTS,20 E 23RD ST,NEW YORK,NY,10010-4401,0.0,3.0,3.0,2000.0,198208.0,1.0,16.0,1.0,13.0,0.0,10.0,12,,91.0,995.0,0.0,B9710,,1,1,1,6,1,36061,A42Z,A42,,PC,O,AR,A,IN,,1994,A,A42Z,0.30828099999999997,10010.0,10010.0,5602.0,5600.0,36061.0,,AR,1994,A19,199412,NY,10010.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A40,A
16014,133127841,455392,0,0,0,0,2002,0,0,29210,29210,484602,464654,91614,59900,2002,91172,91614,19506,0,91614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A65Z,,484602,1,2,2,2,UBU REPERTORY THEATRE CORP,,15 W 28TH ST,NEW YORK,NY,10001-6410,0.0,3.0,3.0,1000.0,198508.0,1.0,16.0,1.0,13.0,0.0,10.0,12,,119.0,0.0,0.0,B9710,,1,1,1,4,1,36061,A65Z,A65,,PC,O,AR,A,IN,,1994,A,A65Z,0.100642,10001.0,10001.0,5602.0,5600.0,36061.0,,AR,1994,A65,199412,NY,10001.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
16018,133128297,180933,0,0,0,344,0,0,0,344,344,181277,195128,80101,0,0,93952,80101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A82Z,,181277,1,2,2,2,BERMUDA HERITAGE TRUST INC,% REEVES COMMUNICATIONS,PO BOX 6345 FDR STATION,NEW YORK,NY,10150-6345,0.0,3.0,3.0,1000.0,198208.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,62.0,0.0,0.0,B9710,,1,1,1,6,1,36061,A82Z,A82,,PC,O,AR,A,IN,,1994,A,A82Z,0.14193599999999998,10150.0,10150.0,5602.0,5600.0,36061.0,,AR,1994,A82,199412,NY,10150.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A82,A
16021,133128521,139461,0,0,0,0,0,0,0,0,0,139461,127658,36810,0,0,28389,43102,3382,6292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A26Z,,139461,1,2,2,2,CHINESE AMERICAN ARTS COUNCIL INCORPORATED,,65 69 LISPENARD ST,NEW YORK,NY,10013-2501,0.0,3.0,3.0,2000.0,198209.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,88.0,0.0,0.0,B9710,,1,1,1,6,1,36061,A26Z,A26,,PC,O,AR,A,IN,,1993,A,A26Z,0.22671100000000002,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1994,A26,199406,NY,10013.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A26,A
16025,133128876,42513,0,0,0,74,2572,0,0,8174,8174,50687,50105,-30276,0,0,4367,378,35225,30654,0,0,0,0,0,0,0,0,0,0,0,0,0,8100,0,0,,A68Z,,50687,1,1,1,1,MUSIC ASSOCIATES OF NEW YORK LTD,% WUNSCH ARTS CENTER,PO BOX 604565,BAY TERRACE,NY,11360-4565,0.0,3.0,3.0,1000.0,198210.0,1.0,15.0,1.0,11.0,0.0,10.0,8,N Y VIRTUOSI,90.0,0.0,0.0,B9710,,0,1,1,6,1,36081,A68Z,A68,,PC,O,AR,A,IN,,1993,A,A68Z,0.5825130000000001,11360.0,11360.0,5602.0,5600.0,36081.0,,AR,1994,A68,199408,NY,11360.0,BAY TERRACE,,,A,AR,AR,PC,O,AR,A,IN,,A68,A
16036,133130265,34280,0,0,0,0,0,0,0,19266,19266,53546,54035,740,0,0,1229,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19266,0,0,,A99Z,,53546,1,1,1,1,SKYSAVER PRODUCTIONS INC,,5 E 3RD ST,NEW YORK,NY,10003-0800,0.0,3.0,3.0,1000.0,198210.0,1.0,9.0,1.0,13.0,0.0,10.0,6,,90.0,0.0,0.0,B9710,,1,1,1,6,1,36061,A99Z,A99,,PC,O,AR,A,IN,,1993,A,A99Z,0.693286,10003.0,10003.0,5602.0,5600.0,36061.0,,AR,1994,A99,199406,NY,10003.0,NEW YORK,,,A,AR,AR,U,O,AR,A,IN,,A99,A
16039,133131491,1264801,0,0,0,3519,369383,0,0,496089,496089,1760890,1289454,948128,0,0,1025278,1637593,481920,689465,0,0,0,0,0,0,0,0,0,0,0,0,66666,384769,0,23532,,A65Z,A66Z,1694224,4,4,4,4,NEW YORK THEATRE WORKSHOP INC,,79 E 4TH ST,NEW YORK,NY,10003-8904,0.0,3.0,3.0,2000.0,198703.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,91.0,0.0,0.0,B9710,,1,1,1,4,1,36061,A65Z,A65,,PC,O,AR,A,IN,,1993,A,A65Z,0.45080299999999995,10003.0,10003.0,5602.0,5600.0,36061.0,,AR,1994,A65,199406,NY,10003.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
16051,133132750,7300,435,0,0,0,0,0,10812,42761,42761,50496,46412,125887,0,0,135220,132304,13417,6417,125887,0,0,0,0,0,0,0,0,0,0,0,0,28549,0,0,,A59Z,,50496,2,1,1,1,MUSEUM OF THE AMERICAN PIANO,,211 W 58TH ST,NEW YORK,NY,10019-1411,0.0,3.0,3.0,2000.0,198710.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,60.0,61.0,0.0,B9710,,1,1,1,4,1,36061,A59Z,A59,,PC,O,AR,A,IN,,1994,A,A59Z,0.34115999999999996,10019.0,10019.0,5602.0,5600.0,36061.0,,AR,1994,A54,199412,NY,10019.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A54,A
16056,133133932,581,2145,0,0,504,0,752,44,51254,50502,53980,50729,24427,0,0,21929,24427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49954,0,0,,A62Z,A24Z,53228,1,1,1,1,ROYAL SCOTTISH COUNTRY DANCE SOCIETY NEW YORK BRANCH INC,% IAN WATSON,35 W 81ST ST 1C,NEW YORK,NY,10024-6045,0.0,3.0,3.0,1000.0,198402.0,1.0,16.0,1.0,13.0,0.0,10.0,6,CH INC,119.0,149.0,0.0,B9710,,1,1,1,6,1,36061,A62Z,A62,,PC,O,AR,A,IN,,1993,A,A62Z,0.19259600000000002,10024.0,10024.0,5602.0,5600.0,36061.0,,AR,1994,A62,199406,NY,10024.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
16061,133135292,198145,0,0,0,249,49593,0,0,123285,123285,321430,314094,32060,36800,0,98838,73653,74114,41593,0,0,0,0,0,0,0,0,0,0,0,0,0,123036,0,0,,A20Z,,321430,1,2,2,2,ELDERS SHARE THE ARTS INC,,57 WILBOUGHBY ST,BROOKLYN,NY,11201-5290,0.0,3.0,3.0,1000.0,198312.0,1.0,15.0,1.0,11.0,0.0,10.0,6,,88.0,0.0,0.0,B9710,,1,1,1,6,1,36047,A20Z,A20,,PC,O,AR,A,IN,,1993,A,A20Z,0.17791600000000002,11201.0,11201.0,5602.0,5600.0,36047.0,,AR,1994,A20,199406,NY,11201.0,BROOKLYN,,,A,AR,AR,PC,O,AR,A,IN,,A20,A
16064,133136555,17515,660,0,0,38,0,0,0,12920,12920,31095,32116,8415,0,0,9436,8415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11682,0,1200,,A65Z,,31095,1,1,1,1,CENTER STAGE COMMUNITY PLAYHOUSE,DONNA BELLONE,190 E 205TH ST,BRONX,NY,10458-1202,0.0,3.0,3.0,2000.0,198612.0,1.0,16.0,1.0,13.0,0.0,20.0,8,,90.0,0.0,0.0,B9710,,1,1,1,6,1,36005,A65Z,A65,,PC,O,AR,A,IN,,1993,A,A65Z,0.0337038,10458.0,10458.0,5602.0,5600.0,36005.0,,AR,1994,A65,199408,NY,10458.0,BRONX,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
16065,133137461,655585,402001,0,0,61,91052,141857,167914,1041305,899448,2098891,2017765,457593,95000,0,1005040,969935,499201,512342,457593,0,0,0,0,0,0,0,0,0,0,0,0,68038,0,663435,,A53Z,,1957034,3,4,4,4,THE MUSEUM FOR AFRICAN ART,,593 BROADWAY,NEW YORK,NY,10012-3211,0.0,3.0,3.0,2000.0,198212.0,1.0,15.0,1.0,13.0,198706.0,10.0,6,,91.0,994.0,0.0,B9710,,1,1,1,6,1,36061,A53Z,A53,,PC,O,AR,A,IN,,1993,A,A53Z,0.745369,10012.0,10012.0,5602.0,5600.0,36061.0,,AR,1994,A53,199406,NY,10012.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A53,A
16071,133138348,103103,0,0,0,2207,14717,0,0,87094,87094,190197,139173,167644,50000,0,122604,173002,5984,5358,0,0,0,0,0,0,0,0,0,0,0,0,0,84887,0,0,,A24Z,A48Z,190197,2,2,2,2,RESTORE,REBECCA L COGGINS,152 MADISON AVE STE 1603,NEW YORK,NY,10016-5424,0.0,3.0,3.0,2000.0,198202.0,1.0,16.0,1.0,13.0,0.0,10.0,7,,149.0,379.0,125.0,B9710,,1,1,1,6,1,36061,A24Z,A24,,PC,O,AR,A,IN,,1993,A,A24Z,0.72454,10016.0,10016.0,5602.0,5600.0,36061.0,,AR,1994,A40,199407,NY,10016.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A40,A
16074,133139105,120805,0,0,0,25,10371,0,0,22238,22238,143043,149642,-6782,0,0,12009,15638,15028,22420,0,0,0,0,0,0,0,0,0,0,0,0,0,22213,0,0,,A62Z,,143043,1,2,2,2,DANSE MIRAGE INC,,153 MERCER ST,NEW YORK,NY,10012-3239,0.0,3.0,3.0,1000.0,198306.0,1.0,16.0,1.0,13.0,0.0,10.0,7,,119.0,88.0,0.0,B9710,,0,0,0,1,0,36061,A62Z,A62,,PC,O,AR,A,IN,,1993,A,A62Z,0.151454,10012.0,10012.0,5602.0,5600.0,36061.0,,AR,1994,A62,199407,NY,10012.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
16076,133140180,25390,0,0,0,18,674,0,0,4226,4226,29616,22400,917,3000,0,2602,917,8901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4208,,A65P,,29616,1,1,1,1,MIRROR THEATRE LTD,JONES MCATEER,50 E 96TH ST,NEW YORK,NY,10128-0810,0.0,3.0,3.0,2000.0,198301.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,90.0,995.0,0.0,B9710,,1,1,1,6,1,36061,A65P,A65,6.0,PC,O,AR,A,IN,,1993,A,A65P,0.642349,10128.0,10128.0,5602.0,5600.0,36061.0,,AR,1994,A65,199406,NY,10128.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A1965,A
16085,133143311,25962,0,0,0,0,0,0,0,97601,97601,123563,106007,19602,0,0,7315,23532,1200,3930,0,0,0,0,0,0,0,0,0,0,0,0,4069,60798,32734,0,,A60Z,,119494,1,2,2,2,QUINTET OF THE AMERICAS INC,% THOMAS NOVAK,134 BOWERY,NEW YORK,NY,10013-4295,0.0,3.0,3.0,2000.0,198406.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,90.0,119.0,123.0,B9710,,1,1,1,6,1,36061,A60Z,A60,,PC,O,AR,A,IN,,1994,A,A60Z,0.17784,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1995,A60,199506,NY,10013.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A60,A
16092,133146184,23050,0,0,0,125,294,0,0,2675,2675,25725,33943,-20263,0,294,18568,15520,30613,35783,0,0,0,0,0,0,0,0,0,0,0,0,0,2550,0,0,,A31Z,,25725,1,1,1,1,CINEMA EVENTS GROUP INC,,100 A N 1ST ST,BROOKLYN,NY,11211-0000,0.0,3.0,3.0,1000.0,198307.0,1.0,15.0,1.0,11.0,0.0,10.0,8,,90.0,91.0,122.0,B9710,,0,0,1,6,0,36047,A31Z,A31,,PC,O,AR,A,IN,,1993,A,A31Z,0.439517,11211.0,11211.0,5602.0,5600.0,36047.0,,AR,1994,A31,199408,NY,11211.0,BROOKLYN,,,A,AR,AR,PC,O,AR,A,IN,,A31,A
16098,133148295,1163024,0,0,0,1263,371245,0,0,217051,217051,1380075,1460621,115576,28834,0,1121963,1064010,925841,948434,0,0,0,0,0,0,0,0,0,0,0,0,0,62127,0,153661,,A20Z,B24I,1380075,4,4,4,4,COMMUNITY LITERACY RESEARCH PROJECT INC,,500 GREENWICH ST 2ND FL,NEW YORK,NY,10013-1354,0.0,3.0,3.0,1000.0,198306.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,199.0,0.0,0.0,B9710,,1,1,1,6,1,36061,A20Z,A20,,PC,O,AR,A,IN,,1994,A,A20Z,0.780936,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1994,A20,199412,NY,10013.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A20,A
16105,133151578,112428,0,0,0,1110,0,0,0,1110,1110,113538,65968,47570,0,0,0,47570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A99Z,,113538,1,2,2,1,GLOBAL FUTURES NETWORK INC,,655 RIVERSIDE DR 3B,NEW YORK,NY,10031-6627,0.0,3.0,3.0,1000.0,198310.0,1.0,15.0,1.0,1.0,0.0,20.0,12,,119.0,0.0,0.0,B9508,1995.0,1,1,1,6,1,36061,A99Z,A99,,PC,O,AR,A,IN,,1992,A,A99Z,0.742741,10031.0,10031.0,5602.0,5600.0,36061.0,,AR,1992,A99,199212,NY,10031.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A99,A
16142,133162049,27667,0,0,0,0,0,0,0,0,0,27667,28823,9075,0,0,10231,9075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A65Z,,27667,1,1,1,1,42ND STREET E T C INC,,355 LEXINGTON AVE,NEW YORK,NY,10017-6603,0.0,3.0,3.0,1000.0,198702.0,1.0,15.0,1.0,13.0,0.0,20.0,3,,88.0,60.0,0.0,B9710,,1,1,1,6,1,36061,A65Z,A65,,PC,O,AR,A,IN,,1993,A,A65Z,0.234238,10017.0,10017.0,5602.0,5600.0,36061.0,,AR,1994,A65,199403,NY,10017.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
16146,133163185,15150,0,0,0,97,0,0,0,24763,24763,39913,37053,9613,0,0,7563,9613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,21120,2736,0,,A6CZ,,39103,1,1,1,1,ALARIA CHAMBER ENSEMBLE INC,PETER FRANK,949 W END AVE 11C,NEW YORK,NY,10025-3586,0.0,3.0,3.0,1000.0,198308.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,90.0,93.0,0.0,B9710,,1,1,1,6,1,36061,A6CZ,A6C,,PC,O,AR,A,IN,,1994,A,A6CZ,0.7932560000000001,10025.0,10025.0,5602.0,5600.0,36061.0,,AR,1995,A6C,199506,NY,10025.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A6C,A
16147,133163211,29200,0,0,0,0,0,0,0,105261,105261,134461,134679,-4474,29000,0,374,388,4630,4862,-4474,0,0,0,0,0,0,0,0,0,0,0,0,105261,0,0,,A60Z,,134461,1,2,2,2,I GIULLARI DI PIAZZA INC,CATHEDRAL OF ST JOHN DIVINE,110 SULLIVAN ST 1G,NEW YORK,NY,10012-3636,0.0,3.0,3.0,1000.0,198307.0,1.0,16.0,1.0,13.0,198406.0,10.0,6,,89.0,90.0,0.0,B9710,,0,0,1,6,0,36061,A60Z,A60,,PC,O,AR,A,IN,,1993,A,A60Z,0.204931,10012.0,10012.0,5602.0,5600.0,36061.0,,AR,1994,A24,199406,NY,10012.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A24,A
16155,133165759,172147,0,0,0,367,0,0,0,1089193,1089193,1261340,1264976,-170526,61010,0,109658,267889,249898,438415,0,0,0,0,0,0,0,0,0,0,0,0,26650,1034054,19445,8677,,A65Z,,1234690,2,4,4,4,MUSICAL THEATRE WORKS INC,,440 LAFAYETTE ST,NEW YORK,NY,10003-6919,0.0,3.0,3.0,1000.0,198307.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,90.0,0.0,0.0,B9710,,0,0,1,6,0,36061,A65Z,A65,,PC,O,AR,A,IN,,1993,A,A65Z,0.8459700000000001,10003.0,10003.0,5602.0,5600.0,36061.0,,AR,1994,A65,199406,NY,10003.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
16156,133165785,0,13479,0,0,1033,0,0,0,52576,52576,66055,32999,46207,0,0,65733,51895,6011,5688,0,0,0,0,0,0,0,0,0,0,0,0,46571,0,4972,0,,A23Z,,19484,1,1,1,1,AMERICAN SCANDINAVIAN SOCIETY OF NEW YORK INC,,7 PENN PLZ 830,NEW YORK,NY,10001-3900,0.0,3.0,3.0,2000.0,198402.0,1.0,16.0,1.0,13.0,0.0,10.0,4,,93.0,0.0,0.0,B9710,,1,1,1,6,1,36061,A23Z,A23,,PC,O,AR,A,IN,,1993,A,A23Z,0.127899,10001.0,10001.0,5602.0,5600.0,36061.0,,AR,1994,A23,199404,NY,10001.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A23,A
16165,133168350,220897,0,0,0,123,8229,0,0,18242,18242,239139,204863,-4159,61500,0,39721,48957,78156,53116,0,0,0,0,0,0,0,0,0,0,0,0,0,18119,0,0,,A69Z,,239139,1,2,2,2,RIVERSIDE SYMPHONY INC,,258 RIVERSIDE DR 7C,NEW YORK,NY,10025-6160,0.0,3.0,3.0,2000.0,198308.0,1.0,16.0,1.0,13.0,198506.0,10.0,6,,90.0,995.0,0.0,B9710,,0,1,1,6,1,36061,A69Z,A69,,PC,O,AR,A,IN,,1993,A,A69Z,0.6695760000000001,10025.0,10025.0,5602.0,5600.0,36061.0,,AR,1994,A69,199406,NY,10025.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A69,A
16166,133168746,43565,0,0,0,372,0,0,0,28437,28437,72002,43611,49526,0,0,153042,92568,131907,43042,0,0,0,0,0,0,0,0,0,0,0,0,0,28065,0,0,,A99Z,,72002,1,1,1,1,ASSOCIATION FOR CULTURAL EQUITY INC,,450 W 41ST STREET 6TH FLR,NEW YORK CITY,NY,10036-6807,0.0,3.0,3.0,1000.0,198308.0,1.0,15.0,1.0,13.0,198312.0,10.0,12,,122.0,994.0,119.0,B9710,,1,1,1,6,1,36061,A99Z,A99,,PC,O,AR,A,IN,,1994,A,A99Z,0.390397,10036.0,10036.0,5602.0,5600.0,36061.0,,AR,1994,A24,199412,NY,10036.0,NEW YORK CITY,,,A,AR,AR,PC,O,AR,A,IN,,A24,A
16174,133170953,15941,6265,20846,20806,3897,20412,0,0,98962,78156,121168,51122,73134,0,0,62934,73134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39862,0,34357,0,,A62J,,60500,1,2,1,1,INTERNATIONAL COMMITTEE FOR THE DANCE LIBRARY OF ISRAEL INC,,211 W GLOT ST 6TH FLR,NEW YORK,NY,10023-0000,0.0,3.0,3.0,1000.0,198308.0,1.0,15.0,1.0,13.0,0.0,10.0,12,SRAEL INC,927.0,602.0,93.0,B9710,,1,1,0,1,0,36061,A62J,A62,6.0,PC,O,AR,A,IN,,1993,A,A62J,0.636252,10023.0,10023.0,5602.0,5600.0,36061.0,,AR,1993,A62,199312,NY,10023.0,NEW YORK,,,A,AR,AR,PC,S,ZB,,IN,,A62,A
16178,133171475,23835,0,0,0,0,0,0,0,10027,10027,33862,33893,31,0,0,58152,31,58152,0,549,0,0,0,0,0,0,0,0,0,0,0,0,9907,0,120,,Z99Z,,33862,1,1,1,1,STACKMOTION PRODUCTION INC,,1623 THIRD AVE APT 21 CW,NEW YORK,NY,10128-3638,0.0,3.0,3.0,2000.0,198308.0,1.0,16.0,1.0,13.0,198412.0,10.0,6,,90.0,995.0,0.0,B9710,,1,1,1,6,1,36061,A60Z,A60,,PC,O,AR,A,IN,,1992,A,A60Z,0.9254530000000001,10128.0,10128.0,5602.0,5600.0,36061.0,,AR,1993,A60,199306,NY,10128.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A60,A
16183,133171831,1159475,0,0,0,1139,266250,0,0,1139,1139,1160614,1103118,-1709055,0,0,234186,315945,2000737,2025000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A53I,,1160614,2,4,4,4,NEW YORK HOLOCAUST MEMORIAL COMMISSION,,342 MADISON AVE,NEW YORK,NY,10173-0002,0.0,3.0,3.0,1000.0,198308.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,602.0,994.0,0.0,B9710,,0,1,1,6,1,36061,A53I,A53,5.0,PC,O,AR,A,IN,,1993,A,A53I,0.638595,10173.0,10173.0,5602.0,5600.0,36061.0,,AR,1993,A53,199312,NY,10173.0,NEW YORK,,,A,AR,AR,PC,S,ZA,,IN,,A1180,A
