,EIN,CONT,DUES,SECUR,SALESEXP,INVINC,SOLICIT,GOODS,GRPROF,SALES,GRINC,GRREC,EXPS,FUNDBAL,COMPENS,FUNDFEES,ASS_BOY,ASS_EOY,LIAB_BOY,LIAB_EOY,RETEARN,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,POLPURP,LEGEXP,GRROOT,INFLEXP,EXGRROOT,EXLOBEXP,RENTEXP,DIREXP,PROGREV,FUNDINC,OTHINC,VERIFY,OLDNTEE,NTEE2,TOTREV,RASCD,RINCCD,RREVCD,REXPCD,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,SUBSECCD,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDNCD,ORGCD,DISTRICT,ARED,FRCD,ACCPER,SEC_NAME,ACTIV1,ACTIV2,ACTIV3,SOURCE,ENDDATE,VFB,VBS,VINCEXP,VINCTYPE,VOK,FIPS,NTEE,NTEECC,NTEECC4D,LEVEL1,LEVEL2,LEVEL3,LEVEL4,OUTNCCS,OUTREAS,STYEAR,ntee1,ntee4,RandNum,zipnew,ZIP5,MSA_NECH,PMSA,fipsold,v_errorCd,NTmaj12,FisYr,NteeDraft,taxper,stateOld1,zip5Old1,cityOld1,BOND_EOY,MRTG_EOY,MAJGRPB,ntmaj10,ntmaj5,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,nteeFinal,nteeFinal1
14975,133227455,60360,0,0,0,0,0,0,0,13972,13972,74332,73907,6749,0,0,6324,6749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13972,0,0,,A65Z,,74332,1.0,1.0,1.0,1.0,PHOENIX ENSEMBLE INC,,PO BOX 627 TIMES SQ STA,NEW YORK,NY,10108-0627,0.0,3.0,3.0,1000.0,86.0,1.0,15.0,1.0,32.0,0.0,20.0,6,,88.0,0.0,0.0,ALM97,1992.0,1.0,1,1,6.0,1,36061.0,A65Z,A65,,PC,O,AR,A,IN,,1993,A,A65Z,0.03383030000000001,10108.0,10108.0,5602.0,5600.0,36061.0,,AR,1994,A65,199406,NY,10108.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
14982,133228541,914254,0,0,0,0,0,0,0,0,0,914254,876505,-19937,0,0,-4686,91869,53000,111806,-19937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A30Z,,914254,1.0,3.0,3.0,3.0,METRO-ACCESS INC,,110 E 23RD ST STE 2ND FLR,NEW YORK,NY,10010-4517,0.0,3.0,3.0,1000.0,199001.0,1.0,16.0,5.0,13.0,0.0,10.0,12,,121.0,0.0,0.0,B9710,,0.0,1,1,6.0,1,36061.0,A30Z,A30,,PC,O,AR,A,IN,,1993,A,A30Z,0.693225,10010.0,10010.0,5602.0,5600.0,36061.0,,AR,1993,A30,199312,NY,10010.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A30,A
14987,133229829,19476,0,0,0,0,0,0,0,25694,25694,45170,42142,11519,0,0,8491,11519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25694,0,0,,A23Z,,45170,1.0,1.0,1.0,1.0,KOREAN LANGUAGE & CULTURAL INSTITUTE INC,,246 5TH AVE 500,NEW YORK,NY,10001-7603,0.0,3.0,3.0,1000.0,199101.0,1.0,4.0,1.0,13.0,0.0,1.0,4,,46.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A23Z,A23,,PF,O,AR,A,IN,,1992,A,A23Z,0.112177,10001.0,10001.0,5602.0,5600.0,36061.0,,AR,1993,A23,199304,NY,10001.0,NEW YORK,,,A,AR,AR,PF,O,AR,A,IN,,A23,A
14991,133230452,31428,0,0,0,0,0,0,0,27761,27761,59189,45076,16135,0,0,18064,18135,6500,2000,0,0,0,0,0,0,0,0,0,0,0,0,9542,7388,10162,669,,A65Z,,49647,1.0,1.0,1.0,1.0,PLAYWRIGHTS PREVIEW PRODUCTIONS LTD,% FRANES HILL,17 E 47TH ST,NEW YORK,NY,10017-1920,0.0,3.0,3.0,1000.0,198411.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,88.0,90.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A65Z,A65,,PC,O,AR,A,IN,,1992,A,A65Z,0.7573840000000001,10017.0,10017.0,5602.0,5600.0,36061.0,,AR,1993,A65,199306,NY,10017.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
15001,133234967,2477,0,0,0,0,0,0,0,69733,69733,72210,77552,-321,0,0,30558,14697,25537,15018,0,0,0,0,0,0,0,0,0,0,0,0,0,69733,0,0,,A65B,,72210,1.0,1.0,1.0,1.0,THEATRE OFF PARK INC,,224 WAVERLY PL,NEW YORK,NY,10014-2405,0.0,3.0,3.0,1000.0,198604.0,1.0,15.0,1.0,13.0,0.0,10.0,7,,90.0,119.0,0.0,B9710,,0.0,1,1,6.0,1,36061.0,A65B,A65,6.0,PC,O,AR,A,IN,,1992,A,A65B,0.08992489999999999,10014.0,10014.0,5602.0,5600.0,36061.0,,AR,1993,A65,199307,NY,10014.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A0265,A
15004,133235274,11539,1320,0,0,347,0,0,540,18984,18984,31843,31810,7689,0,0,8723,9061,1067,1372,0,0,0,0,0,0,0,0,0,0,0,0,0,18097,0,0,,A6BZ,,31843,1.0,1.0,1.0,1.0,I CANTORI DI NEW YORK INC,,PO BOX 4165,NEW YORK,NY,10185-4165,0.0,3.0,3.0,1000.0,198710.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,89.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A6BZ,A6B,,PC,O,AR,A,IN,,1991,A,A6BZ,0.054510300000000005,10185.0,10185.0,5602.0,5600.0,36061.0,,AR,1992,A6B,199206,NY,10185.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A6B,A
15005,133235682,480,0,0,0,0,0,0,0,50106,50106,50586,52519,-10478,0,0,3060,1427,11605,11905,0,0,0,0,0,0,0,0,0,0,0,0,0,42936,0,7170,,A63Z,,50586,1.0,1.0,1.0,1.0,BALLET SCHOOL OF NEW YORK INC,,30 E 31ST ST,NEW YORK,NY,10016-6825,0.0,3.0,3.0,1000.0,198508.0,1.0,11.0,1.0,13.0,0.0,10.0,12,,30.0,90.0,0.0,B9710,,0.0,1,1,6.0,1,36061.0,A63Z,A63,,PC,O,AR,A,IN,,1993,A,A63Z,0.806841,10016.0,10016.0,5602.0,5600.0,36061.0,,AR,1993,A63,199312,NY,10016.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A63,A
15008,133237110,448170,0,0,0,1008,8194,0,0,6495,6495,454665,452957,12873,70000,0,239041,146860,252415,133987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5487,,A34Z,,454665,2.0,2.0,2.0,2.0,CORPORATION FOR EDUCATIONAL RADIO AND TELEVISION,,211 W 56TH ST 32H AND J,NEW YORK,NY,10019-4325,0.0,3.0,3.0,1000.0,198411.0,1.0,15.0,1.0,13.0,198812.0,10.0,12,,121.0,994.0,122.0,B9710,,1.0,1,0,1.0,0,36061.0,A34Z,A34,,PC,O,AR,A,IN,,1993,A,A34Z,0.0522419,10019.0,10019.0,5602.0,5600.0,36061.0,,AR,1993,A34,199312,NY,10019.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A34,A
15021,133240366,256924,0,0,0,9814,79252,13785,1895,1478436,1464651,1735360,1634105,301362,0,0,406793,350113,148080,48751,0,0,0,0,0,0,0,0,0,0,0,0,44821,1415177,-7056,0,,A69Z,,1676754,2.0,4.0,4.0,4.0,NEW YORK POPS INC,% NORMAN SIGALOW PC,881 7TH AVE,NEW YORK,NY,10019-3210,0.0,3.0,3.0,2000.0,198404.0,1.0,15.0,1.0,13.0,198509.0,10.0,9,,90.0,994.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A69Z,A69,,PC,O,AR,A,IN,,1992,A,A69Z,0.567403,10019.0,10019.0,5602.0,5600.0,36061.0,,AR,1993,A69,199309,NY,10019.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A69,A
15027,133242710,24424,0,0,0,1785,0,0,0,54132,54132,78556,94005,88835,29500,0,104911,88835,627,0,88835,0,0,0,0,0,0,0,0,0,0,0,0,52347,0,0,,A6EZ,A62Z,78556,1.0,1.0,1.0,1.0,SCHOOL OFHARD KNOCKS INC,BONNIE STEIN,201 E 4TH ST,NEW YORK,NY,10009-7233,0.0,3.0,3.0,1.0,198502.0,1.0,15.0,1.0,1.0,0.0,10.0,8,,90.0,119.0,603.0,ALM97,1992.0,1.0,1,1,6.0,1,36061.0,A6EZ,A6E,,PC,O,AR,A,IN,,1992,A,A6EZ,0.8775,10009.0,10009.0,5602.0,5600.0,36061.0,,AR,1993,A6E,199308,NY,10009.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
15033,133244432,7834,8086,0,0,0,1723,0,0,16304,16304,32224,32883,2901,0,0,6292,5633,2732,2732,2901,0,0,0,0,0,0,0,0,0,0,0,0,16304,0,0,,A6BZ,,32224,1.0,1.0,1.0,1.0,THE STONEWALL CHORALE INC,% GEORGE BIHLMAYE,PO BOX 920 OLD CHELSEA ST,NEW YORK,NY,10011-0000,0.0,3.0,3.0,1000.0,198503.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,89.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A6BZ,A6B,,PC,O,AR,A,IN,,1992,A,A6BZ,0.9766450000000001,10011.0,10011.0,5602.0,5600.0,36061.0,,AR,1993,A6B,199306,NY,10011.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A6B,A
15035,133244944,52581,0,0,0,0,0,0,0,29052,29052,81633,73156,27540,0,0,43834,62685,24771,35145,27540,0,0,0,0,0,0,0,0,0,0,0,0,29052,0,0,,A60Z,,81633,1.0,1.0,1.0,1.0,MUSIC FROM CHINA INC,,170 PARK ROW SUITE 12D,NEW YORK,NY,10038-1100,0.0,3.0,3.0,1000.0,198703.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,90.0,126.0,0.0,B9606,1996.0,1.0,1,1,6.0,1,36061.0,A60Z,A60,,PC,O,AR,A,IN,,1993,A,A60Z,0.326992,10038.0,10038.0,5602.0,5600.0,36061.0,,AR,1993,A60,199312,NY,10038.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A60,A
15048,133248928,105054,3608,0,0,773,0,6831,4035,11641,4810,120303,114070,45561,0,0,48242,46229,2082,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A82I,,113472,1.0,2.0,2.0,2.0,FRIENDS OF ALICE AUSTEN HOUSE INC,,2 HYLAN BLVD,STATEN ISLAND,NY,10305-2002,0.0,3.0,3.0,1000.0,198505.0,1.0,16.0,1.0,13.0,0.0,10.0,12,,62.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36085.0,A82I,A82,8.0,PC,O,AR,A,IN,,1993,A,A82I,0.7314510000000001,10305.0,10305.0,5602.0,5600.0,36085.0,,AR,1993,A82,199312,NY,10305.0,STATEN ISLAND,,,A,AR,AR,PC,S,ZA,,IN,,A1154,A
15051,133249311,98790,0,0,0,8416,0,0,0,8416,7208,107206,75150,215818,0,0,184970,215818,0,0,215818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A68J,,105998,2.0,2.0,2.0,1.0,BMI FOUNDATION INC,CONTROLLER,320 W 57TH ST,NEW YORK,NY,10019-3705,0.0,3.0,3.0,2000.0,198504.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,602.0,0.0,0.0,B9710,,1.0,1,1,4.0,1,36061.0,A68J,A68,6.0,PC,O,AR,A,IN,,1992,A,A68J,0.391092,10019.0,10019.0,5602.0,5600.0,36061.0,,AR,1993,A12,199306,NY,10019.0,NEW YORK,,,A,AR,AR,PC,S,ZB,,IN,,A1268,A
15060,133251883,34996,4391,0,0,199,0,0,0,199,199,39586,43304,9459,0,0,13177,9459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A33Z,,39586,1.0,1.0,1.0,1.0,NEW OBSERVATIONS LTD,,611 BROADWAY SUITE 701,NEW YORK,NY,10012-2608,0.0,3.0,3.0,1000.0,198703.0,1.0,16.0,1.0,13.0,0.0,10.0,12,,92.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A33Z,A33,,PC,O,AR,A,IN,,1993,A,A33Z,0.992518,10012.0,10012.0,5602.0,5600.0,36061.0,,AR,1993,A33,199312,NY,10012.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A33,A
15064,133253232,61691,0,0,0,0,3395,0,0,572,572,62263,71293,2374,0,0,13418,2374,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,0,0,,A60Z,,62263,1.0,1.0,1.0,1.0,MUSICA DE CAMARA INC,,1215 FIFTH AVE 2B,NEW YORK,NY,10029-5211,0.0,3.0,3.0,1000.0,198704.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,90.0,119.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A60Z,A60,,PC,O,AR,A,IN,,1992,A,A60Z,0.9605940000000001,10029.0,10029.0,5602.0,5600.0,36061.0,,AR,1993,A68,199306,NY,10029.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A68,A
15072,133255098,254060,18760,0,0,10481,43768,0,0,19824,19824,292644,257030,273037,0,0,284106,371251,44456,98214,0,0,0,0,0,0,0,0,0,0,0,0,2227,5365,0,1751,,A76Z,,290417,2.0,2.0,2.0,2.0,POETS HOUSE INC,% DEBEVOISE & PLIMPTON,72 SPRING ST,NEW YORK,NY,10012-4019,0.0,3.0,3.0,1000.0,198508.0,1.0,15.0,1.0,13.0,0.0,10.0,6,ATTN STEWART G ROSENBUM,92.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A76Z,A76,,PC,O,AR,A,IN,,1992,A,A76Z,0.9326770000000001,10012.0,10012.0,5602.0,5600.0,36061.0,,AR,1993,A76,199306,NY,10012.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A70,A
15077,133257022,26730,0,0,0,0,0,0,0,5014,5014,31744,29459,32634,0,0,30350,32634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5014,0,0,,A30Z,,31744,1.0,1.0,1.0,1.0,ECCENTRIC MOTIONS INC,,99 VANDAM ST,NEW YORK,NY,10013-1008,0.0,3.0,3.0,1000.0,198601.0,1.0,15.0,1.0,13.0,0.0,20.0,12,,90.0,119.0,122.0,B9710,,1.0,1,1,6.0,1,36061.0,A30Z,A30,,PC,O,AR,A,IN,,1993,A,A30Z,0.682485,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1993,A30,199312,NY,10013.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A30,A
15083,133258301,137889,0,0,0,681,23185,0,0,41283,41283,179172,137187,76062,25000,0,41239,82352,7162,6290,0,0,0,0,0,0,0,0,0,0,0,0,0,40602,0,0,,A64Z,N68Z,179172,1.0,2.0,2.0,2.0,ICE THEATRE OF NEW YORK,% SKYRINK,PIER 62 ROOM 312,NEW YORK,NY,10011-0000,0.0,3.0,3.0,1000.0,198505.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,119.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A64Z,A64,,PC,O,AR,A,IN,,1993,A,A64Z,0.48817,10011.0,10011.0,5602.0,5600.0,36061.0,,AR,1994,A64,199406,NY,10011.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
15087,133258765,110545,0,0,0,25,0,0,0,157059,157059,267604,210677,-56749,0,0,67907,20178,106290,76927,0,0,0,0,0,0,0,0,0,0,0,70093,5200,70306,5280,4713,,A65Z,,192311,1.0,2.0,2.0,2.0,PRIMARY STAGES COMPANY INC,,584 86 NINTH AVE,NEW YORK,NY,10036-3720,0.0,3.0,3.0,1000.0,198512.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,88.0,0.0,0.0,B9710,,0.0,1,1,4.0,1,36061.0,A65Z,A65,,PC,O,AR,A,IN,,1992,A,A65Z,0.616591,10036.0,10036.0,5602.0,5600.0,36061.0,,AR,1993,A65,199306,NY,10036.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
15091,133259880,6000,0,0,0,0,0,1000,74391,75391,74391,81391,76391,16310,0,0,17810,22310,5500,6000,16310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A33Z,,80391,1.0,1.0,1.0,1.0,CINEASTE PUBLISHING,,200 PARK AVENUE SOUTH - 1,NEW YORK,NY,10003-1503,0.0,3.0,3.0,2000.0,199303.0,1.0,16.0,1.0,13.0,0.0,10.0,12,,120.0,92.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A33Z,A33,,PC,O,AR,A,IN,,1993,A,A33Z,0.948945,10003.0,10003.0,5602.0,5600.0,36061.0,,AR,1993,A33,199312,NY,10003.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A33,A
15092,133260150,10254,0,0,0,0,0,0,0,54077,54077,64331,67617,-34553,0,0,2250,3646,42200,38200,0,0,0,0,0,0,0,0,0,0,0,0,0,35722,0,18355,,A65Z,,64331,1.0,1.0,1.0,1.0,NEW MEDIA REPERTORY COMPANY INC,,512 E 80TH ST,NEW YORK,NY,10021-0755,0.0,3.0,3.0,1000.0,198508.0,1.0,16.0,1.0,13.0,0.0,10.0,12,,88.0,0.0,0.0,B9710,,0.0,0,0,1.0,0,36061.0,A65Z,A65,,PC,O,AR,A,IN,,1991,A,A65Z,0.46499700000000005,10021.0,10021.0,5602.0,5600.0,36061.0,,AR,1991,A65,199112,NY,10021.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
15093,133260250,23310,0,0,0,0,0,0,0,33283,33283,56593,52702,7071,0,0,3870,7071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,29465,3115,12,,A62Z,,55903,1.0,1.0,1.0,1.0,HIGH TIDE DANCE INC,% RISA JAROSLOW,65 GREENE ST,NEW YORK,NY,10012-4336,0.0,3.0,3.0,1000.0,198504.0,1.0,15.0,1.0,13.0,198706.0,10.0,6,,90.0,994.0,119.0,B9710,,1.0,1,1,6.0,1,36061.0,A62Z,A62,,PC,O,AR,A,IN,,1992,A,A62Z,0.47815,10012.0,10012.0,5602.0,5600.0,36061.0,,AR,1993,A62,199306,NY,10012.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
15100,133261663,81589,0,0,0,2899,4104,0,0,53036,53036,134625,174447,54326,0,0,99111,58326,4963,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,44745,0,5392,,A72Z,A30Z,134625,1.0,2.0,2.0,2.0,AMERICAN SOCIAL HISTORY PRODUCTIONS INCORPORATED,,99 HUDSON ST 3RD FLR,NEW YORK,NY,10013-2815,0.0,3.0,3.0,1200.0,198609.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,122.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A72Z,A72,,PC,O,AR,A,IN,,1993,A,A72Z,0.261921,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1993,A72,199312,NY,10013.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A70,A
15114,133266551,10580,0,0,0,0,400,0,0,207076,207076,217656,46308,25336,6012,0,28241,26337,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,173252,11394,22430,0,,A6AZ,A33Z,44404,1.0,2.0,1.0,1.0,BEL CANTO SOCIETY INC,,11 RIVERSIDE DR,NEW YORK,NY,10023-2504,0.0,3.0,3.0,2000.0,198704.0,1.0,16.0,1.0,13.0,0.0,10.0,3,,90.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A6AZ,A6A,,PC,O,AR,A,IN,,1993,A,A6AZ,0.298264,10023.0,10023.0,5602.0,5600.0,36061.0,,AR,1994,A6A,199403,NY,10023.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A6A,A
15115,133266612,15328,0,0,0,40,0,4736,2225,48903,44167,64231,60248,47,0,0,1861,1508,394,1461,0,0,0,0,0,0,0,0,0,0,0,0,119,40204,590,988,,A6BZ,,59376,1.0,1.0,1.0,1.0,MELODIOUS ACCORD INC,,175 NINTH AVE,NEW YORK,NY,10011-4977,0.0,3.0,3.0,1000.0,198707.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,89.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A6BZ,A6B,,PC,O,AR,A,IN,,1993,A,A6BZ,0.214901,10011.0,10011.0,5602.0,5600.0,36061.0,,AR,1994,A6B,199406,NY,10011.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A6B,A
15117,133266893,361187,1155,0,0,2270,3687,0,0,24774,24774,387116,382653,35242,0,0,176033,208909,144234,173667,0,0,0,0,0,0,0,0,0,0,0,0,0,20890,0,1614,,A65Z,,387116,2.0,2.0,2.0,2.0,PREGONES TOURING PUERTO RICAN THEATRE COLLECTION INC,,700 GRAND CONCOURSE,BRONX,NY,10451-3134,0.0,3.0,3.0,1200.0,198609.0,1.0,16.0,1.0,13.0,198706.0,0.0,6,NC,88.0,995.0,90.0,B9710,,1.0,1,1,6.0,1,36005.0,A65Z,A65,,PC,O,AR,A,IN,,1992,A,A65Z,0.253865,10451.0,10451.0,5602.0,5600.0,36005.0,,AR,1993,A65,199306,NY,10451.0,BRONX,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
15119,133267257,459694,0,0,0,0,29944,0,0,65344,65344,525038,456680,-19998,28500,0,4994,48388,93350,68386,0,0,0,0,0,0,0,0,0,0,0,0,0,65201,0,143,,A62Z,,525038,1.0,3.0,3.0,2.0,DONALD BYRD DANCE FOUNDATION INC,,808 UNION ST 3D,BROOKLYN,NY,11215-1375,0.0,3.0,3.0,1000.0,198507.0,1.0,15.0,1.0,11.0,0.0,10.0,6,,90.0,0.0,0.0,B9710,,0.0,1,1,6.0,1,36047.0,A62Z,A62,,PC,O,AR,A,IN,,1991,A,A62Z,0.889325,11215.0,11215.0,5602.0,5600.0,36047.0,,AR,1992,A62,199206,NY,11215.0,BROOKLYN,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
15124,133268373,18400,0,0,0,0,0,0,0,75545,75545,93945,93416,1454,3300,0,925,1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75545,0,0,,A30Z,,93945,1.0,1.0,1.0,1.0,CULTURE CONTACT INC,,326 COLUMBUS AVENUE,NEW YORK,NY,10023-8445,,3.0,,,,,,,,,,12,,,,,ALM97,1992.0,1.0,1,1,6.0,1,36061.0,A30Z,A30,,PC,O,AR,A,IN,,1992,A,A30Z,0.27687,10023.0,10023.0,5602.0,5600.0,36061.0,,AR,1992,A30,199212,NY,10023.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A30,A
15126,133268549,79106,0,0,0,0,13464,0,0,45768,45768,124874,110838,-21500,0,0,8009,23784,43545,45284,0,0,0,0,0,0,0,0,0,0,0,0,0,41176,0,4592,,A62Z,,124874,1.0,2.0,2.0,2.0,RINGSIDE INC,,161 SIXTH AVE 14 FL,NEW YORK,NY,10013-1205,0.0,3.0,3.0,1000.0,198509.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,995.0,0.0,0.0,B9710,,0.0,1,1,6.0,1,36061.0,A62Z,A62,,PC,O,AR,A,IN,,1992,A,A62Z,0.61664,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1993,A62,199306,NY,10013.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
15128,133268951,538052,0,0,0,914,5001,337517,-90672,247759,-89758,785811,351753,378681,0,0,315816,420921,33676,42240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A77M,A33Z,448294,2.0,3.0,2.0,2.0,URZONE INC,,611 BROADWAY STE 608,NEW YORK,NY,10012-2608,0.0,3.0,3.0,1000.0,198509.0,1.0,16.0,1.0,13.0,198912.0,10.0,4,,995.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A77M,A77,7.0,PC,O,AR,A,IN,,1992,A,A77M,0.224325,10012.0,10012.0,5602.0,5600.0,36061.0,,AR,1993,A77,199304,NY,10012.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A19,A
15139,133272010,27400,0,0,0,646,0,0,0,22909,22909,50309,76901,23197,0,0,58589,29777,8800,6580,0,0,0,0,0,0,0,0,0,0,0,0,0,22263,0,0,,A62Z,,50309,1.0,1.0,1.0,1.0,THE MOMENTA FOUNDATION INC,,260 W BROADWAY,NEW YORK,NY,10013-2259,0.0,3.0,3.0,2000.0,198608.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,90.0,93.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A62Z,A62,,PC,O,AR,A,IN,,1993,A,A62Z,0.0792918,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1994,A62,199406,NY,10013.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
15146,133275103,86339,0,0,0,4157,26217,0,0,4157,4157,90496,183887,89723,18060,0,185814,93623,2700,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A23Z,,90496,1.0,1.0,1.0,2.0,THE AMERICAN AUSTRIAN FOUNDATION INC,,245 PARK AVE 27TH FLR,NEW YORK,NY,10167-0002,0.0,3.0,3.0,1000.0,198504.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,93.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A23Z,A23,,PC,O,AR,A,IN,,1992,A,A23Z,0.159084,10167.0,10167.0,5602.0,5600.0,36061.0,,AR,1992,Q99,199212,NY,10167.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A23,A
15147,133275183,41400,3000,0,0,0,0,0,0,2500,2500,46900,48650,2155250,0,0,2157000,2157000,0,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,,A23Z,,46900,4.0,1.0,1.0,1.0,GENESIS II MUSEUM OF INTERNATIONAL BLACK CULTURE,,509 CATHEDRAL PKY,NEW YORK,NY,10025-2078,0.0,3.0,3.0,1000.0,199101.0,1.0,15.0,1.0,13.0,0.0,10.0,8,GENESIS II MUSEUM OF INTERNATIONAL,91.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A23Z,A23,,PC,O,AR,A,IN,,1991,A,A23Z,0.495884,10025.0,10025.0,5602.0,5600.0,36061.0,,AR,1992,A23,199208,NY,10025.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A23,A
15173,133280750,9360,1640,0,0,0,0,0,0,57924,57924,68924,17877,19144,0,0,22061,19144,400,0,0,0,0,0,0,0,0,0,0,0,0,0,53564,0,4360,0,,A60J,B22J,15360,1.0,1.0,1.0,1.0,BOTTLE & CORK CLUB OF NEW YORK INC,,PO BOX 52 COLONIAL PARK S,NEW YORK,NY,10039-0052,0.0,3.0,3.0,1000.0,199011.0,1.0,16.0,1.0,13.0,0.0,10.0,12,,600.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A60J,A60,6.0,PC,O,AR,A,IN,,1992,A,A60J,0.392405,10039.0,10039.0,5602.0,5600.0,36061.0,,AR,1992,A60,199212,NY,10039.0,NEW YORK,,,A,AR,AR,PC,S,ZB,,IN,,A12,A
