,fincheckv,VerifyBy,EIN,TAXPER,STYEAR,CONT,DUES,SECUR,SALESEXP,INVINC,SOLICIT,GOODS,GRPROF,SALES,GRINC,GRREC,EXPS,FUNDBAL,COMPENS,FUNDFEES,ASS_BOY,ASS_EOY,LIAB_BOY,LIAB_EOY,RETEARN,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,POLPURP,LEGEXP,GRROOT,INFLEXP,EXGRROOT,EXLOBEXP,RENTEXP,DIREXP,PROGREV,FUNDINC,OTHINC,VERIFY,TOTREV,SUBSECCD,REASON,TOTLOB,SAVINT,SECINC,RENTINC,NETRENT,OTHINVST,SALESECN,SALEOTHG,SALEOTHE,SALEOTHN,SPEVTG,INVENTG,TOTREV2,NETINC,OTHCHGS,OTHSAL,PAYTAX,BOND_BOY,BOND_EOY,MRTG_BOY,MRTG_EOY,RETE_BOY,NETA_BOY,CONT4,DUES4,GRREC4,INVINC4,TAXREV4,GVTSRV4,OTHINC4,INCPURP4,LOBOTH,LOBNOTAX,GRTNONTX,ACTIV,ARC,ASS_CODE,CODE990,CYCLE,DLN,EOSTATUS,FISYR,INC_CODE,LRC,POPCD,Q78A,RECCODE,RESERVED,SOIYR,ZIP,ZIP5,NCCSKEY,NCCSKEY2,ACCPER,ACTIV1,ACTIV2,ACTIV3,ADDRESS,AFCD,ARED,CITY,CLASSCD,CONTACT,DEDUCTCD,DISTRICT,FNDNCD,FRCD,GEN,NAME,ORGCD,RULEDATE,SEC_NAME,STATE,SOURCE,RASCD,RREVCD,RINCCD,REXPCD,NTEE1,NTEECC,OUTNCCS,OUTREAS,NTMAJ10,MAJGRPB,NTEE,LEVEL1,LEVEL2,LEVEL3,LEVEL4,NTEECC4D,NTEE2,NTMAJ12,NTMAJ5,RandNum,CNAB,ASSTSALE,CGR2NET,CTOTREVM,CTOTREVB,CNAO,CNAM,CRERATIO,IERATIO,VINCEXP,VBS,VOK,FIPS,MSA,PMSA,V1SECURN,verfail,V1OTHN,V1SPEVN,V1INVNTN,V1TOTREV,V1NETINC,V1NASEOY,VBS_BOY,VBS_EOY,VASSTLIA,VGRENTEXP,VGCOMPENS,VGOTHSAL,VGPAYTAX,VGFUNDFEES,VGSOLICIT,VGBOND_BOY,VGMRTG_BOY,VGBOND_EOY,VGMRTG_EOY,TOTREV_F,GRREC_F,GRINC_F,SALES_F,FUNDB_F,TOTREV_O,GRREC_O,GRINC_O,SALES_O,FUNDB_O,CRINC_F,MSA_NECH,NTEESRC,nteeConf,NteeDraft,stateOld1,zip5Old1,cityOld1,Ntee2007a,Ntee42007a,GovGtEstimate,GovGtCode,GovGtYr,IndSupEstimate,IndSupCode,IndSupYr,UnaseoyEstimate,UnaseoyCode,UnaseoyYr,NetLandEstimate,NetLandCode,NetLandYr,TempRnaEstimate,TempRnaCode,TempRnaYr,PermRnaEstimate,PermRnaCode,PermRnaYr,nInvLndEstimate,nInvLndCode,nInvLndYr,PayAfflEstimate,PayAfflCode,PayAfflYr,DirSupEstimate,DirSupCode,DirSupYr,LBEBOYEstimate,LBEBOYCode,LBEBOYYr,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,InvOthEstimate,InvOthCode,InvOthYr,OthAsstEstimate,OthAsstCode,OthAsstYr,InvSecEstimate,InvSecCode,InvSecYr,CashEstimate,CashCode,CashYr,nteeFinal,nteeFinal1
28755,,,134080106,200206,2001,61250,0,0,0,364,4385,0,0,557159,557159,618409,930362,-423056,141786,0,346956,173585,460534,596641,0,0,0,0,0,0,0,0,0,0,0,0,0,550795,0,0,,618409,3,7,0,198,166,6000,6000,0,0,0,0,0,0,0,618409,-311953,2475,0,0,0,0,0,97000,0,-113578,283638,0,875969,1752,0,0,1168359,292390,0,0,0,0,N,4,1,200327,29490159056023,1,2002,5,Y,1,N,1,0,2001,10003-1503,10003.0,134080106200206,1340801062002,6,0.0,0.0,0.0,200 PARK AVE S STE 1406,3.0,0.0,NEW YORK,2.0,ROBERT T BUCK,1.0,13.0,16.0,10.0,0.0,EXHIBITIONS INTERNATIONAL INC,1.0,200004.0,,NY,RTF02PC,2.0,3.0,3.0,3.0,A,A99,IN,,AR,A,A20,PC,O,AR,A,,,AR,AR,0.866907,-309478,0,0,618409,620884,-311953,-311953,0,0,1,0,0,36061.0,5602.0,5600.0,1,,1,1,1,1,1,1,1,1,1,0,2,0,0,0,2,0,0,0,2,N,N,N,N,N,618409,618409,557159,557159,-423056,,5602.0,1,N,A99,NY,10003.0,NEW YORK,A20,,0.0,3a,2002.0,0.0,3a,2002.0,,,,7204.0,3a,2002.0,0.0,3a,2002.0,-13702.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,61250.0,3a,2002.0,10002.0,3a,2002.0,PC,O,AR,A,IN,,0.0,3a,2002.0,0.0,3a,2002.0,12606.0,3a,2002.0,23011.0,3a,2002.0,A50,A
28757,,,134080133,200212,2002,50500,0,0,0,0,0,0,0,0,0,50500,23348,16531,0,0,2603,29823,13224,13292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50500,3,7,0,0,0,0,0,0,0,0,0,0,0,0,50500,27152,0,0,0,0,0,0,0,0,-10621,27315,0,6168,0,0,0,33483,27315,0,0,0,0,N,3,1,200345,29409298005043,1,2002,3,Y,1,N,1,0,2002,10003-0000,10003.0,134080133200212,1340801332002,12,0.0,0.0,0.0,140 142 SECOND AVE 501,3.0,200312.0,NEW YORK,1.0,KOOSIL-JA HWANG,1.0,13.0,15.0,10.0,0.0,DANSOLOGY INC,1.0,200102.0,,NY,RTF02PC,1.0,1.0,1.0,1.0,A,A99,IN,,AR,A,A62,PC,O,AR,A,,,AR,AR,0.177339,27152,0,0,50500,50500,27152,27152,1,2,1,1,1,36061.0,5602.0,5600.0,1,,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,50500,50500,0,0,16531,,5602.0,1,N,A99,NY,10003.0,NEW YORK,A62,,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,PC,O,AR,A,IN,,0.0,3a,2002.0,1801.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,A62,A
28758,,,134080195,200112,2001,121318,0,0,0,254,0,0,0,254,254,121572,12912,111653,0,0,2993,111653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,121572,3,7,0,254,0,0,0,0,0,0,0,0,0,0,121572,108660,0,0,0,0,0,0,0,0,2993,25881,0,0,0,0,0,25881,25881,0,0,0,0,N,4,1,200304,29490355061182,1,2001,4,Y,1,N,1,0,2001,10011-1108,10011.0,134080195200112,1340801952001,12,0.0,0.0,0.0,556 W 22ND ST,3.0,0.0,NEW YORK,1.0,PRAGER & FENTON,1.0,13.0,15.0,10.0,0.0,CHELSEA ART MUSEUM,1.0,199912.0,,NY,RTF02PC,2.0,2.0,2.0,1.0,A,A51,IN,,AR,A,,PC,O,AR,A,,,AR,AR,0.21985900000000003,108660,0,0,121572,121572,108660,108660,1,9,1,1,1,36061.0,5602.0,5600.0,1,,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,121572,121572,254,254,111653,,5602.0,1,A,A51,NY,10011.0,NEW YORK,A51,,0.0,3a,2001.0,0.0,3a,2001.0,111653.0,3a,2001.0,98047.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,121318.0,3a,2001.0,0.0,3a,2001.0,PC,O,AR,A,IN,,0.0,3a,2001.0,900.0,3a,2001.0,0.0,3a,2001.0,12606.0,3a,2001.0,A51,A
28760,,,134080242,200206,2001,494355,0,0,0,478,0,0,0,478,478,494833,468704,60647,31556,0,39547,65647,5029,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,494833,3,7,0,478,0,0,0,0,0,0,0,0,0,0,494833,26129,0,0,0,0,0,0,0,0,34518,1243357,0,0,1122,0,0,1244479,1244479,0,0,0,0,N,3,1,200334,29490179102033,1,2002,4,Y,1,N,1,0,2001,10021-1830,10021.0,134080242200206,1340802422002,6,0.0,0.0,0.0,40 E 78TH ST STE 12G,3.0,0.0,NEW YORK,2.0,MAGGIE BULT,1.0,13.0,15.0,10.0,0.0,FRIENDS OF THE MUSEES DES ARTS DECORATIFS,1.0,199911.0,,NY,RTF02PC,1.0,2.0,2.0,2.0,A,A99,IN,,AR,A,A125,PC,O,AR,A,,,AR,AR,0.176815,26129,0,0,494833,494833,26129,26129,1,1,1,0,0,36061.0,5602.0,5600.0,1,,1,1,1,1,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,N,N,N,N,N,494833,494833,478,478,60647,,5602.0,1,N,A99,NY,10021.0,NEW YORK,C11,,0.0,3a,2002.0,0.0,3a,2002.0,60647.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,494355.0,3a,2002.0,0.0,3a,2002.0,PC,O,AR,A,IN,,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,65647.0,3a,2002.0,A1261,A
28765,,,134081593,200212,2002,94791,0,0,0,0,23482,0,0,36863,36863,131654,162241,2934,0,0,33521,22353,0,19419,0,0,0,0,0,0,0,0,0,0,0,0,0,36800,0,63,,131654,3,9,0,0,0,0,0,0,0,0,0,0,0,0,131654,-30587,0,0,0,0,0,0,0,0,33521,107012,0,53418,0,0,0,160430,107012,0,0,0,0,N,2,1,200350,29490319203013,1,2002,4,Y,1,N,1,0,2002,10001-3507,10001.0,134081593200212,1340815932002,12,0.0,0.0,0.0,875 6TH AVE 1911,3.0,200312.0,NEW YORK,2.0,JONATHAN LEVI,1.0,13.0,15.0,10.0,0.0,NINE CIRCLES CHAMBER THEATER INC,1.0,200003.0,,NY,RTF02PC,1.0,2.0,2.0,2.0,A,A61,IN,,AR,A,A61,PC,O,AR,A,,,AR,AR,0.144064,-30587,0,0,131654,131654,-30587,-30587,1,0,1,0,0,36061.0,5602.0,5600.0,1,,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2,0,0,0,0,N,N,N,N,N,131654,131654,36863,36863,2934,,5602.0,1,N,A65,NY,10001.0,NEW YORK,A65,,0.0,3a,2002.0,0.0,3a,2002.0,2934.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,94791.0,3a,2002.0,0.0,3a,2002.0,PC,O,AR,A,IN,,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,11527.0,3a,2002.0,A65,A
28771,,,134083050,200212,2002,4268,4850,0,0,14,0,854,-426,29167,28313,38285,31458,14911,0,0,8938,14911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28597,128,0,,37431,3,9,0,0,0,0,0,14,0,0,0,0,128,428,37431,5972,0,0,0,0,0,0,0,0,8938,1645,15390,58432,17,0,0,75845,17442,0,0,0,0,N,2,1,200334,29409221000343,1,2002,3,Y,1,N,1,0,2002,10163-0542,10163.0,134083050200212,1340830502002,12,0.0,0.0,0.0,PO BOX 542 GRAND CENTRAL,3.0,0.0,NEW YORK,2.0,THE CHIEF,1.0,13.0,15.0,10.0,0.0,NEW YORK CALEDONIAN CLUB INC,1.0,200005.0,,NY,RTF02PC,1.0,1.0,1.0,1.0,A,A99,IN,,AR,A,A23,PC,O,AR,A,,,AR,AR,0.685257,5973,0,854,37431,37431,5973,5973,1,1,1,1,1,36061.0,5602.0,5600.0,1,,1,1,1,1,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,37431,38285,28313,29167,14911,,5602.0,1,N,A99,NY,10163.0,NEW YORK,A23,,,u,,,u,,,u,,,u,,,u,,,u,,,u,,,u,,,u,,,u,,PC,O,AR,A,IN,,,u,,,u,,,u,,,u,,A23,A
28778,,,134084468,200112,2001,29610,0,0,0,0,0,0,0,0,0,29610,27750,3536,0,0,1676,3536,0,0,3536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,29610,3,7,0,0,0,0,0,0,0,0,0,0,0,0,29610,1860,0,0,0,0,0,0,0,1676,1676,0,0,0,0,0,0,0,0,0,0,0,0,N,1,1,200234,29490222087042,1,2001,3,Y,1,N,1,0,2001,10001-0000,10001.0,134084468200112,1340844682001,12,0.0,0.0,0.0,220 FIFTH AVE-13TH FLOOR,3.0,200312.0,NEW YORK,1.0,LAWRENCE GOLDBERG,1.0,13.0,15.0,10.0,0.0,COMMITTEE TO SAVE WASHINGTON SQUARE INC,1.0,200004.0,,NY,CORE01PC,1.0,1.0,1.0,1.0,A,A99,IN,,AR,A,A80,PC,O,AR,A,,,AR,AR,0.58524,1860,0,0,29610,29610,1860,1860,1,1,1,0,0,36061.0,5602.0,5600.0,1,,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,29610,29610,0,0,3536,,5602.0,1,N,A99,NY,10001.0,NEW YORK,S01,21,0.0,3c,2000.0,0.0,3c,2000.0,0.0,3c,2000.0,0.0,3c,2000.0,0.0,3c,2000.0,0.0,3c,2000.0,0.0,3c,2000.0,0.0,3c,2000.0,29610.0,3c,2000.0,0.0,3c,2000.0,PC,O,AR,A,IN,,0.0,3c,2000.0,0.0,3c,2000.0,0.0,3c,2000.0,3536.0,3c,2000.0,A80,A
28788,,,134086800,200212,2002,304100,0,0,0,0,23946,0,0,0,0,304100,402870,45224,91966,0,151559,93799,7565,48575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,304100,3,7,0,0,0,0,0,0,0,0,0,0,0,0,304100,-98770,0,0,0,0,0,0,0,0,143994,673915,0,0,0,0,0,673915,673915,0,0,0,0,N,3,1,200329,29490186201093,1,2002,4,Y,1,N,1,0,2002,10169-0940,10169.0,134086800200212,1340868002002,12,0.0,0.0,0.0,230 PARK AVE STE 618,3.0,200312.0,NEW YORK,1.0,KIRSTEN MOFFETT CASH SLOW MGT,1.0,13.0,15.0,10.0,0.0,SEVENTH REGIMENT ARMORY CONSERVANCY INC,1.0,200007.0,,NY,RTF02PC,1.0,2.0,2.0,2.0,A,A99,IN,,AR,A,A80,PC,O,AR,A,,,AR,AR,0.541852,-98770,0,0,304100,304100,-98770,-98770,1,0,1,0,0,36061.0,5602.0,5600.0,1,,1,1,1,1,1,1,1,1,1,0,2,0,0,0,2,0,0,0,0,N,N,N,N,N,304100,304100,0,0,45224,,5602.0,1,N,A99,NY,10169.0,NEW YORK,A80,,0.0,3a,2002.0,0.0,3a,2002.0,45224.0,3a,2002.0,1602.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,304100.0,3a,2002.0,2101.0,3a,2002.0,PC,O,AR,A,IN,,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,92197.0,3a,2002.0,A80,A
28789,,,134087094,200112,2001,85949,250,0,0,0,4230,0,9595,140232,140232,226431,229755,4989,0,4230,8313,4989,0,0,-1643,0,0,0,0,0,0,0,0,0,0,0,0,0,120221,10416,,226431,3,9,0,0,0,0,0,0,0,0,0,0,120221,9595,226431,-3324,0,0,1455,0,0,0,0,1681,8313,4507,0,0,0,0,0,4507,4507,0,0,0,0,N,1,1,200231,29490201027072,1,2001,4,Y,1,N,1,0,2001,10178-0002,10178.0,134087094200112,1340870942001,12,0.0,0.0,0.0,101 PARK AVE STE 2900,3.0,200312.0,NEW YORK,2.0,KELLEY DRYE & WARREN LLP,1.0,13.0,15.0,20.0,0.0,PANAMERICAN NIKKEI ASSOCIATION USA EAST INC,1.0,200005.0,,NY,CORE01PC,1.0,2.0,2.0,2.0,A,A99,IN,,AR,A,A23,PC,O,AR,A,,,AR,AR,0.615825,-3324,0,0,226431,226431,-3324,-3324,1,0,1,0,0,36061.0,5602.0,5600.0,1,,1,1,1,1,1,1,1,1,1,0,0,0,2,2,2,0,0,0,0,N,N,N,N,N,226431,226431,140232,140232,4989,,5602.0,1,N,A99,NY,10178.0,NEW YORK,A23,,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,85949.0,3a,2001.0,0.0,3a,2001.0,PC,O,AR,A,IN,,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,4989.0,3a,2001.0,A23,A
28794,,,134087832,200212,2002,163543,0,0,0,0,13276,0,0,186572,186572,350115,305619,31538,83846,0,33800,86212,46758,54674,0,0,0,0,0,0,0,0,0,0,0,0,0,181822,0,4750,,350115,3,9,0,0,0,0,0,0,0,0,0,0,0,0,350115,44496,0,46690,13669,0,0,10000,5000,0,-12958,74280,0,440815,0,0,0,515796,74981,0,0,0,0,N,3,1,200349,29490312152163,1,2002,4,Y,1,N,1,0,2002,10018-8418,10018.0,134087832200212,1340878322002,12,0.0,0.0,0.0,306 W 38TH ST RM 402,3.0,200312.0,NEW YORK,2.0,BARBARA HOGUE,1.0,13.0,16.0,10.0,0.0,NEW YORK CITY PLAYERS INCORPORATED,1.0,200005.0,,NY,RTF02PC,1.0,2.0,2.0,2.0,A,A99,IN,,AR,A,A65,PC,O,AR,A,,,AR,AR,0.999474,44496,0,0,350115,350115,44496,44496,1,1,1,0,0,36061.0,5602.0,5600.0,1,,1,1,1,1,1,1,1,1,1,0,2,2,2,0,2,0,2,0,2,N,N,N,N,N,350115,350115,186572,186572,31538,,5602.0,1,N,A65,NY,10018.0,NEW YORK,A65,,6002.0,3a,2002.0,0.0,3a,2002.0,42151.0,3a,2002.0,1000.0,3a,2002.0,3423.0,3c,2001.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,157541.0,3a,2002.0,2800.0,3a,2002.0,PC,O,AR,A,IN,,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,21603.0,3a,2002.0,A65,A
28813,,,134091454,200212,2002,43885,0,0,0,27,0,499,-165,21694,21195,65579,64482,6471,0,0,10258,6471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4385,15833,1115,0,,60695,3,7,0,0,0,0,0,27,0,0,0,0,5500,334,60695,-3787,0,0,0,0,0,0,0,0,10258,31715,0,21749,25,0,0,53489,31740,0,0,0,0,N,1,1,200339,29409242073063,1,2002,3,Y,1,N,1,0,2002,10036-3803,10036.0,134091454200212,1340914542002,12,0.0,0.0,0.0,325 W 45TH ST,3.0,200412.0,NEW YORK,2.0,JASON WOODRUFF,1.0,13.0,15.0,10.0,0.0,DOUBLE HELIX PRODUCTIONS INC,1.0,200006.0,,NY,RTF02PC,1.0,1.0,1.0,1.0,A,A99,IN,,AR,A,A65,PC,O,AR,A,,,AR,AR,0.059265599999999995,-3787,0,4884,60695,60695,-3787,-3787,1,0,1,0,0,36061.0,5602.0,5600.0,1,,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,60695,65579,21195,21694,6471,,5602.0,1,N,A99,NY,10036.0,NEW YORK,A65,,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,PC,O,AR,A,IN,,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,A65,A
28826,,,134093817,200012,2000,106000,0,0,0,0,0,0,0,0,0,106000,99104,6896,0,0,0,101252,0,94356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,106000,3,7,0,0,0,0,0,0,0,0,0,0,0,0,106000,6896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,4,1,200206,29490012176162,1,2000,4,Y,1,N,1,0,2000,10022-5702,10022.0,134093817200012,1340938172000,12,0.0,0.0,0.0,488 MADISON AVE 5TH FL,3.0,200312.0,NEW YORK,1.0,PETER F DE GAETANO,1.0,13.0,15.0,10.0,0.0,SANTA MADDALENA FOUNDATION INC,1.0,200005.0,,NY,CORE01PC,2.0,2.0,2.0,1.0,A,A99,IN,,AR,A,A70,PC,O,AR,A,,,AR,AR,0.644215,6896,0,0,106000,106000,6896,6896,1,1,1,0,0,36061.0,5602.0,5600.0,1,,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,106000,106000,0,0,6896,,5602.0,1,N,A99,NY,10022.0,NEW YORK,A70,,0.0,3a,2000.0,0.0,3a,2000.0,6896.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,106000.0,3a,2000.0,0.0,4,2005.0,PC,O,AR,A,IN,,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,91247.0,3a,2000.0,A70,A
28834,,,134096616,200112,2001,34915,0,0,0,7,2205,0,0,104562,104562,139477,141878,41174,0,0,51384,46580,7809,5406,0,0,0,0,0,0,0,0,0,0,0,0,0,104555,0,0,,139477,3,7,0,7,0,0,0,0,0,0,0,0,0,0,139477,-2401,0,0,0,0,0,4200,3250,0,43575,51065,0,95994,0,0,0,147059,51065,0,0,0,0,N,3,1,200303,29490355167052,1,2001,4,Y,1,N,1,0,2001,10011-9178,10011.0,134096616200112,1340966162001,12,0.0,0.0,0.0,177 MACDOUGAL ST,3.0,200412.0,NEW YORK,2.0,MANHATTAN THEATRE SOURCE,1.0,13.0,15.0,10.0,0.0,MANHATTAN THEATRE SOURCE INCORPORATED,1.0,200102.0,,NY,RTF02PC,1.0,2.0,2.0,2.0,A,A99,IN,,AR,A,A65,PC,O,AR,A,,,AR,AR,0.852007,-2401,0,0,139477,139477,-2401,-2401,1,0,1,0,0,36061.0,5602.0,5600.0,1,,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2,0,2,0,2,N,N,N,N,N,139477,139477,104562,104562,41174,,5602.0,1,N,A99,NY,10011.0,NEW YORK,A65,,0.0,3a,2001.0,0.0,3a,2001.0,41174.0,3a,2001.0,28850.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,34915.0,3a,2001.0,28847.0,3a,2001.0,PC,O,AR,A,IN,,0.0,3a,2001.0,7513.0,3a,2001.0,0.0,3a,2001.0,4007.0,3a,2001.0,A65,A
28843,,,134098503,200112,2001,237240,0,0,0,1721,0,0,0,26721,26721,263961,319389,95282,30000,0,153557,97019,2847,1737,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,,263961,3,7,0,1721,0,0,0,0,0,0,0,0,0,0,263961,-55428,0,21202,6087,0,0,0,0,0,150710,354955,0,0,925,0,0,355880,355880,0,0,0,0,N,3,1,200252,29490341090132,1,2001,4,Y,1,N,1,0,2001,10013-1300,10013.0,134098503200112,1340985032001,12,0.0,0.0,0.0,487 GREENWICH ST APT 2A,3.0,200412.0,NEW YORK,1.0,YVONNE FORCE VILLAREAL,1.0,13.0,15.0,10.0,0.0,ART PRODUCTION FUND INC,1.0,200005.0,,NY,CORE01PC,1.0,2.0,2.0,2.0,A,A99,IN,,AR,A,A40,PC,O,AR,A,,,AR,AR,0.111232,-55428,0,0,263961,263961,-55428,-55428,1,0,1,0,0,36061.0,5602.0,5600.0,1,,1,1,1,1,1,1,1,1,1,0,2,2,2,0,0,0,0,0,0,N,N,N,N,N,263961,263961,26721,26721,95282,,5602.0,1,N,A99,NY,10013.0,NEW YORK,T20,,0.0,3a,2001.0,0.0,3a,2001.0,95282.0,3a,2001.0,3101.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,237240.0,3a,2001.0,4202.0,3a,2001.0,PC,O,AR,A,IN,,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,93818.0,3a,2001.0,A1260,A
28848,,,134099288,200212,2002,320000,0,0,0,0,4642,0,0,0,0,320000,104574,647355,14750,0,431986,647412,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,320000,3,7,0,0,0,0,0,0,0,0,0,0,0,0,320000,215426,0,48958,4517,0,0,0,0,0,431929,1000100,0,0,0,0,0,1000100,1000100,0,0,0,0,N,5,1,200327,29490165197083,1,2002,4,Y,1,N,1,0,2002,10017-6706,10017.0,134099288200212,1340992882002,12,0.0,0.0,0.0,633 THIRD AVE,3.0,200403.0,NEW YORK,2.0,MEGAN KEARNEY,1.0,13.0,15.0,10.0,0.0,MUSEUM OF WOMEN THE LEADERSHIP CENTER,1.0,200002.0,,NY,RTF02PC,3.0,2.0,2.0,2.0,A,A54,IN,,AR,A,A54,PC,O,AR,A,,,AR,AR,0.032092,215426,0,0,320000,320000,215426,215426,1,3,1,0,0,36061.0,5602.0,5600.0,1,,1,1,1,1,1,1,1,1,1,0,2,2,2,0,2,0,0,0,0,N,N,N,N,N,320000,320000,0,0,647355,,5602.0,1,N,A54,NY,10017.0,NEW YORK,A54,,316049.0,2,2003.0,0.0,2,2003.0,647355.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,2,2003.0,3951.0,2,2003.0,0.0,3a,2002.0,PC,O,AR,A,IN,,0.0,3a,2002.0,575511.0,3a,2002.0,0.0,3a,2002.0,71801.0,3a,2002.0,A54,A
28849,,,134099322,200302,2002,25000,0,0,0,0,0,0,0,6465,6465,31465,31842,8889,0,0,10007,8889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741,4790,934,0,,30724,3,7,0,0,0,0,0,0,0,0,0,0,1675,0,30724,-1118,0,0,0,0,0,0,0,0,10007,37748,0,16270,0,0,0,54018,37748,0,0,0,0,N,1,1,200334,29409214113213,1,2003,3,Y,1,N,1,0,2002,10032-7612,10032.0,134099322200302,1340993222003,2,0.0,0.0,0.0,547 W 157TH ST APT 65,3.0,200402.0,NEW YORK,3.0,EMMA GRIFFIN,1.0,13.0,15.0,10.0,0.0,SALT THEATER INC,1.0,200003.0,,NY,RTF02PC,1.0,1.0,1.0,1.0,A,A65,IN,,AR,A,A65,PC,O,AR,A,,,AR,AR,0.2725,-1118,0,741,30724,30724,-1118,-1118,1,0,1,1,1,36061.0,5602.0,5600.0,1,,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,30724,31465,6465,6465,8889,,5602.0,1,N,A65,NY,10032.0,NEW YORK,A65,,0.0,3a,2003.0,0.0,3a,2003.0,0.0,3a,2003.0,0.0,3a,2003.0,0.0,3a,2003.0,0.0,3a,2003.0,0.0,3a,2003.0,0.0,3a,2003.0,0.0,3a,2003.0,0.0,3a,2003.0,PC,O,AR,A,IN,,0.0,3a,2003.0,7071.0,3a,2003.0,0.0,3a,2003.0,0.0,3a,2003.0,A65,A
