,EIN,NteeIrs,EOY,TAXPER,STYEAR,CONT,DUES,SECUR,SALESEXP,INVINC,SOLICIT,GOODS,GRPROF,SALES,GRINC,GRREC,EXPS,FUNDBAL,COMPENS,FUNDFEES,ASS_BOY,ASS_EOY,LIAB_BOY,LIAB_EOY,RETEARN,POLPURP,LEGEXP,GRROOT,INFLEXP,EXGRROOT,EXLOBEXP,RENTEXP,DIREXP,PROGREV,FUNDINC,OTHINC,VERIFY,TOTREV,TOTREV2,NETRENT,SALESECN,SALEOTHG,SALEOTHE,SALEOTHN,SPEVTG,INVENTG,NETINC,OTHCHGS,OTHSAL,PAYTAX,BOND_BOY,BOND_EOY,MRTG_BOY,MRTG_EOY,NETA_BOY,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,SAVINT,SECINC,RENTINC,OTHINVST,LOBOTH,LOBNOTAX,GRTNONTX,CONT4,DUES4,GRREC4,INVINC4,TAXREV4,GVTSRV4,OTHINC4,INCPURP4,SUBSECCD,REASON,TOTLOB,RETE_BOY,ACTIV,ARC,ASS_CODE,CODE990,CYCLE,DLN,DocCd,EOSTATUS,FISYR,INC_CODE,LRC,POPCD,Q78A,RECCODE,RESERVED,SOIYR,ZIP,ZIP5,NCCSKEY,NCCSKEY2,ACCPER,ACTIV1,ACTIV2,ACTIV3,ADDRESS,AFCD,ARED,CITY,CLASSCD,CONTACT,DEDUCTCD,DISTRICT,FNDNCD,FRCD,GEN,NAME,ORGCD,RULEDATE,SEC_NAME,STATE,SOURCE,RASCD,RREVCD,RINCCD,REXPCD,FIPS,MSA_NECH,PMSA,NTEECC,NTEE1,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,OUTNCCS,OUTREAS,NTEESRC,ntmaj10,ntmaj12,ntmaj5,RandNum,nteeConf,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,nteeFinal,nteeFinal1,NAICS,Verifyby,fincheckv
37121,237164969,,8.0,200806,2007,25000.0,777650,33587,0,22452,0.0,0,0,197089,197089,999739.0,1087017.0,532009,162868,0,730573,594762,42551,62753,532009.0,0,0,0,0,0,0,0,0,123345,0,17705,,999739.0,999739,0,33587,0,0,0,0,0,-87278.0,-68735,304367,36872,0,0,0,0,688022.0,0,0,0,0,22452.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,688022.0,920,N,5.0,1,200849.0,29490313103248,90,1.0,2008,5.0,Y,1.0,N,1.0,0.0,2007.0,10022-3673,10022.0,237164969200806.0,2371649692008.0,6,920.0,59.0,119.0,120 E 56TH ST RM 520,3.0,0.0,NEW YORK,2.0,,2.0,13.0,0.0,10.0,0.0,ASSOCIATION OF ART MUSEUM DIRECTORS,1.0,197203.0,,NY,rtf07co,3.0,3.0,3.0,4.0,36061.0,5602.0,5600.0,A035,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.18134,A,O,O,AR,A,IN,,A0351,A,,,
37543,237179226,,,200612,2006,0.0,2594057,0,0,251318,0.0,0,0,251318,251318,2845375.0,924212.0,5217042,257323,0,3302101,5221070,6222,4028,0.0,0,0,0,0,0,0,0,0,0,0,0,,2845375.0,2845375,0,0,0,0,0,0,0,1921163.0,0,0,9797,0,0,0,0,3295879.0,0,0,0,0,251318.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0,920,,,1,200727.0,29490168096057,90,,2006,,,,N,,,,10022-4221,10022.0,237179226200612.0,2371792262006.0,12,920.0,0.0,0.0,9 E 53RD ST FL 5,3.0,0.0,NEW YORK,2.0,,2.0,13.0,0.0,10.0,0.0,RADIO MUSIC LICENSE,5.0,197209.0,,NY,CORE06co,5.0,4.0,4.0,3.0,36061.0,5602.0,5600.0,A34,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.54942,A,O,O,AR,A,IN,,A34,A,,,
41627,237411166,,7.0,200712,2007,0.0,265112,0,0,9226,0.0,0,0,9226,9226,274338.0,238651.0,-237449,0,0,172426,234301,445562,471749,-172146.0,0,0,0,0,0,0,0,0,0,0,0,,274338.0,274338,0,0,0,0,0,0,0,35687.0,0,100000,8393,0,0,0,0,-273136.0,0,0,0,0,9226.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,-207833.0,200,N,4.0,1,200826.0,29490138027358,90,1.0,2007,4.0,Y,1.0,N,1.0,0.0,2007.0,10016-1601,10016.0,237411166200712.0,2374111662007.0,12,200.0,914.0,480.0,99 PARK AVE RM 1700,3.0,0.0,NEW YORK,2.0,,2.0,13.0,0.0,10.0,0.0,LIBERIAN SHIPOWNERS COUNCIL LTD,1.0,197612.0,,NY,rtf07co,2.0,2.0,2.0,2.0,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.61516,A,O,O,AR,A,IN,,A23,A,,,
42245,237444871,,7.0,200709,2006,0.0,62557,0,0,0,0.0,0,0,9231,9231,71788.0,82986.0,65779,0,0,76977,65779,0,0,65779.0,0,0,0,0,0,0,0,0,1792,0,7439,,71788.0,71788,0,0,0,0,0,0,0,-11198.0,0,0,0,0,0,0,0,76977.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,76977.0,263,N,3.0,1,200813.0,29490061123048,90,1.0,2007,3.0,Y,1.0,N,1.0,0.0,2006.0,11226-3236,11226.0,237444871200709.0,2374448712007.0,9,263.0,0.0,0.0,61 MARTENSE ST APT 5A,9.0,0.0,BROOKLYN,3.0,MARY J HARMON,2.0,11.0,0.0,10.0,1002.0,CIVIL SERVICE EMPLOYEES ASSOCIATION,5.0,197007.0,646 SUNY HEALTH SCIENCE CENTER,NY,rtf07co,1.0,1.0,1.0,1.0,36047.0,5602.0,5600.0,A57,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.14711,A,O,O,AR,A,IN,,A57,A,,,
42651,237532275,,7.0,200712,2007,1002.0,4542,0,0,0,0.0,0,0,26826,26826,32370.0,9512.0,3413,0,0,1579,3413,0,0,0.0,0,0,0,0,0,0,0,21024,0,5802,0,,11346.0,11346,0,0,0,0,0,26827,0,1834.0,0,0,0,0,0,0,0,1579.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0,279,N,1.0,1,200828.0,29409166033138,9,1.0,2007,3.0,Y,1.0,N,1.0,0.0,2007.0,11207-4732,11207.0,237532275200712.0,2375322752007.0,12,279.0,265.0,0.0,398 SHEFFIELD AVE APT 3F,9.0,0.0,BROOKLYN,1.0,SHARON WILLIAMS,1.0,11.0,0.0,20.0,1075.0,DAUGHTERS OF ISIS OF NORTH & SOUTH AMERICA,5.0,197209.0,74 ABU-BEKR COURT,NY,rtf07co,1.0,1.0,1.0,1.0,36047.0,5602.0,5600.0,A80,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.49343000000000004,C,O,O,AR,A,IN,,A80,A,,,
45829,251580195,,8.0,200803,2007,0.0,105500,0,0,258,0.0,0,0,258,258,105758.0,96226.0,54022,0,0,44490,54022,0,0,54022.0,0,0,0,0,0,0,0,0,0,0,0,,105758.0,105758,0,0,0,0,0,0,0,9532.0,0,0,0,0,0,0,0,44490.0,0,0,0,0,258.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,44490.0,559,N,3.0,1,200831.0,29490194222308,90,1.0,2008,4.0,Y,1.0,N,1.0,0.0,2007.0,10011-0000,10011.0,251580195200803.0,2515801952008.0,3,559.0,0.0,0.0,511 AVE OF AMERICAS STE 601,3.0,0.0,NEW YORK,2.0,,2.0,13.0,0.0,10.0,0.0,PIPE FABRICATION INDUSTRY COMMUNICATIONS AND PRODUCTIVITY FU,2.0,198811.0,,NY,rtf07co,1.0,2.0,2.0,1.0,36061.0,5602.0,5600.0,A30,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.83045,A,O,O,AR,A,IN,,A30,A,,,
48162,300379922,Y22,7.0,200712,2007,0.0,25990,0,0,847,0.0,0,0,1850,1850,27840.0,12291.0,53601,0,0,38052,54178,0,577,0.0,0,0,0,0,0,0,0,0,0,0,1003,,27840.0,27840,0,0,0,0,0,0,0,15549.0,0,0,0,0,0,0,0,38052.0,0,0,0,0,0.0,0,0,847.0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0.0,0,N,3.0,1,200828.0,29409166121118,9,1.0,2007,3.0,Y,1.0,N,1.0,0.0,2007.0,10025-1509,10025.0,300379922200712.0,3003799222007.0,12,0.0,0.0,0.0,PO BOX 250807,3.0,0.0,NEW YORK,1.0,WOLDE G MARIAM,2.0,13.0,0.0,20.0,0.0,ETHIOPIAN EDIR MUTUAL ASSISTANCE ASSOCIATION IN NEW YORK INC,1.0,200711.0,,NY,rtf07co,1.0,1.0,1.0,1.0,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.72777,A,O,O,AR,A,IN,,A23,A,,,
52227,320176279,,,200612,2006,23834.0,12825,0,0,0,0.0,0,0,58273,58273,94932.0,99331.0,-952,0,0,2971,48,0,0,0.0,0,0,0,0,0,0,0,0,58273,0,0,,94932.0,94932,0,0,0,0,0,0,0,-4399.0,476,0,0,0,0,0,0,2971.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,,,1,200748.0,29409202230297,9,,2006,,,,N,,,,10003-4554,10003.0,320176279200612.0,3201762792006.0,12,0.0,0.0,0.0,70 UNIVERSITY PL APT 5,3.0,201012.0,NEW YORK,2.0,MICHAEL HORN,1.0,1.0,16.0,10.0,0.0,THE MICHAEL CHEKHOV THEATRE COMPANY INC,1.0,200802.0,,NY,CORE06co,1.0,1.0,1.0,1.0,36061.0,5602.0,5600.0,A65,A,PC,O,AR,A,A,IN,,1,AR,AR,AR,0.29603,A,PC,O,AR,A,IN,,A65,A,,,
52543,330274349,,7.0,200712,2007,69462.0,334566,0,0,180728,0.0,0,0,686361,686361,1090389.0,1155301.0,430608,0,41695,495520,430608,0,0,430608.0,0,0,0,0,0,0,0,0,505633,0,0,,1090389.0,1090389,0,0,0,0,0,0,0,-64912.0,0,332262,0,0,0,0,0,495520.0,0,0,0,0,21449.0,0,0,159279.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,495520.0,200,N,4.0,1,200835.0,29490222034268,90,1.0,2007,6.0,Y,1.0,Y,1.0,0.0,2007.0,10001-3507,10001.0,330274349200712.0,3302743492007.0,12,200.0,0.0,0.0,875 SIXTH AVE STE 2302,3.0,0.0,NEW YORK,1.0,,2.0,13.0,0.0,10.0,0.0,THEATRICAL DEALERS ASSOCIATION,1.0,198809.0,,NY,rtf07co,2.0,4.0,4.0,4.0,36061.0,5602.0,5600.0,A65,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.04527,B,O,O,AR,A,IN,,A65,A,,,
55282,341564274,A76Z,8.0,200802,2007,120.0,26443,0,0,1759,0.0,0,0,9763,9763,36326.0,42077.0,94517,0,0,100268,94517,0,0,0.0,0,0,0,0,0,0,0,0,0,0,8004,,36326.0,36326,0,0,0,0,0,0,0,-5751.0,0,0,0,0,0,0,0,100268.0,0,0,0,0,0.0,0,0,1759.0,0,0,0,120,154857,0,6448,0,0,185297,185297,6,7,0,0.0,92,N,3.0,1,200832.0,29409201074248,9,1.0,2008,3.0,Y,1.0,N,1.0,0.0,2007.0,10001-7604,10001.0,341564274200802.0,3415642742008.0,2,92.0,0.0,0.0,244 5TH AVE STE 2767,3.0,0.0,NEW YORK,1.0,JOHN PASSARELLA,2.0,13.0,0.0,10.0,0.0,HORROR WRITERS OF AMERICA INC,1.0,198904.0,,NY,rtf07co,1.0,1.0,1.0,1.0,36061.0,5602.0,5600.0,A70,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.43156000000000005,A,O,O,AR,A,IN,,A70,A,,,
59976,352226380,,,200703,2006,0.0,94637,0,0,0,0.0,0,0,0,0,94637.0,37561.0,89557,0,0,32481,89557,0,0,89557.0,0,0,0,0,0,0,0,0,0,0,0,,94637.0,94637,0,0,0,0,0,0,0,57076.0,0,0,0,0,0,0,0,32481.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,32481.0,263,,,1,200740.0,29490258110377,90,,2007,,,,N,,,,10018-3348,10018.0,352226380200703.0,3522263802007.0,3,263.0,264.0,279.0,1430 BROADWAY FL 20,9.0,0.0,NEW YORK,3.0,IATSE LOCAL 100,2.0,1.0,0.0,10.0,386.0,INTERNATIONAL ALLIANCE THEATRICAL STAGE EMPLOYEES & MOVING PICTURES,5.0,194104.0,100 LOCAL TV BROADCASTING STUDIO,NY,CORE06co,1.0,1.0,1.0,1.0,36061.0,5602.0,5600.0,A32,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.68485,A,O,O,AR,A,IN,,A32,A,,,
59989,352237120,A68,7.0,200712,2007,62500.0,0,0,0,0,0.0,0,0,161,161,62661.0,77719.0,118393,0,0,133290,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,161,,62661.0,62661,0,0,0,0,0,0,0,-15058.0,161,0,0,0,0,0,0,133290.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,N,0.0,1,200837.0,29409110038178,9,1.0,2007,3.0,Y,1.0,N,1.0,0.0,2007.0,10025-6887,10025.0,352237120200712.0,3522371202007.0,12,0.0,0.0,0.0,711 W END AVE APT 7DS,3.0,0.0,NEW YORK,3.0,VIRINDER SETH,2.0,13.0,0.0,10.0,0.0,MUSIC ACCORD INC,1.0,200601.0,,NY,rtf07co,0.0,1.0,1.0,1.0,36061.0,5602.0,5600.0,A68,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.8524200000000001,A,O,O,AR,A,IN,,A68,A,,,
60529,356048417,,7.0,200712,2007,0.0,28000,0,0,162,0.0,0,0,162,162,28162.0,61066.0,0,0,0,32904,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,28162.0,28162,0,0,0,0,0,0,0,-32904.0,0,0,0,0,0,0,0,32904.0,0,0,0,0,162.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0,65,N,1.0,1,200830.0,29490188123138,90,1.0,2007,3.0,Y,1.0,N,1.0,0.0,2007.0,10033-0595,10033.0,356048417200712.0,3560484172007.0,12,65.0,207.0,200.0,PO BOX 757,1.0,0.0,NEW YORK,2.0,,2.0,13.0,0.0,10.0,0.0,NATIONAL ASSOCIATION OF BAND INSTRUMENT MANUFACTURERS INCORPORA,1.0,193505.0,,NY,rtf07co,1.0,1.0,1.0,1.0,36061.0,5602.0,5600.0,A6C,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.57255,A,O,O,AR,A,IN,,A6C,A,,,
63943,363877491,,7.0,200712,2007,0.0,42457,0,0,0,0.0,0,0,6854,6854,49311.0,28875.0,25079,0,0,4643,25079,0,0,0.0,0,0,0,0,0,0,0,0,0,0,6854,,49311.0,49311,0,0,0,0,0,0,0,20436.0,0,0,0,0,0,0,0,4643.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.0,263,N,3.0,1,200842.0,29409271033438,9,1.0,2007,3.0,Y,1.0,N,1.0,0.0,2007.0,10475-4952,10475.0,363877491200712.0,3638774912007.0,12,263.0,264.0,480.0,100 EINSTEIN LOOP APT 21C,9.0,0.0,BRONX,3.0,MCSWAIN BRUCE,2.0,13.0,0.0,20.0,683.0,TRANSPORTATION-COMMUNICATIONS INTERNATIONAL UNION,5.0,194408.0,1043 DISTRICT,NY,rtf07co,1.0,1.0,1.0,1.0,36005.0,5602.0,5600.0,A30,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.56165,A,O,O,AR,A,IN,,J40,J,,,
67528,371544155,,7.0,200712,2007,45629.0,0,0,0,0,672.0,0,0,0,0,45629.0,39226.0,6403,0,0,0,6403,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,45629.0,45629,0,0,0,0,0,0,0,6403.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,N,1.0,1,200848.0,29490299097238,90,40.0,2007,3.0,Y,1.0,N,1.0,0.0,2007.0,10150-8026,10150.0,371544155200712.0,3715441552007.0,12,0.0,0.0,0.0,PO BOX 8026,3.0,0.0,NEW YORK,1.0,MAGGIE LEVIN,1.0,1.0,15.0,20.0,0.0,THE REAL THEATRE COMPANY,1.0,200903.0,,NY,rtf07co,1.0,1.0,1.0,1.0,36061.0,5602.0,5600.0,A65,A,PC,O,AR,A,A,IN,,1,AR,AR,AR,0.1402,A,PC,O,AR,A,IN,,A65,A,,,
82755,430721295,,,200612,2006,0.0,0,0,0,2541,0.0,0,0,31596,31596,31596.0,84753.0,56075,3000,0,159736,76681,50503,20606,0.0,0,0,0,0,0,0,0,0,29055,0,0,,31596.0,31596,0,0,0,0,0,0,0,-53157.0,-1,0,0,0,0,0,0,109233.0,0,0,0,0,2541.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.0,264,,,1,200751.0,29490321132267,90,,2006,,,,N,,,,10003-9502,10003.0,430721295200612.0,4307212952006.0,12,264.0,265.0,0.0,730 BROADWAY,3.0,0.0,NEW YORK,1.0,AMALGAMATED LIFE,2.0,13.0,0.0,10.0,0.0,TEXTILE PROCESSORS LOCAL 108 WELFARE FUND GROUP 1053,2.0,196911.0,,NY,CORE06co,1.0,1.0,1.0,1.0,36061.0,5602.0,5600.0,A40,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.8236600000000001,A,O,O,AR,A,IN,,A40,A,,,
89530,481150519,,7.0,200712,2007,0.0,1184500,0,0,160979,0.0,0,0,4508488,4508488,5692988.0,5841345.0,3020020,435023,0,6101136,6273679,2932759,3253659,0.0,0,0,0,0,0,0,0,0,4336232,0,11277,,5692988.0,5692988,0,0,0,0,0,0,0,-148357.0,0,1511036,154838,0,0,0,0,3168377.0,0,0,0,0,160979.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0,123,N,7.0,1,200848.0,93490320000348,90,1.0,2007,7.0,Y,1.0,Y,1.0,0.0,2007.0,10004-2956,10004.0,481150519200712.0,4811505192007.0,12,123.0,0.0,0.0,30 BROAD ST FL 28,3.0,0.0,NEW YORK,2.0,THOMAS F WRATTEN,2.0,13.0,0.0,10.0,0.0,COMMERCIAL MORTGAGE SECURITIES ASSOCIATION INC,1.0,199707.0,C M S A,NY,rtf07co,5.0,5.0,5.0,5.0,36061.0,5602.0,5600.0,A70,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.25077,C,O,O,AR,A,IN,,A70,A,,,
90848,510180605,,,200604,2005,0.0,27750,0,0,25,0.0,0,0,845,845,28595.0,21843.0,13804,0,0,10552,17530,3500,3726,0.0,0,0,0,0,0,0,0,0,820,0,0,,28595.0,28595,0,0,0,0,0,0,0,6752.0,0,0,0,0,0,0,0,7052.0,0,0,0,0,25.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0,200,,,1,200719.0,29490111073277,90,,2006,,,,N,,,,10022-2805,10022.0,510180605200604.0,5101806052006.0,4,200.0,0.0,0.0,220 E 57TH ST,3.0,0.0,NEW YORK,2.0,,2.0,13.0,0.0,10.0,0.0,NATIONAL ANTIQUE AND ART DEALERS ASSOCIATION OF AMERICA INC,1.0,197602.0,,NY,CORE06co,1.0,1.0,1.0,1.0,36061,5602.0,5600.0,A032,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.57921,A,O,O,AR,A,IN,,A0326,A,,,
91083,510192888,,,200704,2006,0.0,57150,0,0,0,0.0,0,0,21719,21719,78869.0,21650.0,2477,0,0,8307,2457,0,0,0.0,0,0,0,0,0,0,0,63049,0,-41330,0,,15820.0,15820,0,0,0,0,0,21719,0,-5830.0,0,0,0,0,0,0,0,8307.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0,205,,,1,200744.0,29490286081277,90,,2007,,,,N,,,,10461-1930,10461.0,510192888200704.0,5101928882007.0,4,205.0,199.0,0.0,1300 MORRIS PARK AVE RM 502,3.0,0.0,BRONX,2.0,VICKI SELTZER MD,2.0,13.0,0.0,10.0,0.0,NEW YORK OBSTETRICAL SOCIETY INC,1.0,198407.0,,NY,CORE06co,1.0,1.0,1.0,1.0,36005,5602.0,5600.0,A69,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.7713800000000001,A,O,O,AR,A,IN,,A69,A,,,
91934,510244825,,,200612,2006,0.0,13368,25990,24927,30319,0.0,0,0,56309,31382,69677.0,40883.0,395363,0,0,391496,395363,0,0,395363.0,0,0,0,0,0,0,0,0,0,0,0,,44750.0,44750,0,1063,0,0,0,0,0,3867.0,0,0,0,0,0,0,0,391496.0,0,0,0,0,698.0,29499,0,122.0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,391496.0,279,,,1,200752.0,29490329086107,90,,2006,,,,N,,,,10025-6540,10025.0,510244825200612.0,5102448252006.0,12,279.0,36.0,0.0,7 W 96TH ST,3.0,0.0,NEW YORK,1.0,ROBERT LIPPMAN,1.0,13.0,0.0,10.0,0.0,KING SOLOMON-BEETHOVEN LODGE NO 232,5.0,194012.0,279,NY,CORE06co,2.0,1.0,1.0,1.0,36061,5602.0,5600.0,A68,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.8973899999999999,C,O,O,AR,A,IN,,A68,A,,,
94693,521592386,,7.0,200712,2007,0.0,0,0,0,0,0.0,0,0,48543,48543,48543.0,1778.0,219571,0,0,224342,219571,0,0,0.0,0,0,0,0,0,0,29721,1434,0,-1434,0,,17388.0,17388,18822,0,0,0,0,0,0,15610.0,-20381,0,0,0,0,0,0,224342.0,0,0,0,0,0.0,0,48543,0.0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0,319,N,4.0,1,200826.0,29490145020028,90,1.0,2007,3.0,Y,1.0,N,1.0,0.0,2007.0,11416-1413,11416.0,521592386200712.0,5215923862007.0,12,319.0,325.0,211.0,9120 95TH AVE,9.0,0.0,OZONE PARK,1.0,MARY LIPKA,1.0,11.0,0.0,10.0,267.0,POLISH FALCONS OF AMERICA,5.0,194012.0,956,NY,rtf07co,2.0,1.0,1.0,1.0,36081,5602.0,5600.0,A23,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.48913999999999996,C,O,O,AR,A,IN,,A23,A,,,
95249,521843925,,,200512,2005,0.0,42215,0,0,0,0.0,0,0,5521,5521,47736.0,184670.0,-124581,116278,0,0,0,124581,136934,0.0,0,0,0,0,0,0,0,0,5521,0,0,,47736.0,47736,0,0,0,0,0,0,0,-136934.0,136934,0,0,0,0,0,0,-124581.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0,200,,,1,,29490008140336,90,,2005,,,,N,,,,10018-3308,10018.0,,,12,200.0,120.0,480.0,1430 BROADWAY 8TH FLR,3.0,0.0,NEW YORK,1.0,ANDREW L SERNOVITZ,2.0,13.0,0.0,10.0,0.0,ASSOCIATION FOR INTERACTIVE MEDIA,1.0,199502.0,,NY,CORE06co,,,,,36061,5602.0,5600.0,A30,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.42183999999999994,B,O,O,AR,A,IN,,A30,A,,,
95357,521902671,,7.0,200706,2006,2500.0,36470,0,0,6682,0.0,0,0,75282,75282,114252.0,175332.0,241843,0,0,316123,241843,0,0,0.0,0,0,0,0,0,0,0,0,0,40000,28600,,114252.0,114252,0,0,0,0,0,40000,0,-61080.0,-13200,131000,0,0,0,0,0,316123.0,0,0,0,0,6682.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0,200,N,4.0,1,200813.0,29490335133287,90,1.0,2007,4.0,Y,1.0,N,1.0,0.0,2006.0,10017-3808,10017.0,521902671200706.0,5219026712007.0,6,200.0,0.0,0.0,52 VANDERBILT AVE STE 20TH FL,3.0,0.0,NEW YORK,1.0,T R MURPHY GEN COUNSEL,2.0,13.0,0.0,10.0,0.0,BRITISH-AMERICAN BUSINESS COUNCIL,1.0,199608.0,,NY,rtf07co,2.0,2.0,2.0,2.0,36061,5602.0,5600.0,A23,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.3673,A,O,O,AR,A,IN,,A23,A,,,
98864,541585995,A33C,7.0,200712,2007,85.0,12336,0,0,0,0.0,0,0,62965,62965,75386.0,85074.0,30839,0,0,40527,30839,0,0,0.0,0,0,0,0,0,0,0,0,62965,0,0,,75386.0,75386,0,0,0,0,0,0,0,-9688.0,0,0,0,0,0,0,0,40527.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0,229,N,3.0,1,200842.0,29409271105158,9,1.0,2007,3.0,Y,1.0,N,1.0,0.0,2007.0,10003-4103,10003.0,541585995200712.0,5415859952007.0,12,229.0,0.0,0.0,111 E 14TH ST PMB 157,3.0,0.0,NEW YORK,1.0,,2.0,13.0,0.0,10.0,0.0,NATIONAL ASSOCIATION OF INDEPENDENT PUBLISHERS REPRESENTATIVES INC,1.0,199108.0,,NY,rtf07co,1.0,1.0,1.0,1.0,36061.0,5602.0,5600.0,A03,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.28745,A,O,O,AR,A,IN,,A03,A,,,
108308,582648602,S472,7.0,200712,2007,0.0,0,0,0,201,0.0,0,0,30311,30311,30311.0,6600.0,0,0,0,37602,0,32400,0,0.0,0,0,0,0,0,0,0,0,0,0,30110,,30311.0,30311,0,0,0,0,0,0,0,23711.0,-28913,0,0,0,0,0,0,5202.0,0,0,0,0,201.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,5202.0,0,N,1.0,1,200834.0,29490208219118,90,20.0,2007,3.0,Y,1.0,N,1.0,0.0,2007.0,10169-0005,10169.0,582648602200712.0,5826486022007.0,12,0.0,0.0,0.0,230 PARK AVE 12TH FLOOR,3.0,0.0,NEW YORK,1.0,CLARION PARTNERS LLC,2.0,13.0,0.0,10.0,0.0,ERS PLAZA MUSEUM INC,2.0,200307.0,,NY,rtf07co,1.0,1.0,1.0,1.0,36061.0,5602.0,5600.0,A50,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.84903,B,O,O,AR,A,IN,,A50,A,,,
111854,593334243,,6.0,200612,2006,0.0,0,0,0,0,0.0,0,0,20131105,12104680,20131105.0,0.0,0,0,0,13737673,0,35325,0,-7559606.0,0,0,0,0,0,0,1029396,0,0,0,0,,11075284.0,11075284,601709,0,18500000,8026425,10473575,0,0,11075284.0,-24777632,0,0,0,0,0,0,13702348.0,0,0,0,0,0.0,0,1631105,0.0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,6142742.0,912,N,1.0,1,200819.0,29490012077188,90,20.0,2006,8.0,Y,1.0,N,1.0,0.0,2006.0,10020-1104,10020.0,593334243200612.0,5933342432006.0,12,912.0,0.0,0.0,1251 AVE OF THE AMERICAS 35TH FLR,3.0,0.0,NEW YORK,1.0,SENTINEL,2.0,13.0,0.0,10.0,0.0,INDIAN RIVER APARTMENTS INC,1.0,199712.0,,NY,rtf07co,1.0,,,0.0,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.40276,B,O,O,AR,A,IN,,A23,A,,KPnch,
