,EIN,ACCPER,ACTIV1,ACTIV2,ACTIV3,ADDRESS,AFCD,ASS_BOY,ASS_EOY,BLOCK,BOND_BOY,BOND_EOY,CENSUSTRACT,CITY,CLASSCD,COMPENS,COMPENSP,CONT,CONTACT,CONTP,DEDUCTCD,DIREXP,EOSTATUS,EPOSTCARD,EXPS,EXPSP,FILENAME,FIPS,FISYR,FISYRP,FNDNCD,FRCD,FUNDBAL,FUNDFEES,FUNDFEESP,FUNDINC,FUNDINCP,GFTGRNTSRCVD170,GOODS,GRPROF,GRPROFP,GRREC,GRRECMEM,GRRECOTH,GRRECPUB,GRSINC170,GRSINCFNDRSNG,GRSINCGAMING,GRSRCPTSADMISSN509,GRSRCPTSRELATED170,GRSRNTSPRSNL,GRSRNTSREAL,INITFEES,INPRIOR,INPRIORSRC,INVENTG,INVINC,INVINCP,LATITUDE,LESSDIRFNDRSNG,LESSDIRGAMING,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LIAB_BOY,LIAB_EOY,LONGITUDE,MAJGRPB,MANUALLY_FIXED,MRTG_BOY,MRTG_EOY,MSA_NECH,NAICS,NAME,NCCSKEY,NCCSKEY2,NETA_BOY,NETGNLS,NETINC,NETINCFNDRSNG,NETINCGAMING,NETINCP,NETRENT,NETRENTP,NTEE1,NTEECC,NTEECONF,NTEEFINAL,NTEEFINAL1,NTEEIRS,NTEESRC,NTMAJ10,NTMAJ12,NTMAJ5,ORGCD,OTHCHGS,OTHINC,OTHINCP,OTHSAL,OTHSALP,OUTNCCS,OUTREAS,PAYTAX,PAYTAXP,PMSA,PROGREV,PROGREVP,Q78A,RANDNUM,REASON,RENTEXP,RENTINC,RETEARN,RETE_BOY,RNTLEXPNSPRSNL,RNTLEXPNSREAL,RNTLINCPRSNL,RNTLINCREAL,ROYALTSINC,RULEDATE,SALEOTHE,SALEOTHG,SALEOTHN,SALEOTHNP,SALESECN,SALESECNP,SALESEXP,SECUR,SEC_NAME,SOIYR,SOURCE,SPEVTG,SRVCSVAL170,SRVCSVAL509,STATE,STYEAR,SUBCD,SUBSECCD,SUBTOTSUPPINC509,TAXPER,TAXPERP,TOTGFTGRNTRCVD509,TOTREV,TOTREV2,TOTREVP,TOTSUPP509,TXEXMPTBNDSPROCEEDS,TXREVNUELEVIED170,TXREVNUELEVIED509,UNSECUREDNOTESEND,VALIDATION_STATE,ZIP,ZIP5
365863,132813806,06,090,000,000,PO BOX 1325,3,895141.0,955904.0,None,0.0,0.0,None,NEW YORK,2000,649822.0,0.0,0.0,,268.0,1,0.0,01,0,1215149.0,1206595.0,132813806_201406_990,36061.0,2014,2013,16,01,950172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1276661,0.0,0.0,0.0,0.0,0.0,0,5615815.0,0.0,0.0,0.0,0,1,core2012pc,0.0,587.0,0.0,0.0,0.0,0.0,PC,O,AR,A,5600.0,5732.0,0.0,A,,0.0,0.0,5602.0,711120,LES BALLETS TROCKADERO DE MONTE CARLO INC,132813806201406,1328138062014,889541.0,0.0,61512.0,0.0,0.0,130918.0,0.0,0.0,A,A63,A,A63,A,A630,1,AR,AR,AR,1,,0.0,0.0,0.0,0.0,IN,,83967.0,736557.0,5600.0,1276074.0,1335895.0,N,0.05672000000000001,9,0.0,0.0,950172.0,889541.0,0.0,0.0,0.0,0.0,0.0,197606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2013.0,core2013pc,0.0,0.0,0.0,NY,2013.0,03,3,9642.0,201406,201306,2768.0,1276661.0,1276661.0,1337513.0,5628225.0,0.0,0.0,0.0,0.0,0.0,10028-0010,10028
365910,134143704,12,000,000,000,PO BOX 3092,3,752.0,1237.0,None,,0.0,None,NEW YORK,1,0.0,,17700.0,CAROLE A REID,27192.0,1,0.0,01,0,30790.0,37419.0,134143704_201212_990EZ,36061.0,2012,2011,15,020,1237.0,0.0,,0.0,0.0,174190.0,0.0,0.0,0.0,31275,,,0.0,0.0,0.0,0,0.0,118929.0,0.0,0.0,0,1,rtf12pc_excl,0.0,0.0,0.0,0.0,0.0,0.0,PC,O,AR,A,0.0,0.0,0.0,A,,,0.0,5602.0,711120,DDJW INCORPORATED,134143704201212,1341437042012,752.0,0.0,485.0,0.0,0.0,272.0,0.0,0.0,A,A62,B,A62,A,A62,1,AR,AR,AR,1,0.0,0.0,0.0,0.0,,IN,,0.0,,5600.0,13575.0,10499.0,N,0.58358,7,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,200511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2012.0,core2013pc,0.0,0.0,0.0,NY,2012.0,03,3,0.0,201212,201112,0.0,31275.0,31275.0,37691.0,0.0,0.0,0.0,0.0,0.0,0.0,10027-8825,10027
365913,133935945,12,994,123,000,1324 LEXINGTON AVE ST 125,3,0.0,15319.0,None,,0.0,None,NEW YORK,1000,0.0,0.0,187747.0,FDR STATION,0.0,1,0.0,01,0,298504.0,0.0,133935945_201312_990,36061.0,2013,None,15,01,15319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312547,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,None,0.0,0.0,0.0,0.0,0.0,0.0,PC,S,ZA,A,0.0,0.0,0.0,A,,,0.0,5602.0,813219,AMERICAN FRIENDS OF LIKUD INC,133935945201312,1339359452013,0.0,0.0,14043.0,0.0,0.0,0.0,0.0,0.0,A,A117,B,A1170,A,P84,1,AR,AR,AR,1,,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,124800.0,0.0,N,0.72733,9,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,201305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2013.0,core2013pc,0.0,0.0,0.0,NY,2013.0,03,3,0.0,201312,None,187747.0,312547.0,312547.0,0.0,187747.0,0.0,0.0,0.0,0.0,0.0,10128-1145,10128
365929,113168517,08,998,000,000,4121 18TH AVE,3,9813.0,355.0,None,,0.0,None,BROOKLYN,1000,0.0,0.0,310000.0,,11111.0,1,0.0,01,0,311856.0,17242.0,113168517_201308_990,36047.0,2013,2012,16,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310000,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,core2012pc,0.0,0.0,0.0,0.0,0.0,0.0,PC,O,AR,A,0.0,355.0,0.0,A,,,0.0,5602.0,611610,INTERNATIONAL CHILDRENS CENTER FOR PERFORMING ARTS INC-ICCPA,113168517201308,1131685172013,9813.0,0.0,-1856.0,0.0,0.0,10869.0,0.0,0.0,A,A25,A,A25,A,A250,1,AR,AR,AR,1,,0.0,17000.0,0.0,0.0,IN,,0.0,0.0,5600.0,0.0,0.0,N,0.67501,9,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,199401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2012.0,core2013pc,0.0,0.0,0.0,NY,2012.0,03,3,0.0,201308,201208,310000.0,310000.0,310000.0,28111.0,310000.0,0.0,0.0,0.0,0.0,0.0,11218-5709,11218
366040,205332584,06,000,000,000,1958 FULTON STREET SUITE 409,3,241095.0,203736.0,None,0.0,0.0,None,BROOKLYN,2000,122000.0,57119.0,542728.0,EDGAR JAMES,510216.0,1,0.0,01,0,764413.0,502994.0,205332584_201406_990,36047.0,2014,2013,15,01,141731.0,0.0,0.0,0.0,0.0,3122725.0,0.0,0.0,0.0,735267,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,core2012pc,0.0,0.0,0.0,0.0,0.0,0.0,PC,O,AR,A,56756.0,62005.0,0.0,A,,0.0,0.0,5602.0,711120,PURELEMENTS AN EVOLUTION IN DANCE,205332584201406,2053325842014,184339.0,0.0,-29146.0,0.0,0.0,102481.0,0.0,0.0,A,A62,A,A62,A,A62,1,AR,AR,AR,1,,0.0,0.0,0.0,0.0,IN,,21454.0,10945.0,5600.0,192539.0,95259.0,N,0.9047,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KEVIN JOSEPH GEN PTR,2013.0,core2013pc,0.0,0.0,0.0,NY,2013.0,03,3,0.0,201406,201306,0.0,735267.0,735267.0,605475.0,0.0,0.0,0.0,0.0,21556.0,0.0,11233-3104,11233
366041,134012482,12,000,000,000,160 W 71ST ST APT 18A,3,8944.0,17932.0,None,0.0,0.0,None,NEW YORK,1,2500.0,12000.0,9255.0,SONDRA FORSYTH,12145.0,1,0.0,01,0,38206.0,59166.0,134012482_201212_990,36061.0,2012,2011,16,010,17932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50524,0.0,0.0,0.0,0.0,0.0,0,164018.0,0.0,0.0,0.0,0,1,core2011pc,0.0,0.0,0.0,0.0,0.0,0.0,PC,O,AR,A,3330.0,0.0,0.0,A,,0.0,0.0,5602.0,711120,BALLET AMBASSADORS INC,134012482201212,1340124822012,5614.0,0.0,12318.0,0.0,0.0,2448.0,0.0,0.0,A,A63,A,A63,A,A62,1,AR,AR,AR,1,,0.0,0.0,0.0,0.0,IN,,324.0,1330.0,5600.0,41269.0,49469.0,N,0.26036,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2012.0,core2013pc,0.0,0.0,0.0,NY,2012.0,03,3,0.0,201212,201112,44190.0,50524.0,50524.0,61614.0,208208.0,0.0,0.0,0.0,0.0,0.0,10023-3901,10023
366128,134176262,06,000,000,000,PO BOX 554,3,75399.0,49195.0,None,0.0,0.0,None,NEW YORK,1,0.0,0.0,269410.0,ARTHUR COLLINS,151026.0,1,0.0,01,0,687622.0,538055.0,134176262_201206_990,36061.0,2012,2011,15,010,49195.0,0.0,0.0,0.0,0.0,741540.0,0.0,0.0,0.0,666641,0.0,0.0,0.0,34.0,0.0,0,0.0,0.0,0.0,0.0,0,1,core2011pc,0.0,0.0,0.0,0.0,0.0,0.0,PC,O,AR,A,53500.0,0.0,0.0,A,,0.0,0.0,5602.0,711130,GOTHAM ARTS EXCHANGE INC,134176262201206,1341762622012,21899.0,0.0,-20981.0,0.0,0.0,-5706.0,0.0,0.0,A,A68,B,A68,A,A68,1,AR,AR,AR,1,,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,397231.0,381323.0,N,0.68274,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2011.0,core2013pc,0.0,0.0,0.0,NY,2011.0,03,3,0.0,201206,201106,0.0,666641.0,666641.0,532349.0,0.0,0.0,0.0,0.0,0.0,0.0,10018-0000,10018
366517,461908996,12,000,000,000,10 S OXFORD ST,3,0.0,48292.0,None,,0.0,None,BROOKLYN,7000,0.0,,89112.0,JOEL HARRISON,0.0,1,0.0,01,0,40820.0,0.0,461908996_201312_990EZ,36047.0,2013,None,15,02,48292.0,0.0,,0.0,0.0,89112.0,0.0,0.0,0.0,89112,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,None,0.0,0.0,0.0,0.0,0.0,0.0,PC,O,AR,A,0.0,0.0,0.0,A,,,0.0,5602.0,711130,LIFE FORCE ARTS INC,461908996201312,4619089962013,0.0,0.0,48292.0,0.0,0.0,0.0,0.0,0.0,A,A68,B,A68,A,A68,1,AR,AR,AR,1,0.0,0.0,0.0,0.0,,IN,,0.0,,5600.0,0.0,0.0,N,0.86536,7,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,201305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013.0,core2013pc,0.0,0.0,0.0,NY,2013.0,03,3,0.0,201312,None,0.0,89112.0,89112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11217-1394,11217
366709,550821968,07,000,000,000,PO BOX 250863,3,60137.0,70744.0,None,0.0,0.0,None,NEW YORK,2000,0.0,0.0,470416.0,JESSE BERGER,443894.0,1,94465.0,01,0,771848.0,767863.0,550821968_201407_990,36061.0,2014,2013,16,01,-18191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858902,0.0,0.0,0.0,0.0,94465.0,0,933713.0,0.0,0.0,0.0,0,1,rtf2014_990,0.0,0.0,0.0,0.0,94465.0,0.0,PC,O,AR,A,70917.0,88935.0,0.0,A,,0.0,0.0,5602.0,711110,RED BULL THEATER INC,550821968201407,5508219682014,0.0,0.0,-7411.0,0.0,0.0,-90550.0,0.0,0.0,A,A65,B,A65,A,A65,1,AR,AR,AR,1,,0.0,0.0,279522.0,254555.0,IN,,28738.0,35220.0,5600.0,294021.0,233419.0,Y,0.58262,9,0.0,0.0,0.0,-10780.0,0.0,0.0,0.0,0.0,0.0,200308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2013.0,core2013pc,94465.0,0.0,0.0,NY,2013.0,03,3,0.0,201407,201307,1925907.0,764437.0,764437.0,677313.0,2859620.0,0.0,0.0,0.0,0.0,0.0,10025-1507,10025
366820,141838820,12,000,000,000,115 PARKVILLE AVE,3,460.0,478.0,None,,0.0,None,BROOKLYN,1000,0.0,,62723.0,ABRAHAM KREL,70249.0,1,0.0,01,0,62705.0,122378.0,141838820_201312_990EZ,36047.0,2013,2012,15,01,478.0,0.0,,0.0,0.0,353839.0,0.0,0.0,0.0,62723,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,core2012pc,0.0,0.0,0.0,0.0,0.0,0.0,PC,O,AR,A,0.0,0.0,0.0,A,,,0.0,5602.0,511100,KANFEY NESHARIM INC,141838820201312,1418388202013,460.0,0.0,18.0,0.0,0.0,-52129.0,0.0,0.0,A,A33,A,A33,A,X12,1,AR,AR,AR,1,0.0,0.0,0.0,0.0,,IN,,0.0,,5600.0,0.0,0.0,N,0.70597,7,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,200208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013.0,core2013pc,0.0,0.0,0.0,NY,2013.0,03,3,0.0,201312,201212,0.0,62723.0,62723.0,70249.0,0.0,0.0,0.0,0.0,0.0,0.0,11230-1111,11230
367080,800490022,12,000,000,000,28 DEVOE ST,3,28335.0,10536.0,None,,0.0,None,BROOKLYN,1000,0.0,,13000.0,PETER SCOTT,23574.0,1,0.0,01,0,85540.0,69298.0,800490022_201312_990EZ,36047.0,2013,2012,16,01,10536.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,94034,,,0.0,0.0,0.0,0,200254.0,0.0,0.0,0.0,0,1,core2012pc,0.0,0.0,0.0,0.0,0.0,0.0,PC,O,AR,A,26293.0,0.0,0.0,A,,,0.0,5602.0,712110,CARRIAGE TRADE GALLERY CORPORATION,800490022201312,8004900222013,2042.0,0.0,8494.0,0.0,0.0,6569.0,0.0,0.0,A,A50,B,A50,A,A51,1,AR,AR,AR,1,0.0,57151.0,16000.0,0.0,,IN,,0.0,,5600.0,23883.0,0.0,N,0.39538,9,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,201205,0.0,0.0,0.0,36293.0,0.0,0.0,0.0,,,2013.0,core2013pc,0.0,0.0,0.0,NY,2013.0,03,3,23883.0,201312,201212,32833.0,94034.0,94034.0,75867.0,256970.0,0.0,0.0,0.0,0.0,0.0,11211-3505,11211
367316,30452163,12,000,000,000,8225 5TH AVE,3,1766.0,646.0,None,,0.0,None,BROOKLYN,2000,0.0,,9099.0,JENNIFER RATHBONE,15554.0,1,0.0,01,0,14596.0,15059.0,030452163_201312_990EZ,36047.0,2013,2012,16,02,646.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12685,,,0.0,0.0,0.0,0,33131.0,0.0,0.0,0.0,0,1,core2012pc,0.0,0.0,0.0,0.0,0.0,0.0,PC,O,AR,A,1659.0,0.0,0.0,A,,,0.0,5602.0,711110,ORACLE THEATRE INC,30452163201312,304521632013,107.0,0.0,-1911.0,0.0,0.0,3226.0,0.0,0.0,A,A65,B,A65,A,A65,1,AR,AR,AR,1,2450.0,0.0,0.0,0.0,,IN,,0.0,,5600.0,3586.0,2731.0,N,0.69403,9,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,200410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013.0,core2013pc,0.0,0.0,0.0,NY,2013.0,03,3,0.0,201312,201212,37094.0,12685.0,12685.0,18285.0,70615.0,0.0,0.0,0.0,0.0,0.0,11209-4508,11209
367432,383875949,12,000,000,000,6903 4TH AVE,3,0.0,1.0,None,,0.0,None,BROOKLYN,1000,0.0,,0.0,HOSSAM AMIN MD,0.0,1,0.0,01,0,0.0,0.0,383875949_201312_990EZ,36047.0,2013,None,15,01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,None,0.0,0.0,0.0,0.0,0.0,0.0,PC,O,AR,A,0.0,0.0,0.0,A,,,0.0,5602.0,710000,EGYPTIAN AMERICAN ALLIANCE INC,383875949201312,3838759492013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,A23,A,A23,A,P84,1,AR,AR,AR,1,0.0,0.0,0.0,0.0,,IN,,0.0,,5600.0,0.0,0.0,N,0.97841,9,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,201407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013.0,core2013pc,0.0,0.0,0.0,NY,2013.0,03,3,0.0,201312,None,1480.0,0.0,0.0,0.0,1480.0,0.0,0.0,0.0,0.0,0.0,11209-1509,11209
367707,112412220,04,090,093,560,8419 104TH ST,3,0.0,125742.0,None,,0.0,None,RICHMOND HILL,1000,0.0,,62836.0,VASUDEVA MURTHY,0.0,1,0.0,01,0,85458.0,0.0,112412220_201404_990EZ,36081.0,2014,None,16,02,125742.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,102716,,,0.0,0.0,0.0,0,70536.0,0.0,0.0,0.0,0,0,None,0.0,491.0,0.0,0.0,0.0,0.0,PC,O,AR,A,0.0,0.0,0.0,A,,,0.0,5602.0,710000,KANNADA KOOTA NEW YORK INC,112412220201404,1124122202014,0.0,0.0,17258.0,0.0,0.0,0.0,0.0,0.0,A,A26,B,A26,A,,1,AR,AR,AR,1,0.0,0.0,0.0,0.0,,IN,,0.0,,5600.0,39389.0,0.0,N,0.75484,9,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,197709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013.0,core2013pc,0.0,0.0,0.0,NY,2013.0,03,3,4379.0,201404,None,90117.0,102716.0,102716.0,0.0,165032.0,0.0,0.0,0.0,0.0,0.0,11418-1122,11418
367847,208576378,06,000,000,000,61 W 104TH ST APT 3B,3,42650.0,40538.0,None,,0.0,None,NEW YORK,2100,0.0,,34424.0,GREG MILLER,44434.0,1,0.0,01,0,77255.0,62229.0,208576378_201406_990EZ,36061.0,2014,2013,15,01,38424.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,75432,,,0.0,0.0,0.0,0,129097.0,0.0,0.0,0.0,0,1,core2012pc,0.0,0.0,0.0,0.0,0.0,0.0,PC,O,AR,A,2033.0,2114.0,0.0,A,,,0.0,5602.0,711120,DANCE PARADE INC,208576378201406,2085763782014,40617.0,0.0,-1823.0,0.0,0.0,674.0,0.0,0.0,A,A62,A,A62,A,A23,1,AR,AR,AR,1,-370.0,0.0,0.0,0.0,,IN,,0.0,,5600.0,41008.0,18469.0,N,0.02309,9,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,200805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013.0,core2013pc,0.0,0.0,0.0,NY,2013.0,03,3,0.0,201406,201306,247096.0,75432.0,75432.0,62903.0,376594.0,0.0,0.0,401.0,0.0,0.0,10025-4238,10025
367856,273139616,06,000,000,000,PO BOX 153,3,2033.0,864.0,None,,0.0,None,NEW YORK,1000,0.0,,7086.0,SUSAN YORK,33000.0,1,2088.0,01,0,12690.0,86244.0,273139616_201406_990EZ,36061.0,2014,2013,15,01,864.0,0.0,,4434.0,16499.0,0.0,0.0,0.0,0.0,13609,,,0.0,0.0,6522.0,0,10455.0,0.0,0.0,0.0,0,1,rtf2014_990EZ,0.0,1.0,14.0,0.0,0.0,0.0,PC,S,ZA,A,0.0,0.0,0.0,A,,,0.0,5602.0,813219,FRIENDS OF THE FORUM FOR AFRICAN WOMEN EDUCATIONALISTS INC,273139616201406,2731396162014,2033.0,0.0,-1169.0,0.0,0.0,-35750.0,0.0,0.0,A,A112,A,A1123,A,Q70,1,AR,AR,AR,1,0.0,0.0,0.0,0.0,,IN,,0.0,,5600.0,0.0,981.0,N,0.58924,9,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,201009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013.0,core2013pc,6522.0,0.0,0.0,NY,2013.0,03,3,99.0,201406,201306,254788.0,11521.0,11521.0,50494.0,265342.0,0.0,0.0,0.0,0.0,0.0,10021-0012,10021
367919,133435210,12,924,000,000,1641 THIRD AVE STE 31-K,3,353083.0,351659.0,None,,0.0,None,NEW YORK,1,0.0,,0.0,ROBERT P MILLER,3000.0,1,0.0,01,0,34513.0,41605.0,133435210_201212_990EZ,36061.0,2012,2011,15,010,351659.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,202809,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,rtf12pc_excl,0.0,10503.0,12356.0,0.0,0.0,0.0,PC,S,ZA,A,0.0,0.0,0.0,A,,,0.0,5602.0,813219,ROBERT MILLER FUND FOR MUSIC INC,133435210201212,1334352102012,353083.0,22586.0,-1424.0,0.0,0.0,-18448.0,0.0,0.0,A,A116,A,A1168,A,,1,AR,AR,AR,5,0.0,0.0,0.0,0.0,,IN,,0.0,,5600.0,0.0,0.0,N,0.14761,15,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,198311,147134.0,169720.0,22586.0,7801.0,0.0,0.0,0.0,,,2012.0,core2013pc,0.0,0.0,0.0,NY,2012.0,03,3,0.0,201212,201112,0.0,33089.0,33089.0,23157.0,0.0,0.0,0.0,0.0,0.0,0.0,10128-3667,10128
368006,113591749,12,000,000,000,C/O 133-10 39TH AVE BASEMENT,1,23976.0,9554.0,None,,0.0,None,FLUSHING,1000,0.0,,30550.0,,89529.0,1,0.0,01,0,38760.0,77072.0,113591749_201312_990EZ,36081.0,2013,2012,15,01,4554.0,0.0,,0.0,0.0,187380.0,0.0,0.0,0.0,30554,,,0.0,321.0,0.0,0,0.0,0.0,0.0,0.0,0,1,core2012pc,0.0,4.0,15.0,0.0,0.0,0.0,PC,O,AR,A,5344.0,5000.0,0.0,A,,,0.0,5602.0,710000,CHINESE AMERICAN PARENT STUDENT COUNCIL OF NEW YORK CITY INC,113591749201312,1135917492013,18632.0,0.0,-8206.0,0.0,0.0,12472.0,0.0,0.0,A,A23,A,A23,A,B94,1,AR,AR,AR,1,-5872.0,0.0,0.0,0.0,,IN,,0.0,,5600.0,0.0,0.0,N,0.23407,7,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,200106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013.0,core2013pc,0.0,0.0,0.0,NY,2013.0,03,3,0.0,201312,201212,0.0,30554.0,30554.0,89544.0,0.0,0.0,0.0,0.0,0.0,0.0,11354-0000,11354
368354,136271927,05,119,059,000,344 E 63RD ST APT B1,3,232778.0,358212.0,None,0.0,0.0,None,NEW YORK,2000,67400.0,82000.0,456679.0,,764731.0,1,0.0,01,0,522648.0,1023155.0,136271927_201405_990,36061.0,2014,2013,16,01,68521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556849,0.0,0.0,0.0,0.0,0.0,0,956427.0,0.0,0.0,0.0,0,1,core2012pc,0.0,508.0,497.0,0.0,0.0,0.0,PC,O,AR,A,198458.0,289691.0,0.0,A,,28700.0,24200.0,5602.0,711130,OPERA ORCHESTRA OF NEW YORK INC,136271927201405,1362719272014,34320.0,0.0,34201.0,0.0,0.0,-59790.0,0.0,0.0,A,A69,A,A69,A,A690,1,AR,AR,AR,1,,0.0,0.0,72052.0,240214.0,IN,,0.0,0.0,5600.0,99580.0,198137.0,N,0.34119,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,196712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2013.0,core2013pc,0.0,0.0,0.0,NY,2013.0,03,3,30888.0,201405,201305,3376729.0,556849.0,556849.0,963365.0,4442207.0,0.0,0.0,0.0,0.0,0.0,10065-7709,10065
368466,133324991,12,088,000,000,235 ELIZABETH STREET,3,696.0,1395.0,None,,0.0,None,NEW YORK,2000,0.0,,1544.0,,225.0,1,0.0,01,0,38502.0,37058.0,133324991_201312_990EZ,36061.0,2013,2012,16,02,-4089.0,0.0,,0.0,0.0,139850.0,0.0,0.0,0.0,43881,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,core2012pc,0.0,0.0,0.0,0.0,0.0,0.0,PC,O,AR,A,10164.0,5484.0,0.0,A,,,0.0,5602.0,711110,ANDREW JANNETTI & DANCERS,133324991201312,1333249912013,-9468.0,0.0,5379.0,0.0,0.0,268.0,0.0,0.0,A,A65,B,A65,A,,1,AR,AR,AR,1,0.0,42337.0,37101.0,0.0,,IN,,0.0,,5600.0,0.0,0.0,N,0.4598600000000001,7,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,198602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013.0,core2013pc,0.0,0.0,0.0,NY,2013.0,03,3,0.0,201312,201212,0.0,43881.0,43881.0,37326.0,0.0,0.0,0.0,0.0,0.0,0.0,10012-3568,10012
368497,262447984,03,000,000,000,16 E 40TH ST FL 4,3,1327657.0,1031268.0,None,0.0,0.0,None,NEW YORK,1000,110000.0,0.0,753696.0,MARCEL DORON,2165309.0,1,0.0,01,0,988063.0,895948.0,262447984_201303_990,36061.0,2013,2012,04,00,903090.0,0.0,0.0,0.0,8093.0,0.0,0.0,0.0,0.0,753839,0.0,0.0,0.0,0.0,0.0,0,12000.0,0.0,0.0,0.0,0,1,core2012pc,0.0,143.0,175.0,0.0,0.0,0.0,PF,O,AR,A,190343.0,128178.0,0.0,A,,0.0,0.0,5602.0,611610,THE BOCUSE D OR USA FOUNDATION LTD,262447984201303,2624479842013,1137314.0,0.0,-234224.0,0.0,0.0,1289629.0,0.0,0.0,A,A25,B,A25,A,A25,1,AR,AR,AR,1,,0.0,0.0,107516.0,0.0,IN,,15831.0,0.0,5600.0,0.0,12000.0,N,0.30412,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2012.0,core2013pc,0.0,0.0,0.0,NY,2012.0,03,3,453.0,201303,201203,4822078.0,753839.0,753839.0,2185577.0,5311892.0,0.0,0.0,0.0,0.0,0.0,10016-0113,10016
