,EIN,TAXPER,CYCLE,DLN,DocCd,NTEEIRS,ARC,LRC,RESERVED,EOSTATUS,STYEAR,RECCODE,ASS_CODE,INC_CODE,SUBSECCD,ACTIV,P1TCONT,P1INTREV,P1DIVID,P1NGASTS,P1GINVPF,P1OTHINC,P1OFCOMP,P1CONTPD,P1TOTREV,P1TOTEXP,P1EXCREV,P1TEXMEX,P1NETINV,P1NADINC,P2TOTAST,P2GVTINV,P2CRPSTK,P2CRPBND,P2TINVSC,P2TLIABL,P2TASFMV,P13UNDST,P10MIR,P6EXMPF,P6DOMORG,P7POLIT,P7LIQUID,P7POFCLM,P7DISSAL,P7DISBOR,P7DISSER,P7DISPAY,P7DISTRA,P7PAYGVT,P7UNDINC,P7BUSINT,P7JEOINV,P7PROPAG,P7ELECT,P7INDGRT,P7ORGGRT,P7OTHPUR,P1GRENTS,P1GOODS,P1INVRV,P1NADJRV,P1ADMEXP,P1INVEXP,P1CHAEXP,P1TINVEX,P1TADJEX,P2CASHBV,P2MORTG,P2EYOTIN,P2EYASST,P2MTGNTS,P3EYTFND,P6TEXCTX,P6TX511,P6TXSUBA,P6ESTTX,P6TXWTH,P6TXINV,P6TXWERR,P6TXPNLT,P6TXCRDT,P6TX4940,P10TASST,P11DISTR,P14NADJA,P14NADJB,P14NADJC,P14NADJD,P14TNADJ,P14QDISA,P14QDISB,P14QDISC,P14QDISD,P14TQDIS,P14ASVLA,P14ASVLB,P14ASVLC,P14ASVLD,P14TASVL,P14A4942,P14B4942,P14C4942,P14D4942,P14T4942,P14ENDWA,P14ENDWB,P14ENDWC,P14ENDWD,P14TENDW,P14TSUPA,P14TSUPB,P14TSUPC,P14TSUPD,P14TTSUP,P14PSUPA,P14PSUPB,P14PSUPC,P14PSUPD,P14TPSUP,P14GINVA,P14GINVB,P14GINVC,P14GINVD,P14TGINV,FISYR,NCCSKEY,NCCSKEY2,SOURCE,TFLD,P6TXRFD,ZIP5,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDNCD,ACTIV1,ACTIV2,ACTIV3,ORGCD,DISTRICT,ARED,FRCD,ACCPER,SEC_NAME,fincheckv,verfail,vMagP,verify,FIPS,MSA_NECH,PMSA,NTEECC,NTEE1,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,OUTNCCS,OUTREAS,NTEESRC,ntmaj10,ntmaj12,ntmaj5,RandNum,nteeConf,NteeFinal,nteeFinal1
12056,134136043,200706,200812.0,29491054045118,91,B99,N,Y,0.0,1.0,2006,3.0,4.0,1.0,3,0.0,0,2010,0,11341,0,0,0,0,13351,6492,6859,4264,13351,2010,465234,0,329000,0,329000,65606,566953,24687,24821,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,0,0,13351,2010,6492,0,4264,0,0,0,0,0,566953,0,399628,134,0,0,0,0,501,0,0,367,134,503971,24687,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,134136043200706,1341360432007,rtf07pf,-367,0,10118.0,POLLACK ART FOUNDATION INC,L WOLLIN,350 FIFTH AVE,NEW YORK,NY,10118-0110,0.0,3.0,1.0,200109.0,1.0,4.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,6.0,,,0,N,,36061.0,5602.0,5600.0,A12,A,PF,S,ZB,A,A,IN,,1,AR,AR,AR,0.6127199999999999,B,A12,A
12065,134137385,200712,200823.0,29491131047108,91,A126,N,Y,0.0,1.0,2007,3.0,3.0,1.0,3,0.0,7500,0,0,0,0,0,0,0,7500,635,6865,635,0,0,45843,0,0,0,0,0,45843,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,45843,0,0,45843,0,45843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,134137385200712,1341373852007,rtf07pf,0,0,10463.0,BILLY TAYLOR FOUNDATION INC,CAROL HERNANDEZ CPA,555 KAPPOCK ST,RIVERDALE,NY,10463-6420,0.0,3.0,1.0,200202.0,1.0,4.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,12.0,,,0,N,,36005.0,5602.0,5600.0,A12,A,PF,S,ZB,A,A,IN,,1,AR,AR,AR,0.99587,B,A12,A
12066,134137801,200708,200817.0,29491314042227,91,A33,N,Y,0.0,1.0,2006,2.0,1.0,1.0,3,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,54,0,0,0,0,1200,54,0,0,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,54,0,0,54,0,-1146,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,134137801200708,1341378012007,rtf07pf,0,0,11354.0,US AND CHINA NEWS FOUNDATION,EN SHENG HU,136 40 39TH AVE,FLUSHING,NY,11354-5536,0.0,3.0,1.0,200210.0,1.0,3.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,8.0,,YF.,3,N,M,36081.0,5602.0,5600.0,A33,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.18477000000000002,B,A33,A
12069,134138151,200712,200851.0,29491334268208,91,A54,N,Y,0.0,1.0,2007,3.0,3.0,1.0,3,0.0,0,62,0,0,0,0,0,0,62,0,62,0,62,0,26597,0,0,0,0,21738,26597,1307,1308,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,62,0,0,0,0,0,0,26597,0,0,26597,0,4859,1,0,0,0,0,0,0,0,0,1,26568,1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,134138151200712,1341381512007,rtf07pf,1,0,10119.0,HOLOCAUST ART & REMEMBRANCE FOUNDATION,MELVYN WEISS,1 PENN PLZ FL 49,NEW YORK,NY,10119-4899,0.0,3.0,1.0,200101.0,1.0,4.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,12.0,,,0,N,,36061.0,5602.0,5600.0,A128,A,PF,S,ZB,A,A,IN,,1,AR,AR,AR,0.8255,B,A1280,A
12075,134138655,200712,200831.0,93491204001018,91,A20,N,Y,0.0,1.0,2007,2.0,2.0,4.0,3,0.0,351000,0,0,0,0,0,300000,0,351000,614303,-263303,346570,0,0,11707,0,0,0,0,469515,11707,0,316,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,614303,0,346570,0,0,11707,0,0,11707,0,-457808,0,0,0,0,0,0,0,0,0,0,6407,0,1,0,0,0,1,346570,176074,306441,484092,1313177,1,0,0,0,1,0,0,0,0,0,211,137,415,525,1288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,134138655200712,1341386552007,rtf07pf,0,0,10153.0,COMMISSION FOR ART RECOVERY INC,ANDREW L JAGODA,767 FIFTH AVE 46TH FLR,NEW YORK,NY,10153-0023,0.0,3.0,1.0,200102.0,1.0,3.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,12.0,,,0,N,,36061.0,5602.0,5600.0,A20,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.7914800000000001,B,A20,A
12095,134143098,200712,200847.0,93491312000008,91,A23,N,Y,0.0,1.0,2007,3.0,3.0,3.0,3,0.0,26200,0,0,0,0,7612,0,3300,33812,8180,25632,3300,0,7612,26491,0,0,0,0,1,26491,0,674,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,7612,4880,0,0,0,0,26491,0,0,26491,0,26491,0,0,0,0,0,0,0,0,0,0,13675,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,134143098200712,1341430982007,rtf07pf,0,0,10023.0,JINDHAG FOUNDATION,GANER GROSSBACH & GANER,1995 BROADWAY FL 16,NEW YORK,NY,10023-5882,0.0,3.0,1.0,200112.0,1.0,4.0,0.0,0.0,0.0,1.0,13.0,200412.0,1.0,12.0,,,0,N,,36061.0,5602.0,5600.0,A23,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.66987,B,A23,A
12160,134149853,200712,200849.0,29491320007058,91,T23,N,Y,0.0,1.0,2007,3.0,8.0,6.0,3,0.0,636593,159458,0,0,-22472,567156,84028,0,2190735,2589122,-398387,1710633,1003252,980686,30676115,275234,0,0,275234,135989,30676115,0,895185,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,850000,84485,1009458,1554142,2589122,6206,1710633,6206,573456,0,0,2694784,30676115,0,30540126,20065,0,0,14924,0,10000,0,251,4608,20065,18176340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,134149853200712,1341498532007,rtf07pf,-4608,0,10022.0,ELYSABETH KLEINHANS THEATRICAL FOUNDATION INC,ELYSABETH KLEINHANS,59 E 59TH ST,NEW YORK,NY,10022-1104,0.0,3.0,1.0,200111.0,1.0,4.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,12.0,,,0,N,,36061.0,5602.0,5600.0,A65,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.0111,A,A65,A
12165,134150082,200712,200853.0,29491348111118,91,A50,N,Y,0.0,1.0,2007,3.0,8.0,7.0,3,0.0,6078086,817,43446,0,0,1880976,0,0,8086658,4056638,4030020,2631394,202430,958123,48185873,0,0,0,0,569831,48185873,0,386067,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,83333,0,371282,1323869,4056638,168852,2631394,168852,365746,0,0,3050490,48185873,0,47616042,4049,0,0,0,0,0,0,83,0,4049,7838929,0,386067,313308,61098,17916,778389,2631394,2479223,2426435,1407338,8944390,48185873,43570511,43610804,41528847,176896035,44000316,41711941,41497414,39953623,167163294,257378,208872,199657,174182,840089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,134150082200712,1341500822007,rtf07pf,4132,0,10112.0,STONE BARNS RESTORATION CORP,RICHARD N CATALDO,30 ROCKEFELLER PLZ STE 5600,NEW YORK,NY,10112-0002,0.0,3.0,1.0,200107.0,2.0,4.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,12.0,,GS,0,N,M,36061.0,5602.0,5600.0,A50,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.59412,B,A50,A
12193,134156715,200612,200803.0,29491356012187,91,A12,N,Y,0.0,1.0,2006,3.0,1.0,1.0,3,0.0,0,137,0,0,0,0,0,0,137,5508,-5371,0,0,0,1,0,0,0,0,0,1,0,41,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,5508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,134156715200612,1341567152006,rtf07pf,0,0,10165.0,INDIAN DIAMOND & JEWELRY CHARITABLE FUND OF NY INC,NORMAN J TANNENBAUM,60 E 42ND ST STE 2536,NEW YORK,NY,10165-0006,0.0,3.0,1.0,200107.0,1.0,4.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,12.0,,,0,N,,36061.0,5602.0,5600.0,A23,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.42858,B,A23,A
12220,134165975,200708,200807.0,29491026058108,91,A23,N,Y,0.0,1.0,2006,2.0,3.0,4.0,3,0.0,129090,23,0,0,0,0,42000,1950,129113,130541,-1428,130841,23,346,28362,0,0,0,0,6182,28362,0,1439,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,23,23,128591,0,128891,0,-323,23985,0,0,28362,0,22180,0,0,0,0,0,0,0,0,0,0,29221,0,346,1271,114,0,1731,130841,120224,121158,124927,497150,28362,30079,21170,13411,93022,28362,30079,21170,13411,93022,0,0,0,0,0,129090,128979,129315,128326,515710,129090,128979,129315,128326,515710,0,0,0,0,0,2007,134165975200708,1341659752007,rtf07pf,0,0,10036.0,FRIENDS OF RINRI KENKYUSHO OF NEW YORK INC,EMIKO AKUTAGAWA LINDSAY,28 WEST 44TH STREET 1023,NEW YORK,NY,10036-7410,0.0,3.0,1.0,200112.0,1.0,3.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,8.0,RINRI TOMO-NO-KAI,,0,N,,36061.0,5602.0,5600.0,A117,A,PF,S,ZA,A,A,IN,,1,AR,AR,AR,0.74967,B,A1170,A
12252,134179518,200803,200836.0,29491222014058,91,A25,N,Y,0.0,1.0,2007,2.0,3.0,3.0,3,0.0,42700,151,0,0,0,31289,0,2500,74140,30413,43727,30271,9,31440,69382,0,0,0,0,2500,69382,0,1734,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,151,31440,27913,142,27771,142,0,69382,0,0,69382,0,66882,0,0,0,0,0,0,0,0,0,0,35214,0,1734,614,96,232,2676,0,0,0,0,0,30271,72451,1850,13115,117687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,134179518200803,1341795182008,rtf07pf,0,0,10001.0,INSTITUTE OF MASTERS OF WINE NORTH AMERICA LTD,TANNENBAUM HELPERN SYRACUSE,350 7TH AVE RM 1201,NEW YORK,NY,10001-5013,0.0,3.0,2.0,200309.0,1.0,3.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,3.0,,,0,N,,36061.0,5602.0,5600.0,A25,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.47098999999999996,B,A25,A
12256,134180899,200712,200822.0,93491135003158,91,A68,N,Y,0.0,1.0,2007,3.0,4.0,3.0,3,0.0,0,0,32543,0,0,0,24000,0,32543,27187,5356,27187,154750,0,426342,0,0,0,0,1,426342,0,20310,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,0,0,181937,0,27187,27187,27187,27187,0,0,0,349282,426342,0,426342,3095,0,0,0,0,0,0,0,0,3095,412383,17215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,134180899200712,1341808992007,rtf07pf,3095,0,10021.0,DA CAPO FOUNDATION INC,MATSUKO SHIBUYA,420 E 72ND ST,NEW YORK,NY,10021-4650,0.0,3.0,1.0,200407.0,1.0,4.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,12.0,,,0,N,,36061.0,5602.0,5600.0,A68,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.29086,B,A68,A
12258,134181214,200712,200823.0,29491145177018,91,A25,N,Y,0.0,1.0,2007,3.0,5.0,3.0,3,0.0,0,37580,0,0,0,0,5000,30000,37580,84373,-46793,82804,36011,0,701758,0,0,0,0,0,701758,0,36047,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,0,0,37580,0,54373,1569,52804,1569,0,5672,0,0,701758,0,701758,360,0,0,700,0,0,0,0,340,360,731919,35687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,134181214200712,1341812142007,rtf07pf,-340,0,10016.0,MALEVICH SOCIETY,LAWRENCE KAYE TRUSTEE,2 PARK AVE,NEW YORK,NY,10016-5675,0.0,3.0,2.0,200201.0,1.0,4.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,12.0,,,0,N,,36061.0,5602.0,5600.0,A25,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.9069299999999999,B,A25,A
12259,134181689,200712,200850.0,29491320117018,91,A65,N,Y,0.0,1.0,2007,3.0,1.0,2.0,3,0.0,17825,0,0,0,0,0,0,7000,17825,33946,-16121,26245,0,0,7464,0,0,0,0,14717,7464,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,26946,0,19245,0,0,2344,0,0,7464,0,-7253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,134181689200712,1341816892007,rtf07pf,0,0,10023.0,AUDAX THEATER GROUP,DANIEL ROBERTS,171 W 71ST ST STE 2E,NEW YORK,NY,10023-3801,0.0,3.0,1.0,200109.0,1.0,4.0,0.0,0.0,0.0,1.0,13.0,200512.0,1.0,12.0,,,0,N,,36061.0,5602.0,5600.0,A65,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.26693,B,A65,A
12261,134181975,200712,200839.0,29491250047118,91,A56,N,Y,0.0,1.0,2007,3.0,1.0,3.0,3,0.0,50041,0,0,0,0,0,0,0,50041,98613,-48572,88648,0,0,6696,0,0,0,0,55268,6696,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,98613,0,88648,0,0,6696,0,0,6696,0,-48572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,134181975200712,1341819752007,rtf07pf,0,0,10016.0,MUSE FOUNDATION OF NEW YORK INC,DANIEL GLUCK,233 FIFTH AVE 3RD FLR,NEW YORK,NY,10016-8733,0.0,3.0,1.0,200111.0,1.0,4.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,12.0,,,0,N,,36061.0,5602.0,5600.0,A56,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.26859,B,A56,A
12264,134182614,200712,200852.0,29491348048078,91,A20,N,Y,0.0,1.0,2007,3.0,4.0,5.0,3,0.0,506247,463,14495,17834,0,0,0,491206,539039,530304,8735,523264,25794,0,339666,0,89210,0,89210,18000,338140,0,18273,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,0,0,32792,0,39098,6998,32058,6998,0,0,0,0,338140,0,321666,258,0,0,0,0,0,0,0,0,258,371015,18015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,134182614200712,1341826142007,rtf07pf,258,0,10017.0,HARRIET AND ESTEBAN VICENTE FOUNDATION,ROBERT WARSHAW,501 5TH AVE RM 1803,NEW YORK,NY,10017-6189,0.0,3.0,1.0,200111.0,1.0,4.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,12.0,,,0,N,,36061.0,5602.0,5600.0,A20,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.9999899999999999,B,A20,A
12275,134188626,200712,200825.0,29491152077178,91,A6C,N,Y,0.0,1.0,2007,3.0,0.0,0.0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,134188626200712,1341886262007,rtf07pf,0,0,10034.0,ENSAMBLE AMERICA CHAMBER MUSIC AND ORCHESTRAL SOCIETY,,5000 BROADWAY APT 3C,NEW YORK,NY,10034-1621,0.0,3.0,2.0,200307.0,1.0,4.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,12.0,,,0,N,,36061.0,5602.0,5600.0,A69,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.19637000000000002,A,A69,A
12280,134190269,200712,200825.0,29491152195098,91,A31,N,Y,0.0,1.0,2007,3.0,1.0,1.0,3,0.0,0,0,0,0,0,0,0,2500,1,7461,-7460,2500,0,0,2588,0,0,0,0,2500,2588,0,278,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,4961,0,0,0,0,2588,0,0,2588,0,88,0,0,0,0,0,0,0,0,0,0,5649,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,134190269200712,1341902692007,rtf07pf,0,0,10013.0,FMC FOUNDATION INC,DAVID BEATRICE,417 CANAL ST FL 4,NEW YORK,NY,10013-1902,0.0,3.0,2.0,200307.0,1.0,4.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,12.0,,,0,N,,36061.0,5602.0,5600.0,A31,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.26494,B,A31,A
12289,134193640,200803,200836.0,29491229035248,91,A20,N,Y,0.0,1.0,2007,2.0,2.0,2.0,3,0.0,10000,0,463,127,0,0,0,5000,10590,6100,4490,5000,463,463,23779,0,0,0,0,1040,24197,0,1163,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,463,463,1100,0,0,0,0,126,0,23653,24197,0,22739,9,0,0,0,0,0,0,0,0,9,23617,0,463,321,353,218,1355,5000,5000,5000,3000,18000,0,0,0,0,0,0,0,0,0,0,775,576,834,251,2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,134193640200803,1341936402008,rtf07pf,9,0,10003.0,JONATHAN AND BARBARA SILVER FOUNDATION INC,SILVER BARBARA,30 E 4TH ST,NEW YORK,NY,10003-7025,0.0,3.0,2.0,200207.0,1.0,3.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,3.0,,,0,N,,36061.0,5602.0,5600.0,A20,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.23683,B,A20,A
12293,134194235,200712,200817.0,29491089010098,91,A70,N,Y,0.0,1.0,2007,3.0,2.0,0.0,3,0.0,0,0,0,0,0,0,0,0,0,2498,-2498,1666,0,0,10023,0,0,0,0,0,10023,0,555,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,2498,832,1666,832,0,10023,0,0,10023,0,10023,0,0,0,0,0,0,0,0,0,0,11272,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,134194235200712,1341942352007,rtf07pf,0,0,10021.0,THOMAS HART BENTON CATALOGUE RAISONNE FOUNDATION INC,J YOST,19 E 75TH ST,NEW YORK,NY,10021-2608,0.0,3.0,2.0,200204.0,1.0,4.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,12.0,,,0,N,,36061.0,5602.0,5600.0,A70,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.02529,B,A70,A
12336,134201589,200712,200825.0,29491153029168,91,A20,N,Y,0.0,1.0,2007,2.0,3.0,1.0,3,0.0,0,0,2233,0,0,0,0,32885,2233,48786,-46553,46373,544,2233,59623,0,19056,0,19056,0,117112,0,4745,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,2233,2233,15901,1689,13488,1689,0,0,0,25080,117112,0,59623,11,0,0,0,0,0,0,0,0,11,96340,0,2233,3850,0,0,6083,13488,11863,9579,20505,55435,0,0,0,0,0,0,0,0,0,0,3163,2567,3431,269,9430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,134201589200712,1342015892007,rtf07pf,11,0,10021.0,THE FOUNDATION TO PROMOTE SELF TAUGHT ART INC,AUDREY B HECKLER,1365 YORK AVE APT 9A,NEW YORK,NY,10021-4042,0.0,3.0,2.0,200409.0,1.0,3.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,12.0,,YF.,3,N,M,36061.0,5602.0,5600.0,A12,A,PF,S,ZB,A,A,IN,,1,AR,AR,AR,0.84754,B,A12,A
12436,134350414,200710,200842.0,29491271092198,91,T23,N,Y,0.0,1.0,2006,2.0,8.0,9.0,3,0.0,25028820,164,582132,-45272,0,0,37261,3000,25565844,737748,24828096,565422,475131,475131,26917652,0,21197738,0,21197738,66775,26917652,0,1116208,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,0,0,589517,589517,734748,114386,562422,114386,114386,0,0,0,26917652,0,26850877,9503,0,0,0,0,14500,0,571,4426,9503,22664114,0,475131,0,0,0,475131,1013599,0,0,0,1013599,26917652,0,0,0,26917652,0,0,0,0,0,744139,0,0,0,744139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,134350414200710,1343504142007,rtf07pf,-4426,0,10012.0,PLANNING AND ART RESOURCES FOR COMMUNITIES INC,,29 BLEECKER ST,NEW YORK,NY,10012-2402,0.0,3.0,1.0,200708.0,1.0,3.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,10.0,,,0,N,,36061.0,5602.0,5600.0,A02,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.5309699999999999,A,A02,A
12596,136059836,200712,200825.0,29491153043108,91,,N,Y,0.0,1.0,2007,3.0,3.0,1.0,3,161.0,0,111,6351,1554,0,0,0,15360,8018,16847,-8829,16847,7101,0,59850,0,57790,0,57790,0,55256,0,3255,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,8018,0,1487,916,1487,916,0,2059,0,0,55256,0,59850,142,0,0,0,0,0,0,0,0,142,66100,3113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,136059836200712,1360598362007,rtf07pf,142,0,10018.0,HISTORICAL RESEARCH FOUNDATION,SANFORD BECKER & CO PC,1430 BROADWAY STE 6TH FLR,NEW YORK,NY,10018-3308,0.0,3.0,2.0,196204.0,1.0,4.0,161.0,180.0,59.0,1.0,13.0,0.0,1.0,12.0,,,0,N,,36061.0,5602.0,5600.0,A128,A,PF,S,ZB,A,A,IN,,1,AR,AR,AR,0.29167,B,A1282,A
12947,136096069,200712,200843.0,29491201030068,91,,N,Y,0.0,1.0,2007,3.0,6.0,5.0,3,908.0,0,0,75127,0,0,74329,0,72038,149456,199716,-50260,122830,345740,97035,1974583,423502,1136928,153068,1713498,0,2761196,0,123026,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,0,0,369454,149456,127678,23714,50792,23714,52421,261085,0,0,2761196,0,1974583,3457,0,0,4264,0,0,0,0,807,3457,2497997,119569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,136096069200712,1360960692007,rtf07pf,-807,0,10036.0,DAUGHTERS OF THE CINCINNATI,,20 W 44TH ST,NEW YORK,NY,10036-6603,0.0,3.0,1.0,194308.0,1.0,4.0,908.0,40.0,0.0,1.0,13.0,0.0,1.0,12.0,,,0,N,,36061.0,5602.0,5600.0,A80,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.43631000000000003,C,A80,A
