,EIN,EOY,TAXPER,STYEAR,NTEEIRS,CONT,DUES,SECUR,SALESEXP,INVINC,SOLICIT,GOODS,GRPROF,SALES,GRINC,GRREC,EXPS,FUNDBAL,COMPENS,FUNDFEES,ASS_BOY,ASS_EOY,LIAB_BOY,LIAB_EOY,RETEARN,POLPURP,LEGEXP,GRROOT,INFLEXP,EXGRROOT,EXLOBEXP,RENTEXP,DIREXP,PROGREV,FUNDINC,OTHINC,VERIFY,TOTREV,TOTREV2,NETRENT,SALESECN,SALEOTHG,SALEOTHE,SALEOTHN,SPEVTG,INVENTG,NETINC,OTHCHGS,OTHSAL,PAYTAX,BOND_BOY,BOND_EOY,MRTG_BOY,MRTG_EOY,NETA_BOY,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,SAVINT,SECINC,RENTINC,OTHINVST,LOBOTH,LOBNOTAX,GRTNONTX,CONT4,DUES4,GRREC4,INVINC4,TAXREV4,GVTSRV4,OTHINC4,INCPURP4,SUBSECCD,REASON,TOTLOB,RETE_BOY,ACTIV,ARC,ASS_CODE,CODE990,CYCLE,DLN,DocCd,EOSTATUS,FISYR,INC_CODE,LRC,POPCD,Q78A,RECCODE,RESERVED,SOIYR,ZIP,ZIP5,OUTNCCS,OUTREAS,NCCSKEY,NCCSKEY2,ACCPER,ACTIV1,ACTIV2,ACTIV3,ADDRESS,AFCD,ARED,CITY,CLASSCD,CONTACT,DEDUCTCD,FNDNCD,FRCD,GEN,NAME,ORGCD,RULEDATE,SEC_NAME,STATE,SOURCE,RASCD,RREVCD,RINCCD,REXPCD,nteeFinal,nteeFinal1,NAICS,FIPS,MSA_NECH,PMSA,NTEECC,NTEE1,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,NTEESRC,ntmaj10,ntmaj12,ntmaj5,RandNum,nteeConf,NumEmpEstimate,NumEmpCode,NumEmpYr
49341,261923979,,200712,2007,W99,19000,0,0,0,0,0,0,0,81942,81942,100942,126349,100,9067,0,0,100,0,0,0,0,0,0,0,0,0,0,402,77506,958,3076,,100540,100540,0,0,0,0,0,1360,0,-25809,25909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,N,1,1,200840,29490173091008,90,40,2007,4,Y,1,N,1,0,2007,10001-5106,10001.0,IN,,261923979200712,2619239792007,12,0.0,0.0,0.0,115 WEST 29TH STREET,3.0,0.0,NEW YORK,1.0,JUANA PONCE DE LEON,1.0,15.0,20.0,0.0,NEW YORK COMMUNITY MEDIA ALLIANCE,1.0,201003.0,,NY,CORE08co,1.0,2.0,2.0,2.0,A30,A,510000.0,36061.0,5602.0,5600.0,A30,A,PC,O,AR,A,A,1,AR,AR,AR,0.28704,B,1.0,G,0.0
50097,262752840,9.0,200912,2009,A20,136183,0,0,0,198,0,0,0,0,0,136381,172574,70326,0,0,106520,70326,0,0,70326,0,0,0,0,0,0,0,0,0,0,0,,136381,136381,0,0,0,0,0,0,0,-36193,0,0,0,0,0,0,0,106520,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,N,3,1,201025,29493163000390,93,1,2009,4,Y,1,N,1,0,2009,10013-4125,10013.0,IN,,262752840200912,2627528402009,12,0.0,0.0,0.0,207 CANAL ST FL 3,3.0,0.0,NEW YORK,3.0,,2.0,0.0,10.0,0.0,CHAO CHIU ASSOCIATION INC,1.0,200806.0,,NY,rtf09co,1.0,2.0,2.0,2.0,A20,A,710000.0,36061.0,5602.0,5600.0,A20,A,O,O,AR,A,A,1,AR,AR,AR,0.27626999999999996,B,0.0,Z,2009.0
51405,264321526,,200712,2007,,25750,0,0,0,0,0,0,0,0,0,25750,24039,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,25750,25750,0,0,0,0,0,0,0,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,N,0,1,200944,29409108069229,9,36,2007,3,Y,1,N,1,0,2007,10007,10007.0,IN,,264321526200712,2643215262007,12,,,,,,,,,,,,,,BLACK AND HISPANIC CAUCUS OF THE NYC COUNCIL INC,,0.0,,NY,CORE08co,0.0,1.0,1.0,1.0,A23,A,710000.0,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.63998,A,0.0,Z,2007.0
51574,264644984,9.0,200912,2009,,78398,0,0,0,0,0,0,0,0,0,78398,76081,2317,0,0,0,2317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,78398,78398,0,0,0,0,0,0,0,2317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,N,1,1,201048,29492240035360,92,40,2009,3,Y,1,N,1,0,2009,10001,10001.0,IN,,264644984200912,2646449842009,12,,,,,,,New York,,,,,,,YONKANG FOUNDATION DBA DOOSAN GALLERY NEW YORK,,,,NY,rtf09co,1.0,1.0,1.0,1.0,A1140,A,813219.0,36061.0,5602.0,5600.0,A114,A,PC,S,ZA,A,A,1,AR,AR,AR,0.24515,B,0.0,Z,2009.0
51878,270207636,,200712,2007,A65,0,0,0,0,0,0,0,0,85923,85923,85923,72594,42562,0,0,29233,42562,0,0,0,0,0,0,0,0,0,0,0,85548,0,375,,85923,85923,0,0,0,0,0,0,0,13329,0,0,0,0,0,0,0,29233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,N,3,1,200947,29409192009129,9,36,2007,3,Y,1,N,1,0,2007,11215-3313,11215.0,IN,,270207636200712,2702076362007,12,0.0,0.0,0.0,291 8TH ST,3.0,0.0,BROOKLYN,2.0,MARGARET SHARP DOUGLAS,1.0,15.0,10.0,0.0,MAGIS THEATRE COMPANY INC,1.0,201002.0,,NY,CORE08co,1.0,1.0,1.0,1.0,A65,A,711110.0,36047.0,5602.0,5600.0,A65,A,O,O,AR,A,A,1,AR,AR,AR,0.8555,A,0.0,Z,2007.0
52184,271068257,10.0,201006,2009,A19,0,0,0,0,0,0,0,0,0,0,55345,47372,23716,0,0,15743,23716,0,0,0,0,0,0,0,0,0,0,0,0,0,270,,55345,55345,0,0,0,0,0,0,0,7973,0,0,0,0,0,0,0,15743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,N,2,1,201048,29492303015070,92,1,2010,3,Y,1,N,1,0,2009,11201-4501,11201.0,IN,,271068257201006,2710682572010,6,0.0,0.0,0.0,15 GARDEN PL,3.0,0.0,BROOKLYN,3.0,THOMAS CHITTENDEN,2.0,0.0,10.0,0.0,REMBRANDT CLUB,5.0,0.0,,NY,rtf09co,1.0,1.0,1.0,1.0,A19,A,813219.0,36047.0,5602.0,5600.0,A19,A,O,O,AR,A,A,1,AR,AR,AR,0.20489000000000002,B,0.0,Z,2010.0
52742,300379922,9.0,200912,2009,Y22,0,0,0,0,536,0,0,0,0,0,28296,15920,79705,0,0,67429,79915,100,210,0,0,0,0,0,0,0,0,0,0,0,1010,,28296,28296,0,0,0,0,0,0,0,12376,0,0,0,0,0,0,0,67329,0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,N,3,1,201028,29492177310400,92,1,2009,3,Y,1,N,1,0,2009,10025-1509,10025.0,IN,,300379922200912,3003799222009,12,0.0,0.0,0.0,PO BOX 250807,3.0,0.0,NEW YORK,1.0,WOLDE G MARIAM,2.0,0.0,10.0,0.0,ETHIOPIAN EDIR MUTUAL ASSISTANCE ASSOCIATION IN NEW YORK INC,1.0,200711.0,,NY,rtf09co,1.0,1.0,1.0,1.0,A23,A,710000.0,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.17749,A,0.0,Z,2009.0
52823,300459786,,200812,2008,Y43,135120,0,0,0,769,0,0,0,0,0,135889,20468,115421,0,0,0,115721,0,300,0,0,0,0,0,0,0,0,0,0,0,0,,135889,135889,0,0,0,0,0,0,0,115421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,N,4,1,200936,29492234022059,92,1,2008,4,Y,1,N,1,0,2008,10003-1211,10003.0,IN,,300459786200812,3004597862008,12,0.0,0.0,0.0,890 BROADWAY,3.0,0.0,NEW YORK,1.0,KARIN ELLIS-WENTZ,2.0,0.0,10.0,0.0,ABT DANCERS BENEFIT TR FUND,2.0,200808.0,KARIN ELLIS-WENTZ TTEE,NY,CORE08co,2.0,2.0,2.0,1.0,A62,A,711120.0,36061.0,5602.0,5600.0,A62,A,O,O,AR,A,A,1,AR,AR,AR,0.41458,A,0.0,Z,2008.0
57137,320275994,9.0,200912,2009,S41,97576,0,0,0,0,0,0,0,0,0,97576,82804,8487,0,0,0,8487,0,0,0,0,0,0,0,0,0,0,6285,0,-6285,0,,91291,91291,0,0,0,0,0,0,0,8487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,N,1,1,201032,29492205202140,92,1,2009,3,Y,1,N,1,0,2009,10001-2350,10001.0,IN,,320275994200912,3202759942009,12,0.0,0.0,0.0,460 W 34TH ST FL 14,3.0,0.0,NEW YORK,2.0,CHRISTINE BAPTISTE,2.0,0.0,10.0,0.0,SOCIAL MEDIA ADVERTISING CONSORTIUM INC,1.0,200904.0,,NY,rtf09co,1.0,1.0,1.0,1.0,A30,A,510000.0,36061.0,5602.0,5600.0,A30,A,O,O,AR,A,A,1,AR,AR,AR,0.66252,B,0.0,Z,2009.0
57142,320280830,9.0,200912,2009,,0,0,0,0,0,0,0,0,0,0,11771554,11771554,195001000,0,0,195001000,195001000,0,0,0,0,0,0,0,0,0,0,0,11771554,0,0,,11771554,11771554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,N,9,1,201028,29493177260130,93,36,2009,8,Y,1,N,1,0,2009,10167,10167.0,IN,,320280830200912,3202808302009,12,,,,,,,,,,,,,,FRM FUNDING COMPANY INC,,0.0,,NY,rtf09co,6.0,,,,A60,A,711100.0,36061.0,5602.0,5600.0,A60,A,O,O,AR,A,A,1,AR,AR,AR,0.68747,C,0.0,Z,2009.0
57442,330274349,9.0,200912,2009,,0,0,0,0,12209,0,0,0,0,0,1259631,1256432,510910,105706,0,507711,510910,0,0,510910,0,0,0,0,0,0,0,0,1085947,0,4107,,1259631,1259631,0,0,0,0,0,0,0,3199,0,369454,0,0,0,0,0,507711,0,0,0,0,0,12209,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,200,N,5,1,201030,29493191187290,93,1,2009,6,Y,1,Y,1,0,2009,10001-3567,10001.0,IN,,330274349200912,3302743492009,12,200.0,0.0,0.0,875 6TH AVE STE 1005,3.0,0.0,NEW YORK,1.0,,2.0,0.0,10.0,0.0,THEATRICAL DEALERS ASSOCIATION,1.0,198809.0,,NY,rtf09co,3.0,4.0,4.0,4.0,A65,A,711110.0,36061.0,5602.0,5600.0,A65,A,O,O,AR,A,A,1,AR,AR,AR,0.98913,B,7.0,G,0.0
60221,341564274,10.0,201002,2009,A76Z,0,0,0,0,466,0,0,0,0,0,50298,69713,71897,0,0,91312,71897,0,0,0,0,0,0,0,0,0,0,0,0,0,2507,,50298,50298,0,0,0,0,0,0,0,-19415,0,0,0,0,0,0,0,91312,0,0,0,0,0,466,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,92,N,3,1,201045,29492289182340,92,1,2010,3,Y,1,N,1,0,2009,10001-7604,10001.0,IN,,341564274201002,3415642742010,2,92.0,0.0,0.0,244 5TH AVE STE 2767,3.0,0.0,NEW YORK,1.0,JOHN PASSARELLA,2.0,0.0,10.0,0.0,HORROR WRITERS OF AMERICA INC,1.0,198904.0,,NY,rtf09co,1.0,1.0,1.0,1.0,A70,A,710000.0,36061.0,5602.0,5600.0,A70,A,O,O,AR,A,A,1,AR,AR,AR,0.30996,A,0.0,Z,2010.0
64858,352237120,9.0,200912,2009,A68,45000,0,0,0,0,0,0,0,0,0,45640,29850,149361,0,0,133571,149361,0,0,0,0,0,0,0,0,0,0,0,0,0,640,,45640,45640,0,0,0,0,0,0,0,15790,0,0,0,0,0,0,0,133571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,N,4,1,201026,29492170108350,92,1,2009,3,Y,1,N,1,0,2009,10025-1519,10025.0,IN,,352237120200912,3522371202009,12,0.0,0.0,0.0,PO BOX 20309,3.0,0.0,NEW YORK,3.0,VIRINDER SETH,2.0,0.0,10.0,0.0,MUSIC ACCORD INC,1.0,200601.0,,NY,rtf09co,2.0,1.0,1.0,1.0,A68,A,711130.0,36061.0,5602.0,5600.0,A68,A,O,O,AR,A,A,1,AR,AR,AR,0.75767,A,0.0,Z,2009.0
64931,352315517,,200804,2007,,275000,0,0,0,421,0,0,0,421,421,275421,101,275320,0,0,0,275320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,275421,275421,0,0,0,0,0,0,0,275320,0,0,0,0,0,0,0,0,0,0,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,N,4,1,200943,29490143155079,90,40,2008,4,Y,1,N,1,0,2007,10013,10013.0,IN,,352315517200804,3523155172008,4,,,,,,,,,,,,,,FRIENDS OF STUDIO DIMODICA INC,,0.0,,NY,CORE08co,2.0,2.0,2.0,1.0,A11,A,813219.0,36061.0,5602.0,5600.0,A11,A,U,S,ZA,A,A,1,AR,AR,AR,0.7011,C,0.0,Z,2008.0
65487,356048417,,200712,2007,,0,28000,0,0,162,0,0,0,162,162,28162,61066,0,0,0,32904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,28162,28162,0,0,0,0,0,0,0,-32904,0,0,0,0,0,0,0,32904,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,65,N,1,1,200830,29490188123138,90,1,2007,3,Y,1,N,1,0,2007,10033-0595,10033.0,IN,,356048417200712,3560484172007,12,65.0,207.0,200.0,PO BOX 757,1.0,0.0,NEW YORK,2.0,,2.0,0.0,10.0,0.0,NATIONAL ASSOCIATION OF BAND INSTRUMENT MANUFACTURERS INCORPORA,1.0,193505.0,,NY,CORE08co,1.0,1.0,1.0,1.0,A6C,A,711130.0,36061.0,5602.0,5600.0,A6C,A,O,O,AR,A,A,1,AR,AR,AR,0.72556,A,0.0,Z,2007.0
72598,371544155,,200712,2007,A65,45629,0,0,0,0,672,0,0,0,0,45629,39226,6403,0,0,0,6403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,45629,45629,0,0,0,0,0,0,0,6403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,N,1,1,200848,29490299097238,90,40,2007,3,Y,1,N,1,0,2007,10150-8026,10150.0,IN,,371544155200712,3715441552007,12,0.0,0.0,0.0,PO BOX 8026,3.0,0.0,NEW YORK,1.0,MAGGIE LEVIN,1.0,15.0,20.0,0.0,THE REAL THEATRE COMPANY,1.0,200903.0,,NY,CORE08co,1.0,1.0,1.0,1.0,A65,A,711110.0,36061.0,5602.0,5600.0,A65,A,PC,O,AR,A,A,1,AR,AR,AR,0.05115,A,0.0,Z,2007.0
84441,412244534,9.0,200912,2009,S47,0,0,0,0,0,0,0,0,0,0,869440,869440,14301000,0,0,14301000,14301000,0,0,0,0,0,0,0,0,0,0,0,869440,0,0,,869440,869440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14301000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,N,8,1,201028,29493177249010,93,1,2009,5,Y,1,N,1,0,2009,10167-0002,10167.0,IN,,412244534200912,4122445342009,12,0.0,0.0,0.0,245 PARK AVE,3.0,0.0,NEW YORK,1.0,CHARLES KILBY,2.0,0.0,10.0,0.0,HAWTHORNE GATES FUNDING COMPANY INC,1.0,201002.0,,NY,rtf09co,,3.0,3.0,3.0,A60,A,711100.0,36061.0,5602.0,5600.0,A60,A,O,O,AR,A,A,1,AR,AR,AR,0.19807,C,0.0,Z,2009.0
95124,481150519,9.0,200912,2009,,0,0,0,0,45273,0,0,0,0,0,3053165,3801239,1845268,877701,0,4121882,3267858,1528539,1422590,0,0,0,0,0,0,0,0,0,3006965,0,927,,3053165,3053165,0,0,0,0,0,0,0,-748074,0,612146,90757,0,0,0,0,2593343,0,0,0,0,0,45273,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,123,N,6,1,201047,93493317007060,93,1,2009,6,Y,1,N,1,0,2009,10004-2956,10004.0,IN,,481150519200912,4811505192009,12,123.0,0.0,0.0,30 BROAD ST FL 28,3.0,0.0,NEW YORK,2.0,THOMAS F WRATTEN,2.0,0.0,10.0,0.0,COMMERCIAL MORTGAGE SECURITIES ASSOCIATION INC,1.0,199707.0,C M S A,NY,rtf09co,4.0,4.0,4.0,4.0,A70,A,710000.0,36061.0,5602.0,5600.0,A70,A,O,O,AR,A,A,1,AR,AR,AR,0.15837,C,21.0,K,2008.0
96482,510180605,9.0,200904,2008,,0,0,0,0,0,0,0,0,0,0,44630,22826,45471,0,0,25567,47371,1900,1900,0,0,0,0,0,0,0,0,0,2300,0,30,,44630,44630,0,0,0,0,0,0,0,21804,0,0,0,0,0,0,0,23667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,200,N,3,1,201023,29492121139380,92,1,2009,3,Y,1,N,1,0,2008,10022-2805,10022.0,IN,,510180605200904,5101806052009,4,200.0,0.0,0.0,220 E 57TH ST,3.0,0.0,NEW YORK,2.0,,2.0,0.0,10.0,0.0,NATIONAL ANTIQUE AND ART DEALERS ASSOCIATION OF AMERICA INC,1.0,197602.0,,NY,rtf09co,1.0,1.0,1.0,1.0,A0326,A,813920.0,36061.0,5602.0,5600.0,A032,A,O,O,AR,A,A,1,AR,AR,AR,0.63652,A,0.0,Z,2009.0
96724,510192888,,200904,2008,,0,0,0,0,0,0,0,0,0,0,72865,83665,4358,0,0,15158,4358,0,0,0,0,0,0,0,0,0,0,0,0,0,7630,,72865,72865,0,0,0,0,0,0,0,-10800,0,0,0,0,0,0,0,15158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,205,N,1,1,200944,29492290155119,92,1,2009,3,Y,1,N,1,0,2008,10461-1900,10461.0,IN,,510192888200904,5101928882009,4,205.0,199.0,0.0,1300 MORRIS PARK AVE STE B502,3.0,0.0,BRONX,2.0,,2.0,0.0,10.0,0.0,NEW YORK OBSTETRICAL SOCIETY INC,1.0,198407.0,,NY,CORE08co,1.0,1.0,1.0,1.0,A69,A,711130.0,36005.0,5602.0,5600.0,A69,A,O,O,AR,A,A,1,AR,AR,AR,0.22887,A,0.0,Z,2009.0
97615,510244825,9.0,200912,2009,,0,0,0,0,30262,0,0,0,0,0,46673,43293,394447,0,0,391067,394447,0,0,394447,0,0,0,0,0,0,0,0,13653,0,-29,,46673,46673,0,0,0,0,0,0,0,3380,0,0,0,0,0,0,0,391067,0,0,0,0,0,30262,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,279,N,4,1,201003,29493009266070,93,1,2009,3,Y,1,N,1,0,2009,10010-4102,10010.0,IN,,510244825200912,5102448252009,12,279.0,36.0,0.0,71 W 23RD ST,9.0,0.0,NEW YORK,1.0,,1.0,0.0,20.0,265.0,FREE & ACCEPTED MASONS OF NEW YORK,5.0,194012.0,232 KING SOLOMON-BEETHOVEN LODGE,NY,rtf09co,2.0,1.0,1.0,1.0,A68,A,711130.0,36061.0,5602.0,5600.0,A68,A,O,O,AR,A,A,1,AR,AR,AR,0.80213,C,0.0,Z,2009.0
100451,521592386,9.0,200912,2009,,0,0,0,0,0,0,0,0,0,0,48117,3774,215819,0,0,229165,215819,0,0,0,0,0,0,0,0,0,44142,0,0,0,0,,3975,3975,3975,0,0,0,0,0,0,201,0,0,0,0,0,0,0,229165,0,0,0,0,0,0,48117,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,319,N,4,1,201025,29493163057300,93,1,2009,3,Y,1,N,1,0,2009,11416-1413,11416.0,IN,,521592386200912,5215923862009,12,319.0,325.0,211.0,9120 95TH AVE,9.0,0.0,OZONE PARK,1.0,DARIUSZ DRZEWICKI,1.0,0.0,10.0,267.0,POLISH FALCONS OF AMERICA,5.0,194012.0,956,NY,rtf09co,2.0,1.0,1.0,1.0,A23,A,710000.0,36081,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.26469000000000004,C,0.0,Z,2009.0
101099,521902671,9.0,200906,2008,,107313,0,0,0,4154,0,0,0,0,0,112067,157357,186360,0,0,231650,186360,0,0,0,0,0,0,0,0,0,0,0,600,0,0,,112067,112067,0,0,0,0,0,0,0,-45290,0,0,0,0,0,0,0,231650,0,0,0,0,0,4154,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,200,N,4,1,201019,29493065081070,93,1,2009,4,Y,1,N,1,0,2008,10017-3808,10017.0,IN,,521902671200906,5219026712009,6,200.0,0.0,0.0,52 VANDERBILT AVE STE 20TH FL,3.0,0.0,NEW YORK,1.0,T R MURPHY GEN COUNSEL,2.0,0.0,10.0,0.0,BRITISH-AMERICAN BUSINESS COUNCIL,1.0,199608.0,,NY,rtf09co,2.0,2.0,2.0,2.0,A23,A,710000.0,36061,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.12087,A,0.0,Z,2009.0
104589,541585995,,200812,2008,A33C,125,11431,0,0,0,0,0,0,0,0,62096,75287,24538,0,0,30839,24538,0,0,0,0,0,0,0,0,0,0,0,50540,0,0,,62096,62096,0,0,0,0,0,0,0,-13191,0,0,0,0,0,0,0,30839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,229,N,2,1,200942,29492262240449,92,1,2008,3,Y,1,N,1,0,2008,10003-4103,10003.0,IN,,541585995200812,5415859952008,12,229.0,0.0,0.0,111 E 14TH ST PMB 157,3.0,0.0,NEW YORK,1.0,,2.0,0.0,10.0,0.0,NATIONAL ASSOCIATION OF INDEPENDENT PUBLISHERS REPRESENTATIVES INC,1.0,199108.0,,NY,CORE08co,1.0,1.0,1.0,1.0,A03,A,813920.0,36061.0,5602.0,5600.0,A03,A,O,O,AR,A,A,1,AR,AR,AR,0.53314,A,0.0,Z,2008
114248,582648602,,200712,2007,S472,0,0,0,0,201,0,0,0,30311,30311,30311,6600,0,0,0,37602,1,32400,0,0,0,0,0,0,0,0,0,0,0,0,30110,,30311,30311,0,0,0,0,0,0,0,23711,-28913,0,0,0,0,0,0,5202,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,5202,0,N,1,1,200834,29490208219118,90,20,2007,3,Y,1,N,1,0,2007,10169-0005,10169.0,IN,,582648602200712,5826486022007,12,0.0,0.0,0.0,230 PARK AVE 12TH FLOOR,3.0,0.0,NEW YORK,1.0,CLARION PARTNERS LLC,2.0,0.0,10.0,0.0,ERS PLAZA MUSEUM INC,2.0,200307.0,,NY,CORE08co,1.0,1.0,1.0,1.0,A50,A,712110.0,36061.0,5602.0,5600.0,A50,A,O,O,AR,A,A,1,AR,AR,AR,0.57999,B,0.0,Z,2007.0
120222,611525151,9.0,200912,2009,,0,0,0,0,0,0,0,0,0,0,2228400,2228400,1000,0,0,36001000,1000,0,0,0,0,0,0,0,0,0,0,0,2228400,0,0,,2228400,2228400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,N,1,1,201039,29493191203030,93,99,2009,6,Y,1,N,1,0,2009,10167,10167.0,IN,,611525151200912,6115251512009,12,,,,,,,,,,,,,,JOULE FUNDING COMPANY INC,,0.0,,NY,rtf09co,1.0,4.0,4.0,4.0,A60,A,711100.0,36061.0,5602.0,5600.0,A60,A,O,O,AR,A,A,1,AR,AR,AR,0.9547399999999999,C,0.0,Z,2009.0
131559,731688811,,200812,2008,,36500,3488,0,0,0,0,0,0,0,0,45817,49021,7330,0,0,25384,7330,0,0,0,0,0,0,0,0,0,0,14850,195,-9255,39,,30967,30967,0,0,0,0,0,5595,0,-18054,0,0,0,0,0,0,0,25384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,N,1,1,200947,93492317008209,92,36,2008,3,Y,1,N,1,0,2008,10016,10016.0,IN,,731688811200812,7316888112008,12,,,,,,,,,,,0.0,,,AMER WOMEN IN RADIO AND TELEVISION NEW YORK CITY CHAPTER INC,,0.0,,NY,CORE08co,1.0,1.0,1.0,1.0,A32,A,513120.0,36061.0,5602.0,5600.0,A32,A,O,O,AR,A,A,1,AR,AR,AR,0.21459,A,0.0,Z,2008.0
133519,742066156,9.0,200912,2009,,0,0,0,0,0,0,0,0,0,0,312838,757598,120915,0,0,56575,120915,0,0,0,0,0,0,0,0,0,0,0,0,0,312838,,312838,312838,0,0,0,0,0,0,0,-444760,0,0,0,0,0,0,0,56575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,29,N,4,1,201038,29493177255000,93,1,2009,4,Y,1,N,1,0,2009,10018-8007,10018.0,IN,,742066156200912,7420661562009,12,29.0,0.0,0.0,70 W 36TH ST,3.0,0.0,NEW YORK,1.0,,2.0,0.0,10.0,0.0,DUWEL COMPANY,1.0,194204.0,,NY,rtf09co,2.0,2.0,2.0,3.0,A60,A,711100.0,36061.0,5602.0,5600.0,A60,A,O,O,AR,A,A,1,AR,AR,AR,0.8044,C,0.0,Z,2009.0
135243,743256898,,200812,2008,A65,28200,0,0,0,0,0,0,0,0,0,44250,42864,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16050,0,0,,44250,44250,0,0,0,0,0,0,0,1386,0,20284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,N,1,1,200944,29493192108139,93,40,2008,3,Y,1,N,1,0,2008,11231-2746,11231.0,IN,,743256898200812,7432568982008,12,0.0,0.0,0.0,91 SUMMIT ST APT 2,3.0,0.0,BROOKLYN,1.0,OLIVER D H BUTLER,1.0,15.0,20.0,0.0,DEBATE SOCIETY LTD,1.0,201008.0,,NY,CORE08co,1.0,1.0,1.0,1.0,A1170,A,813219.0,36047,5602.0,5600.0,A117,A,PC,S,ZA,A,A,1,AR,AR,AR,0.37899,C,2.0,G,0000
141307,770614332,9.0,200912,2009,,107607,0,0,0,0,0,0,0,0,0,107607,127500,10299,0,0,30192,10299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,107607,107607,0,0,0,0,0,0,0,-19893,0,0,0,0,0,0,0,30192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,N,2,1,201038,29493247029020,93,34,2009,4,Y,1,N,1,0,2009,10022,10022.0,IN,,770614332200912,7706143322009,12,,,,,,,,,,,0.0,,,UNIVERSAL MUSIC GRP PAC,,0.0,,NY,rtf09co,1.0,2.0,2.0,2.0,A0168,A,813319.0,36061.0,5602.0,5600.0,A016,A,O,O,AR,A,A,1,AR,AR,AR,0.25382,A,0.0,Z,2009.0
