,EIN,FisYr,TAXPER,CYCLE,DLN,NTEE,ARC,LRC,RESERVED,EOSTATUS,STYEAR,RECCODE,ASS_CODE,INC_CODE,SUBSECCD,ACTIV,P1TCONT,P1INTREV,P1DIVID,P1NGASTS,P1GINVPF,P1OTHINC,P1OFCOMP,P1CONTPD,P1TOTREV,P1TOTEXP,P1EXCREV,P1TEXMEX,P1NETINV,P1NADINC,P2TOTAST,P2GVTINV,P2CRPSTK,P2CRPBND,P2TINVSC,P2TLIABL,P2TASFMV,P13UNDST,P10MIR,P6EXMPF,P6DOMORG,P7POLIT,P7LIQUID,P7POFCLM,P7DISSAL,P7DISBOR,P7DISSER,P7DISPAY,P7DISTRA,P7PAYGVT,P7UNDINC,P7BUSINT,P7JEOINV,P7PROPAG,P7ELECT,P7INDGRT,P7ORGGRT,P7OTHPUR,P1GRENTS,P1GOODS,P1INVRV,P1NADJRV,P1ADMEXP,P1INVEXP,P1CHAEXP,P1TINVEX,P1TADJEX,P2CASHBV,P2MORTG,P2EYOTIN,P2MTGNTS,P3EYTFND,P6TEXCTX,P6TX511,P6TXSUBA,P6ESTTX,P6TXWTH,P6TXINV,P6TXWERR,P6TXPNLT,P6TXCRDT,P6TX4940,P10TASST,P11DISTR,P14NADJA,P14NADJB,P14NADJC,P14NADJD,P14TNADJ,P14QDISA,P14QDISB,P14QDISC,P14QDISD,P14TQDIS,P14ASVLA,P14ASVLB,P14ASVLC,P14ASVLD,P14TASVL,P14A4942,P14B4942,P14C4942,P14D4942,P14T4942,P14ENDWA,P14ENDWB,P14ENDWC,P14ENDWD,P14TENDW,P14TSUPA,P14TSUPB,P14TSUPC,P14TSUPD,P14TTSUP,P14PSUPA,P14PSUPB,P14PSUPC,P14PSUPD,P14TPSUP,P14GINVA,P14GINVB,P14GINVC,P14GINVD,P14TGINV,TFLD,P6TXRFD,ZIP5,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDNCD,ACTIV1,ACTIV2,ACTIV3,ORGCD,DISTRICT,ARED,FRCD,ACCPER,SEC_NAME,verify,NteeOldB,NTEECC,NteeCC4d,NTEEconf,NTEE1,MajGrpB,NtMaj10,NtMaj5,NtMaj12,OutNCCS,OutReas,Level1,Level2,Level3,Level4,RandNum,FIPS,MSA_NECH,PMSA,SOURCE,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,nteeFinal,nteeFinal1
11003,134193640,2006,200603,200635.0,29491217082196.0,A20,N,Y,0.0,1.0,2005,2.0,2.0,2.0,3,0.0,10000,0,353,-120,0,0,0,5000,10233,5890,4343,5000,353,353,13820,0,0,0,0,0,14368,0,1251,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,353,353,890,0,0,0,0,224,0,13596,0,13820,7,0,0,0,0,0,0,0,0,7,25402,0,353,218,83,0,654,5000,3000,1000,0,9000,13820,9481,3207,240,26748,13820,9481,3207,240,26748,834,251,137,15,1237,10000,10000,5000,5100,30100,10000,10000,5000,100,25100,0,0,0,0,0,7,0,10003.0,JONATHAN AND BARBARA SILVER FOUNDATION INC,SILVER BARBARA,30 E 4TH ST,NEW YORK,NY,10003-7025,0.0,3.0,2.0,200207.0,1.0,3.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,3,,,,A20,,B,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.41190299999999996,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A20,A
11044,134201589,2004,200412,200612.0,29491337050045.0,A20,N,Y,0.0,1.0,2004,2.0,4.0,4.0,3,0.0,171741,0,30,-47,0,0,0,4535,171724,25495,146229,25040,1487,0,150270,0,142711,0,142711,0,146437,0,404,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,1842,30,20960,355,20505,355,355,0,0,0,0,150270,15,0,0,26,0,100,0,0,111,15,8201,0,404,0,0,0,404,20505,7125,14365,0,41995,0,0,0,0,0,0,0,0,0,0,269,175,575,0,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-111,0,10021.0,THE FOUNDATION TO PROMOTE SELF TAUGHT ART INC,AUDREY B HECKLER,1365 YORK AVE STE 9A,NEW YORK,NY,10021-4042,0.0,3.0,2.0,200409.0,1.0,3.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,,,A12,,B,A,A,AR,AR,AR,IN,,PF,S,ZB,A,0.06687219999999999,36061.0,5602.0,5600.0,core2005pf_ver1,PC,S,ZB,A,IN,,A12,A
11252,136059836,2005,200512,200625.0,29491161207006.0,,N,Y,0.0,1.0,2005,3.0,3.0,2.0,3,161.0,10000,0,1520,1008,0,0,0,12500,12528,13917,-1389,13917,1611,0,68047,0,59215,0,59215,0,72707,0,3511,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,2528,0,1417,916,1417,916,0,8832,0,0,0,68047,32,0,0,0,0,0,0,0,0,32,71300,3479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,10018.0,HISTORICAL RESEARCH FOUNDATION,SANFORD BECKER & CO PC,1430 BROADWAY STE 6TH FLR,NEW YORK,NY,10018-3308,0.0,3.0,2.0,196204.0,1.0,4.0,161.0,180.0,59.0,1.0,13.0,0.0,1.0,12,,,,A12,82.0,B,A,A,AR,AR,AR,IN,,PF,S,ZB,A,0.126297,36061.0,5602.0,5600.0,core2005pf_ver1,PC,S,ZB,A,IN,,A1282,A
11326,136069185,2005,200512,200625.0,29491154062076.0,,N,Y,0.0,1.0,2005,3.0,3.0,4.0,3,602.0,100000,0,0,0,0,0,0,90550,100000,98819,1181,99819,0,0,28312,0,0,0,0,23550,28312,0,798,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,0,0,0,0,8269,0,8269,0,0,28312,0,0,0,4762,0,0,0,0,0,0,0,0,0,0,16212,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10016.0,S FOREST COMPANY INC,ALEXANDER & GREEN,90 PARK AVE,NEW YORK,NY,10016-1301,0.0,3.0,1.0,195406.0,1.0,4.0,602.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,,,A60,,C,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.5926060000000001,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,C99,C
11586,136096069,2005,200512,200632.0,29491203066086.0,,N,Y,0.0,1.0,2005,3.0,6.0,4.0,3,908.0,0,0,69479,44745,0,116319,50000,78600,230543,206807,23736,131187,92439,131963,1746610,1432850,0,0,1432850,0,2379174,0,0,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,0,0,114224,185798,128207,21785,52587,21785,53835,0,0,0,0,1746610,924,0,0,0,0,0,0,47,0,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971,0,10022.0,DAUGHTERS OF THE CINCINNATI,,122 E 58TH ST,NEW YORK,NY,10022-1909,0.0,3.0,1.0,194308.0,1.0,4.0,908.0,40.0,0.0,1.0,13.0,0.0,1.0,12,,,,A80,,C,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.21076999999999999,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A80,A
11808,136115059,2005,200512,200651.0,29491329138006.0,,N,Y,0.0,1.0,2005,3.0,4.0,3.0,3,59.0,0,0,38555,1956,0,0,0,108750,40511,102269,-61758,108750,39761,0,442160,0,429798,0,429798,0,1264569,0,63453,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,0,0,40511,0,-6481,750,0,750,0,4545,0,0,0,442160,795,0,0,4500,0,0,0,0,3705,795,1288390,62658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3705,0,10128.0,LITERARY SOCIETY FOUNDATION INC,KLUB LIEDERKRANZ,6 E 87TH ST,NEW YORK,NY,10128-0505,0.0,3.0,2.0,194705.0,1.0,4.0,59.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,,,A70,,A,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.837108,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A70,A
11834,136116536,2006,200604,200641.0,29491266033166.0,,N,Y,0.0,1.0,2005,3.0,5.0,4.0,3,602.0,0,17217,4940,2983,0,61009,0,31800,86149,50299,35850,32850,18567,0,566800,269277,52033,0,321310,0,919394,6026,44170,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,22157,0,18499,3590,1050,3590,0,0,0,198555,0,566800,371,0,0,160,0,0,0,0,0,371,896846,36518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,10023.0,JACOB BLUESTEIN FOUNDATION,MARION GALISON,115 CENTRAL PARK W,NEW YORK,NY,10023-4153,0.0,3.0,1.0,195811.0,1.0,4.0,602.0,0.0,0.0,1.0,13.0,0.0,1.0,4,,,,A68,,A,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.0790689,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A68,A
11977,136133259,2005,200512,200646.0,29491294000006.0,,N,Y,0.0,1.0,2005,3.0,1.0,1.0,3,602.0,0,12,0,0,0,0,0,0,12,1,11,0,11,11,2167,0,0,0,0,0,2167,0,106,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,12,12,1,1,0,1,1,0,0,0,0,2167,0,1,0,0,0,0,0,0,0,1,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10017.0,IRISH EMIGRANT SOCIETY OF NEW YORK,,5 E 42ND ST,NEW YORK,NY,10017-6904,0.0,3.0,1.0,194503.0,1.0,4.0,602.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,,,A23,,C,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.648922,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A23,A
11978,136133318,2005,200512,200635.0,29491217098016.0,,N,Y,0.0,1.0,2005,3.0,2.0,1.0,3,999.0,0,10,517,0,0,0,0,0,527,200,327,200,469,327,18060,0,0,0,0,0,17328,0,890,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,669,527,200,200,200,200,200,304,0,0,0,18060,4,0,0,0,0,0,0,0,0,4,18060,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10021.0,GEORGE BARRY MALLON MEMORIAL CORP,JOHNE DONNELLY,330 E TOUR ST STE 5J,NEW YORK,NY,10021-0000,0.0,3.0,1.0,193902.0,1.0,4.0,999.0,0.0,0.0,5.0,13.0,0.0,1.0,12,,,,A80,,C,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.720091,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A80,A
12015,136139518,2005,200512,200626.0,29491162194026.0,,N,Y,0.0,1.0,2005,3.0,8.0,8.0,3,40.0,50000,14270,441984,1044980,0,1347435,132749,104050,2898669,994520,1904149,678919,2603121,0,18608984,0,15148114,0,15148114,52092,19991761,21623,804701,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,0,0,2847801,0,890470,244680,570369,244680,0,535754,0,543463,0,18556892,52062,0,0,30000,0,0,0,0,0,52062,16339116,752639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22062,0,10003.0,KURT WEILL FOUNDATION FOR MUSIC,HOROWITZ COLEMAN & WALDMAN,7 EAST 20TH STREET 3RD FLR,NEW YORK,NY,10003-1106,0.0,3.0,1.0,196407.0,1.0,4.0,40.0,59.0,0.0,1.0,13.0,0.0,1.0,12,,,,A68,,A,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.575628,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A68,A
12074,136149781,2005,200508,200607.0,29491028000246.0,A60Z,N,Y,0.0,1.0,2004,2.0,6.0,4.0,3,90.0,1600,8913,299479,14346,0,0,0,155875,351834,257234,94600,242386,340734,321798,4613801,0,3820082,311773,4131855,0,4896477,0,235668,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,27496,0,350234,325888,101359,9500,86511,9500,4090,33526,2230,-10769,0,4613801,6815,0,0,8600,0,0,0,0,1785,6815,4785155,0,235668,229145,217611,209188,891612,242386,280671,213297,175680,912034,0,0,0,0,0,0,0,0,0,0,157112,152763,145074,139459,594408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1785,0,10016.0,PERFORMING ARTS FOUNDATION INC,SPITZ & EDELSTEIN CPAS,21 E 40TH ST STE 1006,NEW YORK,NY,10016-0501,0.0,3.0,1.0,196411.0,1.0,3.0,90.0,0.0,0.0,1.0,13.0,0.0,1.0,8,,,,A12,60.0,A,A,A,AR,AR,AR,IN,,PF,S,ZB,A,0.149724,36061.0,5602.0,5600.0,core2005pf_ver1,PC,S,ZB,A,IN,,A1260,A
12134,136157956,2005,200512,200636.0,29491224021136.0,,N,Y,0.0,1.0,2005,3.0,2.0,2.0,3,59.0,18572,0,0,0,0,0,0,19500,18572,20987,-2415,20987,0,0,12315,0,0,0,0,0,12315,0,666,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,1487,0,1487,0,0,12315,0,0,0,12315,0,0,0,0,0,0,0,0,0,0,13523,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10036.0,LARCHMONT CHAMBER MUSIC CIRCLE INC,LILLIE BERNSTEIN,1185 AVE OF AMERICAS,NEW YORK,NY,10036-2601,0.0,3.0,2.0,196404.0,1.0,4.0,59.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,,,A6C,,A,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.00753827,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A6C,A
12262,136161674,2005,200512,200652.0,29491343098246.0,,N,Y,0.0,1.0,2005,3.0,6.0,4.0,3,60.0,427537,1117,0,0,8417,4569,45972,3450,441640,362368,79272,341889,1117,14103,1070230,0,0,0,0,2346,1070230,0,13848,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,24542,1117,14103,358918,0,338439,0,0,283755,0,0,0,1067884,22,0,0,0,0,0,0,0,0,22,281186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,10025.0,NICHOLAS ROERICH MUSEUM,,319 W 107TH ST,NEW YORK,NY,10025-2715,0.0,3.0,1.0,199404.0,1.0,4.0,60.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,,,A50,,A,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.549462,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A50,A
12331,136164757,2006,200603,200652.0,29491343048086.0,,N,Y,0.0,1.0,2005,3.0,6.0,6.0,3,602.0,0,8380,43975,129218,0,799850,0,226000,981423,854244,127179,405528,164936,412939,2597306,506367,1122033,0,1628400,535230,2597306,0,105945,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,0,0,181573,799850,628244,16637,223028,16637,386911,61396,0,0,0,2062076,3299,0,0,3072,0,0,0,14,0,3299,2151161,102646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,10005.0,SOCIETY OF THE FRIENDLY SONS OF SAINT PATRICK IN THE CITY OF NEW Y,,80 WALL ST,NEW YORK,NY,10005-3601,0.0,3.0,1.0,194506.0,1.0,4.0,602.0,0.0,0.0,1.0,13.0,0.0,1.0,3,,,,A80,,C,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.130151,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A80,A
12371,136168827,2005,200512,200623.0,29491140007166.0,A20,N,Y,0.0,1.0,2005,2.0,4.0,2.0,3,602.0,8975,0,0,0,0,10604,0,0,19579,40252,-20673,37301,7863,7863,421970,0,0,0,0,0,471934,0,15515,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,10604,10604,40252,2741,37301,2741,2741,215068,0,0,0,421970,157,0,0,0,0,0,0,0,0,157,315033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,10016.0,EDWARD ALBEE FOUNDATION INC,A KOZAK CO,192 LEXINGTON AVE 1100,NEW YORK,NY,10016-6823,0.0,3.0,1.0,196412.0,1.0,4.0,602.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,,,A20,,B,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.9763149999999999,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A20,A
12728,136625578,2005,200508,200605.0,29491014030126.0,,N,Y,0.0,1.0,2004,3.0,4.0,3.0,3,602.0,30224,0,5040,-817,0,2432,0,29735,36879,32147,4732,29735,4490,4490,145317,0,0,0,0,848,145317,0,0,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,5040,5040,2412,550,0,550,550,2481,0,142836,0,144469,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,10036.0,AMERICAN SOCIETY OF JOURNALISTS AND AUTHORS CHARITABLE TRUST,,1501 BROADWAY 302,NEW YORK,NY,10036-5505,0.0,3.0,1.0,198810.0,1.0,4.0,602.0,0.0,0.0,1.0,13.0,199308.0,1.0,8,,,,A70,,A,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.7374890000000001,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A70,A
12738,136734265,2005,200512,200626.0,29491161252216.0,,N,Y,0.0,1.0,2005,3.0,4.0,3.0,3,602.0,0,0,16985,4040,0,13,0,26156,21038,33086,-12048,26968,14917,0,432049,25406,342867,34820,403093,0,452737,0,24427,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,0,0,21035,0,6930,6118,812,6118,0,0,0,0,0,432049,149,0,0,0,0,0,0,0,0,149,495986,24278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,10286.0,TRUST U/W CARL OTTO VONKIENBUSCH A/B/O PHILADELPHIA MUSEUM OF ART,,ONE WALL ST 28TH FLR,NEW YORK,NY,10286-0001,0.0,3.0,1.0,197806.0,1.0,4.0,602.0,0.0,0.0,2.0,13.0,0.0,1.0,12,,,,A50,,A,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.0286878,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A50,A
12760,136814491,2005,200507,200605.0,29491007027216.0,,N,Y,0.0,1.0,2004,3.0,8.0,7.0,3,602.0,0,92,1023041,906220,0,0,157232,1802500,1929353,2209283,-279930,2033330,1797938,0,27001925,2672558,21530004,1237736,25440298,0,36156571,0,1806736,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,0,0,1929353,0,406783,131415,230830,131415,0,0,0,213599,0,27001925,17979,0,0,39500,0,0,0,0,21521,17979,36685002,1788757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21521,0,10017.0,FRANCES & EDWIN CUMMINGS MEMORIAL 578956,THE BANK OF NEW YORK TAX DEPT,501 5TH AVENUE,NEW YORK,NY,10017-6107,0.0,3.0,1.0,198403.0,1.0,4.0,602.0,0.0,0.0,6.0,13.0,0.0,1.0,7,,,,A80,,C,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.07382280000000001,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A80,A
12998,137045257,2005,200512,200631.0,29491168078006.0,,N,Y,0.0,1.0,2005,3.0,4.0,7.0,3,602.0,8373031,0,46978,0,0,0,0,8462290,8420009,8468951,-48942,8468951,46978,0,350311,0,0,0,0,25000,350311,0,17335,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,46978,0,6661,0,6661,0,0,1656,0,0,0,325311,470,0,0,1304,0,0,0,0,834,470,351986,16865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-834,0,10169.0,MOSAIC FUND,SATTERLEE STEPHENS BURKE & BURKE,230 PARK AVE STE 1130,NEW YORK,NY,10169-1199,0.0,3.0,1.0,199502.0,1.0,4.0,602.0,0.0,0.0,2.0,13.0,0.0,1.0,12,SEITZ HOWARD G TTEE,,,A40,,A,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.5630890000000001,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A40,A
13037,137061011,2005,200506,200626.0,29491161002066.0,A50I,N,Y,0.0,1.0,2004,2.0,4.0,1.0,3,60.0,5000,0,0,0,0,0,0,4850,5000,6553,-1553,4960,0,0,331169,0,0,0,0,0,358406,0,17495,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,1703,230,110,230,1703,502,0,0,0,331169,0,0,0,0,0,0,0,0,0,0,355230,0,1,0,0,0,1,4960,41850,17870,34675,99355,358406,350064,306243,297280,1311993,358406,350064,306243,297280,1311993,11669,10781,10008,9402,41860,5000,40745,21000,34500,101245,5000,40745,21000,34500,101245,0,0,0,0,0,0,0,10016.0,WEISS MEMORIAL FOUNDATION TR,EUGENE STOLER CPA KONIGSBERG WOLF,440 PARK AVE S,NEW YORK,NY,10016-8012,0.0,3.0,1.0,199701.0,1.0,3.0,60.0,0.0,0.0,2.0,13.0,0.0,1.0,6,WEISS HERBERT TTEE,,,A50,,B,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.38821,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A50,A
13074,137082559,2005,200512,200650.0,29491336000196.0,T30J,N,Y,0.0,1.0,2005,3.0,2.0,1.0,3,602.0,0,596,0,0,0,4,269,0,600,1837,-1237,1759,521,0,19441,0,0,0,0,0,19441,0,966,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,596,0,1837,75,1759,75,0,0,0,0,0,19441,10,0,0,0,0,50,0,0,12,10,19616,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,28,10112.0,NEW YORK FINE ARTS SUPPORT TR,ROCKEFELLER TRUST COMPANY TTEE,30 ROCKEFELLER PLZ,NEW YORK,NY,10112-0002,0.0,3.0,1.0,199603.0,1.0,4.0,602.0,0.0,0.0,2.0,13.0,0.0,1.0,12,,,,A19,40.0,A,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.7262350000000001,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A1940,A
13118,137101223,2005,200512,200635.0,29491217076056.0,A45Z,N,Y,0.0,1.0,2005,2.0,6.0,4.0,3,91.0,131613,15,0,0,0,1557,0,0,133185,129146,4039,127081,0,0,4494110,0,0,0,0,16961,8814386,0,3553,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,1572,129146,0,127081,0,2066,56162,0,0,0,4477149,0,0,0,20,0,0,0,0,20,0,72139,0,0,2799,3438,4011,10248,127081,50915,87801,59898,325695,4504440,0,0,0,4504440,4504440,0,0,0,4504440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,0,10012.0,KIKI KOGELNIK FOUNDATION,STEPHEN KILDUNNE,330 LAFAYETTE ST 7,NEW YORK,NY,10012-2739,0.0,3.0,2.0,199705.0,1.0,3.0,91.0,0.0,0.0,2.0,13.0,0.0,1.0,12,,,,A40,,C,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.35525300000000004,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A40,A
13527,137325028,2005,200512,200650.0,29491329173126.0,A51,N,Y,0.0,1.0,2005,2.0,7.0,6.0,3,0.0,1204752,289,0,0,0,1379,0,0,1206420,885458,320962,801160,289,0,8461760,0,0,0,0,2357,8717581,0,273,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,289,0,885458,0,801160,0,0,0,0,0,0,8459403,3,0,0,200,0,0,0,0,197,3,5547,0,1,1679,0,0,1680,801160,675253,541513,594775,2612701,8503924,6580328,4797272,4132957,24014481,8452175,6505347,4797272,4083444,23838238,182,4191,985,0,5358,1206420,4186488,1226577,4198616,10818101,828,407,392,0,1627,47,3526,2077,20,5670,-197,0,10171.0,FISHER LANDAU CENTER FOR ART,FISHER BROTHERS,299 PARK AVE,NEW YORK,NY,10171-0002,0.0,3.0,2.0,200210.0,1.0,3.0,0.0,0.0,0.0,2.0,13.0,0.0,1.0,12,LANDAU EMILY FISHER TTEE,,,A51,,B,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.8451190000000001,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A51,A
13583,137450689,2005,200512,200648.0,29491322033186.0,T22,N,Y,0.0,1.0,2005,3.0,8.0,8.0,3,0.0,25000000,0,31185,0,0,0,0,0,25031185,0,25031185,0,31185,0,25031185,0,0,0,0,0,25031185,50742,51366,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,31185,0,0,0,0,0,0,0,0,0,0,25031185,624,0,0,0,0,10000,0,0,9376,624,1042966,50742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9376,0,10019.0,ARISON ARTS FOUNDATION,PAUL WEISS,1285 AVENUE OF THE AMERICAS,NEW YORK,NY,10019-6031,0.0,3.0,1.0,200506.0,1.0,4.0,0.0,0.0,0.0,2.0,13.0,0.0,1.0,12,,,,A12,,B,A,A,AR,AR,AR,IN,,PF,S,ZB,A,0.88564,36061.0,5602.0,5600.0,core2005pf_ver1,PC,S,ZB,A,IN,,T22,T
