,EIN,styear,CONT,DUES,SECUR,SALESEXP,INVINC,SOLICIT,GOODS,GRPROF,SALES,GRINC,GRREC,EXPS,FUNDBAL,COMPENS,FUNDFEES,ASS_BOY,ASS_EOY,LIAB_BOY,LIAB_EOY,RETEARN,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,POLPURP,LEGEXP,GRROOT,INFLEXP,EXGRROOT,EXLOBEXP,RENTEXP,DIREXP,PROGREV,FUNDINC,OTHINC,VERIFY,TOTREV,NTEE,NTEE2,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,SUBSECCD,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDCD,ORGCD,DISTRICT,ARED,FRCD,ACCPER,SEC_NAME,ACTIV1,ACTIV2,ACTIV3,SOURCE,ENDDATE,OUTREAS,OUTNCCS,LEVEL2,LEVEL3,LEVEL4,LEVEL1,RASCD,RINCCD,REXPCD,RREVCD,VBS,VFB,VINCEXP,VINCTYPE,VOK,FIPS,MSA_NECH,FNDNCD,CATEGORY,SUBCATEGORY,NTEE1,NTEE4,nteecc,RandNum,zipnew,ZIP5,PMSA,fipsold,v_errorCd,NTmaj12,FisYr,NteeDraft,taxper,stateOld1,zip5Old1,cityOld1,Ntee2007a,Ntee42007a,BOND_EOY,MRTG_EOY,MAJGRPB,ntmaj10,ntmaj5,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,nteeFinal,nteeFinal1
66179,237150345,1994,292041,0,0,0,224,32157,0,0,213177,163115,505218,408142,-100605,25200,0,94682,73328,225121,173933,0,0,0,0,0,0,0,0,0,0,0,0,17180,120160,20799,1814,,437976,A6CZ,,ENSEMBLE STUDIO THEATRE INC,,549 W 52ND ST,NEW YORK,NY,10019-5012,0.0,3.0,3.0,2000.0,197204.0,1.0,,1.0,13.0,0.0,10.0,6.0,,994.0,119.0,0.0,B9710,,,IN,O,AR,A,PC,1.0,3.0,2.0,2.0,1,0.0,1,6.0,1,36061,5602.0,15.0,A,A6C,A,A6CZ,A6C,0.151646,10019.0,10019.0,5600.0,36061.0,,AR,1995,A65,199506,NY,10019.0,NEW YORK,A65,,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
66187,136160965,1995,142652,0,100969,100031,22085,0,0,0,136457,36426,279109,367704,238479,30000,0,427105,238479,0,0,238479,0,0,0,0,0,0,0,0,0,0,0,0,13260,0,143,,179078,A33Z,B00L,EDUCATIONAL REVIEWER INC,D & B TAX SERVICES,1133 BROADWAY 232,NEW YORK,NY,10010-7901,0.0,3.0,3.0,2000.0,195203.0,1.0,,1.0,13.0,0.0,10.0,12.0,,59.0,349.0,0.0,B9710,,,IN,O,AR,A,PC,2.0,2.0,2.0,2.0,1,1.0,1,6.0,1,36061,5602.0,16.0,A,A33,A,A33Z,A33,0.06316469999999999,10010.0,10010.0,5600.0,36061.0,,AR,1995,A33,199512,NY,10010.0,NEW YORK,A33,,,,A,AR,AR,PC,O,AR,A,IN,,A33,A
66189,133570469,1995,286257,0,0,0,1580,0,0,0,2180,2180,288437,268463,-596034,0,0,46734,75708,662742,671742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,288437,C30Z,,GLOBAL COMMUNICATIONS FOR CONSERVATION INC,,150 E 58TH ST 3400,NEW YORK,NY,10155-3499,0.0,3.0,3.0,2000.0,199011.0,1.0,,1.0,13.0,0.0,10.0,3.0,,350.0,379.0,0.0,B9710,,,IN,O,EN,C,PC,1.0,2.0,2.0,2.0,1,0.0,1,6.0,1,36061,5602.0,15.0,C,C30,C,C30Z,C30,0.193677,10155.0,10155.0,5600.0,36061.0,,EN,1996,Q52,199603,NY,10155.0,NEW YORK,C30,,,,C,EN,OT,PC,O,EN,C,IN,,A30,A
66193,521020481,1995,429668,0,45433,28313,5594,13777,0,0,397636,369323,827304,749945,246369,113727,13777,226571,262334,29249,15965,0,0,0,0,0,0,0,0,0,0,0,0,0,346609,0,0,,798991,A51Z,,INDEPENDENT CURATORS INC,,799 BROADWAY,NEW YORK,NY,10003-6811,0.0,3.0,3.0,2000.0,197504.0,1.0,,1.0,13.0,0.0,10.0,12.0,,91.0,90.0,0.0,B9710,,,IN,O,AR,A,PC,2.0,3.0,3.0,3.0,1,1.0,1,6.0,1,36061,5602.0,15.0,A,A51,A,A51Z,A51,0.37303600000000003,10003.0,10003.0,5600.0,36061.0,,AR,1995,A25,199512,NY,10003.0,NEW YORK,A25,,,,A,AR,AR,PC,O,AR,A,IN,,A25,A
66194,133014559,1995,447674,0,0,0,0,65738,0,0,700,700,448374,282500,249241,0,0,94841,485351,11473,236109,249241,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,,448374,A6EZ,A65P,NATIONAL THEATRE WORKSHOP OF THE HANDICAPPED INC,,354 BROOME ST,NEW YORK,NY,10013-5460,0.0,3.0,3.0,1000.0,198210.0,1.0,,1.0,13.0,0.0,10.0,6.0,,31.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,2.0,2.0,2.0,2.0,1,1.0,1,6.0,1,36061,5602.0,15.0,A,A6E,A,A6EZ,A6E,0.840884,10013.0,10013.0,5600.0,36061.0,,AR,1996,A6E,199606,NY,10013.0,NEW YORK,A6E,,,,A,AR,AR,PC,O,AR,A,IN,,A6E,A
66198,133355697,1995,44042,0,0,0,186,0,0,0,37117,37117,81159,74859,11851,0,0,57217,86710,51666,74859,0,0,0,0,0,0,0,0,0,0,0,0,0,35979,0,952,,81159,A65Z,,THE BLUE HERON THEATRE INC,,645 W END AVE 7B,NEW YORK,NY,10025-7350,0.0,3.0,3.0,1200.0,198611.0,1.0,,1.0,13.0,0.0,10.0,6.0,,88.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,1.0,1.0,1.0,1.0,1,1.0,1,6.0,1,36061,5602.0,15.0,A,A65,A,A65Z,A65,0.606267,10025.0,10025.0,5600.0,36061.0,,AR,1996,A65,199606,NY,10025.0,NEW YORK,A65,,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
66199,133411791,1994,44058,0,0,0,355,11332,0,0,74355,74355,118413,129081,-2863,5100,3000,11366,3603,2000,6466,0,0,0,0,0,0,0,0,0,0,0,0,10061,51225,12714,0,,108352,A65Z,,BARROW GROUP INC,,PO BOX 5112,NEW YORK,NY,10185-5112,0.0,3.0,3.0,1200.0,198708.0,1.0,,1.0,13.0,0.0,10.0,6.0,,88.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,1.0,2.0,2.0,2.0,0,0.0,0,1.0,0,36061,5602.0,15.0,A,A65,A,A65Z,A65,0.24054299999999998,10185.0,10185.0,5600.0,36061.0,,AR,1995,A65,199506,NY,10185.0,NEW YORK,A65,,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
66206,42163004,1994,144388,100855,3615200,0,4769340,0,0,0,8551930,8551930,8797170,5170170,103576000,333450,0,99963600,103582000,14279,5774,0,0,0,0,0,0,0,0,0,0,0,0,0,36700,0,50665,S,8797170,A51Z,,STERLING & FRANCINE CLARK ART INST,% MINER D CRARY,60 E 42ND ST,NEW YORK,NY,10165-0006,0.0,3.0,3.0,1230.0,195109.0,1.0,,1.0,13.0,0.0,10.0,6.0,VALERIE SCHUECKLER,119.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,6.0,5.0,5.0,5.0,1,1.0,1,6.0,1,36061,5602.0,17.0,A,A51,A,A51Z,A51,0.310224,10165.0,10165.0,5600.0,36061.0,,AR,1995,A51,199506,NY,10165.0,NEW YORK,A51,,,,A,AR,AR,PC,O,AR,A,IN,,A51,A
66212,133513266,1995,419765,0,0,0,9216,0,0,0,9216,9216,428981,354045,268590,35045,0,342539,493894,148885,225304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,428981,A99Z,,CONSTITUTIONAL EDUCATION FOUNDATION INC,,26 WALL ST 3RD FL,NEW YORK,NY,10005-1907,0.0,3.0,3.0,1000.0,199404.0,1.0,,1.0,13.0,0.0,10.0,12.0,,119.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,2.0,2.0,2.0,2.0,1,1.0,1,6.0,1,36061,5602.0,15.0,A,A99,A,A99Z,A99,0.811044,10005.0,10005.0,5600.0,36061.0,,AR,1995,A99,199512,NY,10005.0,NEW YORK,B11,,,,A,AR,AR,PC,O,AR,A,IN,,A99,A
66213,131967014,1993,398734,0,0,0,24,0,0,0,14718,14718,413452,223926,-1264270,1563,0,75784,58399,1529580,1322670,-1267270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14694,,413452,A65Z,,CIRCLE IN THE SQUARE INC,,1633 BROADWAY,NEW YORK,NY,10019-6708,0.0,3.0,3.0,1000.0,196401.0,1.0,,1.0,13.0,0.0,10.0,8.0,,119.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,1.0,2.0,2.0,2.0,1,0.0,1,6.0,1,36061,5602.0,16.0,A,A65,A,A65Z,A65,0.609592,10019.0,10019.0,5600.0,36061.0,,AR,1994,A65,199408,NY,10019.0,NEW YORK,A65,,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
66218,237039510,1994,134056,0,0,0,7935,4126,0,0,7198,7198,141254,133601,272041,0,0,268188,275991,3800,3950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-737,,141254,A63I,,AMERICAN FRIENDS OF CONVENT GARDEN AND THE ROYAL BALLET INC,% WINDEL MARX DAVIES & IVES,156 W 56TH ST,NEW YORK,NY,10019-3800,0.0,3.0,3.0,1300.0,196911.0,1.0,,1.0,13.0,0.0,10.0,8.0,,119.0,602.0,0.0,B9710,,,IN,O,AR,A,PC,2.0,2.0,2.0,2.0,1,1.0,1,6.0,1,36061,5602.0,16.0,A,A63,A,A63I,A63,0.731517,10019.0,10019.0,5600.0,36061.0,,AR,1995,A63,199508,NY,10019.0,NEW YORK,A63,,,,A,AR,AR,PC,S,ZA,,IN,,A63,A
66221,132799828,1994,141891,0,0,0,0,26750,0,0,115280,115280,257171,243572,-104918,0,0,16890,15295,135407,120213,0,0,0,0,0,0,0,0,0,0,0,0,0,115281,0,0,,257171,A60Z,,MULLER WORKS FOUNDATION,% JENNIFER MULLER,131 W 24TH ST,NEW YORK,NY,10011-1942,0.0,3.0,3.0,2000.0,197501.0,1.0,,1.0,13.0,0.0,10.0,6.0,,90.0,149.0,0.0,B9710,,,IN,O,AR,A,PC,1.0,2.0,2.0,2.0,1,0.0,1,6.0,1,36061,5602.0,15.0,A,A60,A,A60Z,A60,0.8963530000000001,10011.0,10011.0,5600.0,36061.0,,AR,1995,A62,199506,NY,10011.0,NEW YORK,A62,,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
66229,136149966,1995,1180220,57757,0,0,67056,198170,0,0,556721,556721,1794690,1138230,1186030,120000,0,1059030,1392580,303553,206556,0,0,0,0,0,0,0,0,0,0,0,0,232430,257235,0,0,,1562260,A30C,,INTERNATIONAL RADIO AND TELEVISION SOCIETY FOUNDATION INC,,420 LEXINGTON AVE,NEW YORK,NY,10170-0002,0.0,3.0,3.0,2000.0,196409.0,1.0,,1.0,13.0,0.0,10.0,12.0,,59.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,4.0,4.0,4.0,4.0,1,1.0,1,6.0,1,36061,5602.0,16.0,A,A30,A,A30C,A30,0.279943,10170.0,10170.0,5600.0,36061.0,,AR,1995,A03,199512,NY,10170.0,NEW YORK,A03,30,,,A,AR,AR,PC,O,AR,A,IN,,A0330,A
66237,133148295,1995,1181170,0,0,0,2087,224028,0,0,176965,176965,1358130,1148670,194045,0,0,1064010,1130510,948434,936464,0,0,0,0,0,0,0,0,0,0,0,130988,0,40918,0,5000,,1227140,A20Z,B24I,COMMUNITY LITERACY RESEARCH PROJECT INC,,500 GREENWICH ST 2ND FL,NEW YORK,NY,10013-1354,0.0,3.0,3.0,1000.0,198306.0,1.0,,1.0,13.0,0.0,10.0,12.0,,199.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,4.0,4.0,4.0,4.0,1,1.0,1,4.0,1,36061,5602.0,15.0,A,A20,A,A20Z,A20,0.755308,10013.0,10013.0,5600.0,36061.0,,AR,1995,A20,199512,NY,10013.0,NEW YORK,A20,,,,A,AR,AR,PC,O,AR,A,IN,,A20,A
66241,237450896,1994,59625,0,0,0,12,1460,0,0,478899,478899,538524,520691,9636,0,1460,56685,36947,64882,27311,0,0,0,0,0,0,0,0,0,0,0,0,0,478887,0,0,,538524,A31Z,,VIDEO REPETORIE LTD,,153 WAVERLY PL,NEW YORK,NY,10014-3872,0.0,3.0,3.0,1000.0,198003.0,1.0,,1.0,13.0,0.0,10.0,6.0,,90.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,1.0,3.0,3.0,3.0,1,1.0,1,6.0,1,36061,5602.0,15.0,A,A31,A,A31Z,A31,0.6833600000000001,10014.0,10014.0,5600.0,36061.0,,AR,1995,A31,199506,NY,10014.0,NEW YORK,A31,,,,A,AR,AR,PC,O,AR,A,IN,,A31,A
66244,133552535,1994,61257,0,0,0,0,0,0,0,139947,139947,201204,167255,17029,0,0,12217,51345,20763,34316,17029,0,0,0,0,0,0,0,0,0,0,8374,0,100472,0,0,,192830,A6AZ,,DI CAPO OPERA THEATRE CORP,% MARTINDALE,220 E 54TH ST APT 11J,NEW YORK,NY,10022-4852,0.0,3.0,3.0,1000.0,199005.0,1.0,,1.0,13.0,0.0,10.0,6.0,,89.0,90.0,126.0,B9710,,,IN,O,AR,A,PC,1.0,2.0,2.0,2.0,1,1.0,1,4.0,1,36061,5602.0,15.0,A,A6A,A,A6AZ,A6A,0.475042,10022.0,10022.0,5600.0,36061.0,,AR,1995,A6A,199506,NY,10022.0,NEW YORK,A6A,,,,A,AR,AR,PC,O,AR,A,IN,,A6A,A
66247,133601954,1994,64992,0,0,0,54,0,0,0,12050,12050,77042,70677,1486,0,0,1501,1486,0,0,1486,0,0,0,0,0,0,0,0,0,0,0,6380,0,2132,3484,,70662,A20Z,,EAST WEST CULTURAL STUDIES INC C/O MASAKO SOMOGYE,,PO BOX 54,NEW YORK,NY,10013-0054,0.0,3.0,3.0,2000.0,199102.0,1.0,,1.0,13.0,199407.0,10.0,12.0,,602.0,994.0,93.0,B9710,,,IN,O,AR,A,PC,1.0,1.0,1.0,1.0,1,1.0,1,6.0,1,36061,5602.0,15.0,A,A20,A,A20Z,A20,0.552633,10013.0,10013.0,5600.0,36061.0,,AR,1994,A20,199412,NY,10013.0,NEW YORK,A20,,,,A,AR,AR,PC,O,AR,A,IN,,A20,A
66251,135669180,1994,463225,311997,153905,0,245500,60649,0,0,4523550,4523550,5298770,4767620,4654920,98000,60649,6585400,7317210,2461630,2662290,0,0,0,0,0,0,0,0,0,0,0,0,0,3167720,0,956423,,5298770,A72M,,ARCHAEOLOGICAL INSTITUTE OF AMERICA,,135 WILLIAM ST,NEW YORK,NY,10038-3805,0.0,3.0,3.0,2800.0,195807.0,1.0,,1.0,13.0,0.0,10.0,6.0,,119.0,59.0,62.0,B9710,,,IN,O,AR,A,PC,5.0,5.0,4.0,5.0,1,1.0,1,6.0,1,36061,5602.0,16.0,A,A72,A,A72M,A72,0.16398800000000002,10038.0,10038.0,5600.0,36061.0,,AR,1995,A70,199506,NY,10038.0,NEW YORK,A70,,,,A,AR,AR,PC,O,AR,A,IN,,A70,A
66253,131623995,1994,413027,274263,108194,113062,92253,35432,0,0,323717,210655,1011010,855140,1906140,0,0,1974210,1987690,110877,81546,0,0,0,0,0,0,0,0,0,0,0,0,0,114227,0,1708,,897945,A74Z,,ENGLISH SPEAKING UNION OF THE UNITED STATES NATIONAL HEADQUARTER,,16 E 69TH ST,NEW YORK,NY,10021-4906,1899.0,3.0,6.0,2000.0,196710.0,1.0,,1.0,13.0,0.0,10.0,6.0,NATIONAL HEADQUARTERS,59.0,40.0,349.0,B9710,,,IN,O,AR,A,PC,4.0,4.0,3.0,3.0,1,1.0,1,6.0,1,36061,5602.0,16.0,A,A74,A,A74Z,A74,0.8400190000000001,10021.0,10021.0,5600.0,36061.0,,AR,1995,A74,199506,NY,10021.0,NEW YORK,A23,,,,A,AR,AR,PC,O,AR,A,IN,,A23,A
66255,237051690,1994,413270,18870,0,0,27346,25450,0,0,136169,136169,568309,302127,887107,89298,25450,824985,963856,63885,76749,0,0,0,0,0,0,0,0,0,0,0,0,140175,28830,-60182,0,,428134,A68Z,A6DC,SONGWRITERS HALL OF FAME INC,% PRAGER AND FENTON,675 THIRD AVE,NEW YORK,NY,10017-0000,0.0,3.0,3.0,2000.0,197212.0,1.0,,1.0,13.0,0.0,10.0,6.0,,119.0,200.0,0.0,B9710,,,IN,O,AR,A,PC,3.0,3.0,2.0,2.0,1,1.0,1,6.0,1,36061,5602.0,15.0,A,A68,A,A68Z,A68,0.484469,10017.0,10017.0,5600.0,36061.0,,AR,1995,A68,199506,NY,10017.0,NEW YORK,A50,,,,A,AR,AR,PC,O,AR,A,IN,,A50,A
66260,133784658,1995,81885,0,0,0,0,0,0,0,0,0,81885,81052,833,0,0,0,5000,0,4167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,81885,A33Z,,WOMENS WORLD ORGANIZATION FOR RIGHTS LITERATURE AND DEVELOPMENT,% MEREDITH TAX,208 W 30TH ST 901,NEW YORK,NY,10001-4907,0.0,3.0,3.0,1000.0,199509.0,1.0,,1.0,13.0,199812.0,10.0,12.0,,994.0,120.0,0.0,B9710,,,IN,O,AR,A,PC,1.0,1.0,1.0,1.0,1,1.0,1,6.0,1,36061,5602.0,15.0,A,A33,A,A33Z,A33,0.15440299999999998,10001.0,10001.0,5600.0,36061.0,,AR,1995,A33,199512,NY,10001.0,NEW YORK,A33,,,,A,AR,AR,PC,O,AR,A,IN,,A70,A
66261,136271586,1994,81881,0,0,0,839,0,0,0,21208,21208,103089,102982,92817,0,0,92710,92817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20369,0,0,,103089,A6FZ,,ELAINE SUMMERS EXPERIMENTAL INTERMEDIA FOUNDATION INC,,224 CENTER ST,NEW YORK,NY,10013-0000,0.0,3.0,3.0,1000.0,196803.0,1.0,,1.0,13.0,0.0,10.0,6.0,,161.0,180.0,119.0,B9710,,,IN,O,AR,A,PC,1.0,2.0,2.0,2.0,1,1.0,1,6.0,1,36061,5602.0,15.0,A,A6F,A,A6FZ,A6F,0.102748,10013.0,10013.0,5600.0,36061.0,,AR,1995,A60,199506,NY,10013.0,NEW YORK,A60,,,,A,AR,AR,PC,O,AR,A,IN,,A60,A
66262,132983705,1994,85488,112040,0,0,10607,48926,0,0,258798,258798,456326,325529,266480,0,0,305709,341336,67565,74856,0,0,0,0,0,0,0,0,0,0,0,0,102461,13595,112644,19491,,353865,A31C,A32C,NEW YORK WOMEN IN FILM INC,,35 W 44TH ST,NEW YORK,NY,10036-6613,0.0,3.0,3.0,1000.0,198512.0,1.0,,1.0,13.0,0.0,10.0,6.0,,119.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,2.0,2.0,2.0,2.0,1,1.0,1,6.0,1,36061,5602.0,15.0,A,A31,A,A31C,A31,0.0505313,10036.0,10036.0,5600.0,36061.0,,AR,1995,A31,199506,NY,10036.0,NEW YORK,A03,32,,,A,AR,AR,PC,O,AR,A,IN,,A0332,A
66272,132571063,1995,1304470,0,0,0,960,125883,0,0,1281370,1281370,2585840,2435340,-622061,250000,0,223983,235889,985183,857950,0,0,0,0,0,0,0,0,0,0,0,0,11363,1220990,0,48061,,2574480,A62Z,,MARTHA GRAHAM SCHOOL OF CONTEMPORARY DANCE INC,,316 E 63RD ST,NEW YORK,NY,10021-7702,0.0,3.0,3.0,1000.0,195901.0,1.0,,1.0,13.0,0.0,10.0,12.0,,30.0,90.0,0.0,B9710,,,IN,O,AR,A,PC,2.0,4.0,4.0,4.0,1,0.0,1,6.0,1,36061,5602.0,15.0,A,A62,A,A62Z,A62,0.541933,10021.0,10021.0,5600.0,36061.0,,AR,1995,A62,199512,NY,10021.0,NEW YORK,A62,,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
66276,133447752,1994,1214790,0,0,0,13630,0,0,0,29855,29855,1244650,1230070,209885,115971,0,635396,619612,440086,409727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16225,,1244650,A31Z,,THE AMERICAN DOCUMENTARY INC,,220 W 19TH ST 11TH FLR,NEW YORK,NY,10011-4035,0.0,3.0,3.0,1000.0,198805.0,1.0,,1.0,1.0,0.0,10.0,12.0,,121.0,0.0,0.0,B9508,1995.0,,IN,O,AR,A,PC,3.0,4.0,4.0,4.0,1,1.0,1,6.0,1,36061,5602.0,15.0,A,A31,A,A31Z,A31,0.7177600000000001,10011.0,10011.0,5600.0,36061.0,,AR,1994,A31,199412,NY,10011.0,NEW YORK,A31,,,,A,AR,AR,PC,O,AR,A,IN,,A31,A
66284,132903944,1994,112851,0,0,0,0,0,0,0,276073,276073,388924,386705,-6041,9500,0,68139,61692,76399,67733,0,0,0,0,0,0,0,0,0,0,0,0,0,276073,0,0,,388924,A63Z,,DANCE RING,,30 E 31ST ST,NEW YORK,NY,10016-6825,0.0,3.0,3.0,0.0,197902.0,1.0,,1.0,13.0,0.0,10.0,7.0,,995.0,90.0,0.0,B9710,,,IN,O,AR,A,PC,1.0,2.0,2.0,2.0,1,0.0,1,6.0,1,36061,5602.0,16.0,A,A63,A,A63Z,A63,0.0343848,10016.0,10016.0,5600.0,36061.0,,AR,1995,A63,199507,NY,10016.0,NEW YORK,A63,,,,A,AR,AR,PC,O,AR,A,IN,,A63,A
66286,136118967,1994,432520,463270,90559,96827,59661,0,0,56875,1171040,1074210,2066830,993397,2867620,0,0,2884370,3253620,510137,386005,0,0,0,0,0,0,0,0,0,0,0,0,483222,0,480721,0,,1486780,B99Z,,COLUMBUS CITIZENS FOUNDATION INC,,8 E 69TH ST,NEW YORK,NY,10021-4906,0.0,3.0,3.0,2000.0,194908.0,1.0,,1.0,13.0,0.0,10.0,6.0,,59.0,62.0,40.0,B9710,,,IN,O,ED,B,PC,4.0,4.0,3.0,4.0,1,1.0,1,6.0,1,36061,5602.0,16.0,B,B99,B,B99Z,B99,0.958491,10021.0,10021.0,5600.0,36061.0,,ED,1995,A23,199506,NY,10021.0,NEW YORK,A23,,,,B,ED,ED,PC,O,ED,B,IN,,A23,A
66287,131671027,1995,431711,67566,0,0,5591,23393,0,0,108172,108172,607449,365319,178622,55841,0,135196,255199,143990,76577,112808,0,0,0,0,0,0,0,0,0,0,0,55882,21391,2112,23196,,551567,A41C,,ARCHITECTURAL LEAGUE OF NEW YORK,,457 MADISON AVE,NEW YORK,NY,10022-6830,0.0,3.0,3.0,1000.0,194712.0,1.0,,1.0,13.0,0.0,10.0,3.0,,30.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,2.0,3.0,2.0,3.0,1,1.0,1,6.0,1,36061,5602.0,16.0,A,A41,A,A41C,A41,0.35546700000000003,10022.0,10022.0,5600.0,36061.0,,AR,1996,A41,199603,NY,10022.0,NEW YORK,A03,40,,,A,AR,AR,PC,O,AR,A,IN,,A0340,A
66290,132677232,1994,439212,0,0,0,159,19628,0,0,427714,427682,866926,854623,-109448,80000,0,107102,26892,211726,136340,0,0,0,0,0,0,0,0,0,0,0,0,17095,367685,42775,0,,849799,A62Z,,LUBOVITCH DANCE FOUNDATION INC,,625 BROADWAY STE 11 H,NEW YORK,NY,10012-2611,0.0,3.0,3.0,2000.0,197206.0,1.0,,1.0,13.0,0.0,10.0,6.0,,995.0,59.0,119.0,B9710,,,IN,O,AR,A,PC,1.0,3.0,3.0,3.0,1,0.0,1,6.0,1,36061,5602.0,9.0,A,A62,A,A62Z,A62,0.508994,10012.0,10012.0,5600.0,36061.0,,AR,1995,A62,199506,NY,10012.0,NEW YORK,A62,,,,A,AR,AR,U,O,AR,A,IN,,A62,A
66309,510175961,1995,0,0,0,0,0,0,0,0,35930,35930,35930,34807,4350,0,0,3227,4350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35930,0,0,,35930,A60Z,,NEW YORK KAMMERMUSIKER INC,% ILONNA A PEDERSON,736 W END AVE APT 9B,NEW YORK,NY,10025-6245,0.0,3.0,3.0,2000.0,197512.0,1.0,,1.0,13.0,0.0,20.0,12.0,,90.0,119.0,995.0,B9710,,,IN,O,AR,A,PC,1.0,1.0,1.0,1.0,1,1.0,1,6.0,1,36061,5602.0,16.0,A,A60,A,A60Z,A60,0.890007,10025.0,10025.0,5600.0,36061.0,,AR,1995,A68,199512,NY,10025.0,NEW YORK,A68,,,,A,AR,AR,PC,O,AR,A,IN,,A68,A
66310,131524778,1995,73737,43835,30700,24413,12107,4036,0,0,83455,59042,201027,187227,1469930,0,0,1480680,1469960,141,37,1469930,0,0,0,0,0,0,0,0,0,0,0,0,30461,10187,0,,176614,B70Z,,POLISH INSTITUTE OF ARTS & SCIENCES IN AMERICA INC,,208 E 30TH ST,NEW YORK,NY,10016-8202,0.0,3.0,3.0,2800.0,194909.0,1.0,,1.0,13.0,0.0,10.0,12.0,,61.0,0.0,0.0,B9710,,,IN,O,ED,B,PC,4.0,2.0,2.0,2.0,1,1.0,1,6.0,1,36061,5602.0,16.0,B,B70,B,B70Z,B70,0.07776010000000001,10016.0,10016.0,5600.0,36061.0,,ED,1995,B70,199512,NY,10016.0,NEW YORK,A23,,,,B,ED,ED,PC,O,ED,B,IN,,A23,A
66315,510162358,1994,0,76416,0,0,2220,43767,0,3126,35407,35407,111823,136272,46855,0,0,80586,62065,9282,15210,0,0,0,0,0,0,0,0,0,0,0,0,0,29348,713,0,,111823,A40C,,WOMENS CAUCUS FOR ART,,625 BROADWAY 8TH FL,NEW YORK,NY,10012-2611,0.0,3.0,3.0,1000.0,197509.0,1.0,,1.0,13.0,0.0,10.0,6.0,,92.0,120.0,0.0,B9710,,,IN,O,AR,A,PC,1.0,2.0,2.0,2.0,1,1.0,1,6.0,1,36061,5602.0,16.0,A,A40,A,A40C,A40,0.8193889999999999,10012.0,10012.0,5600.0,36061.0,,AR,1995,A40,199506,NY,10012.0,NEW YORK,A03,,,,A,AR,AR,PC,O,AR,A,IN,,A03,A
66316,510195604,1994,0,0,0,0,2986,0,0,0,78764,78764,78764,72953,107638,0,0,92910,127264,828,19626,0,0,0,0,0,0,0,0,0,0,0,0,0,75778,0,0,,78764,A33Z,A60Z,PERFORMING ARTS JOURNAL,,BOX 260 VILLAGE STA,NEW YORK,NY,10014-0260,0.0,3.0,3.0,1200.0,197607.0,1.0,,1.0,13.0,0.0,20.0,6.0,,92.0,120.0,0.0,B9710,,,IN,O,AR,A,PC,2.0,1.0,1.0,1.0,1,1.0,0,1.0,0,36061,5602.0,15.0,A,A33,A,A33Z,A33,0.641145,10014.0,10014.0,5600.0,36061.0,,AR,1995,A33,199506,NY,10014.0,NEW YORK,A33,,,,A,AR,AR,PC,O,AR,A,IN,,A33,A
66325,133486263,1995,76807,0,0,0,633,2346,4365,3914,71149,66784,147956,140802,18460,26980,0,44962,42344,28001,23884,2740,0,0,0,0,0,0,0,0,0,0,0,1290,52023,8924,0,,142301,A20Z,,OPEN CHANNELS NEW YORK INC,,258 BOWERY,NEW YORK,NY,10012-3501,0.0,3.0,3.0,3000.0,199407.0,1.0,,1.0,13.0,0.0,10.0,12.0,,90.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,1.0,2.0,2.0,2.0,1,1.0,1,6.0,1,36061,5602.0,15.0,A,A20,A,A20Z,A20,0.36535,10012.0,10012.0,5600.0,36061.0,,AR,1995,A03,199512,NY,10012.0,NEW YORK,A70,,,,A,AR,AR,PC,O,AR,A,IN,,A70,A
