,EIN,STYEAR,CONT,DUES,SECUR,SALESEXP,INVINC,SOLICIT,GOODS,GRPROF,SALES,GRINC,GRREC,EXPS,FUNDBAL,COMPENS,FUNDFEES,ASS_BOY,ASS_EOY,LIAB_BOY,LIAB_EOY,RETEARN,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,POLPURP,LEGEXP,GRROOT,INFLEXP,EXGRROOT,EXLOBEXP,RENTEXP,DIREXP,PROGREV,FUNDINC,OTHINC,VERIFY,TOTREV,NTEE,NTEE2,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,SUBSECCD,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDCD,ORGCD,DISTRICT,ARED,TAXPER,FRCD,ACCPER,SEC_NAME,ACTIV1,ACTIV2,ACTIV3,SOURCE,ENDDATE,OUTREAS,OUTNCCS,LEVEL2,LEVEL3,LEVEL4,LEVEL1,RASCD,RINCCD,REXPCD,RREVCD,VBS,VFB,VINCEXP,VINCTYPE,VOK,FIPS,MSA_NECH,FNDNCD,CATEGORY,SUBCATEGORY,FY_97,FISYR,BOND_BOY,BOND_EOY,CONT4,DUES4,GRREC4,GRTNONTX,GVTSRV4,INCPURP4,INVENTG,INVINC4,LOBNOTAX,LOBOTH,MRTG_BOY,MRTG_EOY,NETA_BOY,NETINC,NETRENT,NTEECC,NTEECC3D,OTHCHGS,OTHINC4,OTHINVST,OTHSAL,PAYTAX,RENTINC,RETE_BOY,SALEOTHE,SALEOTHG,SALEOTHN,SALESECN,SAVINT,SECINC,SPEVTG,TAXREV4,TOTREV2,ZIP5,LIBEOY97,LIB97,V_BOYAL,V_FB,V_REVEXP,V_EOYAL,NTEE4CD,NTEEDEC,NTEEMID,NTEE1,NTEECODE,V_FREXP,V_CONT,V_GREC,NTEECC4D,PMSA,NTEEIRS,REASON,RandNum,zipnew,nteeOld,MAJGRPB,NTEESRC,ntmaj10,fipsold,v_errorCd,NTmaj12,NCCSKEY2,NteeDraft,stateOld1,zip5Old1,cityOld1,Ntee2007a,Ntee42007a,GovGtEstimate,GovGtCode,GovGtYr,IndSupEstimate,IndSupCode,IndSupYr,UnaseoyEstimate,UnaseoyCode,UnaseoyYr,NetLandEstimate,NetLandCode,NetLandYr,TempRnaEstimate,TempRnaCode,TempRnaYr,PermRnaEstimate,PermRnaCode,PermRnaYr,nInvLndEstimate,nInvLndCode,nInvLndYr,PayAfflEstimate,PayAfflCode,PayAfflYr,DirSupEstimate,DirSupCode,DirSupYr,LBEBOYEstimate,LBEBOYCode,LBEBOYYr,ntmaj5,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,InvOthEstimate,InvOthCode,InvOthYr,OthAsstEstimate,OthAsstCode,OthAsstYr,InvSecEstimate,InvSecCode,InvSecYr,CashEstimate,CashCode,CashYr,nteeFinal,nteeFinal1
22722,133810169,1997,8400,0,0,0,0,0,0,0,31217,31217,39617,40059,414,0,0,857,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31217,0,0,,39617,A68,,SOUTHAMPTON CHAMBER MUSIC FESTIVAL INC,% ANNABEL E GORDON,130 W 87TH ST 2R,NEW YORK,NY,10024-2970,0.0,3,3.0,2000.0,199504.0,1.0,,1.0,13.0,199912.0,199712,10.0,12,,995.0,90.0,149.0,B9710,,,IN,O,AR,A,PC,1.0,1.0,1.0,1.0,0,,0,,0,36061.0,5602.0,16.0,A,A68,,1997,0,0,9571,0,55222,0,0,9571,0,0,0,0,0,0,857,-417,0,A68,,0,64793,0,0,0,0,0,0,0,0,0,0,0,0,0,39617,10024.0,0,0,9,1,9,1,,,,A,,1,1,1,,5600.0,A68Z,9,0.41121199999999997,10024.0,A68,A,1,AR,36061.0,,AR,1338101691997,A68,NY,10024.0,NEW YORK,A68,,,u,,,u,,,u,,,u,,,u,,,u,,,u,,,u,,,u,,,u,,AR,PC,O,AR,A,IN,,,u,,,u,,,u,,,u,,A68,A
22725,133810492,1997,40476,0,0,0,0,0,0,0,5480,5480,45956,29014,5369,0,0,404,4982,0,14735,0,0,0,0,0,0,0,0,0,0,0,0,0,5480,0,0,,45956,A51,,ELYSIUM BETWEEN TWO CONTINENTS INC,% GREGORIJ VON LEITIS,PO BOX 1553,NEW YORK,NY,10011-0000,0.0,3,3.0,1000.0,199606.0,1.0,,1.0,11.0,199906.0,199806,10.0,6,,995.0,93.0,0.0,B9710,,,IN,O,AR,A,PC,1.0,1.0,1.0,1.0,0,,0,,0,36061.0,5602.0,16.0,A,A51,,1998,0,0,16336,0,1979,0,0,16336,0,0,0,0,0,0,404,16942,0,A51,,-11977,18315,0,0,0,0,0,0,0,0,0,0,0,0,0,45956,10011.0,0,0,.,9,1,9,,,,A,,1,1,1,,5600.0,A51Z,9,0.41581899999999994,10011.0,A51,A,1,AR,36061.0,,AR,1338104921998,Q21,NY,10011.0,NEW YORK,Q21,,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3b,1999.0,0.0,3b,1999.0,0.0,3b,1999.0,0.0,3b,1999.0,0.0,3b,1999.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3b,1999.0,AR,PC,O,AR,A,IN,,0.0,3b,1999.0,0.0,3b,1999.0,0.0,3b,1999.0,4982.0,3b,1999.0,Q21,Q
22735,133812712,1997,102180,0,0,0,337,4318,0,0,327742,327742,429922,431816,82169,0,0,94960,93697,10897,11528,0,0,0,0,0,0,0,0,0,0,0,0,0,327405,0,0,,429922,A60,,ART SWEATS INC,,140 SECOND AVE 503,NEW YORK,NY,10003-8364,0.0,3,3.0,2000.0,199506.0,1.0,,1.0,13.0,199906.0,199806,10.0,6,,995.0,90.0,123.0,B9710,,,IN,O,AR,A,PC,1.0,2.0,2.0,2.0,0,,0,,0,36061.0,5602.0,16.0,A,A60,,1998,0,0,288526,0,469784,0,0,290191,0,1665,0,0,0,0,84063,-1894,0,A60,,0,759975,0,192440,14709,0,0,0,0,0,0,337,0,0,0,429922,10003.0,0,0,9,1,9,1,,,,A,,1,1,1,,5600.0,A60Z,9,0.11431600000000001,10009.0,A60,A,1,AR,36061.0,,AR,1338127121998,A62,NY,10003.0,NEW YORK,A62,,20516.0,3a,1998.0,0.0,3a,1998.0,82169.0,3a,1998.0,901.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,81664.0,3a,1998.0,901.0,3a,1998.0,AR,PC,O,AR,A,IN,,0.0,3a,1998.0,5906.0,3a,1998.0,0.0,3a,1998.0,1001.0,3a,1998.0,A62,A
22736,133813143,1997,49598,0,0,0,0,0,0,0,138166,138166,187764,277399,-125160,0,0,39244,5954,72869,131114,0,0,0,0,0,0,0,0,0,0,0,0,1900,104466,4544,27256,,185864,A65,,DRAMA DEPT INCORPORATED,ALTMAN GREENFIELD & SELVAG,630 NINTH AVE STE 214,NEW YORK,NY,10036-3708,0.0,3,3.0,1000.0,199509.0,1.0,,1.0,13.0,199912.0,199712,10.0,12,,994.0,88.0,0.0,B9710,,,IN,O,AR,A,PC,1.0,2.0,2.0,2.0,0,,0,,0,36061.0,5602.0,15.0,A,A65,,1997,0,0,107902,0,25401,0,0,107902,0,0,0,0,0,0,-33625,-91535,0,A65,,0,133303,0,5032,615,0,0,0,0,0,0,0,0,6444,0,185864,10036.0,0,0,1,9,9,9,,,,A,,1,1,1,,5600.0,A65Z,7,0.908885,10036.0,A65,A,1,AR,36061.0,,AR,1338131431997,A65,NY,10036.0,NEW YORK,A65,,0.0,3b,1998.0,0.0,3b,1998.0,-125160.0,3b,1998.0,1501.0,3b,1998.0,0.0,3b,1998.0,0.0,3b,1998.0,0.0,3b,1998.0,0.0,3b,1998.0,49598.0,3b,1998.0,0.0,3b,1998.0,AR,PC,O,AR,A,IN,,0.0,3b,1998.0,169.0,3b,1998.0,0.0,3b,1998.0,67.0,3b,1998.0,A65,A
22738,133813557,1996,30139,0,0,0,0,0,0,0,0,0,30139,28338,1429,0,0,-372,1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30139,A65,,FEARLESS THEATER COMPANY LTD,% MORRIS & MCVEIGH LLP,767 THIRD AVE,NEW YORK,NY,10017-2023,0.0,3,3.0,1000.0,199601.0,1.0,,1.0,13.0,199906.0,199706,20.0,6,,994.0,88.0,0.0,B9710,,,IN,O,AR,A,PC,1.0,1.0,1.0,1.0,0,,0,,0,36061.0,5602.0,15.0,A,A65,,1997,0,0,7726,0,665,0,0,7726,0,0,0,0,0,0,-372,1801,0,A65,,0,8391,0,0,0,0,0,0,0,0,0,0,0,0,0,30139,10017.0,0,0,9,1,1,1,,,,A,,1,1,1,,5600.0,A65Z,7,0.28073000000000004,10017.0,A65,A,1,AR,36061.0,,AR,1338135571997,A65,NY,10017.0,NEW YORK,A65,,,u,,,u,,,u,,,u,,,u,,,u,,,u,,,u,,,u,,,u,,AR,PC,O,AR,A,IN,,,u,,,u,,,u,,,u,,A65,A
22740,133813924,1998,51000,0,0,0,0,0,0,0,0,0,51000,3390,54979,0,0,7369,54979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,51000,A51,,AMERICAN FRIENDS OF THE SHANGHAI MUSEUM INC,% PATRICIA P TANG,530 E 86 ST STE 10 B,NEW YORK,NY,10028-7535,0.0,3,3.0,2000.0,199507.0,1.0,,1.0,13.0,199912.0,199812,10.0,12,,994.0,602.0,119.0,B9710,,,IN,O,AR,A,PC,1.0,1.0,1.0,1.0,0,,0,,0,36061.0,5602.0,15.0,A,A51,,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7369,47610,0,A51,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51000,10028.0,0,0,9,1,1,1,,,,A,,1,1,1,,5600.0,A51Z,10,0.153909,10028.0,A51,A,1,AR,36061.0,,AR,1338139241998,A51,NY,10028.0,NEW YORK,A11,51,0.0,4,2005.0,0.0,4,2005.0,0.0,6,2003.0,0.0,4,2005.0,0.0,6,2003.0,0.0,6,2003.0,0.0,4,2005.0,0.0,4,2005.0,51000.0,4,2005.0,0.0,4,2005.0,AR,PC,O,AR,A,IN,,0.0,6,2003.0,0.0,6,2003.0,0.0,6,2003.0,0.0,6,2003.0,A1151,A
22748,133818345,1998,60625,0,0,0,0,2637,0,0,133921,133921,194546,171261,23285,0,2637,18800,23285,18800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133921,0,0,,194546,A60,,AMERICAN OPERA MUSICAL THEATER CO INC,% DIANA CORTO,400 W 43RD ST STE 19D,NEW YORK,NY,10036-6311,0.0,3,3.0,2000.0,199511.0,1.0,,1.0,13.0,199903.0,199903,10.0,3,,994.0,90.0,89.0,B9710,,,IN,O,AR,A,PC,1.0,2.0,2.0,2.0,0,,0,,0,36061.0,5602.0,15.0,A,A60,,1999,0,0,90052,0,38800,0,0,90052,0,0,0,0,0,0,0,23285,0,A60,,0,128852,0,0,0,0,0,0,0,0,0,0,0,0,0,194546,10036.0,0,0,9,1,1,1,,,,A,,1,1,1,,5600.0,A60Z,7,0.23431300000000002,10036.0,A60,A,1,AR,36061.0,,AR,1338183451999,A6A,NY,10036.0,NEW YORK,A6A,,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,60625.0,3a,1999.0,0.0,3b,2000.0,AR,PC,O,AR,A,IN,,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,23285.0,3a,1999.0,A6A,A
22774,133826467,1997,4420,0,0,0,0,0,0,0,32421,32421,36841,35867,983,0,0,9,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32421,0,0,,36841,A65,,THIRD EYE REPERTORY,% SHAWN ROZSA,22 W 34TH ST 5TH FL,NEW YORK CITY,NY,10001-3010,0.0,3,3.0,1000.0,199507.0,1.0,,1.0,13.0,199907.0,199807,10.0,7,,995.0,88.0,0.0,B9710,,,IN,O,AR,A,PC,1.0,1.0,1.0,1.0,0,,0,,0,36061.0,5602.0,16.0,A,A65,,1998,0,0,29063,0,29687,0,0,29063,0,0,0,0,0,0,9,974,0,A65,,0,58750,0,0,0,0,0,0,0,0,0,0,0,0,0,36841,10001.0,0,0,9,1,1,1,,,,A,,1,1,1,,5600.0,A65Z,9,0.21486799999999998,10001.0,A65,A,1,AR,36061.0,,AR,1338264671998,A65,NY,10001.0,NEW YORK CITY,A65,,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,6,2000.0,AR,PC,O,AR,A,IN,,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,983.0,3a,1998.0,A65,A
22776,133826727,1998,144000,0,0,0,178,2415,0,0,203,203,144203,31762,115598,14971,0,3157,120851,0,5253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,,144203,A99,,CASA ATABEX ACHE,% HAYDEE MORALES,471 E 140TH ST BSMT,BRONX,NY,10454-2555,0.0,3,3.0,1000.0,199611.0,1.0,,1.0,13.0,199912.0,199812,10.0,12,,994.0,119.0,408.0,B9710,,,IN,O,AR,A,PC,2.0,2.0,1.0,2.0,0,,0,,0,36005.0,5602.0,15.0,A,A99,,1998,0,0,4235,0,0,0,0,4235,0,0,0,0,0,0,3157,112441,0,A99,,0,4235,0,0,1394,0,0,0,0,0,0,178,0,0,0,144203,10454.0,0,0,.,1,1,1,,,,A,,1,1,1,,5600.0,A99Z,7,0.9237059999999999,10035.0,A99,A,1,AR,36061.0,,AR,1338267271998,A99,NY,10454.0,BRONX,E03,,0.0,3a,1998.0,0.0,3a,1998.0,7306.0,3a,1998.0,2101.0,3a,1998.0,108292.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,144000.0,3a,1998.0,0.0,3a,1998.0,AR,PC,O,AR,A,IN,,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,E03,E
22782,133829236,1997,20875,0,0,0,0,0,0,0,24670,20795,45545,48731,-41483,0,0,117,7361,34540,48844,0,0,0,0,0,0,0,0,0,0,0,0,0,17865,0,0,,41670,A65,,INFINITY DANCE THEATER COMPANY LTD,% KITTY LUNN,220 W 93RD ST STE 6C,NEW YORK,NY,10025-7484,0.0,3,3.0,1000.0,199707.0,1.0,,1.0,13.0,200006.0,199806,10.0,6,,995.0,88.0,0.0,B9710,,,IN,O,AR,A,PC,1.0,1.0,1.0,1.0,0,,0,,0,36061.0,5602.0,16.0,A,A65,,1998,0,0,408,0,18205,0,0,408,0,0,0,0,0,0,-34423,-7061,0,A65,,0,18613,0,0,0,0,0,3875,6805,2930,0,0,0,0,0,41670,10025.0,0,0,9,9,9,9,,,,A,,1,1,1,,5600.0,A65Z,9,0.09097100000000001,10025.0,A65,A,1,AR,36061.0,,AR,1338292361998,A62,NY,10025.0,NEW YORK,A62,,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,AR,PC,O,AR,A,IN,,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,A62,A
22788,133831263,1998,54972,0,0,0,2038,0,0,0,27901,2673,82873,63061,9170,0,0,14586,9170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,57645,A12,,JOHN-VINCENT PETER COPANI MEMORIAL FDN FOR THE ARTS,% LEONIE MATTIUZZO,PO BOX 1116,NEW YORK,NY,10116-1116,0.0,3,3.0,1200.0,199510.0,1.0,,1.0,13.0,200003.0,199903,10.0,3,,994.0,561.0,602.0,B9710,,,IN,S,ZB,A,PC,1.0,1.0,1.0,1.0,0,,0,,0,36061.0,5602.0,15.0,A,A12,,1999,0,0,124577,0,0,0,0,125246,0,669,0,0,0,0,14586,-5416,0,A12,,0,125246,2038,0,0,0,0,25228,25863,635,0,0,0,0,0,57645,10116.0,0,0,1,1,9,1,,,,A,,1,1,1,2,5600.0,A20J,7,0.920272,10116.0,A12,A,1,AR,36061.0,,AR,1338312631999,A12,NY,10116.0,NEW YORK,A12,80,0.0,3b,2000.0,0.0,3b,2000.0,0.0,6,2003.0,0.0,6,2003.0,0.0,6,2003.0,0.0,6,2003.0,0.0,6,2003.0,0.0,3b,2000.0,0.0,3b,2000.0,0.0,6,2003.0,AR,PC,S,ZB,A,IN,,0.0,6,2003.0,0.0,6,2003.0,0.0,6,2003.0,0.0,6,2003.0,A1280,A
22803,133834305,1997,1398,0,0,0,0,0,0,0,102882,102882,104280,98647,21584,26400,0,17563,22879,1610,1295,21584,0,0,0,0,0,0,0,0,0,0,0,0,102882,0,0,,104280,A65,,GROVE STREET PLAYHOUSE INC,% MARY ELLEN MAJEWSKI,PO BOX 4595,NEW YORK,NY,10163-4595,0.0,3,3.0,1000.0,199702.0,2.0,,1.0,13.0,0.0,199803,10.0,3,,90.0,92.0,0.0,B9710,,,IN,O,AR,A,PC,1.0,2.0,1.0,2.0,0,,0,,0,36061.0,5602.0,16.0,A,A65,,1998,0,0,1195,0,185290,0,0,1195,0,0,0,0,0,0,15953,5633,0,A65,,-2,186485,0,0,2020,0,15953,0,0,0,0,0,0,0,0,104280,10163.0,0,0,9,1,1,1,,,,A,,1,1,1,,5600.0,A65Z,9,0.5623020000000001,10014.0,A65,A,1,AR,36061.0,,AR,1338343051998,A65,NY,10163.0,NEW YORK,A65,,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,1505.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,1398.0,3a,1998.0,2208.0,3a,1998.0,AR,PC,O,AR,A,IN,,0.0,3a,1998.0,3813.0,3a,1998.0,0.0,3a,1998.0,17460.0,3a,1998.0,A65,A
22809,133835811,1997,31865,0,0,0,0,0,0,0,42949,42949,74814,63598,8034,0,0,2825,12584,6007,4550,0,0,0,0,0,0,0,0,0,0,0,0,0,42949,0,0,,74814,A60,,RACING THOUGHTS INC,% JANE COMFORT,55 N MOORE ST,NEW YORK,NY,10013-2349,0.0,3,3.0,1000.0,199608.0,1.0,,1.0,13.0,199906.0,199806,10.0,6,JANE COMFORT AND COMPANY,995.0,90.0,0.0,B9710,,,IN,O,AR,A,PC,1.0,1.0,1.0,1.0,0,,0,,0,36061.0,5602.0,16.0,A,A60,,1998,0,0,56415,0,67749,0,0,57415,0,1000,0,0,0,0,-3182,11216,0,A60,,0,125164,0,0,0,0,0,0,0,0,0,0,0,0,0,74814,10013.0,0,0,1,1,1,1,,,,A,,1,1,1,,5600.0,,7,0.11703599999999999,10013.0,A60,A,1,AR,36061.0,,AR,1338358111998,A62,NY,10013.0,NEW YORK,A62,,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,AR,PC,O,AR,A,IN,,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,12584.0,3a,1998.0,A62,A
22810,133836066,1997,590158,0,0,0,270,89812,0,0,42140,42140,632298,588497,119100,63473,0,121350,170053,40893,50953,0,0,0,0,0,0,0,0,0,0,0,5158,0,28770,0,0,,627140,A99,,HIGH 5 TICKETS TO THE ARTS INC,,ONE E 53RD ST,NEW YORK,NY,10022-4200,0.0,3,3.0,1200.0,199509.0,1.0,,1.0,13.0,199906.0,199806,10.0,6,,994.0,119.0,59.0,B9710,,,IN,O,AR,A,PC,2.0,3.0,3.0,3.0,0,,0,,0,36061.0,5602.0,15.0,A,A99,,1998,0,0,614209,0,24128,0,0,614209,0,0,0,0,0,0,80457,38643,7942,A99,,0,638337,0,134048,26908,13100,0,0,0,0,0,270,0,0,0,627140,10022.0,0,0,1,1,1,1,,,,A,,1,1,1,,5600.0,A99Z,7,0.412159,10022.0,A99,A,1,AR,36061.0,,AR,1338360661998,A99,NY,10022.0,NEW YORK,A61,,17002.0,3a,1998.0,0.0,3a,1998.0,11600.0,3a,1998.0,41513.0,3a,1998.0,107500.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,573156.0,3a,1998.0,47820.0,3a,1998.0,AR,PC,O,AR,A,IN,,0.0,3a,1998.0,3501.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,A99,A
22813,133836585,1997,112471,0,0,0,0,0,0,0,17076,17076,129547,126190,3607,71688,0,250,3607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17076,0,0,,129547,A11,,BANG GROUP INC,% DAVID F PARKER,131 PERRY ST APT 1A,NEW YORK,NY,10014-6210,0.0,3,3.0,1000.0,199509.0,1.0,,1.0,13.0,199912.0,199712,10.0,12,,995.0,90.0,0.0,B9710,,,IN,S,ZA,A,PC,1.0,2.0,2.0,2.0,0,,0,,0,36061.0,5602.0,16.0,A,A11,,1997,0,0,63902,0,0,0,0,63902,0,0,0,0,0,0,250,3357,0,A11,,0,63902,0,24310,4994,0,0,0,0,0,0,0,0,0,0,129547,10014.0,0,0,9,1,1,1,,,,A,,1,1,1,6,5600.0,A60I,9,0.430687,10014.0,A11,A,1,AR,36061.0,,AR,1338365851997,A11,NY,10014.0,NEW YORK,A62,,1038.0,3b,1998.0,0.0,3b,1998.0,3607.0,3b,1998.0,3463.0,3b,1998.0,0.0,3b,1998.0,0.0,3b,1998.0,0.0,3b,1998.0,0.0,3b,1998.0,111433.0,3b,1998.0,0.0,3b,1998.0,AR,PC,S,ZA,A,IN,,0.0,3b,1998.0,0.0,3b,1998.0,0.0,3b,1998.0,144.0,3b,1998.0,A62,A
22816,133837466,1997,114953,0,11050,11248,1983,0,0,0,13033,1785,127986,9805,126152,0,0,19684,126152,465,0,126152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,116738,A51,,INTERNATIONAL PRINT CENTER NEW YORK,% ANNE COFFIN,500 FIFTH AVE STE 1234,NEW YORK,NY,10110-1299,0.0,3,3.0,1000.0,199512.0,1.0,,1.0,13.0,199912.0,199712,20.0,12,,994.0,91.0,0.0,B9710,,,IN,O,AR,A,PC,2.0,2.0,1.0,2.0,0,,0,,0,36061.0,5602.0,15.0,A,A51,,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19219,106933,0,A51,,0,0,0,0,0,0,19219,0,0,0,-198,519,1464,0,0,116738,10110.0,0,0,.,1,1,1,,,,A,,1,1,1,,5600.0,A51Z,9,0.326704,10128.0,A51,A,1,AR,36061.0,,AR,1338374661997,A40,NY,10110.0,NEW YORK,A40,,0.0,3b,1998.0,0.0,3b,1998.0,0.0,3b,1998.0,0.0,3b,1998.0,0.0,3b,1998.0,0.0,3b,1998.0,0.0,3b,1998.0,0.0,3b,1998.0,114953.0,3b,1998.0,0.0,3b,1998.0,AR,PC,O,AR,A,IN,,0.0,3b,1998.0,0.0,3b,1998.0,90404.0,3b,1998.0,7635.0,3b,1998.0,A40,A
22823,133838879,1997,23530,0,0,0,25,0,0,0,35873,35873,59403,61869,5408,0,0,11477,17215,3603,11807,0,0,0,0,0,0,0,0,0,0,0,0,0,35848,0,0,,59403,A65,,THRESHOLD DANCE PROJECTS INC,% BUGLISI FOREMAN DANCE,104 FRANKLIN ST,NEW YORK,NY,10013-2910,0.0,3,3.0,1000.0,199605.0,1.0,,1.0,13.0,199912.0,199806,20.0,6,,994.0,88.0,90.0,B9710,,,IN,O,AR,A,PC,1.0,1.0,1.0,1.0,0,,0,,0,36061.0,5602.0,15.0,A,A65,,1998,0,0,59208,0,89458,0,0,59422,0,214,0,0,0,0,7874,-2466,0,A65,,0,148880,25,0,0,0,0,0,0,0,0,0,0,0,0,59403,10013.0,0,0,1,1,9,1,,,,A,,1,1,1,,5600.0,A65Z,7,0.696914,10013.0,A65,A,1,AR,36061.0,,AR,1338388791998,A62,NY,10013.0,NEW YORK,A62,,4263.0,3b,1999.0,0.0,3b,1999.0,5408.0,3b,1999.0,0.0,3b,1999.0,0.0,3b,1999.0,0.0,3b,1999.0,0.0,3b,1999.0,0.0,3b,1999.0,19267.0,3b,1999.0,0.0,3b,1999.0,AR,PC,O,AR,A,IN,,0.0,3b,1999.0,0.0,3b,1999.0,8608.0,3b,1999.0,4017.0,3b,1999.0,A62,A
22825,133839331,1997,36600,0,0,0,0,0,0,0,14573,14573,51173,56305,16581,0,0,36286,16581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14573,0,0,0,,36600,A60,,HISTORIC LANDMARKS PRESERVATION CENTER INC,% STARR & CO,757 THIRD AVE 17TH FLR,NEW YORK,NY,10017-2013,0.0,3,3.0,1000.0,199610.0,1.0,,1.0,13.0,200006.0,199806,20.0,6,,994.0,119.0,0.0,B9710,,,IN,O,AR,A,PC,1.0,1.0,1.0,1.0,0,,0,,0,36061.0,5602.0,15.0,A,A60,,1998,0,0,32126,0,0,0,0,32126,0,0,0,0,0,0,36286,-19705,0,A60,,0,32126,0,38583,3498,0,0,0,0,0,0,0,0,14573,0,36600,10017.0,0,0,.,1,9,1,,,,A,,1,1,1,,5600.0,A60Z,7,0.325494,10017.0,A60,A,1,AR,36061.0,,AR,1338393311998,A80,NY,10017.0,NEW YORK,A82,,0.0,3b,1999.0,0.0,3b,1999.0,16581.0,3b,1999.0,1258.0,3b,1999.0,0.0,3b,1999.0,0.0,3b,1999.0,0.0,3b,1999.0,0.0,3b,1999.0,36600.0,3b,1999.0,6597.0,3b,1999.0,AR,PC,O,AR,A,IN,,0.0,3b,1999.0,0.0,3b,1999.0,0.0,3b,1999.0,9475.0,3b,1999.0,A82,A
22828,133839702,1997,4818,0,0,0,0,0,0,0,36590,36590,41408,57689,11316,0,0,27597,11316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36590,0,0,,41408,A20,,EARLY STAGES PROGRAM INC,% DEPARTMENT OF CULTURAL AFFAIRS,330 W 42ND ST 11 FLR,NEW YORK,NY,10036-6902,0.0,3,3.0,1000.0,199509.0,1.0,,1.0,13.0,199908.0,199808,10.0,8,,994.0,90.0,0.0,B9606,1996.0,,IN,O,AR,A,PC,1.0,1.0,1.0,1.0,0,,0,,0,36061.0,5602.0,15.0,A,A20,,1998,0,0,104690,0,137928,0,0,104690,0,0,0,0,0,0,27597,-16281,0,A20,,0,242618,0,0,0,0,0,0,0,0,0,0,0,0,0,41408,10036.0,0,0,1,1,9,1,,,,A,,1,1,1,,5600.0,A65Z,7,0.42761400000000005,10019.0,A20,A,1,AR,36061.0,,AR,1338397021998,A20,NY,10036.0,NEW YORK,A20,,1114.0,4,2006.0,0.0,4,2006.0,11316.0,6,2003.0,666.0,4,2006.0,0.0,6,2003.0,0.0,6,2003.0,0.0,4,2006.0,0.0,4,2006.0,3704.0,4,2006.0,1623.0,4,2006.0,AR,PC,O,AR,A,IN,,0.0,6,2003.0,0.0,6,2003.0,0.0,6,2003.0,8526.0,6,2003.0,A20,A
