,EIN,DocCD,TAXPER,CYCLE,DLN,NTEEIRS,ARC,LRC,RESERVED,EOSTATUS,STYEAR,RECCODE,ASS_CODE,INC_CODE,SUBSECCD,ACTIV,P1TCONT,P1INTREV,P1DIVID,P1NGASTS,P1GINVPF,P1OTHINC,P1OFCOMP,P1CONTPD,P1TOTREV,P1TOTEXP,P1EXCREV,P1TEXMEX,P1NETINV,P1NADINC,P2TOTAST,P2GVTINV,P2CRPSTK,P2CRPBND,P2TINVSC,P2TLIABL,P2TASFMV,P13UNDST,P10MIR,P6EXMPF,P6DOMORG,P7POLIT,P7LIQUID,P7POFCLM,P7DISSAL,P7DISBOR,P7DISSER,P7DISPAY,P7DISTRA,P7PAYGVT,P7UNDINC,P7BUSINT,P7JEOINV,P7PROPAG,P7ELECT,P7INDGRT,P7ORGGRT,P7OTHPUR,P1GRENTS,P1GOODS,P1INVRV,P1NADJRV,P1ADMEXP,P1INVEXP,P1CHAEXP,P1TINVEX,P1TADJEX,P2CASHBV,P2MORTG,P2EYOTIN,P2EYASST,P2MTGNTS,P3EYTFND,P6TEXCTX,P6TX511,P6TXSUBA,P6ESTTX,P6TXWTH,P6TXINV,P6TXWERR,P6TXPNLT,P6TXCRDT,P6TX4940,P10TASST,P11DISTR,P14NADJA,P14NADJB,P14NADJC,P14NADJD,P14TNADJ,P14QDISA,P14QDISB,P14QDISC,P14QDISD,P14TQDIS,P14ASVLA,P14ASVLB,P14ASVLC,P14ASVLD,P14TASVL,P14A4942,P14B4942,P14C4942,P14D4942,P14T4942,P14ENDWA,P14ENDWB,P14ENDWC,P14ENDWD,P14TENDW,P14TSUPA,P14TSUPB,P14TSUPC,P14TSUPD,P14TTSUP,P14PSUPA,P14PSUPB,P14PSUPC,P14PSUPD,P14TPSUP,P14GINVA,P14GINVB,P14GINVC,P14GINVD,P14TGINV,FISYR,NCCSKEY,NCCSKEY2,SOURCE,EOY,TFLD,P6TXRFD,ZIP5,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDNCD,ACTIV1,ACTIV2,ACTIV3,ORGCD,ARED,FRCD,ACCPER,SEC_NAME,NTEECC,NTEE1,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,OUTNCCS,OUTREAS,NTEESRC,ntmaj10,ntmaj12,ntmaj5,RandNum,nteeConf,NteeFinal,NteeFinal1,FIPS,MSA_NECH,PMSA,VERIFY
12519,136149781,91,201008,201132.0,29491204013201,A60Z,N,Y,0.0,1.0,2009,2.0,6.0,5.0,3,90.0,248000,39359,81730,-18314,0,2500,0,232352,378828,270732,108096,264732,143142,149142,4709595,0,3946557,24882,3971439,0,3954908,0,184935,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,25553,0,149142,149142,38380,6000,32380,6000,0,20125,0,-26826,3954908,0,4709595,1431,0,0,2882,0,0,0,0,1451,1431,3755023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,136149781201008,1361497812010,rtf10pf,10,-1451,0,10001.0,PERFORMING ARTS FOUNDATION INC,SPITZ & GREENSTEIN CPSS,494 8TH AVE STE 806,NEW YORK,NY,10001-2542,0.0,3.0,1.0,196411.0,1.0,3.0,90.0,0.0,0.0,1.0,0.0,1.0,8,,A126,A,PF,S,ZB,A,A,IN,,1,AR,AR,AR,0.19849,A,A1260,A,36061.0,5602.0,5600.0,
12522,136150414,91,201012,201125.0,29491148114001,,N,Y,0.0,1.0,2010,3.0,6.0,3.0,3,561.0,0,0,92572,0,0,0,0,189215,92572,216058,-123486,216058,65729,0,4830237,0,0,0,0,0,4830237,222454,223769,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,92572,0,26843,26843,26843,26843,0,0,0,0,4830237,0,4830237,1315,0,0,0,0,0,0,0,0,1315,4543542,222454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,136150414201012,1361504142010,rtf10pf,10,1315,0,10018.0,JAMES GORDON BENNETT MEMORIAL CORP,PAMELA GUBITOSI - NEW YORK TIMES,620 8TH AVE,NEW YORK,NY,10018-1618,0.0,3.0,1.0,194207.0,1.0,4.0,561.0,0.0,0.0,1.0,0.0,0.0,12,,A80,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.19052,C,A80,A,36061.0,5602.0,5600.0,
12686,136161674,91,201012,201134.0,93491228006021,,N,Y,0.0,1.0,2010,3.0,5.0,4.0,3,60.0,396452,2055,0,0,7078,1375,121540,0,406960,493125,-86165,477457,2055,0,964314,0,0,0,0,1509,964314,0,14833,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,17053,2055,10508,493125,0,477457,0,17467,165504,0,0,964314,0,962805,41,0,0,0,0,0,0,0,0,41,301185,0,0,0,0,0,0,477457,444740,419377,344709,1686283,964314,1050360,1044471,1053061,4112206,964314,1050360,1044471,1053061,4112206,0,0,0,0,0,367827,409162,445107,381654,1603750,7702,9162,45107,41654,103625,2052,4615,1140,1437,9244,2010,136161674201012,1361616742010,rtf10pf,10,41,0,10025.0,NICHOLAS ROERICH MUSEUM,,319 W 107TH ST,NEW YORK,NY,10025-2715,0.0,3.0,1.0,199404.0,1.0,4.0,60.0,0.0,0.0,1.0,0.0,1.0,12,,A50,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.48011000000000004,A,A50,A,36061.0,5602.0,5600.0,
12751,136164757,91,201103,201150.0,29491330262001,,N,Y,0.0,1.0,2010,3.0,6.0,6.0,3,602.0,262000,833,56160,10195,0,464871,0,200000,794060,809456,-15396,757886,36813,0,2994126,218063,1633619,0,1851682,475457,2994126,0,124473,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,0,0,67188,0,609456,30375,554886,30375,0,51234,0,374000,2994126,0,2518669,368,0,0,2583,0,5000,0,0,7215,368,2527361,124105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,136164757201103,1361647572011,rtf10pf,11,-7215,0,10005.0,SOCIETY OF THE FRIENDLY SONS OF SAINT PATRICK IN THE CITY OF NEW Y,,80 WALL ST STE 712,NEW YORK,NY,10005-3663,0.0,3.0,1.0,194506.0,1.0,4.0,602.0,0.0,0.0,1.0,0.0,1.0,3,,A80,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.28493,C,A80,A,36061.0,5602.0,5600.0,
12785,136168757,91,201012,201151.0,29491337041161,,N,Y,0.0,1.0,2010,2.0,3.0,1.0,3,161.0,1000,0,0,0,0,0,0,0,1000,610,390,0,0,0,99021,0,0,0,0,0,99021,0,59,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,610,0,0,0,0,1385,0,0,99021,0,99021,0,0,0,0,0,0,0,0,0,0,1190,0,1,0,0,0,1,0,563,757,1156,2476,1,0,0,0,1,0,0,0,0,0,39,25,23,27,114,1000,0,0,0,1000,1000,0,0,0,1000,0,0,0,0,0,2010,136168757201012,1361687572010,rtf10pf,10,0,0,10038.0,NEAR EASTERN ART RESEARCH CENTER INC,MCGRATH DOYLE & PHAIR,150 BROADWAY RM 1915,NEW YORK,NY,10038-4361,0.0,3.0,2.0,196501.0,1.0,3.0,161.0,180.0,119.0,1.0,0.0,1.0,12,,A20,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.45366000000000006,B,A20,A,36061.0,5602.0,5600.0,
12787,136168827,91,201012,201121.0,93491133003211,A20,N,Y,0.0,1.0,2010,2.0,6.0,4.0,3,602.0,128500,0,4080,0,0,6109,0,0,138689,90719,47970,46726,0,0,2248704,0,0,0,0,1,1871116,0,65488,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,10189,10189,90719,42745,46726,42745,44150,979028,0,0,1871116,0,2248704,0,0,0,92,0,0,0,0,92,0,1329702,0,1,0,0,0,1,73676,54642,50170,57684,236172,1871116,2145734,1974467,1595122,7586439,0,0,0,0,0,43659,47507,40681,33842,165689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,136168827201012,1361688272010,rtf10pf,10,-92,0,10016.0,EDWARD ALBEE FOUNDATION INC,A KOZAK CO,192 LEXINGTON AVE RM 1100,NEW YORK,NY,10016-6823,0.0,3.0,1.0,196412.0,1.0,3.0,602.0,0.0,0.0,1.0,0.0,1.0,12,,A20,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.15822999999999998,B,A20,A,36061.0,5602.0,5600.0,
13149,136625578,91,201006,201126.0,29491162013231,,N,Y,0.0,25.0,2009,3.0,4.0,3.0,3,602.0,42723,0,2662,0,0,0,0,71410,45385,73042,-27657,73042,2662,2662,155011,0,0,0,0,0,155011,0,7634,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,2662,2662,1632,0,1632,0,7,52605,0,102406,155011,0,155011,27,0,0,27,0,0,0,0,0,27,155011,7607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,136625578201006,1366255782010,rtf10pf,10,0,0,10036.0,AMERICAN SOCIETY OF JOURNALISTS AND AUTHORS CHARITABLE TRUST,,1501 BROADWAY STE 403,NEW YORK,NY,10036-5507,0.0,3.0,1.0,198810.0,1.0,4.0,602.0,0.0,0.0,1.0,201612.0,1.0,6,,A70,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.7551,A,A70,A,36061.0,5602.0,5600.0,
13196,136814491,91,201107,201152.0,29491344055201,,N,Y,0.0,1.0,2010,3.0,8.0,8.0,3,602.0,0,0,870320,2591254,0,0,148986,1510000,3461574,2033789,1427785,1851928,3357200,0,26369637,590962,20466774,4752653,25810389,0,33122362,0,1627103,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,0,0,3465061,0,523789,107861,341928,107861,0,7831,0,0,33122362,0,26369637,33572,0,0,45355,0,0,0,0,11783,33572,33037618,1593531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,136814491201107,1368144912011,rtf10pf,11,-11783,0,10017.0,FRANCES & EDWIN CUMMINGS MEMORIAL 578956,THE BANK OF NEW YORK TAX DEPT,501 5TH AVE RM 708,NEW YORK,NY,10017-7843,0.0,3.0,1.0,198403.0,1.0,4.0,602.0,0.0,0.0,6.0,0.0,1.0,7,,A80,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.28574,C,A80,A,36061.0,5602.0,5600.0,
13286,136919198,91,201012,201121.0,93491132016001,,N,Y,0.0,1.0,2010,3.0,7.0,5.0,3,602.0,0,0,136289,99659,0,0,54902,319493,235948,375585,-139637,347319,207682,0,5762548,0,3633997,1444753,5078750,1,6266568,0,288788,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,0,0,235948,0,56092,28266,27826,28266,0,0,0,479718,6266568,0,5762548,4154,0,0,1582,0,0,0,0,0,4154,5863711,284634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,136919198201012,1369191982010,rtf10pf,10,2572,0,10008.0,D B MELVILLE TRUST FOR MUSUEMS STONYBROOK 2,DEUTSCHE BANK TRUST CO NY 235927,PO BOX 1297,NEW YORK,NY,10008-1297,0.0,3.0,1.0,198912.0,1.0,4.0,602.0,0.0,0.0,2.0,0.0,1.0,12,FBO MUSEUMS STONY BROOK 2,A115,A,PF,S,ZA,A,A,IN,,1,AR,AR,AR,0.64799,B,A1154,A,36061.0,5602.0,5600.0,
13436,137045257,91,201012,201126.0,93491167006011,,N,Y,0.0,1.0,2010,3.0,6.0,6.0,3,602.0,582892,0,68531,-37568,0,0,0,1855179,613855,1861280,-1247425,1860780,68531,0,1476454,0,1409164,0,1409164,1,1476454,0,90761,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,68531,0,6101,0,5601,0,0,337,0,0,1476454,0,1476454,1371,0,0,200,0,200,0,0,0,1371,1842872,89390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,137045257201012,1370452572010,rtf10pf,10,971,0,10169.0,MOSAIC FUND,SATTERLEE STEPHENS BURKE & BURKE,230 PARK AVE RM 1130,NEW YORK,NY,10169-0079,0.0,3.0,1.0,199502.0,1.0,4.0,602.0,0.0,0.0,2.0,0.0,1.0,12,SEITZ HOWARD G TTEE,A40,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.19119,A,A40,A,36061.0,5602.0,5600.0,
13475,137061011,91,201006,201126.0,29491148243001,A50I,N,Y,0.0,1.0,2009,2.0,5.0,1.0,3,60.0,2600,0,0,0,0,0,0,0,2600,4621,-2021,2672,0,0,591094,0,0,0,0,0,605158,0,29805,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,4621,247,2672,247,4621,158,0,0,605158,0,591094,0,0,0,0,0,0,0,0,0,0,605193,0,1,0,0,0,1,2672,17598,3434,4545,28249,605158,438882,393025,372464,1809529,605000,438882,393025,373464,1810371,19871,14425,18763,11950,65009,2600,98525,8200,4300,113625,2600,98525,8200,4300,113625,0,0,0,0,0,2010,137061011201006,1370610112010,rtf10pf,10,0,0,10018.0,WEISS MEMORIAL FOUNDATION TR,JOSEPH MICHAELS IV,1359 BROADWAY RM 600,NEW YORK,NY,10018-7160,0.0,3.0,1.0,199701.0,1.0,3.0,60.0,0.0,0.0,2.0,0.0,1.0,6,WEISS HERBERT TTEE,A50,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.40874,B,A50,A,36061.0,5602.0,5600.0,
13510,137082559,91,201012,201120.0,93491130004241,T30J,N,Y,0.0,1.0,2010,3.0,2.0,1.0,3,602.0,0,0,9,0,0,0,228,0,9,353,-344,307,0,0,17806,0,0,0,0,1,17806,0,888,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,9,0,353,46,307,46,0,17806,0,0,17806,0,17806,0,0,0,0,0,0,0,0,0,0,18024,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,137082559201012,1370825592010,rtf10pf,10,0,0,10020.0,NEW YORK FINE ARTS SUPPORT TR,ROCKEFELLER TRUST COMPANY NA,10 ROCKEFELLER PLZ FL 3,NEW YORK,NY,10020-1903,0.0,3.0,1.0,199603.0,1.0,4.0,602.0,0.0,0.0,2.0,0.0,1.0,12,,A194,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.13746,A,A1940,A,36061.0,5602.0,5600.0,
13558,137101223,91,201012,201121.0,93491136007401,A45Z,N,Y,0.0,1.0,2010,2.0,7.0,4.0,3,91.0,199546,0,0,0,0,0,0,0,199546,193318,6228,191510,0,0,6493866,0,0,0,0,19861,12784921,0,1643,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,193318,0,191510,0,1808,48299,0,0,12784921,0,6474005,0,0,0,20,0,0,0,0,20,0,33364,0,1,1847,0,2880,4727,191510,193249,88394,84518,557671,1,6490821,6532380,6499684,19522885,0,6490821,6532380,6499684,19522885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,137101223201012,1371012232010,rtf10pf,10,-20,0,10012.0,KIKI KOGELNIK FOUNDATION,STEPHEN KILDUNNE,330 LAFAYETTE STREET NO 7,NEW YORK,NY,10012-2703,0.0,3.0,2.0,199705.0,1.0,3.0,91.0,0.0,0.0,2.0,0.0,1.0,12,,A40,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.9637100000000001,B,A40,A,36061.0,5602.0,5600.0,
13699,137147740,91,201012,201124.0,93491153006021,A51Z,N,Y,0.0,1.0,2010,2.0,7.0,2.0,3,91.0,0,4383,0,0,0,10686,10000,0,15069,109144,-94075,109144,0,15069,8452384,0,0,200000,200000,3164,8452384,0,32704,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,15069,109144,0,109144,0,0,0,0,0,8452384,0,8449220,0,0,0,0,0,0,0,0,0,0,664033,0,15069,9386,12196,17031,53682,109144,109700,106834,87963,413641,8452384,8539629,8579378,8473072,34044463,0,0,0,0,0,21803,21058,18991,16715,78567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,137147740201012,1371477402010,rtf10pf,10,0,0,10016.0,LEON POLK SMITH FOUNDATION TR,ROBERT MEAD JAMIESON,C/O DAVIS GRUTMAN LLP,NEW YORK,NY,10016-0000,0.0,3.0,1.0,199807.0,1.0,3.0,91.0,0.0,0.0,2.0,0.0,1.0,12,MARSH GORDON ET AL TTEE,A51,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.14263,B,A51,A,36061.0,5602.0,5600.0,
13943,137325028,91,201012,201149.0,29491323037241,A51,N,Y,0.0,1.0,2010,2.0,8.0,5.0,3,0.0,550000,295,0,0,0,4982,0,0,555277,575087,-19810,465684,267,0,11968935,0,0,0,0,1764,11968935,0,1906,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,295,0,575087,28,465684,28,0,0,0,0,11968935,0,11967171,5,0,0,1260,0,0,0,0,1255,5,38693,0,1,0,0,0,1,465684,530785,593590,726058,2316117,12637313,11453627,9793994,10005175,43890109,12607776,11344849,9743665,9059088,42755378,1271,2492,13453,49157,66373,554982,956125,538273,14909,2064289,4982,6125,1955,1080,14142,267,6762,11467,78214,96710,2010,137325028201012,1373250282010,rtf10pf,10,-1255,0,10171.0,FISHER LANDAU CENTER FOR ART,FISHER BROTHERS,299 PARK AVE FL 42,NEW YORK,NY,10171-4299,0.0,3.0,2.0,200210.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,12,LANDAU EMILY FISHER TTEE,A51,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.7650899999999999,B,A51,A,36061.0,5602.0,5600.0,
15017,161632202,91,201012,201151.0,29491337025031,A12,N,Y,0.0,1.0,2010,3.0,7.0,3.0,3,0.0,42350,37,51619,17941,0,0,18333,89475,111947,238121,-126174,207160,38911,0,5212329,0,2336694,1950797,4287491,0,5673241,0,274642,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,69597,0,148646,30686,117685,30686,0,24564,0,262989,5673241,0,5212329,778,0,0,0,0,0,0,22,0,778,5576490,273864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,161632202201012,1616322022010,rtf10pf,10,800,0,10022.0,THE LAURA PELS INTERNATIONAL FOUNDATION FOR THEATER,JACK BRISTER,429 E 52ND ST APT 5F,NEW YORK,NY,10022-6431,0.0,3.0,1.0,200401.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,12,,A126,A,PF,S,ZB,A,A,IN,,1,AR,AR,AR,0.8987700000000001,B,A1265,A,36061.0,5602.0,5600.0,M
15692,200072806,91,201012,201125.0,29491148232121,A20,N,Y,0.0,1.0,2010,3.0,1.0,3.0,3,0.0,87000,0,0,0,0,0,0,0,87000,87000,0,0,0,0,1,0,0,0,0,0,1,0,0,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,0,0,0,0,87000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,200072806201012,2000728062010,rtf10pf,10,0,0,10014.0,SUNDIAL FORUM FOR CONTEMPORARY INDIGENOUS ART,DEAN WILSON,302A W 12TH ST STE 243,NEW YORK,NY,10014-1947,0.0,3.0,1.0,200406.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,12,,A20,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.17876,B,A20,A,36061.0,5602.0,5600.0,
15741,200124950,91,201012,201133.0,29491204022171,A33,N,Y,0.0,1.0,2010,3.0,4.0,3.0,3,0.0,50000,179,0,0,0,0,0,9000,50179,38927,11252,9000,179,179,197761,0,0,0,0,0,197761,4941,8483,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,179,179,29927,0,0,0,0,197761,0,0,197761,0,197761,4,0,0,0,0,0,0,0,0,4,172252,8479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,200124950201012,2001249502010,rtf10pf,10,4,0,10001.0,32BNY INC,HU LI,450 W 31ST ST FL 11,NEW YORK,NY,10001-4608,0.0,3.0,1.0,200702.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,12,,A33,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.75059,B,A33,A,36061.0,5602.0,5600.0,
16267,200487898,91,201012,201120.0,29491113035031,A51,N,Y,0.0,1.0,2010,3.0,4.0,2.0,3,0.0,14500,0,0,0,0,0,0,1063,14500,14294,206,1063,0,0,168418,0,0,0,0,0,168418,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,13231,0,0,0,0,1103,0,0,168418,0,168418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,200487898201012,2004878982010,rtf10pf,10,0,0,10013.0,MALLOY FAM FOUNDATION INC,DAN MALLOY,421 BROOME ST FL 2,NEW YORK,NY,10013-3288,0.0,3.0,1.0,200409.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,12,,A51,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.0431,B,A51,A,36061.0,5602.0,5600.0,
16664,200815992,91,201012,201128.0,93491187004001,A03,N,Y,0.0,1.0,2010,3.0,5.0,4.0,3,0.0,246016,20,0,0,0,120,0,0,246156,211450,34706,138474,0,0,740839,0,0,0,0,8500,740839,0,2228,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,140,211450,0,138474,0,22200,53123,0,0,740839,0,732339,0,0,0,0,0,0,0,0,0,0,45245,2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,200815992201012,2008159922010,rtf10pf,10,0,0,10028.0,PHILOCTETES CENTER INC,SCHULTE ROTH & ZABEL LLP,247 E 82ND ST,NEW YORK,NY,10028-2701,0.0,3.0,1.0,200411.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,12,,A03,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.31669,B,A03,A,36061.0,5602.0,5600.0,
17188,201389368,91,201012,201147.0,93491319013691,A50,N,Y,0.0,1.0,2010,2.0,3.0,4.0,3,0.0,145000,11,0,0,0,0,8000,0,145011,150940,-5929,0,0,0,45155,0,0,0,0,7148,49177,0,7436,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,150940,0,0,0,0,42523,0,0,49177,0,38007,0,0,0,0,0,0,0,0,0,0,150989,0,1,0,0,0,1,0,126188,0,0,126188,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,201389368201012,2013893682010,rtf10pf,10,0,0,10022.0,LINK OF TIMES FOUNDATION USA INC,VLADIMIR VORONTCHENKO,900 3RD AVE FL 19,NEW YORK,NY,10022-5729,0.0,3.0,1.0,200702.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,12,,A50,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.33852,B,A50,A,36061.0,5602.0,5600.0,
17528,201766629,91,201012,201125.0,29491148173041,A12,N,Y,0.0,1.0,2010,3.0,6.0,5.0,3,0.0,0,53887,0,35009,0,0,0,30000,88896,51618,37278,34638,71916,0,1405124,412422,0,487641,900063,0,1455191,0,71148,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,0,0,88896,0,21618,16980,4638,16980,0,5593,0,403681,1455191,0,1405124,1438,0,0,660,0,0,0,2,0,1438,1444630,69710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,201766629201012,2017666292010,rtf10pf,10,780,0,10021.0,THE MARIO MODESTINI FOUNDATION,CHERYL ROSSUM,310 E 75TH ST APT 4L,NEW YORK,NY,10021-0210,0.0,3.0,1.0,200507.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,12,,A12,A,PF,S,ZB,A,A,IN,,1,AR,AR,AR,0.01499,B,A12,A,36061.0,5602.0,5600.0,
17633,201835607,91,201012,201147.0,29491302030031,A12,N,Y,0.0,1.0,2010,3.0,2.0,3.0,3,0.0,35197,1,0,0,0,0,0,3325,35198,18790,16408,18790,1,0,20478,0,0,0,0,0,20478,0,682,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,1,0,15465,0,15465,0,0,20478,0,0,20478,0,20478,0,0,0,0,0,0,0,0,0,0,13855,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,201835607201012,2018356072010,rtf10pf,10,0,0,10003.0,RUBEN STUDDARD FOUNDATION FOR ADVANCEMENT OF CHILDREN IN MUSIC,BG & CO,215 PARK AVE S STE 14,NEW YORK,NY,10003-1603,0.0,3.0,1.0,200512.0,1.0,4.0,0.0,0.0,0.0,2.0,200812.0,1.0,12,,A016,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.69458,A,A0168,A,36061.0,5602.0,5600.0,
17998,202011199,91,201012,201151.0,29491330134051,F12,N,Y,0.0,1.0,2010,3.0,4.0,1.0,3,0.0,0,5053,0,0,0,0,0,23500,5053,27208,-22155,23500,5053,3302,402597,0,0,0,0,0,402119,0,20819,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,5053,5053,3708,0,0,0,1751,24586,0,0,402119,0,402597,101,0,0,0,0,0,0,0,0,101,422720,20718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,202011199201012,2020111992010,rtf10pf,10,101,0,10276.0,FLORENCE TYSON FUND FOR THE CREATIVE ARTS THERAPIES INC,CHRISTOPHER BANDINI,PO BOX 1531,NEW YORK,NY,10276-1531,0.0,3.0,1.0,200601.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,12,,A12,A,PF,S,ZB,A,A,IN,,1,AR,AR,AR,0.30732,B,A12,A,36061.0,5602.0,5600.0,
