,EIN,STYEAR,CONT,DUES,SECUR,SALESEXP,INVINC,SOLICIT,GOODS,GRPROF,SALES,GRINC,GRREC,EXPS,FUNDBAL,COMPENS,FUNDFEES,ASS_BOY,ASS_EOY,LIAB_BOY,LIAB_EOY,RETEARN,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,POLPURP,LEGEXP,GRROOT,INFLEXP,EXGRROOT,EXLOBEXP,RENTEXP,DIREXP,PROGREV,FUNDINC,OTHINC,VERIFY,TOTREV,NTEE,NTEE2,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,SUBSECCD,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDCD,ORGCD,DISTRICT,ARED,FRCD,ACCPER,SEC_NAME,ACTIV1,ACTIV2,ACTIV3,SOURCE,ENDDATE,OUTREAS,OUTNCCS,LEVEL2,LEVEL3,LEVEL4,LEVEL1,RASCD,RINCCD,REXPCD,RREVCD,VBS,VFB,VINCEXP,VINCTYPE,VOK,FIPS,MSA_NECH,FNDNCD,CATEGORY,SUBCATEGORY,FY_97,NTEE1,NTEE4,nteecc,RandNum,zipnew,ZIP5,PMSA,fipsold,v_errorCd,NTmaj12,FisYr,NteeDraft,taxper,stateOld1,zip5Old1,cityOld1,Ntee2007a,Ntee42007a,BOND_EOY,MRTG_EOY,MAJGRPB,ntmaj10,ntmaj5,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,nteeFinal,nteeFinal1
67205,133377138,1995,5916,0,0,0,0,0,0,0,60789,60789,66705,32563,-2150,0,0,-6887,1900,3050,4050,0,0,0,0,0,0,0,0,0,0,0,0,26355,1220,33214,0,,40350,A6AJ,A6CJ,AMERICAN BERLIN OPERA FOUNDATION INC,% MRS ELIZABETH WALBRUEL EXEC DIR,31 W 52ND ST,NEW YORK,NY,10019-6118,0.0,3,3.0,1000.0,198612.0,1.0,,1.0,13.0,198806.0,10.0,6,DEUTSCHE BANK KAPITAL,119.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,1,1,1,1,1,0,1,6,1,36061,5602.0,15.0,A,A6A,1996,A,A6AJ,A6A,0.30906500000000003,10019.0,10019.0,5600.0,36061.0,,AR,1996,A6A,199606,NY,10019.0,NEW YORK,A12,,,,A,AR,AR,PC,S,ZB,,IN,,A12,A
67210,133378456,1995,482810,0,0,0,12802,31234,0,0,170882,170882,653692,532034,512850,73650,0,333149,552136,48712,39286,0,0,0,0,0,0,0,0,0,0,0,0,0,158080,0,0,,653692,A31Z,,EDUCATIONAL VIDEO CENTER INC,,55 E 25TH ST,NEW YORK,NY,10010-2903,0.0,3,3.0,2000.0,198612.0,1.0,,1.0,13.0,198808.0,10.0,8,,122.0,995.0,0.0,B9710,,,IN,O,AR,A,PC,3,3,3,3,1,1,0,1,0,36061,5602.0,16.0,A,A31,1996,A,A31Z,A31,0.434221,10010.0,10010.0,5600.0,36061.0,,AR,1996,A31,199608,NY,10010.0,NEW YORK,A31,,,,A,AR,AR,PC,O,AR,A,IN,,A31,A
67211,133376271,1996,230363,0,0,0,0,48042,0,0,761184,761184,991547,961665,67329,150937,0,86036,76982,22040,9653,0,0,0,0,0,0,0,0,0,0,0,0,26549,647328,73777,13530,,964998,A62Z,,PARSONS DANCE FOUNDATION INC,,130 W 56TH ST 5TH FL,NEW YORK,NY,10019-3818,0.0,3,3.0,2000.0,199010.0,1.0,,1.0,13.0,0.0,10.0,6,,90.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,1,3,3,3,1,1,1,6,1,36061,5602.0,16.0,A,A62,1997,A,A62Z,A62,0.276594,10019.0,10019.0,5600.0,36061.0,,AR,1997,A62,199706,NY,10019.0,NEW YORK,A62,,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
67212,133376265,1996,5392450,0,0,0,243005,0,0,0,243005,243005,5635450,1436020,11716300,142458,0,7516890,11716300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5635450,A82Z,,A LIVING MEMORIAL TO THE HOLOCAUST MUSEUM OF JEWISH HERITAGE,,1 BATTERY PARK PLAZA,NEW YORK,NY,10004-1405,0.0,3,3.0,1000.0,198612.0,1.0,,1.0,13.0,198812.0,10.0,12,,60.0,994.0,0.0,B9710,,,IN,O,AR,A,PC,6,5,4,5,1,1,1,6,1,36061,5602.0,15.0,A,A82,1996,A,A82Z,A82,0.080305,10004.0,10004.0,5600.0,36061.0,,AR,1996,A54,199612,NY,10004.0,NEW YORK,A54,,,,A,AR,AR,PC,O,AR,A,IN,,A54,A
67213,133379555,1996,547871,0,0,0,3630,242269,0,0,3630,3630,551501,1023540,84707,52000,0,1009260,528334,452519,443627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,551501,A82Z,X30Z,ELDRIDGE STREET PROJECT INC,,12 ELDRIDGE ST,NEW YORK,NY,10002-6204,0.0,3,3.0,1000.0,198704.0,1.0,,1.0,13.0,199012.0,10.0,12,,379.0,995.0,0.0,B9710,,,IN,O,AR,A,PC,3,3,4,3,1,1,1,6,1,36061,5602.0,15.0,A,A82,1996,A,A82Z,A82,0.571743,10002.0,10002.0,5600.0,36061.0,,AR,1996,A82,199612,NY,10002.0,NEW YORK,A82,,,,A,AR,AR,PC,O,AR,A,IN,,A82,A
67217,133282274,1995,49890,0,0,0,0,0,0,0,75,75,49965,56039,-8441,0,0,339,-3370,4426,5071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,,49965,A6AZ,,AMERICAN CHAMBER OPERA COMPANY INC,,PO BOX 909 ANSONIA STA,NEW YORK,NY,10023-0909,0.0,3,3.0,1000.0,198510.0,1.0,,1.0,13.0,0.0,10.0,6,,561.0,90.0,0.0,B9710,,,IN,O,AR,A,PC,0,1,1,1,0,0,0,1,0,36061,5602.0,16.0,A,A6A,1996,A,A6AZ,A6A,0.95616,10023.0,10023.0,5600.0,36061.0,,AR,1996,A6A,199606,NY,10023.0,NEW YORK,A6A,,,,A,AR,AR,PC,O,AR,A,IN,,A6A,A
67224,133280750,1996,5636,1100,0,0,0,0,0,0,69401,69401,76137,13665,18771,0,0,37933,24568,11083,5797,0,0,0,0,0,0,0,0,0,0,0,0,70551,0,-1150,0,,5586,A60J,B22J,BOTTLE & CORK CLUB OF NEW YORK INC,,PO BOX 52 COLONIAL PARK S,NEW YORK,NY,10039-0052,0.0,3,3.0,1000.0,199011.0,1.0,,1.0,13.0,0.0,10.0,12,,600.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,1,1,1,1,1,1,1,6,1,36061,5602.0,16.0,A,A60,1996,A,A60J,A60,0.317353,10039.0,10039.0,5600.0,36061.0,,AR,1996,A60,199612,NY,10039.0,NEW YORK,A12,,,,A,AR,AR,PC,S,ZB,,IN,,A12,A
67228,133054277,1995,14780,22109,0,0,0,0,0,0,27903,27903,64792,45473,24371,0,0,7939,26857,2887,2486,0,0,0,0,0,0,0,0,0,0,0,0,0,27903,0,0,,64792,A51Z,,SOHOPHOTO FOUNDATION INC,,13 19 WHITE ST,NEW YORK,NY,10013-5700,0.0,3,3.0,1000.0,198811.0,1.0,,1.0,13.0,0.0,10.0,6,,91.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,1,1,1,1,1,1,1,6,1,36061,5602.0,15.0,A,A51,1996,A,A51Z,A51,0.0667193,10013.0,10013.0,5600.0,36061.0,,AR,1996,A40,199606,NY,10013.0,NEW YORK,A40,,,,A,AR,AR,PC,O,AR,A,IN,,A40,A
67229,133054412,1995,0,0,80342200,79206496,16371800,0,0,0,96714000,17507400,96714000,20971500,441523008,0,0,442776000,441524992,1940,1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,17507400,A51I,,LILA ACHESON WALLACE FUND FOR THE METROPOLITAN MUSEUM OF ART,% TREASURER,2 PARK AVE 23RD FLR,NEW YORK,NY,10016-5603,0.0,3,3.0,1000.0,198101.0,1.0,,1.0,13.0,0.0,10.0,6,,602.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,6,6,6,6,1,1,1,3,1,36061,5602.0,17.0,A,A51,1996,A,A51I,A51,0.9640270000000001,10016.0,10016.0,5600.0,36061.0,,AR,1996,A11,199606,NY,10016.0,NEW YORK,A11,51,,,A,AR,AR,PC,S,ZA,,IN,,A1151,A
67231,133054382,1995,4541,0,0,0,0,0,0,0,41366,41366,45907,44452,1166,0,0,6174,1493,6463,327,0,0,0,0,0,0,0,0,0,0,0,0,0,41366,0,0,,45907,A65Z,,PRACTICAL CATS INC,% ALICE COHEN,104 FRANKLIN ST,NEW YORK,NY,10013-2910,0.0,3,3.0,1000.0,198305.0,1.0,,1.0,13.0,0.0,10.0,8,,88.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,1,1,1,1,1,1,1,6,1,36061,5602.0,16.0,A,A65,1996,A,A65Z,A65,0.20781,10013.0,10013.0,5600.0,36061.0,,AR,1996,A62,199608,NY,10013.0,NEW YORK,A62,,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
67233,133051447,1996,15746,40815,0,0,1587,0,70044,46633,220432,150388,276993,192871,100920,0,0,127788,145521,40946,44601,0,0,0,0,0,0,0,0,0,0,0,0,0,101468,0,700,,206949,A23Z,,ORIGAMI USA INC,,15 W 77TH ST,NEW YORK,NY,10024-5153,0.0,3,3.0,1000.0,198101.0,1.0,,1.0,13.0,0.0,10.0,12,,91.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,2,2,2,2,1,1,1,6,1,36061,5602.0,16.0,A,A23,1996,A,A23Z,A23,0.27213699999999996,10024.0,10024.0,5600.0,36061.0,,AR,1996,A24,199612,NY,10024.0,NEW YORK,A24,,,,A,AR,AR,PC,O,AR,A,IN,,A24,A
67234,133054001,1995,607570,5412,0,0,1569,0,0,0,566696,566696,1179680,979891,155543,61911,0,681947,458267,726191,302724,0,0,0,0,0,0,0,0,0,0,0,0,0,558563,0,6564,,1179680,A23Z,A30Z,VISUAL ARTS RESEARCH AND RESOURCE CENTER RELATING TO THE CARRIBEAN I,% PHELPS-STOKES FUND,408 W 58TH ST,NEW YORK,NY,10019-1113,0.0,3,3.0,1000.0,198209.0,1.0,,1.0,13.0,0.0,10.0,6,,123.0,119.0,0.0,B9710,,,IN,O,AR,A,PC,2,4,3,4,1,1,1,6,1,36061,5602.0,15.0,A,A23,1996,A,A23Z,A23,0.8233450000000001,10019.0,10019.0,5600.0,36061.0,,AR,1996,A23,199606,NY,10019.0,NEW YORK,A23,,,,A,AR,AR,PC,O,AR,A,IN,,A23,A
67243,133180016,1995,100,0,0,0,763,0,0,0,415194,415194,415294,400860,-138321,19715,0,117211,154730,269966,293051,0,0,0,0,0,0,0,0,0,0,0,0,0,414431,0,0,,415294,B99Z,,NATIONAL SHAKESPEARE COMPANY CONSERVATORY INC,% ALBERT SCHOEMA,PO BOX 2007,NEW YORK,NY,10013-0874,0.0,3,3.0,1000.0,198404.0,1.0,,1.0,13.0,0.0,10.0,5,,46.0,40.0,41.0,B9710,,,IN,O,ED,B,PC,2,2,2,2,1,0,1,6,1,36061,5602.0,11.0,B,B99,1996,B,B99Z,B99,0.8474719999999999,10013.0,10013.0,5600.0,36061.0,,ED,1996,A6E,199605,NY,10013.0,NEW YORK,A6E,,,,B,ED,ED,PC,O,ED,B,IN,,A6E,A
67256,133240366,1995,473100,0,0,0,17868,133989,5247,2514,774445,769198,1247550,1201720,268018,82277,0,302776,269379,11269,1298,0,0,0,0,0,0,0,0,0,0,0,0,62751,658831,27234,0,,1179550,A69Z,,NEW YORK POPS INC,% NORMAN SIGALOW PC,881 7TH AVE,NEW YORK,NY,10019-3210,0.0,3,3.0,2000.0,198404.0,1.0,,1.0,13.0,198509.0,10.0,9,,90.0,994.0,0.0,B9710,,,IN,O,AR,A,PC,2,4,4,4,1,1,1,6,1,36061,5602.0,15.0,A,A69,1996,A,A69Z,A69,0.47340299999999996,10019.0,10019.0,5600.0,36061.0,,AR,1996,A69,199609,NY,10019.0,NEW YORK,A69,,,,A,AR,AR,PC,O,AR,A,IN,,A69,A
67263,133237110,1996,160800,0,0,0,548,2198,0,0,2925,2925,163725,172622,87018,26500,0,151470,137740,55555,50722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2377,,163725,A34Z,,CORPORATION FOR EDUCATIONAL RADIO AND TELEVISION,,211 W 56TH ST 32H AND J,NEW YORK,NY,10019-4325,0.0,3,3.0,1000.0,198411.0,1.0,,1.0,13.0,198812.0,10.0,12,,121.0,994.0,122.0,B9710,,,IN,O,AR,A,PC,2,2,2,2,1,1,1,6,1,36061,5602.0,15.0,A,A34,1996,A,A34Z,A34,0.585054,10019.0,10019.0,5600.0,36061.0,,AR,1996,A34,199612,NY,10019.0,NEW YORK,A34,,,,A,AR,AR,PC,O,AR,A,IN,,A34,A
67264,132799828,1995,157389,0,0,0,0,20416,0,0,54200,54200,211589,191376,-80770,0,3512,15295,20324,120213,101094,0,0,0,0,0,0,0,0,0,0,0,0,0,44083,10117,0,,211589,A60Z,,MULLER WORKS FOUNDATION,% JENNIFER MULLER,150 E 58TH ST STE 22FL,NEW YORK,NY,10155-0002,0.0,3,3.0,2000.0,197501.0,1.0,,1.0,13.0,0.0,10.0,6,,90.0,149.0,0.0,B9710,,,IN,O,AR,A,PC,1,2,2,2,1,0,1,6,1,36061,5602.0,15.0,A,A60,1996,A,A60Z,A60,0.541349,10155.0,10155.0,5600.0,36061.0,,AR,1996,A62,199606,NY,10155.0,NEW YORK,A62,,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
67268,132800646,1996,104586,0,372882,305204,46704,14187,0,0,445031,139827,549617,156102,903286,35000,0,762345,912341,108002,9055,0,0,0,0,0,0,0,0,0,0,0,0,6720,12011,0,6714,,237693,A82Z,,MORRIS JUMEL MANSION INC,,65 JUMEL TER,NEW YORK,NY,10032-5360,0.0,3,3.0,2000.0,197309.0,1.0,,1.0,13.0,0.0,10.0,5,NEW YORK FOUNDED BY DAUGHTERS,64.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,3,3,2,2,1,1,0,1,0,36061,5602.0,16.0,A,A82,1997,A,A82Z,A82,0.671538,10032.0,10032.0,5600.0,36061.0,,AR,1997,A82,199705,NY,10032.0,NEW YORK,A54,,,,A,AR,AR,PC,O,AR,A,IN,,A54,A
67269,132805582,1996,8988060,388677,26765,23054,499448,937101,189525,99146,3336380,3123810,12713100,16800500,88526496,897148,60661,109445000,115547000,21725300,27020500,0,0,0,0,0,0,0,0,0,0,0,0,676005,380093,1333610,131797,,11824500,A59Z,,MUSEUM OF TELEVISION AND RADIO,,25 W 52ND ST,NEW YORK,NY,10019-6101,0.0,3,3.0,2000.0,197506.0,1.0,,1.0,13.0,0.0,10.0,12,,60.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,6,6,6,6,1,1,0,1,0,36061,5602.0,15.0,A,A59,1996,A,A59Z,A59,0.9137870000000001,10019.0,10019.0,5600.0,36061.0,,AR,1996,A50,199612,NY,10019.0,NEW YORK,A50,,,,A,AR,AR,PC,O,AR,A,IN,,A50,A
67271,132805131,1995,1980460,0,0,0,22403,195879,0,0,1720160,1720160,3700620,3854530,3013700,156000,0,4226490,3844900,1660640,831191,0,0,0,0,0,0,0,0,0,0,0,0,40034,1638130,0,2043,,3660590,A60Z,,PLAYWRIGHTS HORIZONS INC,,416 W 42ND ST,NEW YORK,NY,10036-6809,0.0,3,3.0,2000.0,198903.0,1.0,,1.0,13.0,0.0,10.0,8,,90.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,4,4,4,4,1,1,0,0,0,36061,5602.0,16.0,A,A60,1996,A,A60Z,A60,0.030240899999999998,10036.0,10036.0,5600.0,36061.0,,AR,1996,A65,199608,NY,10036.0,NEW YORK,A65,,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
67272,132805575,1996,1047680,0,0,0,5246,66134,0,0,5246,5246,1052920,1056020,275358,57497,0,285064,407639,6613,132281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1052920,A68Z,,WORLD HUNGER YEAR INC,,505 EIGHTH AVE,NEW YORK,NY,10018-6505,0.0,3,3.0,1200.0,197506.0,1.0,,1.0,13.0,0.0,10.0,12,,350.0,379.0,0.0,B9710,,,IN,O,AR,A,PC,2,4,4,4,1,1,1,6,1,36061,5602.0,15.0,A,A68,1996,A,A68Z,A68,0.48824399999999996,10018.0,10018.0,5600.0,36061.0,,AR,1996,Z98,199612,NY,10018.0,NEW YORK,A68,,,,A,AR,AR,PC,O,AR,A,IN,,A68,A
67276,132810013,1994,45000,0,0,0,173,0,0,0,673,673,45673,41796,-36142,0,0,15717,18996,55736,55138,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,,45673,A65Z,,ACTING BY CHILDREN PRODUCTION INC,% NATHANIEL BUCKNELL,140 E 28TH ST 5E,NEW YORK,NY,10016-8147,0.0,3,3.0,1200.0,197605.0,1.0,,1.0,13.0,0.0,10.0,5,,602.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,1,1,1,1,1,0,1,6,1,36061,5602.0,16.0,A,A65,1995,A,A65Z,A65,0.073076,10016.0,10016.0,5600.0,36061.0,,AR,1995,A65,199505,NY,10016.0,NEW YORK,A65,,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
67278,132813806,1995,320,0,0,0,0,53,0,0,878653,878653,878973,896941,-9751,52800,0,52588,67544,44371,77295,0,0,0,0,0,0,0,0,0,0,0,0,0,878653,0,0,,878973,A63Z,,LES BALLETS TROCKADERO DE MONTE CARLO INC,% MR EUGENE MCDOUGLE,PO BOX 46,NEW YORK,NY,10025-0046,0.0,3,3.0,2000.0,197606.0,1.0,,1.0,13.0,0.0,10.0,6,,90.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,1,3,3,3,0,0,1,6,0,36061,5602.0,16.0,A,A63,1996,A,A63Z,A63,0.7986850000000001,10025.0,10025.0,5600.0,36061.0,,AR,1996,A63,199606,NY,10025.0,NEW YORK,A63,,,,A,AR,AR,PC,O,AR,A,IN,,A63,A
67283,132665475,1995,2767670,0,0,0,74023,182298,0,0,1781460,1781460,4549120,3455320,3086440,183000,0,2161750,3245100,406717,158653,0,0,0,0,0,0,0,0,0,0,0,0,35664,1658760,0,8042,,4513460,A62Z,,PAUL TAYLOR DANCE FOUNDATION INC,,552 BROADWAY 2ND FLR,NEW YORK,NY,10012-3947,0.0,3,3.0,1000.0,198309.0,1.0,,1.0,13.0,0.0,10.0,6,,119.0,59.0,0.0,B9710,,,IN,O,AR,A,PC,4,4,4,4,1,1,0,0,0,36061,5602.0,16.0,A,A62,1996,A,A62Z,A62,0.889626,10012.0,10012.0,5600.0,36061.0,,AR,1996,A62,199606,NY,10012.0,NEW YORK,A62,,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
67284,132668458,1994,17000,0,0,0,472,501,0,0,439233,439233,456233,413921,1148,72923,0,24192,16299,65356,15151,0,0,0,0,0,0,0,0,0,0,0,0,0,438740,0,21,,456233,A43Z,,SCULPTURE IN THE ENVIRONMENT INC,,632 BROADWAY 7TH FL,NEW YORK,NY,10012-2614,0.0,3,3.0,1200.0,197105.0,1.0,,1.0,13.0,0.0,10.0,6,,119.0,59.0,0.0,B9710,,,IN,O,AR,A,PC,1,2,2,2,1,1,1,6,1,36061,5602.0,15.0,A,A43,1995,A,A43Z,A43,0.5248430000000001,10012.0,10012.0,5600.0,36061.0,,AR,1995,A43,199506,NY,10012.0,NEW YORK,A40,,,,A,AR,AR,PC,O,AR,A,IN,,A40,A
67290,132667790,1995,38000,0,0,0,60,0,0,0,60,60,38060,3154,87175,0,0,62269,87175,10000,0,378074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,38060,A62Z,,TWYLA THARP DANCE FOUNDATION,% STARR & COMPANY,350 PARK AVE,NEW YORK,NY,10022-6022,0.0,3,3.0,2000.0,197102.0,1.0,,1.0,13.0,0.0,10.0,6,,59.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,1,1,1,1,1,1,1,6,1,36061,5602.0,16.0,A,A62,1996,A,A62Z,A62,0.412199,10022.0,10022.0,5600.0,36061.0,,AR,1996,A62,199606,NY,10022.0,NEW YORK,A62,,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
67293,132666489,1995,58950,0,0,0,0,0,0,0,20629,20629,79579,81287,3468,0,0,15785,17188,19749,13720,0,0,0,0,0,0,0,0,0,0,0,0,0,20629,0,0,,79579,A99Z,,CINQUE GALLERY INC,,560 BROADWAY 5TH FL,NEW YORK,NY,10012-3938,0.0,3,3.0,3000.0,197103.0,1.0,,1.0,13.0,0.0,10.0,9,,119.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,1,1,1,1,1,1,0,1,0,36061,5602.0,15.0,A,A99,1996,A,A99Z,A99,0.06668099999999999,10012.0,10012.0,5600.0,36061.0,,AR,1996,A40,199609,NY,10012.0,NEW YORK,A40,,,,A,AR,AR,PC,O,AR,A,IN,,A40,A
67295,133082072,1995,80905,22849,0,0,2273,3227,3084,151,306894,303810,410648,358455,17109,0,0,49096,54679,47035,37570,36607,0,0,0,0,0,0,0,0,0,0,0,34061,269582,-3317,1060,,373503,A6BZ,,BIG APPLE PERFORMING ARTS INC,,55 CHRISTOPHER ST 2ND FL,NEW YORK,NY,10014-3508,0.0,3,3.0,1000.0,198311.0,1.0,,1.0,13.0,0.0,10.0,8,,89.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,1,2,2,2,1,1,1,6,1,36061,5602.0,16.0,A,A6B,1996,A,A6BZ,A6B,0.846621,10014.0,10014.0,5600.0,36061.0,,AR,1996,A6B,199608,NY,10014.0,NEW YORK,A6B,,,,A,AR,AR,PC,O,AR,A,IN,,A6B,A
67306,133082845,1995,136404,0,0,0,228,0,0,0,149557,149557,285961,313028,41581,0,0,87876,79753,19228,38172,0,0,0,0,0,0,0,0,0,0,0,0,0,149329,0,0,,285961,A91Z,A62Z,FOUNDATION FOR INDEPENDENT ARTISTS INC,,104 FRANKLIN ST,NEW YORK,NY,10013-2910,0.0,3,3.0,1000.0,198111.0,1.0,,1.0,13.0,0.0,10.0,6,,90.0,119.0,149.0,B9710,,,IN,O,AR,A,PC,1,2,2,2,1,1,1,6,1,36061,5602.0,15.0,A,A91,1996,A,A91Z,A91,0.859864,10013.0,10013.0,5600.0,36061.0,,AR,1996,A91,199606,NY,10013.0,NEW YORK,A90,,,,A,AR,AR,PC,O,AR,A,IN,,A90,A
67308,133085180,1995,23617000,0,15855,0,544260,1278500,0,0,25607400,25607400,49224400,49271500,12907900,0,0,24057900,22452100,11827800,9544300,407948,0,0,0,0,0,0,0,0,0,0,0,0,24942200,0,105044,S,49224400,A65Z,,ROYAL SHAKESPEARE,% LUTZ & CARR,300 E 42ND ST,NEW YORK,NY,10017-5947,0.0,3,3.0,1200.0,198110.0,1.0,,1.0,13.0,0.0,10.0,3,,123.0,90.0,94.0,B9710,,,IN,O,AR,A,PC,6,6,6,6,1,1,1,6,1,36061,5602.0,15.0,A,A65,1996,A,A65Z,A65,0.27858,10017.0,10017.0,5600.0,36061.0,,AR,1996,A65,199603,NY,10017.0,NEW YORK,A65,,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
67310,133085289,1994,26044,0,0,0,0,0,0,0,28702,28702,54746,58948,-852,0,0,11116,1370,7766,2222,0,0,0,0,0,0,0,0,0,0,0,0,0,28702,0,0,,54746,A6FZ,,UNIQUE PROJECT INC,,104 FRANKLIN STREET,NEW YORK,NY,10013-2910,0.0,3,3.0,2000.0,198206.0,1.0,,1.0,13.0,0.0,10.0,6,,91.0,119.0,0.0,B9710,,,IN,O,AR,A,PC,1,1,1,1,0,0,1,6,0,36061,5602.0,16.0,A,A6F,1995,A,A6FZ,A6F,0.554246,10013.0,10013.0,5600.0,36061.0,,AR,1995,A60,199506,NY,10013.0,NEW YORK,A60,,,,A,AR,AR,PC,O,AR,A,IN,,A60,A
67318,132725953,1995,111561,700,0,0,128,0,0,0,14171,14171,126432,126432,-50658,0,0,133577,183231,184235,233889,0,0,0,0,0,0,0,0,0,0,0,0,0,14043,0,0,,126432,P83Z,,WOMENS INTERART CENTER INC,KRESCH & GERBASI LLP,549 W 52ND ST,NY,NY,10019-5012,0.0,3,3.0,2000.0,197305.0,1.0,,1.0,13.0,0.0,10.0,6,,119.0,0.0,0.0,B9710,,,IN,O,HS,P,PC,2,2,2,2,1,0,1,6,1,36061,5602.0,15.0,P,P83,1996,P,P83Z,P83,0.0324952,10019.0,10019.0,5600.0,36061.0,,HU,1996,A90,199606,NY,10019.0,NY,A90,,,,P,HU,HU,PC,O,HS,P,IN,,A90,A
67319,132725580,1995,94668,0,0,0,334,0,2851,2468,160975,158124,255643,251714,68038,0,0,88695,106536,27330,38498,0,0,0,0,0,0,0,0,0,0,0,0,0,155244,0,78,,252792,A65Z,,SHADOW BOX THEATRE INC,,325 W END AVE,NEW YORK,NY,10023-8135,0.0,3,3.0,2300.0,197309.0,1.0,,1.0,13.0,0.0,10.0,6,,119.0,59.0,0.0,B9710,,,IN,O,AR,A,PC,2,2,2,2,1,1,1,6,1,36061,5602.0,16.0,A,A65,1996,A,A65Z,A65,0.876128,10023.0,10023.0,5600.0,36061.0,,AR,1996,A65,199606,NY,10023.0,NEW YORK,A65,,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
67322,132904738,1995,35184,0,0,0,1723,0,0,0,334043,334043,369227,367115,78570,0,0,161824,143331,85366,64761,78570,0,0,0,0,0,0,0,0,0,0,0,0,332320,0,0,,369227,A65Z,,WESTBETH THEATRE CENTER INC,,151 BANK ST,NEW YORK,NY,10014-2049,0.0,3,3.0,2000.0,197709.0,1.0,,1.0,13.0,0.0,10.0,5,,90.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,2,2,2,2,1,1,1,6,1,36061,5602.0,16.0,A,A65,1996,A,A65Z,A65,0.08744160000000001,10014.0,10014.0,5600.0,36061.0,,AR,1996,A65,199605,NY,10014.0,NEW YORK,A65,,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
67328,132906649,1995,207463,0,0,0,30463,0,0,0,203459,203459,410922,223059,579211,0,0,586309,580268,21965,1057,0,0,0,0,0,0,0,0,0,0,0,0,172996,0,0,0,,237926,A60J,,FRIARS NATIONAL ASSOCIATION FOUNDATION INC,,57 E 55TH ST,NEW YORK,NY,10022-3205,0.0,3,3.0,1000.0,197803.0,1.0,,1.0,13.0,0.0,10.0,7,,602.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,3,2,2,2,1,1,1,6,1,36061,5602.0,15.0,A,A60,1996,A,A60J,A60,0.829644,10022.0,10022.0,5600.0,36061.0,,AR,1996,A60,199607,NY,10022.0,NEW YORK,A12,,,,A,AR,AR,PC,S,ZB,,IN,,A12,A
67329,132905420,1995,192500,0,0,0,4067,0,0,0,354757,354757,547257,545435,-45601,44275,0,141835,222406,189258,268007,-48101,0,0,0,0,0,0,0,0,0,0,0,0,350690,0,0,,547257,A65Z,,AMERICAN JEWISH THEATRE INC,,307 W 26TH ST,NEW YORK,NY,10001-5812,0.0,3,3.0,2000.0,198704.0,1.0,,1.0,13.0,0.0,10.0,6,,88.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,2,3,3,3,1,0,1,6,1,36061,5602.0,16.0,A,A65,1996,A,A65Z,A65,0.8017890000000001,10001.0,10001.0,5600.0,36061.0,,AR,1996,A65,199606,NY,10001.0,NEW YORK,A65,,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
