,EIN,NAME,SEC_NAME,ADDRESS,CITY,STATE,ZIP,ZIP5,CONTACT,NTEEIRS,SUBSECCD,FNDNCD,RULEDATE,ORGCD,ACCPER,ACTIV1,ACTIV2,ACTIV3,AFCD,CLASSCD,DEDUCTCD,EOSTATUS,FRCD,GEN,TAXPER,FISYR,SOIYR,STYEAR,subcd,CONT,PROGREV,INVINC,txexmptbndsproceeds,royaltsinc,grsrntsreal,grsrntsprsnl,RENTINC,rntlexpnsreal,rntlexpnsprsnl,RENTEXP,rntlincreal,rntlincprsnl,NETRENT,SECUR,SALEOTHG,SALESEXP,SALEOTHE,SALESECN,SALEOTHN,netgnls,grsincfndrsng,lessdirfndrsng,netincfndrsng,grsincgaming,lessdirgaming,netincgaming,SPEVTG,DIREXP,FUNDINC,INVENTG,GOODS,GRPROF,OTHINC,TOTREV2,TOTREV,GRREC,COMPENS,OTHSAL,PAYTAX,FUNDFEES,EXPS,NETINC,OTHCHGS,ASS_BOY,ASS_EOY,BOND_BOY,BOND_EOY,MRTG_BOY,MRTG_EOY,unsecurednotesend,LIAB_BOY,LIAB_EOY,RETE_BOY,RETEARN,NETA_BOY,FUNDBAL,Q78A,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,REASON,gftgrntsrcvd170,txrevnuelevied170,srvcsval170,grsinc170,grsrcptsrelated170,totgftgrntrcvd509,grsrcptsadmissn509,txrevnuelevied509,srvcsval509,subtotsuppinc509,totsupp509,inPrior,inPriorSrc,taxperP,fisyrP,doccdP,contP,progrevP,duesP,invincP,netrentP,salesecnP,saleothnP,fundincP,grprofP,othincP,totrevP,expsP,netincP,compensP,othsalP,paytaxP,fundfeesP,DocCD,FileName,OUTNCCS,OUTREAS,NCCSKEY,NCCSKEY2,nteeFinal,nteeFinal1,FIPS,MSA_NECH,PMSA,NTEECC,NTEE1,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,NTEESRC,ntmaj10,ntmaj12,ntmaj5,RandNum,nteeConf,NAICS,LONGITUDE,LATITUDE,epostcard,SOURCE,KeyID,VERIFY,GovGtEstimate,GovGtCode,GovGtYr,DirSupEstimate,DirSupCode,DirSupYr,IndSupEstimate,IndSupCode,IndSupYr,EmployEstimate,EmployCode,EmployYr
267475,133349320,GREENWICH VILLAGE ORCHESTRA LTD,,PO BOX 573,NEW YORK,NY,10014-0573,10014.0,RON LAPINSKI,,3,15.0,198609.0,1.0,6.0,90.0,0.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201306,2013,2012,2012,3.0,28537,7915,0,,,,,,,,,,,,,0.0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,74,36546,36546,36546.0,,,,,28278,8248,0.0,65782.0,74030,,,,,,0.0,0,,,65782.0,74030,N,0,0,,,9,0.0,0.0,0.0,0.0,0.0,163663.0,59759.0,0.0,0.0,555.0,223977.0,1,core2011pc,201206.0,2012.0,92.0,39554.0,14790.0,0.0,0.0,,,0.0,0.0,40.0,1111.0,55496.0,44211.0,11284.0,,,,,92,133349320_201306_990EZ,IN,,133349320201306,1333493202013,A69,A,36061.0,5602.0,5600.0,A69,A,PC,O,AR,A,A,1,AR,AR,AR,0.9487,A,711130.0,-74.01030315,40.73355036,0,rtf2013_990EZ_VER,125109,,0,ez,2013,28537,ez,2013,0,ez,2013,0,ez,2013
267579,134131920,ONE RACE FOUNDATION INC,,750 LEXINGTON AVE FL 9,NEW YORK,NY,10022-0000,10022.0,EDWARDS ANGELL PALMER & DODGE LLP,A31,3,15.0,200105.0,1.0,12.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201212,2012,2012,2012,3.0,144818,0,0,,,,,,,,,,,,,0.0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,144818,144818,144818.0,,,,,108791,36027,0.0,2506.0,38533,,,,,,0.0,0,,,2506.0,38533,N,0,0,,,7,555937.0,0.0,0.0,555937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011pc,201112.0,2011.0,92.0,94624.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,94624.0,92802.0,1823.0,,,,,92,134131920_201212_990EZ,IN,,134131920201212,1341319202012,A31,A,36061.0,5602.0,5600.0,A31,A,PC,O,AR,A,A,1,AR,AR,AR,0.8870399999999999,B,512110.0,-71.0825,42.3482,0,rtf2013_990EZ_VER,125220,,0,ez,2012,144818,ez,2012,0,ez,2012,0,ez,2012
267716,208410886,APPLE ARTS FOR THE CHILDREN OF NYCSHELTERS INC,,505 GREENWICH ST APT 6A,NEW YORK,NY,10013-1379,10013.0,THE O GROUP,A25,3,15.0,200804.0,1.0,6.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201306,2013,2012,2012,3.0,12897,0,17,,,,,,,,,,,,,0.0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,12884,12884,12884.0,,,,,57764,-44880,0.0,185625.0,130662,,,,,,10083.0,0,,,175542.0,130662,N,0,0,,,9,0.0,0.0,0.0,0.0,0.0,414922.0,16954.0,0.0,0.0,156.0,432032.0,2,rtf12pc_excl,201212.0,2012.0,92.0,143907.0,0.0,0.0,35.0,,,0.0,-542.0,0.0,0.0,143400.0,138919.0,4481.0,,,,,92,208410886_201306_990EZ,IN,,208410886201306,2084108862013,A25,A,36061.0,5602.0,5600.0,A25,A,PC,O,AR,A,A,1,AR,AR,AR,0.8789100000000001,B,611610.0,-74.00944709999999,40.7316717,0,rtf2013_990EZ_VER,125389,,0,ez,2013,12897,ez,2013,0,ez,2013,0,ez,2013
267852,371510154,NEW WORLDS THEATRE PROJECT INC,,670 W END AVE APT 16A,NEW YORK,NY,10025-7329,10025.0,ELLEN PERECMAN,A65,3,15.0,200604.0,1.0,12.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,20.0,0.0,201306,2013,2012,2012,3.0,8332,0,0,,,,,,,,,,,,,0.0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,7,8339,8339,8339.0,,,,,4378,3961,0.0,14733.0,17337,,,,,,1876.0,938,,,12857.0,16399,N,0,0,,,7,150098.0,0.0,0.0,0.0,23256.0,0.0,0.0,0.0,0.0,0.0,0.0,2,rtf12pc_excl,201212.0,2012.0,92.0,25770.0,2867.0,0.0,0.0,,,0.0,0.0,0.0,26.0,28663.0,19824.0,8839.0,,,,,92,371510154_201306_990EZ,IN,,371510154201306,3715101542013,A65,A,36061.0,5602.0,5600.0,A65,A,PC,O,AR,A,A,1,AR,AR,AR,0.18512,B,711110.0,-73.97501626,40.79282952,0,rtf2013_990EZ_VER,125622,,0,ez,2013,8332,ez,2013,0,ez,2013,0,ez,2013
267956,200711183,US INDIA FRIENDSHIP ALLIANCE INC,,303 5TH AVE RM 1007,NEW YORK,NY,10016-6601,10016.0,RAJEEV KAUL,A01,3,15.0,200503.0,1.0,12.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,20.0,0.0,201212,2012,2012,2012,3.0,0,0,0,,,,,,,,,,,,,0.0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,0,0,0.0,,,,,1471,-1471,0.0,6313.0,4842,,,,,,0.0,0,,,6313.0,4842,N,0,0,,,7,1300.0,0.0,0.0,1056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011pc,201112.0,2011.0,92.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2947.0,-2947.0,,,,,92,200711183_201212_990EZ,IN,,200711183201212,2007111832012,A23,A,36061.0,5602.0,5600.0,A23,A,PC,O,AR,A,A,1,AR,AR,AR,0.41457,A,710000.0,-73.985456,40.746509,0,rtf2013_990EZ_VER,125728,,0,a,2012,0,a,2012,0,a,2012,0,ez,2012
267963,133237110,CORPORATION FOR EDUCATIONAL RADIO AND TELEVISION,,1520 YORK AVE APT 7A,NEW YORK,NY,10028-7015,10028.0,,,3,15.0,198411.0,1.0,12.0,121.0,994.0,122.0,3.0,1.0,1.0,1.0,10.0,0.0,201212,2012,2012,2012,3.0,57075,674,2,,,,,,,,,,,,,0.0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,1690,59441,59441,59441.0,,,,,55096,4345,0.0,17065.0,19834,,,,,,4082.0,2506,,,12983.0,17328,N,0,0,,,7,338296.0,0.0,0.0,4624.0,6494.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011pc,201112.0,2011.0,92.0,73696.0,699.0,0.0,0.0,,,0.0,0.0,0.0,191.0,74586.0,63421.0,11165.0,,,,,92,133237110_201212_990EZ,IN,,133237110201212,1332371102012,A34,A,36061.0,5602.0,5600.0,A34,A,PC,O,AR,A,A,1,AR,AR,AR,0.17984,B,513110.0,-73.949996111,40.772537922,0,rtf2013_990EZ_VER,125735,,0,c4,2005,57075,c4,2005,0,c4,2005,0,ez,2012
268019,208576378,DANCE PARADE INC,,61 W 104TH ST APT 3B,NEW YORK,NY,10025-4238,10025.0,GREG MILLER,A23,3,15.0,200805.0,1.0,6.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,10.0,0.0,201306,2013,2012,2012,3.0,44434,18469,0,,,,,,,,,,,,,0.0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,62903,62903,62903.0,,,,,62229,674,0.0,46797.0,42650,,,,,,6854.0,2033,,,39943.0,40617,N,0,0,,,9,0.0,0.0,0.0,0.0,0.0,225295.0,106079.0,1137.0,0.0,0.0,332511.0,1,core2011pc,201206.0,2012.0,92.0,60388.0,27564.0,0.0,0.0,,,0.0,0.0,0.0,0.0,87952.0,82465.0,5487.0,,,,,92,208576378_201306_990EZ,IN,,208576378201306,2085763782013,A62,A,36061.0,5602.0,5600.0,A62,A,PC,O,AR,A,A,1,AR,AR,AR,0.41434,A,711120.0,-73.962748425,40.797484208,0,rtf2013_990EZ_VER,125796,,0,ez,2013,44434,ez,2013,0,ez,2013,0,ez,2013
268102,204911675,TEMPORARY DISTORTION THEATER CORP,,3011 43RD ST STE3,ASTORIA,NY,11103-2638,11103.0,KENNETH COLLINS,A65,3,15.0,200609.0,1.0,6.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,10.0,0.0,201306,2013,2012,2012,3.0,34751,4288,0,,,,,,,,,,,,,0.0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,39039,39039,39039.0,,,,,47127,-8088,0.0,52849.0,44760,,,,,,0.0,0,,,52849.0,44761,N,0,0,,,7,159435.0,0.0,1252.0,0.0,290144.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011pc,201206.0,2012.0,92.0,45060.0,51233.0,0.0,0.0,,,0.0,0.0,0.0,0.0,96293.0,91884.0,4409.0,,,,,92,204911675_201306_990EZ,IN,,204911675201306,2049116752013,A65,A,36081.0,5602.0,5600.0,A65,A,PC,O,AR,A,A,1,AR,AR,AR,0.8649899999999999,B,711110.0,-73.91217702,40.762094257,0,rtf2013_990EZ_VER,125881,,0,ez,2013,34751,ez,2013,0,ez,2013,0,ez,2013
268185,112644226,CYPRECO OF AMERICA INC,,2350 27TH ST,ASTORIA,NY,11105-3110,11105.0,,A650,3,15.0,198502.0,1.0,8.0,90.0,0.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201308,2013,2012,2012,3.0,34835,2440,0,,,,,,,,,,,,,0.0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,37275,37275,37275.0,,,,,37275,0,0.0,1.0,0,,,,,,0.0,0,,,0.0,0,N,0,0,,,7,268646.0,0.0,0.0,0.0,27675.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011pc,201208.0,2012.0,92.0,51636.0,4450.0,0.0,0.0,,,0.0,0.0,0.0,0.0,56086.0,56086.0,0.0,,,,,92,112644226_201308_990EZ,IN,,112644226201308,1126442262013,A65,A,36081.0,5602.0,5600.0,A65,A,PC,O,AR,A,A,1,AR,AR,AR,0.87659,B,711110.0,-73.914702,40.775576,0,rtf2013_990EZ_VER,125970,,0,ez,2013,34835,ez,2013,0,ez,2013,0,ez,2013
268683,133687018,AFRICAN VOICES COMMUNICATIONS INC,,270 W 96TH ST,NEW YORK,NY,10025-6205,10025.0,,B99Z,3,15.0,199804.0,1.0,12.0,92.0,0.0,0.0,3.0,2.0,1.0,1.0,20.0,0.0,201212,2012,2012,2012,3.0,26204,14524,0,,,,,,,,,,,,,0.0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,17891,58620,58620,58620.0,,,,,60204,-1583,0.0,6175.0,4591,,,,,,0.0,0,,,6175.0,4591,N,0,0,,,7,181297.0,0.0,0.0,40.0,49677.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011pc,201112.0,2011.0,93.0,19025.0,12918.0,0.0,0.0,,,0.0,0.0,0.0,0.0,31944.0,44856.0,-12912.0,,,,,93,No Exact Image Match (JAN14),IN,,133687018201212,1336870182012,A30,A,36061.0,5602.0,5600.0,A30,A,PC,O,AR,A,A,1,AR,AR,AR,0.47544,A,510000.0,-73.97239480399999,40.794915941,0,rtf2013_990EZ_VER,126721,,2872,ag,0,23077,ag,0,255,ag,0,0,aa,2012
268821,204018630,NOT AN ALTERNATIVE INC,,143 NEWELL ST,BROOKLYN,NY,11222-3009,11222.0,WINNIE FUNG,A20,3,15.0,200804.0,1.0,12.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,10.0,0.0,201212,2012,2012,2012,3.0,88241,22004,0,,,,,,,,,,,,,0.0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,783,211,572,0,110817,110817,111028.0,,,,,94978,15839,0.0,47656.0,63257,,,,,,13086.0,12848,,,34570.0,50409,N,0,0,,,7,221412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf12pc_excl,201112.0,2011.0,92.0,52762.0,29061.0,0.0,0.0,,,0.0,0.0,0.0,0.0,81823.0,70305.0,11518.0,,,,,92,204018630_201212_990EZ,IN,,204018630201212,2040186302012,A20,A,36047.0,5602.0,5600.0,A20,A,PC,O,AR,A,A,1,AR,AR,AR,0.62532,B,710000.0,-73.955675571,40.713779093,0,rtf2013_990EZ_VER,126867,,0,ez,2012,88241,ez,2012,0,ez,2012,0,ez,2012
268892,510659576,ART OF INSPIRATION INC,,2996 AVENUE T,BROOKLYN,NY,11229-4006,11229.0,,A40,3,15.0,201003.0,1.0,8.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,20.0,0.0,201308,2013,2012,2012,3.0,0,0,0,,,,,,,,,,,,,0.0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,0,0,0.0,,,,,0,0,0.0,,441,,,,,,,441,,,,0,N,0,0,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,93,No Exact Image Match (JAN14),IN,,510659576201308,5106595762013,A40,A,36047.0,5602.0,5600.0,A40,A,PC,O,AR,A,A,1,AR,AR,AR,0.15928,B,710000.0,-73.9396589,40.60284971,0,rtf2013_990EZ_VER,126956,,0,a,2013,0,a,2013,0,a,2013,0,aa,2013
268995,363801523,AMERICAN CENTER FOR CHILDRENS TELEVISION INC,,50 BROADWAY FL 28,NEW YORK,NY,10004-0000,10004.0,,X99Z,3,15.0,199207.0,1.0,6.0,149.0,0.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201306,2013,2012,2012,3.0,51300,0,0,,,,,,,,,,,,,0.0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,6104,57404,57404,57404.0,,,,,89509,-32105,0.0,37924.0,5819,,,,,,0.0,0,,,37924.0,5819,N,0,0,,,9,0.0,0.0,0.0,0.0,0.0,427700.0,8807.0,0.0,0.0,0.0,478191.0,1,rtf12pc_excl,201206.0,2012.0,92.0,109500.0,0.0,0.0,0.0,,,0.0,0.0,0.0,12116.0,121616.0,106070.0,15546.0,,,,,92,363801523_201306_990EZ,IN,,363801523201306,3638015232013,A32,A,36061.0,5602.0,5600.0,A32,A,PC,O,AR,A,A,1,AR,AR,AR,0.94473,A,513120.0,-87.716066,41.979484,0,rtf2013_990EZ_VER,127419,,0,ez,2013,51300,ez,2013,0,ez,2013,0,ez,2013
269077,133803693,LOCO-MOTION DANCE THEATRE FOR CHILDREN INC,,112 ST MARK PL 2,BROOKLYN,NY,11217-2015,11217.0,SUSANNAH PAGE 3,A62,3,15.0,199504.0,1.0,7.0,994.0,119.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201307,2013,2012,2012,3.0,43120,34764,0,,,,,,,,,,,,,0.0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,77884,77884,77884.0,,,,,78169,-285,0.0,1586.0,1301,,,,,,0.0,0,,,1586.0,1301,N,0,0,,,7,176444.0,0.0,0.0,0.0,191967.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011pc,201207.0,2012.0,92.0,43070.0,39995.0,0.0,0.0,,,0.0,0.0,0.0,0.0,83065.0,81796.0,1269.0,,,,,92,133803693_201307_990EZ,IN,,133803693201307,1338036932013,A62,A,36047.0,5602.0,5600.0,A62,A,PC,O,AR,A,A,1,AR,AR,AR,0.20618000000000003,A,711120.0,-73.97820300000001,40.681090000000005,0,rtf2013_990EZ_VER,127505,,0,ez,2013,43120,ez,2013,0,ez,2013,0,ez,2013
269251,133874207,WAINTROB PROJECT FOR THE VISUAL ARTS INC,,70 ST MARKS PLACE,NEW YORK,NY,10003-8150,10003.0,DAVID STEKERT EXECUTIVE DIRECTOR,A20,3,15.0,199608.0,1.0,12.0,994.0,119.0,0.0,3.0,1.0,1.0,1.0,20.0,0.0,201212,2012,2012,2012,3.0,29997,0,2,,,,,,,,,,,,,0.0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,29999,29999,29999.0,,,,,66942,-36943,0.0,27671.0,10874,,,,,,7812.0,27958,,,19859.0,-17084,N,0,0,,,7,128609.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011pc,201112.0,2011.0,92.0,43392.0,0.0,0.0,18.0,,,0.0,0.0,0.0,0.0,43410.0,70944.0,-27534.0,,,,,92,133874207_201212_990EZ,IN,,133874207201212,1338742072012,A40,A,36061.0,5602.0,5600.0,A40,A,PC,O,AR,A,A,1,AR,AR,AR,0.6017399999999999,A,710000.0,-73.986187,40.727717,0,rtf2013_990EZ_VER,127692,,0,ez,2012,29997,ez,2012,0,ez,2012,0,ez,2012
269336,201327526,ART OF CANTONESE OPERA ASSOCIATION INC,,185 CANAL ST,NEW YORK,NY,10013-4537,10013.0,JAMES TSANG,A6A,3,16.0,200412.0,1.0,6.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,20.0,0.0,201306,2013,2012,2012,3.0,0,0,21,,,,,,,,,,,,,0.0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,21,21,21.0,,,,,0,21,0.0,12447.0,12468,,,,,,45.0,45,,,12402.0,12423,N,0,0,,,9,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,0.0,0.0,10.0,3510.0,1,rtf12pc_excl,201206.0,2012.0,92.0,0.0,0.0,0.0,24.0,,,0.0,0.0,0.0,0.0,24.0,1085.0,-1061.0,,,,,92,201327526_201306_990EZ,IN,,201327526201306,2013275262013,A0360,A,36061.0,5602.0,5600.0,A036,A,PC,O,AR,A,A,1,AR,AR,AR,0.37492,A,813920.0,-73.997794,40.71730747,0,rtf2013_990EZ_VER,127846,,0,a,2013,0,a,2013,0,a,2013,0,ez,2013
269449,562468453,BARENBOIM-SAID FOUNDATION USA,,435 RIVERSIDE DR APT 122,NEW YORK,NY,10025-7764,10025.0,MARIAM C SAID,A69,3,15.0,200502.0,1.0,12.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,10.0,0.0,201212,2012,2012,2012,3.0,109458,0,887,,,,,,,,,,,,,0.0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,110345,110345,110345.0,,,,,56733,53612,0.0,383284.0,440264,,,,,,0.0,3368,,,383284.0,436896,N,0,0,,,7,447919.0,0.0,0.0,15027.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf12pc_excl,201112.0,2011.0,92.0,87111.0,0.0,0.0,1102.0,,,0.0,0.0,0.0,0.0,88213.0,154236.0,-66023.0,,,,,92,562468453_201212_990EZ,IN,,562468453201212,5624684532012,A69,A,36061.0,5602.0,5600.0,A69,A,PC,O,AR,A,A,1,AR,AR,AR,0.35764,B,711130.0,-73.96613165,40.8087016,0,rtf2013_990EZ_VER,127962,,0,c4,2005,109458,c4,2005,0,c4,2005,0,ez,2012
269552,50616054,CITYWIDE YOUTH OPERA INC,,PO BOX 3647,NEW YORK,NY,10163-0347,10163.0,ANDREW ANDRADE,A6A,3,15.0,200507.0,1.0,6.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,20.0,0.0,201306,2013,2012,2012,3.0,13424,18000,0,,,,,,,,,,,,,3740.0,,0.0,,3740,3740.0,0.0,,,0.0,,,0,0,0,0,0,0,0,35164,35164,38904.0,,,,,21912,13252,0.0,4185.0,-9400,,,,,,-11147.0,19338,,,15332.0,-28738,N,0,0,,,9,0.0,0.0,0.0,0.0,0.0,84291.0,84026.0,0.0,0.0,0.0,168317.0,1,rtf11pc_excl,201206.0,2012.0,93.0,14163.0,5000.0,0.0,0.0,,,2996.0,850.0,0.0,0.0,23009.0,18824.0,4185.0,,,,,92,050616054_201306_990EZ,IN,,50616054201306,506160542013,A6A,A,36061.0,5602.0,5600.0,A6A,A,PC,O,AR,A,A,1,AR,AR,AR,0.10459,A,711130.0,-73.9706,40.7536,0,rtf2013_990EZ_VER,128067,,0,ez,2013,13424,ez,2013,0,ez,2013,0,ez,2013
269894,133819493,OPERA USA,,244 FIFTH AVENUE STE 2016,NEW YORK,NY,10001-7604,10001.0,WINSTON DAN VOGEL,A6A,3,15.0,199606.0,1.0,4.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,20.0,0.0,201104,2011,2010,2010,3.0,0,0,0,,,,,,,,,,,,,0.0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,0,0,0.0,,,,,80,-80,0.0,,4000,,,,,,,0,,,,4000,N,0,0,,,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,92,133819493_201104_990EZ,IN,,133819493201104,1338194932011,A6A,A,36061.0,5602.0,5600.0,A6A,A,PC,O,AR,A,A,1,AR,AR,AR,0.33192,A,711130.0,-73.987507,40.744852,0,rtf2013_990EZ_VER,128435,,0,a,2011,0,a,2011,0,a,2011,0,ez,2011
270139,133102950,FIRST STREET GALLERY INC,,526 W 26TH ST RM 209,NEW YORK,NY,10001-5518,10001.0,SUZI EVALENKO,A51,3,16.0,200611.0,1.0,6.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201306,2013,2012,2012,3.0,1515,72305,0,,,,,,,,,,,,,0.0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,135,73955,73955,73955.0,,,,,71630,2325,-3533.0,36623.0,40424,,,,,,9.0,5000,,,36632.0,35424,N,0,0,,,9,0.0,0.0,0.0,0.0,0.0,32746.0,289166.0,0.0,0.0,0.0,322047.0,1,core2011pc,201206.0,2012.0,92.0,8035.0,72839.0,0.0,0.0,,,0.0,0.0,0.0,0.0,80874.0,72061.0,8813.0,,,,,92,133102950_201306_990EZ,IN,,133102950201306,1331029502013,A50,A,36061.0,5602.0,5600.0,A50,A,PC,O,AR,A,A,1,AR,AR,AR,0.95447,B,712110.0,-74.003613,40.750094,0,rtf2013_990EZ_VER,128953,,0,ez,2013,1515,ez,2013,0,ez,2013,0,ez,2013
270187,133672168,MAN CHEE DRAMATIC & BENEVOLENT ASSOCIATION INC,,167-169 CANAL ST STE 5 FL,NEW YORK,NY,10013-0000,10013.0,,A99Z,3,15.0,199303.0,1.0,6.0,88.0,0.0,0.0,3.0,1.0,1.0,1.0,20.0,0.0,201306,2013,2012,2012,3.0,36563,3004,52,,,,,,,,,,,,,0.0,,0.0,,0,0.0,11385.0,,,0.0,,,11385,8591,2794,0,0,0,0,42413,42413,51004.0,,,,,37839,4574,0.0,46993.0,51567,,,,,,0.0,0,,,46993.0,51567,Y,0,0,,,9,0.0,0.0,0.0,0.0,0.0,151190.0,80090.0,0.0,0.0,276.0,231556.0,1,rtf12pc_excl,201206.0,2012.0,92.0,22160.0,3708.0,0.0,53.0,,,0.0,2908.0,0.0,0.0,28829.0,39182.0,-10353.0,,,,,92,133672168_201306_990EZ,IN,,133672168201306,1336721682013,A99,A,36061.0,5602.0,5600.0,A99,A,PC,O,AR,A,A,1,AR,AR,AR,0.90871,B,710000.0,-73.996752611,40.716978094,0,rtf2013_990EZ_VER,129006,,0,ez,2013,36563,ez,2013,0,ez,2013,0,ez,2013
270218,133752894,NORTHEAST ASSOCIATION OF SECONDARY TEACHERS OF JAPANESE LTD,,24-50 FDR DR,NEW YORK,NY,10010-4000,10010.0,UNIS,Q21Z,3,15.0,199510.0,1.0,12.0,93.0,0.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201212,2012,2012,2012,3.0,17929,37980,1788,,,,,,,,,,,,,0.0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,57697,57697,57697.0,,,,,154912,-97215,70000.0,172018.0,144803,,,,,,0.0,0,,,172018.0,144803,N,0,0,,,7,41039.0,0.0,0.0,9424.0,39768.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011pc,201112.0,2011.0,92.0,3300.0,78739.0,0.0,591.0,,,0.0,0.0,0.0,0.0,82630.0,175227.0,-92597.0,,,,,92,133752894_201212_990EZ,IN,,133752894201212,1337528942012,A99,A,36061.0,5602.0,5600.0,A99,A,PC,O,AR,A,A,1,AR,AR,AR,0.11345999999999999,A,710000.0,-73.9826,40.7386,0,rtf2013_990EZ_VER,129349,,2445,c4,2006,15484,c4,2006,0,c4,2006,0,ez,2012
270283,134191336,BIG ART GROUP INC,,403 6TH AVE APT 7,BROOKLYN,NY,11215-3351,11215.0,DONNIE ORDWAY,A65,3,16.0,200207.0,1.0,12.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,10.0,0.0,201212,2012,2012,2012,3.0,3164,30510,3,,,,,,,,,,,,,0.0,,0.0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,10810,44487,44487,44487.0,,,,,56664,-12177,0.0,8925.0,4818,,,,,,4258.0,12328,,,4667.0,-7510,N,0,0,,,7,66976.0,0.0,0.0,138.0,479195.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf12pc_excl,201112.0,2011.0,92.0,905.0,61466.0,0.0,8.0,,,0.0,0.0,0.0,6653.0,69032.0,73682.0,-4650.0,,,,,92,134191336_201212_990EZ,IN,,134191336201212,1341913362012,A65,A,36047.0,5602.0,5600.0,A65,A,PC,O,AR,A,A,1,AR,AR,AR,0.6440100000000001,A,711110.0,-73.982540089,40.669100557,0,rtf2013_990EZ_VER,129433,,0,c4,2006,3164,c4,2006,0,c4,2006,0,ez,2012
