,OLDNTEE,EIN,CONT,DUES,SECUR,SALESEXP,INVINC,SOLICIT,GOODS,GRPROF,SALES,GRINC,GRREC,EXPS,FUNDBAL,COMPENS,FUNDFEES,ASS_BOY,ASS_EOY,LIAB_BOY,LIAB_EOY,RETEARN,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,POLPURP,LEGEXP,GRROOT,INFLEXP,EXGRROOT,EXLOBEXP,RENTEXP,DIREXP,PROGREV,FUNDINC,OTHINC,VERIFY,NTEE2,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,SUBSECCD,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDNCD,ORGCD,DISTRICT,ARED,FRCD,ACCPER,SEC_NAME,ACTIV1,ACTIV2,ACTIV3,SOURCE,ENDDATE,VOK,VBS,VINCTYPE,VINCEXP,VFB,TOTREV,RASCD,RINCCD,RREVCD,REXPCD,FIPS,MANUAL,NTEE,NTEECC,NTEECC4D,LEVEL1,LEVEL2,LEVEL3,LEVEL4,OUTNCCS,OUTREAS,STYEAR,ntee1,ntee4,RandNum,zipnew,ZIP5,MSA_NECH,PMSA,fipsold,v_errorCd,NTmaj12,FisYr,NteeDraft,taxper,stateOld1,zip5Old1,cityOld1,BOND_EOY,MRTG_EOY,MAJGRPB,ntmaj10,ntmaj5,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,nteeFinal,nteeFinal1,P2TASFMV
14133,A99Z,133058019,4000,0,0,0,0,0,0,0,419793,419793,423793,412455,33253,0,0,30343,63707,27659,30454,0,0,0,0,0,0,0,0,0,0,0,0,0,417430,0,2363,,,HARLEM WEEK INC,% UPTOWN CHAMBER OF COMMERCE,1 W 125TH ST STE 206,NEW YORK,NY,10027-4524,0.0,3.0,3.0,1000.0,198104.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,119.0,0.0,0.0,B9710,,0,1,1.0,0,1.0,423793,1.0,2.0,2.0,2.0,36061,,A99Z,A99,,PC,O,AR,A,IN,,1991,A,A99Z,0.396321,10027.0,10027.0,5602.0,5600.0,36061.0,,AR,1991,A99,199112,NY,10027.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A99,A,
14139,A65Z,133059081,434120,0,0,0,1209,28902,0,0,299143,299143,733263,706351,-11496,35000,0,137870,119630,165063,131126,0,0,0,0,0,0,30,0,0,0,0,0,11215,285470,0,1249,,,THEATRE FOR A NEW AUDIENCE INC,,154 CHRISTOPHER ST STE 3D,NEW YORK,NY,10014-2839,0.0,3.0,3.0,2000.0,198112.0,1.0,16.0,1.0,13.0,0.0,10.0,8,,90.0,995.0,0.0,B9710,,1,1,6.0,1,0.0,722048,2.0,3.0,3.0,3.0,36061,,A65Z,A65,,PC,O,AR,A,IN,,1990,A,A65Z,0.405922,10014.0,10014.0,5602.0,5600.0,36061.0,,AR,1991,A65,199108,NY,10014.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A,
14142,A30Z,133060074,480959,0,0,0,3287,145030,0,0,4220,4220,485179,379067,359,73808,0,92789,59115,198542,58756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933,,B90Z,CENTER FOR COMMUNICATION INC,,271 MADISON AVE 7TH FL,NEW YORK,NY,10016-1001,0.0,3.0,3.0,2000.0,198106.0,1.0,16.0,1.0,13.0,198212.0,10.0,12,,123.0,0.0,0.0,B9710,,1,1,6.0,1,1.0,485179,1.0,2.0,2.0,2.0,36061,,A30Z,A30,,PC,O,AR,A,IN,,1991,A,A30Z,0.0877587,10016.0,10016.0,5602.0,5600.0,36061.0,,AR,1991,A30,199112,NY,10016.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A30,A,
14147,A99Z,133060594,0,0,0,0,0,0,0,0,756889,756889,756889,739057,27107,37500,0,58545,30838,22927,3731,0,0,0,0,0,0,0,0,0,0,0,0,0,756889,0,0,,,SCHOOL OF VISUAL ARTS PRESS LTD,,209 E 23RD ST,NEW YORK,NY,10010-3994,0.0,3.0,3.0,1000.0,198104.0,1.0,15.0,1.0,13.0,0.0,10.0,3,,120.0,0.0,0.0,B9710,,0,1,1.0,0,1.0,756889,1.0,3.0,3.0,3.0,36061,,A99Z,A99,,PC,O,AR,A,IN,,1991,A,A99Z,0.0465909,10010.0,10010.0,5602.0,5600.0,36061.0,,AR,1992,A33,199203,NY,10010.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A33,A,
14151,A82Z,133062103,44055,0,0,0,9494,2475,0,0,9494,9494,53549,70239,118539,0,0,135229,118539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SAC SUTTON AREA COMMUNITY INC,,60 SUTTON PL S,NEW YORK,NY,10022-4168,0.0,3.0,3.0,1200.0,198304.0,1.0,10.0,1.0,13.0,0.0,10.0,9,,602.0,123.0,0.0,B9710,,1,1,6.0,1,1.0,53549,2.0,1.0,1.0,1.0,36061,,A82Z,A82,,PC,O,AR,A,IN,,1990,A,A82Z,0.00102062,10022.0,10022.0,5602.0,5600.0,36061.0,,AR,1991,A82,199109,NY,10022.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A80,A,
14154,A59Z,133062419,1672419,0,0,21250,13204,99057,0,0,3271780,3250530,4944199,5810660,11019524,213958,-93693,16989179,16550531,4635111,5531007,0,0,0,0,0,0,0,0,0,0,0,309763,113693,2542128,0,249298,S,,INTREPID MUSEUM FOUNDATION INC,% MR ZACHARY FISHER,ONE INTREPID SQ 46TH ST,NEW YORK,NY,10036-0000,0.0,3.0,3.0,2100.0,197909.0,1.0,16.0,1.0,13.0,0.0,10.0,4,,995.0,0.0,0.0,B9710,,1,1,4.0,1,1.0,4499493,6.0,4.0,4.0,5.0,36061,,A59Z,A59,,PC,O,AR,A,IN,,1990,A,A59Z,0.702151,10036.0,10036.0,5602.0,5600.0,36061.0,,AR,1991,A50,199104,NY,10036.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A50,A,
14159,A65Z,133063089,82424,0,0,0,1332,3784,0,0,67164,67164,149588,154365,-40284,460,0,2067,10422,37573,50706,52426,0,0,0,0,0,0,0,0,0,0,0,0,44340,21492,0,,,NANETTE BEARDEN CONTENPORARY DANCE THEATRE FOUNDATION INC,,357 CANAL ST,NEW YORK,NY,10013-2216,0.0,3.0,3.0,1000.0,198104.0,1.0,16.0,1.0,13.0,0.0,10.0,6,ION INC,119.0,0.0,0.0,B9710,,0,0,6.0,1,0.0,149588,1.0,2.0,2.0,2.0,36061,,A65Z,A65,,PC,O,AR,A,IN,,1990,A,A65Z,0.560612,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1991,A65,199106,NY,10013.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A,
14161,A69Z,133064327,73185,10275,0,0,290,2897,0,0,17228,17228,100688,92675,9597,0,0,14377,24050,12793,14453,0,0,0,0,0,0,0,0,0,0,0,0,0,16938,0,0,,,GATEWAY SYMPHONY OF STATEN ISLAND INC,CARL LUDDERS,631 HOWARD AVE,STATEN ISLAND,NY,10301-4428,0.0,3.0,3.0,1000.0,198203.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,90.0,119.0,0.0,B9710,,1,1,6.0,1,1.0,100688,1.0,2.0,2.0,1.0,36085,,A69Z,A69,,PC,O,AR,A,IN,,1990,A,A69Z,0.350611,10301.0,10301.0,5602.0,5600.0,36085.0,,AR,1991,A69,199106,NY,10301.0,STATEN ISLAND,,,A,AR,AR,PC,O,AR,A,IN,,A69,A,
14164,Z99Z,133064473,63200,0,0,0,605,0,0,0,21423,21423,84623,129714,-140254,0,0,15806,16458,110969,156712,140254,0,0,0,0,0,0,0,0,0,0,0,0,15795,0,5023,,,PRESS AND PUBLIC PROJECT INC,,250 W 57TH ST,NEW YORK,NY,10107-0001,,3.0,,,,,,,,,,12,,,,,ALM97,1992.0,0,0,6.0,1,0.0,84623,1.0,1.0,1.0,2.0,36061,,Z99Z,Z99,,PC,O,UN,Z,IN,,1990,Z,Z99Z,0.27972800000000003,10107.0,10107.0,5602.0,5600.0,36061.0,,UN,1990,Z99,199012,NY,10107.0,NEW YORK,,,Z,UN,OT,PC,O,UN,Z,IN,,A33,A,
14176,A99Z,133069405,86750,0,0,0,0,0,0,0,13830,13830,100580,89947,6653,6538,0,7486,6653,11466,0,6653,0,0,0,0,0,0,0,0,0,0,0,0,13830,0,0,,,GRAND STREET PUBLICATIONS INC,,50 RIVERSIDE DRIVE APT 14D,NEW YORK,NY,10024-6504,,3.0,,,,,,,,,,12,,,,,ALM97,1992.0,1,1,6.0,1,1.0,100580,1.0,2.0,2.0,1.0,36061,,A99Z,A99,,PC,O,AR,A,IN,,1990,A,A99Z,0.8703620000000001,10024.0,10024.0,5602.0,5600.0,36061.0,,AR,1990,A99,199012,NY,10024.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A33,A,
14183,Z99Z,133071673,56000,0,0,0,0,0,0,0,1134262,1134262,1190262,1242759,1448288,0,0,5057083,5367850,3574922,3919562,0,0,0,0,0,0,0,0,0,0,0,0,0,1134262,0,0,,,FEDERATION OF PUERTO RICAN COMMUNITIES INC COMBINED,,2 VAN SINDEREN AVE,BROOKLYN,NY,11207-2302,0.0,3.0,3.0,1000.0,198101.0,1.0,9.0,1.0,11.0,0.0,10.0,6,D,994.0,0.0,0.0,B9710,,0,1,1.0,0,1.0,1190262,5.0,4.0,4.0,4.0,36047,,S99Z,S99,,PC,O,PB,S,IN,,1990,S,S99Z,0.43399799999999994,11207.0,11207.0,5602.0,5600.0,36047.0,,PU,1991,S99,199106,NY,11207.0,BROOKLYN,,,S,PU,OT,U,O,PB,S,IN,,A23,A,
14212,A65Z,133077443,80931,0,0,0,227,15437,0,0,85144,85144,166075,170985,-19503,35459,0,61464,35180,76057,54683,0,0,0,0,0,0,0,0,0,0,0,0,0,41189,0,1324,S,,STARET THE DIRECTORS COMPANY INC,,311 W 43RD ST - STE 206,NEW YORK,NY,10036-6413,0.0,3.0,3.0,1000.0,198107.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,90.0,88.0,603.0,B9710,,1,1,4.0,1,0.0,166075,1.0,2.0,2.0,2.0,36061,,A65Z,A65,,PC,O,AR,A,IN,,1990,A,A65Z,0.529699,10036.0,10036.0,5602.0,5600.0,36061.0,,AR,1991,A65,199106,NY,10036.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A,
14222,A6AZ,133081486,30766,0,0,0,0,0,0,0,952,952,31718,30961,2180,0,0,1423,2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952,0,0,,,AMERICAN OPERA PROJECTS INC,,463 BROOME ST,NEW YORK,NY,10013-2654,0.0,3.0,3.0,1000.0,198108.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,90.0,119.0,0.0,B9710,,1,1,6.0,1,1.0,31718,1.0,1.0,1.0,1.0,36061,,A6AZ,A6A,,PC,O,AR,A,IN,,1990,A,A6AZ,0.20829499999999998,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1991,A6A,199106,NY,10013.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A6A,A,
14226,A82I,133081560,0,0,28693852,26394729,4309928,0,0,0,33003779,6609050,33003779,3795782,193839280,0,0,132929191,193842659,1000000,3379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,,DEWITT WALLACE FUND FOR COLONIAL WILLIAMSBURG,% TREASURER,2 PARK AVE 23RD FLR,NEW YORK,NY,10016-9301,0.0,3.0,3.0,2000.0,198108.0,1.0,17.0,1.0,13.0,198312.0,10.0,12,,62.0,0.0,0.0,B9710,,0,1,0.0,0,1.0,6609050,6.0,6.0,5.0,4.0,36061,,A80I,A80,8.0,PC,O,AR,A,IN,,1991,A,A80I,0.09708639999999999,10016.0,10016.0,5602.0,5600.0,36061.0,,AR,1991,A11,199112,NY,10016.0,NEW YORK,,,A,AR,AR,PC,S,ZA,,IN,,A11,A,
14229,A6BZ,133082072,69627,18146,0,0,749,37895,0,0,316238,316238,404011,357550,35043,0,0,25305,50256,36723,15213,0,0,0,0,0,0,0,0,0,0,0,0,0,301465,0,14024,,,BIG APPLE PERFORMING ARTS INC,,55 CHRISTOPHER ST 2ND FL,NEW YORK,NY,10014-3508,0.0,3.0,3.0,1000.0,198311.0,1.0,16.0,1.0,13.0,0.0,10.0,8,,89.0,0.0,0.0,B9710,,1,1,6.0,1,1.0,404011,1.0,2.0,2.0,2.0,36061,,A6BZ,A6B,,PC,O,AR,A,IN,,1990,A,A6BZ,0.474249,10014.0,10014.0,5602.0,5600.0,36061.0,,AR,1991,A6B,199108,NY,10014.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A6B,A,
14232,A91Z,133082845,422580,0,0,0,165,4435,0,0,925067,925067,1347647,1296082,70348,0,0,118427,142477,99644,72129,0,0,0,0,0,0,0,0,0,0,0,0,0,924902,0,0,,A62Z,FOUNDATION FOR INDEPENDENT ARTISTS INC,,104 FRANKLIN ST,NEW YORK,NY,10013-2910,0.0,3.0,3.0,1000.0,198111.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,90.0,119.0,149.0,B9710,,1,1,6.0,1,1.0,1347647,2.0,4.0,4.0,4.0,36061,,A91Z,A91,,PC,O,AR,A,IN,,1991,A,A91Z,0.31858400000000003,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1992,A91,199206,NY,10013.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A90,A,
14245,A6FZ,133085289,33285,0,0,0,12,0,0,0,10512,10512,43797,35482,-144,0,0,8877,6778,17336,6922,0,0,0,0,0,0,0,0,0,0,0,0,0,10500,0,0,,,UNIQUE PROJECT INC,,104 FRANKLIN STREET,NEW YORK,NY,10013-2910,0.0,3.0,3.0,2000.0,198206.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,91.0,119.0,0.0,B9710,,1,1,6.0,1,0.0,43797,1.0,1.0,1.0,1.0,36061,,A6FZ,A6F,,PC,O,AR,A,IN,,1990,A,A6FZ,0.36148800000000003,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1991,A60,199106,NY,10013.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A60,A,
14252,A65Z,133087483,31749,0,0,0,0,0,0,0,153767,153767,185516,177857,10070,0,0,6539,14001,4128,3931,0,0,0,0,0,0,0,0,0,0,0,0,0,153767,0,0,S,,PUPPET WORKS INC,,PO BOX 562,BROOKLYN,NY,11215-0562,0.0,3.0,3.0,2000.0,198110.0,1.0,16.0,1.0,11.0,198206.0,10.0,6,,90.0,995.0,0.0,B9710,,1,1,6.0,1,1.0,185516,1.0,2.0,2.0,2.0,36047,,A65Z,A65,,PC,O,AR,A,IN,,1990,A,A65Z,0.521803,11215.0,11215.0,5602.0,5600.0,36047.0,,AR,1991,A65,199106,NY,11215.0,BROOKLYN,,,A,AR,AR,PC,O,AR,A,IN,,A65,A,
14253,A65Z,133087485,20270,0,0,0,945,0,0,0,17706,17706,37976,33927,20882,0,0,16833,20882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14639,0,2122,,,NEW YORK DEAF THEATRE LTD,,305 7TH AVE,NEW YORK,NY,10001-6008,0.0,3.0,3.0,1000.0,198110.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,90.0,119.0,603.0,B9710,,1,1,6.0,1,1.0,37976,1.0,1.0,1.0,1.0,36061,,A65Z,A65,,PC,O,AR,A,IN,,1990,A,A65Z,0.913427,10001.0,10001.0,5602.0,5600.0,36061.0,,AR,1991,A65,199106,NY,10001.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A,
14261,A60Z,133090060,11364,0,0,0,0,815,0,0,14381,14381,25745,25771,1287,0,0,3983,6287,5887,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,14381,0,0,,,MARLEEN PENNISON AND DANCERS INC,,117 HUDSON ST,NEW YORK,NY,10013-2360,0.0,3.0,3.0,1000.0,198608.0,1.0,16.0,1.0,13.0,0.0,20.0,6,,90.0,0.0,0.0,B9710,,0,1,1.0,0,1.0,25745,1.0,1.0,1.0,1.0,36061,,A60Z,A60,,PC,O,AR,A,IN,,1991,A,A60Z,0.0551189,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1992,A60,199206,NY,10013.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A60,A,
14264,Z99Z,133091475,133109,0,0,0,0,1551,0,0,47432,47432,180541,79873,-24524,0,1551,11241,103193,119524,127717,0,0,0,0,0,0,0,0,0,0,0,0,0,23132,0,24300,,,SIMEON SERVICE FOUNDATION INC,,1020 CARROLL PL,BRONX,NY,10456-6219,0.0,3.0,3.0,1000.0,198111.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,119.0,0.0,0.0,B9710,,0,0,1.0,0,0.0,180541,2.0,2.0,2.0,1.0,36005,,A99Z,A99,,PC,O,AR,A,IN,,1991,A,A99Z,0.183134,10456.0,10456.0,5602.0,5600.0,36005.0,,AR,1991,A99,199112,NY,10456.0,BRONX,,,A,AR,AR,PC,O,AR,A,IN,,A99,A,
14273,Z99Z,133091904,66968,0,0,0,29111,0,0,0,29111,29111,96079,176198,648264,0,0,728383,648264,0,0,648264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,HISTORIAL RECORDS OF THE NEW YORK COUNTY CLERK INC,,60 CENTRE ST 161,NEW YORK,NY,10007-1402,0.0,3.0,3.0,1000.0,198402.0,1.0,16.0,1.0,13.0,0.0,10.0,3,,602.0,0.0,0.0,B9710,,1,1,6.0,1,1.0,96079,3.0,1.0,1.0,2.0,36061,,T00Z,T00,,PC,O,PB,T,IN,,1991,T,T00Z,0.9944200000000001,10007.0,10007.0,5602.0,5600.0,36061.0,,PU,1992,T00,199203,NY,10007.0,NEW YORK,,,T,PU,OT,PC,S,ZF,,IN,,A80,A,
14280,A60Z,133093526,53138,0,0,0,266,0,0,0,17058,17058,70196,66457,-8865,0,0,20157,36659,32761,45524,0,0,0,0,0,0,0,0,0,0,0,0,0,15292,0,1500,,,SYLVAN WINDS INC,,PO BOX 4267,NEW YORK,NY,10163-4267,0.0,3.0,3.0,1000.0,0.0,1.0,15.0,5.0,13.0,0.0,10.0,6,,90.0,0.0,0.0,B9710,,1,1,6.0,1,0.0,70196,1.0,1.0,1.0,1.0,36061,,A60Z,A60,,PC,O,AR,A,IN,,1990,A,A60Z,0.35788400000000004,10163.0,10163.0,5602.0,5600.0,36061.0,,AR,1991,A68,199106,NY,10163.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A68,A,
14284,A34Z,133094054,132203,0,0,0,3173,0,0,0,11701,11701,143904,154228,21294,56000,0,106448,121249,74830,99955,0,0,0,0,0,0,0,0,0,0,0,0,0,8528,0,0,,A60Z,NEW RADIO & PERFORMING ARTS INC,,120 TYSEN ST,STATEN ISLAND,NY,10301-1120,0.0,3.0,3.0,1000.0,198201.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,119.0,0.0,0.0,B9710,,1,1,6.0,1,1.0,143904,2.0,2.0,2.0,2.0,36085,,A34Z,A34,,PC,O,AR,A,IN,,1991,A,A34Z,0.694175,10301.0,10301.0,5602.0,5600.0,36085.0,,AR,1991,A34,199112,NY,10301.0,STATEN ISLAND,,,A,AR,AR,PC,O,AR,A,IN,,A34,A,
14290,A6CZ,133095824,30644,0,0,0,0,0,0,0,0,0,30644,28859,563,0,0,2737,3846,4058,3282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,HARMONIE ENSEMBLE INC,,820 W END AVE STE 13 B,NEW YORK,NY,10025-5386,0.0,3.0,3.0,2000.0,198201.0,1.0,16.0,1.0,13.0,198312.0,10.0,9,,90.0,995.0,0.0,B9710,,1,1,6.0,1,1.0,30644,1.0,1.0,1.0,1.0,36061,,A6CZ,A6C,,PC,O,AR,A,IN,,1990,A,A6CZ,0.29990700000000003,10025.0,10025.0,5602.0,5600.0,36061.0,,AR,1991,A6C,199109,NY,10025.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A6C,A,
14291,A60Z,133096058,35775,0,0,0,0,0,0,0,0,0,35775,29950,23068,0,0,17243,43068,0,20000,23068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,BARBARA BARONDESS THEATRE LAB FOUNDATION INC,,630 PARK AVE,NEW YORK,NY,10021-6544,0.0,3.0,3.0,2000.0,198201.0,1.0,16.0,1.0,13.0,198312.0,10.0,12,,90.0,995.0,0.0,B9710,,1,1,6.0,1,1.0,35775,1.0,1.0,1.0,1.0,36061,,A60Z,A60,,PC,O,AR,A,IN,,1990,A,A60Z,0.715422,10021.0,10021.0,5602.0,5600.0,36061.0,,AR,1990,A60,199012,NY,10021.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A60,A,
14292,A6AZ,133096065,32370,0,0,0,0,0,0,0,14790,14790,47160,47030,1994,0,0,1864,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14315,0,475,,A6AP,MAGIC CIRCLE OPERA REPERTORY ENSEMBLE INC,,200 W 70TH ST APT 6C,NEW YORK,NY,10023-4324,0.0,3.0,3.0,2000.0,198112.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,90.0,0.0,0.0,B9710,,1,1,6.0,1,1.0,47160,1.0,1.0,1.0,1.0,36061,,A6AZ,A6A,,PC,O,AR,A,IN,,1991,A,A6AZ,0.677391,10023.0,10023.0,5602.0,5600.0,36061.0,,AR,1991,A6A,199112,NY,10023.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A6A,A,
14298,A99Z,133096579,250708,0,0,0,0,20674,0,0,329627,329627,580335,521719,-3201,51000,0,132111,99908,187947,103109,0,0,0,0,0,0,0,0,0,0,0,0,5981,323574,0,0,,,E MONTE MOTION INC,,1170 BROADWAY STE 912,NEW YORK,NY,10001-7507,0.0,3.0,3.0,1200.0,198209.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,90.0,0.0,0.0,B9710,,1,1,6.0,1,0.0,574354,1.0,3.0,3.0,3.0,36061,,A99Z,A99,,PC,O,AR,A,IN,,1990,A,A99Z,0.44921099999999997,10001.0,10001.0,5602.0,5600.0,36061.0,,AR,1991,A99,199106,NY,10001.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A62,A,
14305,A6AJ,133098404,0,0,0,0,3281,0,0,0,46933,46933,46933,41128,51013,0,0,48270,51013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3062,0,590,40000,,,OPERA INDEX INC,,459 ANSONA STA,NEW YORK,NY,10023-0000,0.0,3.0,3.0,2000.0,198202.0,1.0,16.0,1.0,13.0,198312.0,10.0,7,,90.0,995.0,0.0,B9710,,1,1,6.0,1,1.0,43871,1.0,1.0,1.0,1.0,36061,,A6AJ,A6A,6.0,PC,O,AR,A,IN,,1991,A,A6AJ,0.08970689999999999,10023.0,10023.0,5602.0,5600.0,36061.0,,AR,1992,A6A,199207,NY,10023.0,NEW YORK,,,A,AR,AR,PC,S,ZB,,IN,,A1260,A,
14306,A51Z,133098471,568115,0,0,0,6185,32261,0,0,443252,443252,1011367,618828,776398,22207,32261,713881,1485248,300950,708850,0,0,0,0,0,0,0,0,0,0,0,0,29072,368843,0,0,,,URBANGLASS NEW YORK CONTEMPORARY GLASS CENTER INC,,647 FULTON ST,BROOKLYN,NY,11217-1112,0.0,3.0,3.0,2000.0,198303.0,1.0,16.0,1.0,11.0,0.0,10.0,6,,91.0,0.0,0.0,B9710,,1,1,4.0,1,1.0,982295,4.0,4.0,3.0,3.0,36047,,A51Z,A51,,PC,O,AR,A,IN,,1989,A,A51Z,0.81443,11217.0,11217.0,5602.0,5600.0,36047.0,,AR,1990,A40,199006,NY,11217.0,BROOKLYN,,,A,AR,AR,PC,O,AR,A,IN,,A40,A,
14330,A66Z,133103140,330465,0,0,0,5409,0,0,0,356190,356190,686655,534323,120867,0,0,146583,257305,51642,136438,0,0,0,0,0,0,0,0,0,0,0,0,126406,118184,106191,0,,,YOUNG PLAYWRIGHTS INC,,321 W 44TH ST 906,NEW YORK,NY,10036-5402,0.0,3.0,3.0,1000.0,198206.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,90.0,0.0,0.0,B9710,,1,1,6.0,1,1.0,560249,2.0,3.0,3.0,3.0,36061,,A66Z,A66,,PC,O,AR,A,IN,,1990,A,A66Z,0.158844,10036.0,10036.0,5602.0,5600.0,36061.0,,AR,1991,A66,199106,NY,10036.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A,
14331,A20P,133103917,545193,0,0,0,0,122544,0,0,0,0,545193,579836,-106824,36870,0,104457,87313,176688,194137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,AUGUSTINE FINE ARTS INC,,1183 FRANKLIN AVE,BRONX,NY,10456-4305,0.0,3.0,3.0,1000.0,198203.0,1.0,16.0,1.0,13.0,198308.0,10.0,8,,560.0,0.0,0.0,B9702,1997.0,0,0,6.0,1,0.0,545193,1.0,3.0,3.0,3.0,36005,,A20P,A20,2.0,PC,O,AR,A,IN,,1991,A,A20P,0.841965,10456.0,10456.0,5602.0,5600.0,36005.0,,AR,1992,A20,199208,NY,10456.0,BRONX,,,A,AR,AR,PC,O,AR,A,IN,,A1940,A,
14336,A82Z,133104688,578840,0,0,0,107544,0,0,0,133875,133875,712715,188345,2023591,0,0,1487778,2078663,36447,55072,0,0,0,0,0,0,0,0,0,0,0,0,0,26331,0,0,,,NEW YORK CITY HISTORIC PROPERTIES FUND INC,,141 FIFTH AVE,NEW YORK,NY,10010-7105,0.0,3.0,3.0,1000.0,198304.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,921.0,379.0,0.0,B9710,,0,1,1.0,0,1.0,712715,4.0,3.0,3.0,2.0,36061,,A82Z,A82,,PC,O,AR,A,IN,,1990,A,A82Z,0.957308,10010.0,10010.0,5602.0,5600.0,36061.0,,AR,1990,A82,199012,NY,10010.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A80,A,
14341,A59Z,133106766,814889,0,0,0,775,119707,0,0,775,775,815664,1115501,3450,0,0,303287,7504,0,4054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,INTERNATIONAL SOCIETY FOR YAD VASHEM INC,,500 5TH AVE 1600,NEW YORK,NY,10110-1699,0.0,3.0,3.0,1000.0,198208.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,62.0,63.0,124.0,B9710,,1,1,6.0,1,1.0,815664,1.0,3.0,3.0,4.0,36061,,A59Z,A59,,PC,O,AR,A,IN,,1991,A,A59Z,0.43122200000000005,10110.0,10110.0,5602.0,5600.0,36061.0,,AR,1991,A11,199112,NY,10110.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A70,A,
14342,A84Z,133106768,2118012,0,-274,0,50585,375660,0,0,50311,50311,2168323,1516844,802324,0,283954,452391,802324,301546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,AMERICAN SOCIETY FOR YAD VASHEM INC,,500 5TH AVE 1600,NEW YORK,NY,10110-1699,0.0,3.0,2.0,1000.0,198211.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,62.0,63.0,124.0,B9710,,1,1,6.0,1,1.0,2168323,3.0,4.0,4.0,4.0,36061,,A84Z,A84,,PC,O,AR,A,IN,,1991,A,A84Z,0.277079,10110.0,10110.0,5602.0,5600.0,36061.0,,AR,1991,A80,199112,NY,10110.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A80,A,
