,FIPS,MSA,PMSA,SRC1_UPD,CMSA,FIPSTATE,ZIP5,EIN,NTEECC,NTEE1,confiden,NteeCC4d,OutReas,Level2,Level4,MajGrpB,NtMaj10,NtMaj5,NtMaj12,Level1,Level3,NteeSrc,OutNCCS,RandNum,NTEEOLDA,TAXPER,CONT,DUES,SECUR,SALESEXP,INVINC,SOLICIT,GOODS,GRPROF,SALES,GRINC,GRREC,EXPS,FUNDBAL,COMPENS,FUNDFEES,ASS_BOY,ASS_EOY,LIAB_BOY,LIAB_EOY,RETEARN,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,POLPURP,LEGEXP,GRROOT,INFLEXP,EXGRROOT,EXLOBEXP,RENTEXP,DIREXP,PROGREV,FUNDINC,OTHINC,SAVINT,SECINC,RENTINC,NETRENT,OTHINVST,SALESECN,SALEOTHG,SALEOTHE,SALEOTHN,SPEVTG,INVENTG,TOTREV2,NETINC,OTHCHGS,OTHSAL,PAYTAX,BOND_BOY,BOND_EOY,MRTG_BOY,MRTG_EOY,RETE_BOY,NETA_BOY,CONT4,DUES4,GRREC4,INVINC4,TAXREV4,GVTSRV4,OTHINC4,INCPURP4,LOBOTH,LOBNOTAX,GRTNONTX,VERIFY,TOTREV,SUBSECCD,REASON,RASCD,RREVCD,RINCCD,REXPCD,FISYR,STYEAR,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDNCD,ACTIV1,ACTIV2,ACTIV3,ORGCD,DISTRICT,ARED,FRCD,ACCPER,SEC_NAME,MSA_NECH,V_FREXP,V_CONT,V_GREC,TOTLOB,V_BOYAL,V_EOYAL,V_FB,V_REVEXP,NTEE_CAT,LEVEL5,POP_NDX,NTEEDRAF,FIPSOLDA,SRC2_UPD,STATECHK,nteeConf,Ntee2007a,Ntee42007a,GovGtEstimate,GovGtCode,GovGtYr,IndSupEstimate,IndSupCode,IndSupYr,UnaseoyEstimate,UnaseoyCode,UnaseoyYr,NetLandEstimate,NetLandCode,NetLandYr,TempRnaEstimate,TempRnaCode,TempRnaYr,PermRnaEstimate,PermRnaCode,PermRnaYr,nInvLndEstimate,nInvLndCode,nInvLndYr,PayAfflEstimate,PayAfflCode,PayAfflYr,DirSupEstimate,DirSupCode,DirSupYr,LBEBOYEstimate,LBEBOYCode,LBEBOYYr,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,InvOthEstimate,InvOthCode,InvOthYr,OthAsstEstimate,OthAsstCode,OthAsstYr,InvSecEstimate,InvSecCode,InvSecYr,CashEstimate,CashCode,CashYr,nteeFinal,nteeFinal1
34396,36085.0,5602.0,5600.0,,70.0,NY,10306.0,133711548,A65,A,B,,,O,A,A,AR,AR,AR,PC,AR,1,IN,1,A65,199806.0,32735,0,0,0,0,0,0,0,0,0,32735,31299,7499,0,0,17273,10070,11230,2571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32735,1456,0,0,0,0,0,0,0,0,6043,41691,0,0,0,0,0,41691,41691,0,0,0,,32735,3,7,1.0,1,1.0,1.0,1997,1996,LITTLE THEATER GROUP OF STATEN ISLAND INC,% ROVENA KILKEARY,21 8TH ST,STATEN ISLAND,NY,10306-2929,0.0,3.0,1.0,199403.0,1.0,15.0,90.0,0.0,0.0,1.0,13.0,0.0,20.0,6,,5602.0,1,1,1,0,9.0,1,1,2,1,1,8,,36085.0,,1,B,A65,,,u,,,u,,,u,,,u,,,u,,,u,,,u,,,u,,,u,,,u,,PC,O,AR,A,IN,,,u,,,u,,,u,,,u,,A65,A
34397,36085.0,5602.0,5600.0,,70.0,NY,10306.0,133759761,A63,A,A,,,O,A,A,AR,AR,AR,PC,AR,1,IN,1,A63,199805.0,69298,0,0,0,0,2195,0,0,138548,138548,207846,205271,51244,0,0,63796,51244,8393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130155,0,8393,0,0,0,0,0,0,0,0,0,0,0,207846,2575,-6734,0,0,0,0,0,0,0,55403,196316,0,434418,0,0,0,636734,202316,0,0,0,,207846,3,7,1.0,2,2.0,2.0,1999,1998,STATEN ISLAND BALLET THEATER INC,% ELLEN RUBICH THARP,3081 RICHMOND RD,STATEN ISLAND,NY,10306-1941,0.0,3.0,1.0,199409.0,1.0,15.0,90.0,0.0,0.0,1.0,13.0,0.0,10.0,5,STATEN ISLAND BALLET,5602.0,1,1,1,0,9.0,1,2,1,1,1,8,,36085.0,,1,B,A63,,8612.0,3a,1999.0,5007.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,55679.0,3a,1999.0,0.0,3a,1999.0,PC,O,AR,A,IN,,0.0,3a,1999.0,48241.0,3a,1999.0,0.0,3a,1999.0,2502.0,3a,1999.0,A63,A
34407,36085.0,5602.0,5600.0,,70.0,NY,10306.0,237280740,A53,A,A,,,O,A,A,AR,AR,AR,PC,AR,1,IN,0,A50,199812.0,81262,5700,0,0,4986,7652,6103,13859,48326,42223,135288,133831,96224,22204,0,119582,106133,15323,9909,0,0,0,0,0,0,0,0,0,0,0,0,3389,14333,5388,268,4986,0,0,0,0,0,0,0,0,8777,19962,125796,-8035,0,61558,10281,0,0,0,0,0,104259,492051,29500,88973,17016,0,0,628662,539689,0,0,0,,125796,3,7,2.0,2,2.0,2.0,1999,1999,JACQUES MARCHAIS CENTER OF TIBETAN ARTS INC,,PO BOX 060198,STATEN ISLAND,NY,10306-0198,0.0,3.0,2.0,197309.0,1.0,16.0,60.0,0.0,0.0,1.0,13.0,0.0,10.0,12,,5602.0,1,1,1,0,1.0,1,1,9,1,4,8,A53,36085.0,,1,A,A51,,52840.0,3a,1999.0,0.0,3a,1999.0,96224.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,25208.0,3a,1999.0,0.0,3a,1999.0,28422.0,3a,1999.0,0.0,3a,1999.0,PC,O,AR,A,IN,,0.0,3a,1999.0,0.0,3a,1999.0,54517.0,3a,1999.0,17105.0,3a,1999.0,A51,A
34408,36085.0,5602.0,5600.0,,70.0,NY,10306.0,510181285,A65,A,A,,,O,A,A,AR,AR,AR,PC,AR,1,IN,0,A65,199712.0,25100,5782,0,0,34,0,3916,-1647,38644,34728,69526,46319,32732,0,0,13441,21351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36341,0,0,0,0,0,0,34,0,0,0,0,0,2269,65610,19291,0,0,0,0,0,0,0,0,13441,76820,12277,0,0,0,0,89097,89097,0,0,0,,65610,3,7,1.0,1,1.0,1.0,2000,1999,STATEN ISLAND SHAKESPEAREAN THEATRE COMPANY INC,WATT,157 PRESCOTT AVE,STATEN ISLAND,NY,10306-3216,0.0,3.0,2.0,197602.0,1.0,16.0,88.0,0.0,0.0,1.0,13.0,0.0,10.0,12,,5602.0,1,1,1,0,9.0,9,2,1,1,1,8,A65,36085.0,,1,B,A65,,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3b,2001.0,0.0,3b,2001.0,0.0,3b,2001.0,0.0,3b,2001.0,0.0,3b,2001.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3b,2001.0,PC,O,AR,A,IN,,0.0,3b,2001.0,0.0,3b,2001.0,0.0,3b,2001.0,21351.0,3b,2001.0,A65,A
34427,36085.0,5602.0,5600.0,,70.0,NY,10309.0,133035736,A82,A,A,,,O,A,A,AR,AR,AR,PC,AR,1,IN,0,A80,199806.0,76454,4615,0,0,218,0,0,0,14252,14252,95321,96365,269509,2300,455,290588,302008,20035,32499,269509,0,0,0,0,0,0,0,0,0,0,0,0,13864,0,170,218,0,0,0,0,0,0,0,0,0,0,95321,-1044,0,359,1480,0,0,19035,18810,270553,270553,236238,33357,0,1432,0,0,271027,271027,0,0,0,,95321,3,7,2.0,1,1.0,1.0,1999,1998,SANDY GROUND HISTORICAL SOCIETY INC,SYLVIA D ALLESSSANDRO EXEC DIR,1538 WOODROW RD,STATEN ISLAND,NY,10309-1716,0.0,3.0,1.0,198008.0,1.0,16.0,62.0,0.0,0.0,1.0,13.0,0.0,10.0,6,,5602.0,1,1,1,0,1.0,1,1,9,1,3,8,,36085.0,,1,B,A82,,53438.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,266207.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,23016.0,3a,1999.0,274083.0,3a,1999.0,PC,O,AR,A,IN,,0.0,3a,1999.0,200.0,3a,1999.0,0.0,3a,1999.0,1400.0,3a,1999.0,A82,A
34435,36085.0,5602.0,5600.0,,70.0,NY,10309.0,510161091,A6C,A,A,,,O,A,A,AR,AR,AR,PC,AR,1,IN,1,A68,199808.0,46294,0,0,0,0,0,0,0,12386,12386,58680,56508,8742,0,0,11400,17749,4830,9007,0,0,0,0,0,0,0,0,0,0,0,0,0,10162,0,2224,0,0,0,0,0,0,0,0,0,0,0,58680,2172,0,0,0,0,0,0,0,0,6570,185527,0,57488,35,0,0,243050,185562,0,0,0,,58680,3,9,1.0,1,1.0,1.0,1999,1998,STATEN ISLAND CHAMBER MUSIC PLAYERS INC,% MS GEORGIANA DIMAURO,27 STORER AVE,STATEN ISLAND,NY,10309-1420,0.0,3.0,2.0,197509.0,1.0,15.0,90.0,119.0,0.0,1.0,13.0,0.0,10.0,8,,5602.0,1,1,1,0,1.0,1,1,1,1,1,8,,36085.0,,1,A,A68,,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,PC,O,AR,A,IN,,0.0,3a,1999.0,602.0,3a,1999.0,0.0,3a,1999.0,17147.0,3a,1999.0,A68,A
34457,36085.0,5602.0,5600.0,,70.0,NY,10314.0,113051230,A25,A,A,,,O,A,A,AR,AR,AR,PC,AR,1,IN,0,A65,199806.0,16500,0,0,0,0,0,0,0,730980,730980,747480,724621,127783,31800,0,110264,136095,5340,8312,127783,0,0,0,0,0,0,0,0,0,0,0,0,728885,0,2095,0,0,0,0,0,0,0,0,0,0,0,747480,22859,0,71712,8573,0,0,0,0,104924,104924,41580,0,2253426,0,0,0,2295006,41580,0,0,0,,747480,3,9,2.0,3,3.0,3.0,2000,1999,ENRICHMENT THROUGH THE ARTS INC,,11 BORMAN AVE,STATEN ISLAND,NY,10314-4961,0.0,3.0,1.0,199206.0,1.0,16.0,119.0,0.0,0.0,1.0,13.0,0.0,10.0,6,,5602.0,1,1,1,0,1.0,1,1,1,1,1,8,A25,36085.0,,1,A,A25,,0.0,6,2002.0,0.0,6,2002.0,127783.0,6,2002.0,0.0,6,2002.0,0.0,6,2002.0,0.0,6,2002.0,7902.0,6,2002.0,0.0,6,2002.0,16500.0,6,2002.0,0.0,6,2002.0,PC,O,AR,A,IN,,0.0,6,2002.0,0.0,6,2002.0,0.0,6,2002.0,104417.0,6,2002.0,A25,A
34462,36085.0,5602.0,5600.0,,70.0,NY,10314.0,132918155,A23,A,A,,,O,A,A,AR,AR,AR,PC,AR,1,IN,1,A70,199812.0,12509,0,0,0,210,0,0,0,53588,53588,66097,53047,20359,0,0,16610,20359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9301,32830,11247,0,0,210,0,0,0,0,0,0,0,20548,0,56796,3749,0,22113,0,0,0,0,0,0,16610,0,0,0,0,0,0,0,0,0,0,0,,56796,3,0,1.0,1,1.0,1.0,1999,1999,KOREAN SCHOOL OF STATEN ISLAND,,225 RICHMOND HILL RD,STATEN ISLAND,NY,10314-5904,0.0,3.0,2.0,197806.0,1.0,11.0,46.0,30.0,0.0,1.0,13.0,0.0,10.0,12,,5602.0,1,1,1,0,9.0,1,1,1,1,2,8,,36085.0,,1,A,A23,,0.0,3c,1998.0,0.0,3c,1998.0,0.0,3c,1998.0,0.0,3c,1998.0,0.0,3c,1998.0,0.0,3c,1998.0,0.0,3c,1998.0,0.0,3c,1998.0,0.0,3c,1998.0,0.0,3c,1998.0,PC,O,AR,A,IN,,0.0,3c,1998.0,0.0,3c,1998.0,0.0,3c,1998.0,20359.0,3c,1998.0,A23,A
34463,36085.0,5602.0,5600.0,,70.0,NY,10301.0,132921818,A6B,A,A,,,O,A,A,AR,AR,AR,PC,AR,1,IN,1,A6B,,12521,3450,0,0,0,0,0,0,13166,13166,29137,16921,9042,0,0,4263,9042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7437,0,3277,2452,0,0,0,0,0,0,0,0,0,10714,0,21700,4779,0,0,0,0,0,0,0,0,4263,0,0,0,0,0,0,0,0,0,0,0,,21700,3,9,1.0,1,1.0,1.0,2000,1999,RICHMOND CHORAL SOCIETY,% SNUG HARBOR CULTURAL CENTER,1000 RICHMOND TER,STATEN ISLAND,NY,10301-1114,0.0,3.0,1.0,197806.0,1.0,16.0,89.0,90.0,149.0,5.0,13.0,0.0,20.0,12,,5602.0,1,1,1,0,,1,1,1,1,1,8,,36085.0,,1,C,A6B,,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3b,2001.0,0.0,3b,2001.0,0.0,3b,2001.0,0.0,3b,2001.0,0.0,3b,2001.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,6,2003.0,PC,O,AR,A,IN,,0.0,3b,2001.0,0.0,3b,2001.0,0.0,3b,2001.0,9042.0,3b,2001.0,A6B,A
34507,36005.0,5602.0,5600.0,,70.0,NY,10451.0,133116643,A20,A,A,,,O,A,A,AR,AR,AR,PC,AR,1,IN,0,A20,199808.0,249276,0,0,0,229,0,0,0,211666,211666,460942,442147,91221,0,0,95584,120014,23158,28793,0,0,0,0,0,0,0,0,0,0,0,0,0,211437,0,0,229,0,0,0,0,0,0,0,0,0,0,460942,18795,0,232285,0,0,0,0,0,0,72426,1295417,0,890058,1493,0,0,2186968,1296910,0,0,0,,460942,3,7,2.0,2,2.0,2.0,1999,1998,HOSTOS COMMUNITY COLLEGE ADVISORY COUNCIL INC,,500 GRAND CONCOURSE,BRONX,NY,10451-5323,0.0,3.0,1.0,198212.0,1.0,15.0,40.0,0.0,0.0,1.0,13.0,0.0,10.0,8,,5602.0,1,1,1,0,1.0,1,1,1,1,2,8,A20,36005.0,,1,A,A20,,165651.0,3a,1999.0,0.0,3a,1999.0,91221.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,83625.0,3a,1999.0,0.0,3a,1999.0,PC,O,AR,A,IN,,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,78709.0,3a,1999.0,A20,A
34509,36005.0,5602.0,5600.0,,70.0,NY,10451.0,133266893,A65,A,A,,,O,A,A,AR,AR,AR,PC,AR,1,IN,1,A65,199806.0,229663,0,0,0,4925,12388,0,0,206523,206523,436186,412968,223011,45000,0,286737,314960,92218,91949,0,0,0,0,0,0,0,0,0,0,0,0,0,201598,0,0,4925,0,0,0,0,0,0,0,0,0,0,436186,23218,5274,89424,31682,0,0,21102,4102,0,194519,1638189,0,274457,42758,0,0,1955404,1680947,0,0,0,,436186,3,7,2.0,2,2.0,2.0,1999,1998,PREGONES TOURING PUERTO RICAN THEATRE COLLECTION INC,,700 GRAND CONCOURSE,BRONX,NY,10451-3134,0.0,3.0,1.0,198609.0,1.0,16.0,88.0,995.0,90.0,1.0,13.0,198706.0,10.0,6,,5602.0,1,1,1,0,2.0,1,1,1,1,1,8,A65,36005.0,,1,B,A65,,121033.0,3a,1999.0,0.0,3a,1999.0,22501.0,3a,1999.0,40408.0,3a,1999.0,0.0,3c,1998.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,108630.0,3a,1999.0,41905.0,3a,1999.0,PC,O,AR,A,IN,,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,123123.0,3a,1999.0,A65,A
34537,36005.0,5602.0,5600.0,,70.0,NY,10452.0,133253144,A26,A,C,,,O,A,A,AR,AR,AR,PC,AR,1,IN,0,Z99,199709.0,96862,0,0,0,0,1728,0,0,50194,50194,147056,135307,10157,0,0,4050,14657,5642,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,46403,0,3791,0,0,0,0,0,0,0,0,0,0,0,147056,11749,0,17993,1096,0,0,0,0,0,-1592,403327,0,193611,0,0,0,596938,403327,0,0,0,,147056,3,8,1.0,2,2.0,2.0,1998,1997,PEPATIAN,,1001 GRAND CONCOURSE SUITE 10F,BRONX,NY,10452-9128,0.0,3.0,1.0,199403.0,1.0,15.0,119.0,0.0,0.0,1.0,13.0,0.0,10.0,9,,5602.0,1,1,1,0,1.0,1,1,1,0,38,8,,36005.0,,1,C,A23,,33321.0,3a,1998.0,0.0,3a,1998.0,10157.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,1707.0,3a,1998.0,0.0,3a,1998.0,63541.0,3a,1998.0,0.0,3a,1998.0,PC,O,AR,A,IN,,0.0,3a,1998.0,402.0,3a,1998.0,0.0,3a,1998.0,12549.0,3a,1998.0,A23,A
34571,36005.0,5602.0,5600.0,,70.0,NY,10453.0,133916131,A62,A,A,,,O,A,A,AR,AR,AR,PC,AR,1,IN,1,A62,199812.0,0,0,0,0,10,0,0,0,45454,45454,45454,52551,-9179,0,0,856,2355,2938,11534,0,0,0,0,0,0,0,0,0,0,0,0,0,45444,0,0,10,0,0,0,0,0,0,0,0,0,0,45454,-7097,0,0,0,0,0,0,0,0,-2082,0,0,0,0,0,0,0,0,0,0,0,,45454,3,9,1.0,1,1.0,1.0,1998,1998,MILENNIUM DANCE COMPANY INC,% DENISE PERRY,138 W 180TH ST,BRONX,NY,10453-2904,0.0,3.0,1.0,199712.0,1.0,15.0,994.0,90.0,0.0,1.0,13.0,200012.0,10.0,12,,5602.0,1,1,1,0,9.0,9,9,9,1,1,8,,36005.0,,1,C,A62,,,,,,,,-9179.0,3b,1999.0,860.0,3b,1999.0,0.0,3b,1999.0,0.0,3b,1999.0,0.0,3b,1999.0,0.0,3b,1999.0,,,,0.0,3b,1999.0,PC,O,AR,A,IN,,0.0,3b,1999.0,0.0,3b,1999.0,0.0,3b,1999.0,1458.0,3b,1999.0,A62,A
34583,36005.0,5602.0,5600.0,,70.0,NY,10454.0,133011751,A65,A,B,,,O,A,A,AR,AR,AR,PC,AR,1,IN,1,A65,199706.0,150327,0,0,0,0,0,0,0,0,0,150327,106944,43383,0,0,0,94021,0,50638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150327,43383,0,87810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,150327,3,7,1.0,2,2.0,2.0,1997,1996,SER-JOBS FOR PROGRESS NATIONAL INC,,345 BROOK I S 139,BRONX,NY,10454-2112,2144.0,9.0,1.0,197101.0,1.0,15.0,59.0,566.0,0.0,5.0,13.0,0.0,10.0,6,SOUTH BRONX COMMUNITY ACTION THEATR,5602.0,1,1,1,0,9.0,1,1,1,1,1,8,,36005.0,,1,B,A65,,,u,,,u,,,u,,,u,,,u,,,u,,,u,,,u,,,u,,,u,,PC,O,AR,A,IN,,,u,,,u,,,u,,,u,,A65,A
34642,36005.0,5602.0,5600.0,,70.0,NY,10455.0,133869493,A23,A,A,,,O,A,A,AR,AR,AR,PC,AR,1,IN,1,A84,199812.0,690096,0,0,0,0,62700,0,0,0,0,690096,509530,605523,0,62700,424957,605523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690096,180566,0,0,0,0,0,0,0,0,424957,1536482,0,0,0,0,0,1536482,1536482,0,0,0,,690096,3,7,3.0,3,3.0,3.0,1999,1999,NATIONAL PUERTO RICAN DAY PARADE INC,,2804 THIRD AVE 7TH FLOOR,BRONX,NY,10455-0000,0.0,3.0,2.0,199612.0,1.0,15.0,994.0,64.0,0.0,1.0,13.0,199912.0,10.0,12,,5602.0,1,1,1,0,1.0,1,1,1,1,3,8,A23,36005.0,,1,C,A23,,0.0,3a,1999.0,0.0,3a,1999.0,605523.0,3a,1999.0,3300.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,690096.0,3a,1999.0,6601.0,3a,1999.0,PC,O,AR,A,IN,,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,601923.0,3a,1999.0,A23,A
34644,36005.0,5602.0,5600.0,,70.0,NY,10455.0,133882139,A23,A,A,,,O,A,A,AR,AR,AR,PC,AR,1,IN,0,A84,199812.0,1607,0,0,0,0,0,0,0,93388,93388,94995,10829,50122,0,0,23403,50122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57447,0,35941,0,0,0,0,0,0,0,0,0,0,93388,0,37548,26719,0,0,0,0,0,0,0,0,23403,0,0,0,0,0,0,178344,178344,0,0,0,,37548,3,7,1.0,1,1.0,1.0,1999,1999,BRONX PUERTO RICAN DAY PARADE INC,% ANGEL L ROSARIO,PO BOX 917,BRONX,NY,10455-0917,0.0,3.0,1.0,199706.0,1.0,16.0,64.0,0.0,0.0,1.0,13.0,0.0,10.0,12,,5602.0,1,1,1,0,1.0,1,1,1,1,3,8,A23,36005.0,,1,C,A23,,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,PC,O,AR,A,IN,,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,50122.0,3a,1999.0,A23,A
34653,36005.0,5602.0,5600.0,,70.0,NY,10456.0,132709368,A51,A,A,,,O,A,A,AR,AR,AR,PC,AR,1,IN,0,A51,199809.0,800600,32149,0,0,3437,77638,0,0,3437,3437,836186,1129265,882047,0,0,1737202,1216218,233761,334171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3437,0,0,0,0,0,0,0,0,0,0,836186,-293079,-328315,493048,0,0,0,0,100000,0,1503441,5987393,262393,0,33670,0,0,6283456,6283456,0,0,0,,836186,3,7,4.0,3,3.0,4.0,1999,1998,BRONX MUSEUM OF THE ARTS,,1040 GRAND CONCOURSE,BRONX,NY,10456-3901,0.0,3.0,1.0,197303.0,1.0,15.0,60.0,0.0,0.0,1.0,13.0,0.0,10.0,9,,5602.0,1,1,1,0,1.0,1,2,9,1,4,8,A51,36005.0,,1,A,A51,,412400.0,3a,1999.0,0.0,3a,1999.0,745140.0,3a,1999.0,474007.0,3a,1999.0,136907.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,388100.0,3a,1999.0,587301.0,3a,1999.0,PC,O,AR,A,IN,,0.0,3a,1999.0,464507.0,3a,1999.0,0.0,3a,1999.0,4000.0,3a,1999.0,A51,A
34659,36005.0,5602.0,5600.0,,70.0,NY,10456.0,133091475,A99,A,C,,,O,A,A,AR,AR,AR,PC,AR,1,IN,1,A99,199812.0,19000,0,0,0,0,0,0,0,45952,45952,64952,62292,22930,0,0,33243,33071,12973,10140,0,0,0,0,0,0,0,0,0,0,0,0,0,45952,0,0,0,0,0,0,0,0,0,0,0,0,0,64952,2660,0,46973,3593,0,0,0,0,0,20270,40828,0,105359,0,0,0,146187,40828,0,0,0,,64952,3,7,1.0,1,1.0,1.0,1998,1998,SIMEON SERVICE FOUNDATION INC,,1020 CARROLL PL,BRONX,NY,10456-6219,0.0,3.0,1.0,198111.0,1.0,15.0,119.0,0.0,0.0,1.0,13.0,0.0,10.0,12,,5602.0,1,1,1,0,9.0,1,1,1,1,2,8,,36005.0,,1,C,T20,,14000.0,3a,1998.0,0.0,3a,1998.0,22930.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,5000.0,3a,1998.0,0.0,3a,1998.0,PC,O,AR,A,IN,,0.0,3a,1998.0,12828.0,3a,1998.0,0.0,3a,1998.0,4911.0,3a,1998.0,A99,A
34694,36005.0,5602.0,5600.0,,70.0,NY,10457.0,133563705,A23,A,A,,,O,A,A,AR,AR,AR,PC,AR,1,IN,1,E99,199806.0,336739,0,0,0,220,0,0,0,220,220,336959,293880,35340,0,0,20418,64503,28157,29162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,336959,43079,0,7505,849,0,0,0,0,0,-7739,370600,0,26554,407,0,0,397561,371007,0,0,0,,336959,3,7,1.0,2,2.0,2.0,1999,1998,INSTITUTE FOR MULTICULTURAL COMMUNICATIONS COOP & DEVELOP,,1840 GRAND CONCOURSE,BRONX,NY,10457-0000,0.0,3.0,1.0,199101.0,1.0,15.0,124.0,0.0,0.0,1.0,13.0,0.0,10.0,6,,5602.0,1,1,1,0,9.0,1,1,1,4,11,8,A23,36005.0,,1,C,A23,,0.0,3a,1999.0,0.0,3a,1999.0,35340.0,3a,1999.0,17501.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,336739.0,3a,1999.0,3003.0,3a,1999.0,PC,O,AR,A,IN,,0.0,3a,1999.0,900.0,3a,1999.0,0.0,3a,1999.0,15801.0,3a,1999.0,A23,A
34708,36005.0,5602.0,5600.0,,70.0,NY,10458.0,112164064,A65,A,A,,,O,A,A,AR,AR,AR,PC,AR,1,IN,1,A65,199712.0,55100,0,0,0,0,1991,0,0,94222,94222,149322,131602,4434,0,0,56092,46592,48561,42158,-32235,0,0,0,0,0,0,0,0,0,0,0,20817,83092,-9687,0,0,0,0,0,0,0,0,0,0,11130,0,128505,-3097,0,5298,0,0,0,33255,31824,-29394,7531,249265,0,193719,1858,0,0,456275,262556,0,0,0,,128505,3,7,1.0,2,2.0,2.0,1998,1998,THE BELMONT ITALIAN AMERICAN PLAYHOUSE LTD,,2385 ARTHUR AVE,BRONX,NY,10458-8103,0.0,3.0,1.0,199601.0,1.0,16.0,319.0,0.0,0.0,1.0,11.0,0.0,10.0,12,,5602.0,1,1,1,0,1.0,1,1,9,1,1,8,A65,36005.0,,1,A,A65,,11500.0,3a,1998.0,0.0,3a,1998.0,61522.0,6,2001.0,34368.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,43600.0,3a,1998.0,38463.0,3a,1998.0,PC,O,AR,A,IN,,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,4709.0,3a,1998.0,A65,A
