,EIN,TAXPER,ARC,ASS_CODE,EOSTATUS,INC_CODE,LRC,POPCD,RECCODE,RESERVED,SOIYR,CYCLE,NTEEIRS,STYEAR,CONT,DUES,SECUR,SALESEXP,INVINC,SOLICIT,GOODS,GRPROF,SALES,GRINC,GRREC,EXPS,FUNDBAL,COMPENS,FUNDFEES,ASS_BOY,ASS_EOY,LIAB_BOY,LIAB_EOY,RETEARN,POLPURP,LEGEXP,GRROOT,INFLEXP,EXGRROOT,EXLOBEXP,RENTEXP,DIREXP,PROGREV,FUNDINC,OTHINC,VERIFY,TOTREV,TOTREV2,NETRENT,SALESECN,SALEOTHG,SALEOTHE,SALEOTHN,SPEVTG,INVENTG,NETINC,OTHCHGS,OTHSAL,PAYTAX,BOND_BOY,BOND_EOY,MRTG_BOY,MRTG_EOY,NETA_BOY,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,SAVINT,SECINC,RENTINC,OTHINVST,LOBOTH,LOBNOTAX,GRTNONTX,CONT4,DUES4,GRREC4,INVINC4,TAXREV4,GVTSRV4,OTHINC4,INCPURP4,SUBSECCD,REASON,TOTLOB,RETE_BOY,ACTIV,CODE990,DLN,FISYR,Q78A,ZIP,ZIP5,NCCSKEY,NCCSKEY2,ACCPER,ACTIV1,ACTIV2,ACTIV3,ADDRESS,AFCD,ARED,CITY,CLASSCD,CONTACT,DEDUCTCD,DISTRICT,FNDNCD,FRCD,GEN,NAME,ORGCD,RULEDATE,SEC_NAME,STATE,SOURCE,RASCD,RREVCD,RINCCD,REXPCD,FIPS,MSA_NECH,PMSA,NTEECC,NTEE1,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,OUTNCCS,OUTREAS,NTEESRC,ntmaj10,ntmaj12,ntmaj5,RandNum,nteeConf,NteeFinal,NteeFinal1,NAICS,DocCd
57762,341564274,200902,N,3,1,3,Y,1,1,0,2008,200946,A76Z,2008,0,25247,0,0,923,0,0,0,0,0,36612,39817,91312,0,0,94517,91312,0,0,0,0,0,0,0,0,0,0,0,0,0,10442,,36612,36612,0,0,0,0,0,0,0,-3205,0,0,0,0,0,0,0,94517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,92,1,29492297212199,2009,N,10001-7604,10001.0,341564274200902,3415642742009,2.0,92.0,0.0,0.0,244 5TH AVE STE 2767,3.0,0.0,NEW YORK,1.0,JOHN PASSARELLA,2.0,1.0,0.0,10.0,0.0,HORROR WRITERS OF AMERICA INC,1.0,198904,,NY,rtf08co,1.0,1.0,1.0,1.0,36061.0,5602.0,5600.0,A70,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.01435,A,A70,A,710000.0,92
62432,352237120,200812,N,4,1,3,Y,1,1,0,2008,200929,A68,2008,67500,0,0,0,0,0,0,0,0,0,67661,52323,133571,0,0,118234,133571,0,0,0,0,0,0,0,0,0,0,0,0,0,161,,67661,67661,0,0,0,0,0,0,0,15338,0,0,0,0,0,0,0,118234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,29492185286239,2008,N,10025-1519,10025.0,352237120200812,3522371202008,12.0,0.0,0.0,0.0,PO BOX 20309,3.0,0.0,NEW YORK,3.0,VIRINDER SETH,2.0,1.0,0.0,10.0,0.0,MUSIC ACCORD INC,1.0,200601,,NY,rtf08co,2.0,1.0,1.0,1.0,36061.0,5602.0,5600.0,A68,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.0201,A,A68,A,711130.0,92
62504,352315517,200804,N,4,40,4,Y,1,1,0,2007,200943,,2007,275000,0,0,0,421,0,0,0,421,421,275421,101,275320,0,0,0,275320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,275421,275421,0,0,0,0,0,0,0,275320,0,0,0,0,0,0,0,0,0,0,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,29490143155079,2008,N,10013,10013.0,352315517200804,3523155172008,4.0,,,,,,,,,,,,,,,FRIENDS OF STUDIO DIMODICA INC,,0,,NY,rtf08co,2.0,2.0,2.0,1.0,36061.0,5602.0,5600.0,A11,A,U,S,ZA,A,A,IN,,1,AR,AR,AR,0.7744300000000001,C,A11,A,813219.0,90
63010,356048417,200712,N,1,1,3,Y,1,1,0,2007,200830,,2007,0,28000,0,0,162,0,0,0,162,162,28162,61066,0,0,0,32904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,28162,28162,0,0,0,0,0,0,0,-32904,0,0,0,0,0,0,0,32904,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,65,1,29490188123138,2007,N,10033-0595,10033.0,356048417200712,3560484172007,12.0,65.0,207.0,200.0,PO BOX 757,1.0,0.0,NEW YORK,2.0,,2.0,13.0,0.0,10.0,0.0,NATIONAL ASSOCIATION OF BAND INSTRUMENT MANUFACTURERS INCORPORA,1.0,193505,,NY,CORE07co,1.0,1.0,1.0,1.0,36061.0,5602.0,5600.0,A6C,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.78667,A,A6C,A,711130.0,90
70023,371544155,200712,N,1,40,3,Y,1,1,0,2007,200848,,2007,45629,0,0,0,0,672,0,0,0,0,45629,39226,6403,0,0,0,6403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,45629,45629,0,0,0,0,0,0,0,6403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,29490299097238,2007,N,10150-8026,10150.0,371544155200712,3715441552007,12.0,0.0,0.0,0.0,PO BOX 8026,3.0,0.0,NEW YORK,1.0,MAGGIE LEVIN,1.0,1.0,15.0,20.0,0.0,THE REAL THEATRE COMPANY,1.0,200903,,NY,CORE07co,1.0,1.0,1.0,1.0,36061.0,5602.0,5600.0,A65,A,PC,O,AR,A,A,IN,,1,AR,AR,AR,0.59141,A,A65,A,711110.0,90
81729,412244534,200812,N,8,40,5,Y,1,1,0,2008,200951,,2008,0,0,0,0,0,0,0,0,0,0,869440,869440,14301000,0,0,14301000,14301000,0,0,0,0,0,0,0,0,0,0,0,869440,0,0,,869440,869440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14301000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,29493164102159,2008,N,10167-0002,10167.0,412244534200812,4122445342008,12.0,0.0,0.0,0.0,245 PARK AVE,3.0,0.0,NEW YORK,1.0,CHARLES KILBY,2.0,1.0,0.0,10.0,0.0,HAWTHORNE GATES FUNDING COMPANY INC,1.0,201002,,NY,rtf08co,,3.0,3.0,3.0,36061.0,5602.0,5600.0,A60,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.44236000000000003,C,A60,A,711100.0,93
85369,430721295,200612,N,3,1,3,Y,1,1,0,2006,200751,,2006,0,0,0,0,2541,0,0,0,31596,31596,31596,84753,56075,3000,0,159736,76681,50503,20606,0,0,0,0,0,0,0,0,0,29055,0,0,,31596,31596,0,0,0,0,0,0,0,-53157,-1,0,0,0,0,0,0,109233,0,0,0,0,2541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,264,1,29490321132267,2006,N,10003-9502,10003.0,430721295200612,4307212952006,12.0,264.0,265.0,0.0,730 BROADWAY,3.0,0.0,NEW YORK,1.0,AMALGAMATED LIFE,2.0,13.0,0.0,10.0,0.0,TEXTILE PROCESSORS LOCAL 108 WELFARE FUND GROUP 1053,2.0,196911,,NY,CORE07co,1.0,1.0,1.0,1.0,36061.0,5602.0,5600.0,A40,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.75292,A,A40,A,710000.0,90
92183,481150519,200812,N,6,1,7,Y,1,1,0,2008,200947,,2008,0,0,0,0,81370,0,0,0,0,0,5585944,6012622,2593343,1285376,0,6273679,4121882,3253659,1528539,0,0,0,0,0,0,0,0,0,5485843,0,18731,,5585944,5585944,0,0,0,0,0,0,0,-426678,0,1121517,144414,0,0,0,0,3020020,0,0,0,0,0,81370,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,123,1,93493320033489,2008,Y,10004-2956,10004.0,481150519200812,4811505192008,12.0,123.0,0.0,0.0,30 BROAD ST FL 28,3.0,0.0,NEW YORK,2.0,THOMAS F WRATTEN,2.0,1.0,0.0,10.0,0.0,COMMERCIAL MORTGAGE SECURITIES ASSOCIATION INC,1.0,199707,C M S A,NY,rtf08co,4.0,5.0,5.0,5.0,36061.0,5602.0,5600.0,A70,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.72944,C,A70,A,710000.0,93
93762,510192888,200904,N,1,1,3,Y,1,1,0,2008,200944,,2008,0,0,0,0,0,0,0,0,0,0,72865,83665,4358,0,0,15158,4358,0,0,0,0,0,0,0,0,0,0,0,0,0,7630,,72865,72865,0,0,0,0,0,0,0,-10800,0,0,0,0,0,0,0,15158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,205,1,29492290155119,2009,N,10461-1900,10461.0,510192888200904,5101928882009,4.0,205.0,199.0,0.0,1300 MORRIS PARK AVE STE B502,3.0,0.0,BRONX,2.0,,2.0,1.0,0.0,10.0,0.0,NEW YORK OBSTETRICAL SOCIETY INC,1.0,198407,,NY,rtf08co,1.0,1.0,1.0,1.0,36005.0,5602.0,5600.0,A69,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.45537,A,A69,A,711130.0,92
94639,510244825,200712,N,4,1,3,Y,1,1,0,2007,200903,,2007,0,13959,1570,166,32010,0,0,0,33580,33414,47539,51669,391067,0,0,395363,391067,0,0,391067,0,0,0,0,0,0,0,0,0,0,0,,47373,47373,0,1404,0,0,0,0,0,-4296,0,0,0,0,0,0,0,395363,0,0,0,0,763,30559,0,688,0,0,0,0,0,0,0,0,0,0,0,8,0,0,395363,279,1,29490010230189,2007,N,10025-6540,10025.0,510244825200712,5102448252007,12.0,279.0,36.0,0.0,7 W 96TH ST,3.0,0.0,NEW YORK,1.0,ROBERT LIPPMAN,1.0,1.0,0.0,10.0,0.0,KING SOLOMON-BEETHOVEN LODGE NO 232,5.0,194012,279,NY,rtf08co,2.0,1.0,1.0,1.0,36061,5602.0,5600.0,A68,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.9013100000000001,C,A68,A,711130.0,90
97449,521592386,200812,N,4,1,3,Y,1,1,0,2008,200929,,2008,0,0,0,0,0,0,0,0,0,0,54975,1848,229165,0,0,219571,229165,0,0,0,0,0,0,0,0,0,43804,0,0,0,0,,11171,11171,11171,0,0,0,0,0,0,9323,0,0,0,0,0,0,0,219571,0,0,0,0,0,0,54975,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,319,1,29493185209279,2008,N,11416-1413,11416.0,521592386200812,5215923862008,12.0,319.0,325.0,211.0,9120 95TH AVE,9.0,0.0,OZONE PARK,1.0,MARY LIPKA,1.0,1.0,0.0,10.0,267.0,POLISH FALCONS OF AMERICA,5.0,194012,956,NY,rtf08co,2.0,1.0,1.0,1.0,36081,5602.0,5600.0,A23,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.23185,C,A23,A,710000.0,93
98102,521902671,200806,N,4,1,4,Y,1,1,0,2007,200916,,2007,0,36380,0,0,6522,0,0,0,114338,114338,150718,160911,231650,0,0,241843,231650,0,0,0,0,0,0,0,0,0,0,0,0,80000,27816,,150718,150718,0,0,0,0,0,80000,0,-10193,0,0,0,0,0,0,0,241853,0,0,0,0,6522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,200,1,29490087054089,2008,N,10017-3808,10017.0,521902671200806,5219026712008,6.0,200.0,0.0,0.0,52 VANDERBILT AVE STE 20TH FL,3.0,0.0,NEW YORK,1.0,T R MURPHY GEN COUNSEL,2.0,1.0,0.0,10.0,0.0,BRITISH-AMERICAN BUSINESS COUNCIL,1.0,199608,,NY,rtf08co,2.0,2.0,2.0,2.0,36061,5602.0,5600.0,A23,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.47867,A,A23,A,710000.0,90
101619,541585995,200812,N,2,1,3,Y,1,1,0,2008,200942,A33C,2008,125,11431,0,0,0,0,0,0,0,0,62096,75287,24538,0,0,30839,24538,0,0,0,0,0,0,0,0,0,0,0,50540,0,0,,62096,62096,0,0,0,0,0,0,0,-13191,0,0,0,0,0,0,0,30839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,229,1,29492262240449,2008,N,10003-4103,10003.0,541585995200812,5415859952008,12.0,229.0,0.0,0.0,111 E 14TH ST PMB 157,3.0,0.0,NEW YORK,1.0,,2.0,1.0,0.0,10.0,0.0,NATIONAL ASSOCIATION OF INDEPENDENT PUBLISHERS REPRESENTATIVES INC,1.0,199108,,NY,rtf08co,1.0,1.0,1.0,1.0,36061.0,5602.0,5600.0,A03,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.9938100000000001,A,A03,A,813920.0,92
111205,582648602,200712,N,1,20,3,Y,1,1,0,2007,200834,S472,2007,0,0,0,0,201,0,0,0,30311,30311,30311,6600,0,0,0,37602,1,32400,0,0,0,0,0,0,0,0,0,0,0,0,30110,,30311,30311,0,0,0,0,0,0,0,23711,-28913,0,0,0,0,0,0,5202,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,5202,0,1,29490208219118,2007,N,10169-0005,10169.0,582648602200712,5826486022007,12.0,0.0,0.0,0.0,230 PARK AVE 12TH FLOOR,3.0,0.0,NEW YORK,1.0,CLARION PARTNERS LLC,2.0,13.0,0.0,10.0,0.0,ERS PLAZA MUSEUM INC,2.0,200307,,NY,CORE07co,1.0,1.0,1.0,1.0,36061.0,5602.0,5600.0,A50,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.7843399999999999,B,A50,A,712110.0,90
114785,593334243,200612,N,1,20,8,Y,1,1,0,2006,200819,,2006,0,0,0,0,0,0,0,0,20131105,12104680,20131105,0,0,0,0,13737673,0,35325,0,-7559606,0,0,0,0,0,0,1029396,0,0,0,0,M,11075284,11075284,601709,0,18500000,8026425,10473575,0,0,11075284,-24777632,0,0,0,0,0,0,13702348,0,0,0,0,0,0,1631105,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,6142742,912,1,29490012077188,2006,N,10020-1104,10020.0,593334243200612,5933342432006,12.0,912.0,0.0,0.0,1251 AVE OF THE AMERICAS 35TH FLR,3.0,0.0,NEW YORK,1.0,SENTINEL,2.0,13.0,0.0,10.0,0.0,INDIAN RIVER APARTMENTS INC,1.0,199712,,NY,CORE07co,0.0,,,0.0,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.09659,B,A23,A,710000.0,90
117133,611525151,200812,N,8,99,6,Y,1,1,0,2008,200927,,2008,0,0,0,0,0,0,0,0,0,0,1485600,1485600,36001000,0,0,36001000,36001000,0,0,0,0,0,0,0,0,0,0,0,1485600,0,0,,1485600,1485600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,29493171060249,2008,N,10167,10167.0,611525151200812,6115251512008,12.0,,,,,,,,,,,,,,,JOULE FUNDING COMPANY INC,,0,,NY,rtf08co,,4.0,4.0,4.0,36061.0,5602.0,5600.0,A60,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.78165,C,A60,A,711100.0,93
128284,731688811,200812,N,1,36,3,Y,1,1,0,2008,200947,,2008,36500,3488,0,0,0,0,0,0,0,0,45817,49021,7330,0,0,25384,7330,0,0,0,0,0,0,0,0,0,0,14850,195,-9255,39,,30967,30967,0,0,0,0,0,5595,0,-18054,0,0,0,0,0,0,0,25384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,93492317008209,2008,N,10016,10016.0,731688811200812,7316888112008,12.0,,,,,,,,,,,,0.0,,,AMER WOMEN IN RADIO AND TELEVISION NEW YORK CITY CHAPTER INC,,0,,NY,rtf08co,1.0,1.0,1.0,1.0,36061.0,5602.0,5600.0,A32,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.43405,A,A32,A,513120.0,92
130214,742066156,200812,N,5,1,6,Y,1,1,0,2008,200948,,2008,0,0,0,0,0,0,0,0,0,0,1122481,818763,565675,0,0,261957,565675,0,0,0,0,0,0,0,0,0,0,0,0,0,1122481,,1122481,1122481,0,0,0,0,0,0,0,303718,0,0,0,0,0,0,0,261957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,29,1,29493248111139,2008,N,10001-2211,10001.0,742066156200812,7420661562008,12.0,29.0,0.0,0.0,366 5TH AVE FL 12,3.0,0.0,NEW YORK,1.0,,2.0,1.0,0.0,10.0,0.0,DUWEL COMPANY,1.0,194204,,NY,rtf08co,3.0,4.0,4.0,3.0,36061.0,5602.0,5600.0,A60,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.20097,C,A60,A,711100.0,93
131891,743256898,200812,N,1,40,3,Y,1,1,0,2008,200944,,2008,28200,0,0,0,0,0,0,0,0,0,44250,42864,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16050,0,0,,44250,44250,0,0,0,0,0,0,0,1386,0,20284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,29493192108139,2008,N,11222-0283,11222.0,743256898200812,7432568982008,12.0,0.0,0.0,0.0,PO BOX 283,3.0,0.0,BROOKLYN,1.0,OLIVER D H BUTLER,1.0,1.0,15.0,10.0,0.0,DEBATE SOCIETY LTD,1.0,201008,,NY,rtf08co,1.0,1.0,1.0,1.0,36047.0,5602.0,5600.0,A117,A,PC,S,ZA,A,A,IN,,1,AR,AR,AR,0.96936,C,A1170,A,813219.0,93
137823,770614332,200812,N,3,34,4,Y,1,1,0,2008,200945,,2008,106314,0,0,0,0,0,0,0,0,0,106314,86599,30192,0,0,11284,30192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,106314,106314,0,0,0,0,0,0,0,19715,0,0,0,0,0,0,0,11284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,1,29493297009229,2008,N,10022,10022.0,770614332200812,7706143322008,12.0,,,,,,,,,,,,0.0,,,UNIVERSAL MUSIC GRP PAC,,0,,NY,rtf08co,1.0,2.0,2.0,1.0,36061,5602.0,5600.0,A016,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.16829000000000002,A,A0168,A,813319.0,93
138034,800152113,200812,N,8,36,6,Y,1,1,0,2008,200947,,2008,0,0,0,0,0,0,0,0,0,0,1538700,1538700,23001000,0,0,23001000,23001000,0,0,0,0,0,0,0,0,0,0,0,1538700,0,0,,1538700,1538700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,29493171060099,2008,N,10167-0002,10167.0,800152113200812,8001521132008,12.0,0.0,0.0,0.0,245 PARK AVE,3.0,0.0,NEW YORK,1.0,CHARLES KILBY,2.0,1.0,0.0,10.0,0.0,CAROLINA DISTRIBUTION CENTER FUNDING INC,1.0,201002,,NY,rtf08co,,4.0,4.0,4.0,36061,5602.0,5600.0,A60,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.64286,C,A60,A,711100.0,93
138035,800152117,200812,N,8,36,5,Y,1,1,0,2008,200947,,2008,0,0,0,0,0,0,0,0,0,0,660292,660292,15001000,0,0,1000,15001000,0,0,0,0,0,0,0,0,0,0,0,660292,0,0,,660292,660292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,29493171062009,2008,N,10167-0002,10167.0,800152117200812,8001521172008,12.0,0.0,0.0,0.0,245 PARK AVE,3.0,0.0,NEW YORK,1.0,CHARLES KILBY,2.0,1.0,0.0,10.0,0.0,PRINCE STREET FUNDING COMPANY INC,1.0,201002,,NY,rtf08co,,3.0,3.0,3.0,36061,5602.0,5600.0,A60,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.98498,C,A60,A,711100.0,93
138036,800152123,200812,N,9,36,6,Y,1,1,0,2008,200947,,2008,0,0,0,0,0,0,0,0,0,0,3157500,3157500,50001000,0,0,50001000,50001000,0,0,0,0,0,0,0,0,0,0,0,3157500,0,0,,3157500,3157500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,29493171060129,2008,N,10167,10167.0,800152123200812,8001521232008,12.0,,,,,,,,,,,,,,,BRICKELL BAYVIEW CENTRE FUNDING COMPANY INC,,0,,NY,rtf08co,,4.0,4.0,4.0,36061,5602.0,5600.0,A60,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.9963299999999999,C,A60,A,711100.0,93
139632,820564945,200712,N,2,1,4,Y,1,1,0,2007,200904,S41,2007,137000,30500,0,0,0,0,0,0,0,0,167500,154938,18329,0,0,5767,18329,0,0,18329,0,0,0,0,0,0,0,0,0,0,0,,167500,167500,0,0,0,0,0,0,0,12562,0,0,0,0,0,0,0,5767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5767,0,1,29490004360029,2007,N,10021-1720,10021.0,820564945200712,8205649452007,12.0,0.0,0.0,0.0,17 E 76TH ST FL 3,3.0,0.0,NEW YORK,2.0,S IZZARD,2.0,1.0,0.0,10.0,0.0,JAPANESE ART DEALERS ASSOCIATION OF NEW YORK,1.0,200308,,NY,rtf08co,1.0,2.0,2.0,2.0,36061.0,5602.0,5600.0,A032,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.34447,A,A0323,A,813920.0,90
142198,841713776,200803,N,3,1,3,Y,1,1,0,2007,200830,A99,2007,65000,7200,0,0,0,0,14000,-4000,10000,-4000,82200,72200,61000,0,0,65000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,68200,68200,0,0,0,0,0,0,10000,-4000,0,0,0,0,0,0,0,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,29490103106028,2008,N,10012-2402,10012.0,841713776200803,8417137762008,3.0,0.0,0.0,0.0,9 BLEECKER ST 182ND FL,3.0,0.0,NEW YORK,1.0,ALAN WEBERMAN,2.0,13.0,0.0,10.0,0.0,YIPPIE MUSEUM,1.0,200711,,NY,CORE07co,1.0,1.0,1.0,1.0,36061.0,5602.0,5600.0,A50,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.22109,A,A50,A,712110.0,90
146827,900348498,200812,N,9,40,7,Y,1,1,0,2008,200948,,2008,0,0,0,0,0,0,0,0,0,0,7585049,7585049,135001000,0,0,135001000,135001000,0,0,0,0,0,0,0,0,0,0,0,7585049,0,0,,7585049,7585049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,29493164102219,2008,N,10167-0002,10167.0,900348498200812,9003484982008,12.0,0.0,0.0,0.0,245 PARK AVE,3.0,0.0,NEW YORK,1.0,CHARLES KILBY,2.0,1.0,0.0,10.0,0.0,DC OFFICE FUNDING COMPANY INC,1.0,201002,,NY,rtf08co,6.0,5.0,5.0,5.0,36061.0,5602.0,5600.0,A60,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.6195,C,A60,A,711100.0,93
146828,900348500,200812,N,9,1,6,Y,1,1,0,2008,200949,S47,2008,0,0,0,0,0,0,0,0,0,0,2918800,2918800,75001000,0,0,75001000,75001000,0,0,0,0,0,0,0,0,0,0,0,2918800,0,0,,2918800,2918800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,29493171060069,2008,N,10167-0002,10167.0,900348500200812,9003485002008,12.0,0.0,0.0,0.0,245 PARK AVE,3.0,0.0,NEW YORK,1.0,,2.0,1.0,0.0,10.0,0.0,DEVONSHIRE FUNDING COMPANY INC,1.0,200911,,NY,rtf08co,,4.0,4.0,4.0,36061.0,5602.0,5600.0,A60,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.38533,C,A60,A,711100.0,93
146829,900348504,200812,N,8,36,5,Y,1,1,0,2008,200942,,2008,0,0,0,0,0,0,0,0,0,0,720212,720212,18361000,0,0,1000,18361000,0,0,0,0,0,0,0,0,0,0,0,720212,0,0,,720212,720212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,29493171060009,2008,N,10167-0002,10167.0,900348504200812,9003485042008,12.0,0.0,0.0,0.0,245 PARK AVE,3.0,0.0,NEW YORK,1.0,CHARLES KILBY,2.0,1.0,0.0,10.0,0.0,730 MIDTOWN FUNDING COMPANY INC,1.0,201004,,NY,rtf08co,,3.0,3.0,3.0,36061.0,5602.0,5600.0,A60,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.06813,C,A60,A,711100.0,93
157978,943476531,200812,N,9,36,6,Y,1,1,0,2008,200943,,2008,0,0,0,0,0,0,0,0,0,0,4654977,4654977,191251000,0,0,1000,191251000,0,0,0,0,0,0,0,0,0,0,0,4654977,0,0,M,4654977,4654977,0,0,0,0,0,0,0,0,191250000,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,29493171062069,2008,N,10167,10167.0,943476531200812,9434765312008,12.0,,,,,,,,,,,,,,,OM/WM Fundin g Company INC,,0,,NY,rtf08co,6.0,4.0,4.0,4.0,36061.0,5602.0,5600.0,A60,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.37072,C,A60,A,711100.0,93
157980,943476537,200812,N,9,36,6,Y,1,1,0,2008,200942,,2008,0,0,0,0,0,0,0,0,0,0,1045641,1045641,67601000,0,0,1000,67601000,0,0,0,0,0,0,0,0,0,0,0,1045641,0,0,,1045641,1045641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,29493164102099,2008,N,10167,10167.0,943476537200812,9434765372008,12.0,,,,,,,,,,,,,,,H R PORTFOLIO I FUNDING COMPANY INC,,0,,NY,rtf08co,,4.0,4.0,4.0,36061.0,5602.0,5600.0,A60,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.24365,C,A60,A,711100.0,93
160858,952786905,200812,N,4,1,4,Y,1,1,0,2008,200951,,2008,0,59996,0,0,11130,0,0,0,0,0,306564,306579,470635,0,0,470650,470635,0,0,0,0,0,0,0,0,0,0,0,235438,0,0,,306564,306564,0,0,0,0,0,0,0,-15,0,0,0,0,0,0,0,470650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,919,1,29492339010499,2008,N,10003-9522,10003.0,952786905200812,9527869052008,12.0,919.0,205.0,0.0,770 BROADWAY 5TH FLR,3.0,0.0,NEW YORK,2.0,,2.0,1.0,0.0,10.0,0.0,INTERNATIONAL THEATRE EQUIPMENT ASSOCIATION INC,1.0,197306,,NY,rtf08co,2.0,2.0,2.0,2.0,36061,5602.0,5600.0,A65,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.41576,B,A65,A,711110.0,92
