,EIN,NAME,SEC_NAME,ADDRESS,CITY,STATE,ZIP,ZIP5,CONTACT,NTEEIRS,SUBSECCD,FNDNCD,RULEDATE,ORGCD,ACCPER,ACTIV1,ACTIV2,ACTIV3,AFCD,CLASSCD,DEDUCTCD,EOSTATUS,FRCD,GEN,TAXPER,FISYR,SOIYR,STYEAR,subcd,CONT,PROGREV,INVINC,txexmptbndsproceeds,royaltsinc,grsrntsreal,grsrntsprsnl,RENTINC,rntlexpnsreal,rntlexpnsprsnl,RENTEXP,rntlincreal,rntlincprsnl,NETRENT,SECUR,SALEOTHG,SALESEXP,SALEOTHE,SALESECN,SALEOTHN,netgnls,grsincfndrsng,lessdirfndrsng,netincfndrsng,grsincgaming,lessdirgaming,netincgaming,SPEVTG,DIREXP,FUNDINC,INVENTG,GOODS,GRPROF,OTHINC,TOTREV2,TOTREV,GRREC,COMPENS,OTHSAL,PAYTAX,FUNDFEES,EXPS,NETINC,OTHCHGS,ASS_BOY,ASS_EOY,BOND_BOY,BOND_EOY,MRTG_BOY,MRTG_EOY,unsecurednotesend,LIAB_BOY,LIAB_EOY,RETE_BOY,RETEARN,NETA_BOY,FUNDBAL,Q78A,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,REASON,gftgrntsrcvd170,txrevnuelevied170,srvcsval170,grsinc170,grsrcptsrelated170,totgftgrntrcvd509,grsrcptsadmissn509,txrevnuelevied509,srvcsval509,subtotsuppinc509,totsupp509,inPrior,inPriorSrc,taxperP,fisyrP,doccdP,contP,progrevP,duesP,invincP,netrentP,salesecnP,saleothnP,fundincP,grprofP,othincP,totrevP,expsP,netincP,compensP,othsalP,paytaxP,fundfeesP,DocCD,FileName,OUTNCCS,OUTREAS,NCCSKEY,NCCSKEY2,nteeFinal,nteeFinal1,FIPS,MSA_NECH,PMSA,NTEECC,NTEE1,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,NTEESRC,ntmaj10,ntmaj12,ntmaj5,RandNum,nteeConf,NAICS,LONGITUDE,LATITUDE,epostcard,SOURCE,KeyID,VERIFY
132203,201925554,AMERICAN CONTEMPORARY MUSIC ENSEMBLE,,,Brooklyn,NY,11201-0000,11201.0,,,1,,,,12.0,,,,,,,36.0,,,201012,2010,2010,2010,,57824,0,0,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,0,0,0,0,57824,57824,57824,0.0,0.0,0.0,0.0,56460,1364,0.0,1086.0,2450,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,1086.0,2450,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,92,,IN,,201925554201012,2019255542010,A6C,A,,,,A6C,A,O,O,AR,A,A,1,AR,AR,AR,0.31574,A,711130.0,,,0,rtf10co,0,
133187,205965679,ENGLISH SUCCESS INC,,,,NY,11372-0000,11372.0,,,0,,,,12.0,,,,,,,40.0,,,200912,2009,2009,2009,,0,0,0,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,0,0,0,33390,33390,33390,33390,0.0,0.0,0.0,0.0,21044,12346,0.0,1592.0,908,0.0,0.0,0.0,0.0,,19000.0,5970,0.0,0.0,-17408.0,-5062,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,92,,IN,,205965679200912,2059656792009,A23,A,,,,A23,A,U,O,AR,A,A,1,AR,AR,AR,0.37895,C,710000.0,,,0,rtf10co,0,
133423,208794205,ASIAN AMERICAN RESTAURANT ASSOCIATION CORP,,,,NY,11237-0000,11237.0,,,6,,,,2.0,,,,,,,36.0,,,201102,2011,2010,2010,,33085,0,0,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,0,0,0,0,33085,33085,33085,0.0,0.0,0.0,0.0,17789,15296,0.0,15469.0,30765,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,15469.0,30765,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,92,,IN,,208794205201102,2087942052011,A23,A,,,,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.30896999999999997,A,710000.0,,,0,rtf10co,0,
134091,223199519,ASSOC OF INDIAN IN CONSTRUCTION IND INC,,419 PARK AVENUE SOUTH #12,NEW YORK,NY,10016-0000,10016.0,,,0,,,,12.0,,,,,,,99.0,,,201012,2010,2010,2010,,0,0,0,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,120950,112870,8080,0,0,0,0,8080,8080,120950,0.0,0.0,0.0,0.0,0,8080,0.0,136084.0,144164,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,136084.0,144164,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,92,,IN,,223199519201012,2231995192010,A23,A,,,,A23,A,U,O,AR,A,A,1,AR,AR,AR,0.5181,A,710000.0,,,0,rtf10co,0,
137640,260178352,UNION OF NEEDLETRADES INDUSTRIAL & TEXTILE EMPLOYEES,ROCKY MOUNTAIN JOINT BOARD UNITE HE,25 W 18TH ST,NEW YORK,NY,10011-0000,10011.0,KATIE GERKEN,,5,0.0,199802.0,1.0,12.0,263.0,261.0,0.0,9.0,3.0,2.0,1.0,10.0,8177.0,201012,2010,2010,2010,,0,330288,0,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,0,0,0,8203,338491,338491,338491,0.0,0.0,0.0,0.0,363582,-25091,0.0,88785.0,52684,0.0,0.0,0.0,0.0,,14342.0,3316,0.0,0.0,74443.0,49368,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,93,,IN,,260178352201012,2601783522010,A40,A,8031.0,2082.0,2080.0,A40,A,O,O,AR,A,A,1,AR,AR,AR,0.5596,A,710000.0,,,0,rtf10co,0,
137751,260590596,ROBERTSON HILL FUNDING COMPANY,,PO BOX 5005,NEW YORK,NY,10163-5005,10163.0,COMMINGLED PENSION TRUST FUND SP,,2,0.0,201002.0,1.0,12.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,10.0,0.0,201012,2010,2010,2010,,0,3957697,444,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,0,0,0,0,3958141,3958141,3958141,0.0,0.0,0.0,0.0,2678056,1280085,0.0,51031128.0,51110094,0.0,0.0,0.0,19000000.0,,20197068.0,19900291,0.0,1697305.0,30834060.0,31209803,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,93,,IN,,260590596201012,2605905962010,A1960,A,36061.0,5602.0,5600.0,A196,A,O,O,AR,A,A,1,AR,AR,AR,0.21878000000000003,C,813219.0,-73.97494123,40.75296255,0,rtf10co,0,
137859,261164518,WOODFIELD COLUMBIA PIKE ACQUISITION COMPANY,,,New York,NY,10163-0000,10163.0,,,25,,,,12.0,,,,,,,36.0,,,201012,2010,2010,2010,,0,1034735,0,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,0,0,0,0,1034735,1034735,1034735,0.0,0.0,0.0,0.0,13752,1020983,0.0,0.0,86498168,0.0,0.0,0.0,0.0,,0.0,0,0.0,1020983.0,0.0,86498168,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,93,,IN,,261164518201012,2611645182010,A60,A,,,,A60,A,O,O,AR,A,A,1,AR,AR,AR,0.8477399999999999,C,711100.0,,,0,rtf10co,0,
137860,261164583,WOODFIELD COLUMBIA PIKE FUNDING COMPANY,,,New York,NY,10163-0000,10163.0,,,25,,,,12.0,,,,,,,36.0,,,201012,2010,2010,2010,,0,1034735,0,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,0,0,0,0,1034735,1034735,1034735,0.0,0.0,0.0,0.0,13752,1020983,0.0,0.0,86498168,0.0,0.0,0.0,0.0,,0.0,0,0.0,1020983.0,0.0,86498168,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,93,,IN,,261164583201012,2611645832010,A60,A,,,,A60,A,O,O,AR,A,A,1,AR,AR,AR,0.47876,C,711100.0,,,0,rtf10co,0,
138528,263215961,LINDBERGH VISTA ACQUISITION COMPANY,,,New York,NY,10163-0000,10163.0,,,25,,,,12.0,,,,,,,36.0,,,200912,2009,2009,2009,,0,0,0,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,0,0,0,0,1661945,1661945,1661945,0.0,0.0,0.0,0.0,-171388,1833333,0.0,0.0,1,0.0,0.0,0.0,0.0,,0.0,0,0.0,-304666.0,0.0,1,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,93,,IN,,263215961200912,2632159612009,A60,A,,,,A60,A,O,O,AR,A,A,1,AR,AR,AR,0.22509,C,711100.0,,,0,rtf10co,0,
138703,263634787,INTERNATIONAL ASSOCIATION OF PROFESSINAL ART ADVISORS UNITED ST,IAPAA,433 3RD ST APT 3,BROOKLYN,NY,11215-2910,11215.0,KIMBERLY MAIER,S46,6,0.0,200812.0,1.0,12.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,20.0,0.0,200912,2009,2009,2009,,0,0,0,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,0,0,0,0,29562,29562,29562,0.0,0.0,0.0,0.0,29071,491,0.0,0.0,491,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,491,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,92,,IN,,263634787200912,2636347872009,A03,A,36047.0,5602.0,5600.0,A03,A,O,O,AR,A,A,1,AR,AR,AR,0.37353000000000003,A,813920.0,-73.980743911,40.671587022,0,rtf10co,0,
139178,264644984,YONKANG FOUNDATION DBA DOOSAN GALLERY NEW YORK,,,New York,NY,10001-0000,10001.0,,,0,,,,12.0,,,,,,,40.0,,,200912,2009,2009,2009,,78398,0,0,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,0,0,0,0,78398,78398,78398,0.0,0.0,0.0,0.0,76081,2317,0.0,0.0,2317,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,2317,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,92,,IN,,264644984200912,2646449842009,A1140,A,,,,A114,A,U,S,ZA,A,A,1,AR,AR,AR,0.28283,B,813219.0,,,0,rtf10co,0,
139418,270365871,AMERICAN BRANCH OF WORLD CONGRESS OF RUSSIAN JEWRY INC,,,Brooklyn,NY,11223-0000,11223.0,,,0,,,,5.0,,,,,,,40.0,,,201005,2010,2009,2009,,164275,0,0,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,0,0,0,0,164275,164275,164275,63000.0,0.0,4820.0,0.0,173367,-9092,0.0,0.0,1257,0.0,0.0,0.0,0.0,,0.0,0,0.0,-9092.0,0.0,1257,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,93,,IN,,270365871201005,2703658712010,A23,A,,,,A23,A,U,O,AR,A,A,1,AR,AR,AR,0.8357100000000001,C,710000.0,,,0,rtf10co,0,
139703,270958315,SPECIAL MUSIC SCHOOL PTA,,129 W 67TH ST,NEW YORK,NY,10023-0000,10023.0,,,0,,,,6.0,,,,,,,40.0,,,201006,2010,2009,2009,,0,32080,93,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,19363,9138,10225,0,0,0,0,42398,42398,51536,0.0,0.0,0.0,0.0,23763,18635,0.0,49647.0,68282,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,49647.0,68282,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,92,,IN,,270958315201006,2709583152010,A6E,A,,,,A6E,A,U,O,AR,A,A,1,AR,AR,AR,0.17037,A,611610.0,-73.982489,40.777277000000005,0,rtf10co,0,
141594,320275994,SOCIAL MEDIA ADVERTISING CONSORTIUM INC,,105 E 34TH ST NO 174,NEW YORK,NY,10016-0000,10016.0,CHRISTINE BAPTISTE,S41,6,0.0,200904.0,1.0,12.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201012,2010,2010,2010,,131311,0,0,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,19841,-19841,0,0,0,0,111471,111471,131312,0.0,0.0,0.0,0.0,108352,3119,0.0,8487.0,11605,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,8487.0,11605,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,92,,IN,,320275994201012,3202759942010,A30,A,36061.0,5602.0,5600.0,A30,A,O,O,AR,A,A,1,AR,AR,AR,0.35259,B,510000.0,-73.998364,40.75436,0,rtf10co,0,
141601,320280830,FRM FUNDING COMPANY INC,,,,NY,10167-0000,10167.0,,,2,,,,12.0,,,,,,,36.0,,,201012,2010,2010,2010,,0,14756133,0,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,0,0,0,0,14756133,14756133,14756133,0.0,0.0,0.0,0.0,14756133,0,0.0,195001000.0,191939040,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,195001000.0,191939040,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,93,,IN,,320280830201012,3202808302010,A1960,A,,,,A196,A,O,O,AR,A,A,1,AR,AR,AR,0.2455,C,813219.0,,,0,rtf10co,0,
142139,341564274,HORROR WRITERS OF AMERICA INC,,10866 WILSHIRE BLVD STE 1500,LOS ANGELES,CA,90024-0000,90024.0,JOHN PASSARELLA,A76Z,6,0.0,198904.0,1.0,2.0,92.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201102,2011,2010,2010,,205,34735,277,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,0,0,0,55254,90471,90471,90471,0.0,0.0,0.0,0.0,67893,22578,0.0,71897.0,94475,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,71897.0,94475,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,92,,IN,,341564274201102,3415642742011,A70,A,36061.0,5602.0,5600.0,A70,A,O,O,AR,A,A,1,AR,AR,AR,0.63105,A,710000.0,,,0,rtf10co,0,
148215,510192888,NEW YORK OBSTETRICAL SOCIETY INC,,1300 MORRIS PARK AVE STE B502,BRONX,NY,10461-1900,10461.0,,,6,0.0,198407.0,1.0,4.0,205.0,199.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201104,2011,2010,2010,,0,70172,0,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,0,0,0,9721,79893,79893,79893,0.0,0.0,0.0,0.0,81945,-2052,0.0,6359.0,4307,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,6359.0,4307,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,92,,IN,,510192888201104,5101928882011,A69,A,36005.0,5602.0,5600.0,A69,A,O,O,AR,A,A,1,AR,AR,AR,0.6474,A,711130.0,-73.8441991,40.8510091,0,rtf10co,0,
152084,611525151,JOULE FUNDING COMPANY INC,,,,NY,10167-0000,10167.0,,,2,,,,12.0,,,,,,,99.0,,,200912,2009,2009,2009,,0,2228400,0,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,0,0,0,0,2228400,2228400,2228400,0.0,0.0,0.0,0.0,2228400,0,0.0,36001000.0,1000,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,36001000.0,1000,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,93,,IN,,611525151200912,6115251512009,A1960,A,,,,A196,A,O,O,AR,A,A,1,AR,AR,AR,0.31201999999999996,C,813219.0,,,0,rtf10co,0,
152369,621599839,CORDOVA CREEK APARTMENTS INC,,1251 AVE OF THE AMERICAS 35TH FLR,NEW YORK,NY,10020-1104,10020.0,SENTINEL REAL ESTATE CORP,,25,0.0,199705.0,1.0,9.0,912.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201009,2010,2009,2009,,0,0,17,,,,,1228622.0,,,1192493.0,,,36129.0,0.0,8725000,0.0,6233566,0.0,2491434,,,,,,,,0,0,0,0,0,0,0,2527580,2527580,9953639,0.0,0.0,0.0,0.0,0,2527580,0.0,9627345.0,1,0.0,0.0,5624349.0,0.0,,5824979.0,0,1111750.0,0.0,3802366.0,1,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,93,,IN,,621599839201009,6215998392010,A23,A,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.26016999999999996,C,710000.0,-73.980764475,40.75979285,0,rtf10co,0,
153066,651309240,MAIEUTIC THEATRE WORKS MTWORKS,,125 W 92ND ST APT A5,NEW YORK,NY,10025-0000,10025.0,,,0,,,,12.0,,,,,,,40.0,,,201012,2010,2010,2010,,1342,51168,0,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,0,0,0,0,52510,52510,52510,0.0,0.0,0.0,0.0,50280,2230,0.0,0.0,2323,0.0,0.0,0.0,0.0,,0.0,93,0.0,2230.0,0.0,2230,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,93,,IN,,651309240201012,6513092402010,A65,A,,,,A65,A,U,O,AR,A,A,1,AR,AR,AR,0.95654,B,711110.0,-73.97031199999999,40.799621,0,rtf10co,0,
155628,760836320,GHANAIAN TAXI DRIVERS ASSOCIATION INC,,2064 DAVIDSON AVE,BRONX,NY,10453-3323,10453.0,MICHAEL LARBI,S80,4,0.0,200712.0,1.0,12.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,20.0,0.0,201012,2010,2010,2010,,0,77129,0,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,0,0,0,7983,85112,85112,85112,0.0,0.0,0.0,0.0,88855,-3743,0.0,67929.0,60220,0.0,0.0,0.0,0.0,,67929.0,60220,0.0,0.0,0.0,0,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,92,,IN,,760836320201012,7608363202010,A23,A,36005.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.08338999999999999,A,710000.0,-73.90712782899999,40.855341678,0,rtf10co,0,
155808,770614332,UNIVERSAL MUSIC GRP PAC,,,,NY,10022-0000,10022.0,,,82,,,,12.0,,,,,,,34.0,,,201012,2010,2010,2010,,111312,0,0,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,0,0,0,0,111312,111312,111312,0.0,0.0,0.0,0.0,74800,36512,0.0,10299.0,46811,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,10299.0,46811,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,93,,IN,,770614332201012,7706143322010,A0168,A,,,,A016,A,O,O,AR,A,A,1,AR,AR,AR,0.41928000000000004,A,813319.0,,,0,rtf10co,0,
155982,800404041,WOMEN IN ENTERTAINMENT EMPOWERMENT NETWORK INC,,,Brooklyn,NY,11216-0000,11216.0,,,0,,,,12.0,,,,,,,41.0,,,200912,2009,2009,2009,,30093,6564,0,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,0,0,0,0,36657,36657,36657,0.0,0.0,0.0,0.0,28077,8580,0.0,0.0,8580,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,8580,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,92,,IN,,800404041200912,8004040412009,A99,A,,,,A99,A,U,O,AR,A,A,1,AR,AR,AR,0.99549,C,710000.0,,,0,rtf10co,0,
156074,800592772,KOR CAP PORTFOLIO I FUNDING COMPANY INC,,,New York,NY,10167-0000,10167.0,,,0,,,,12.0,,,,,,,99.0,,,201012,2010,2010,2010,,0,5314928,0,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,0,0,0,0,5314928,5314928,5314928,0.0,0.0,0.0,0.0,5314928,0,0.0,125001000.0,124973180,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,125001000.0,124973180,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,93,,IN,,800592772201012,8005927722010,A60,A,,,,A60,A,U,O,AR,A,A,1,AR,AR,AR,0.61092,C,711100.0,,,0,rtf10co,0,
158359,900775046,GRAPHIC ARTISTS GUILD INC GROUP RETURN,,32 BROADWAY STE 1114,NEW YORK,NY,10004-0000,10004.0,,,5,,,,12.0,,,,,,,1.0,,,201012,2010,2010,2010,,152339,0,3723,,,,,0.0,,,0.0,,,0.0,18963.0,0,18830.0,0,133.0,0,,,,,,,,0,0,0,246218,155997,90221,382117,628533,628533,803360,65384.0,59797.0,9151.0,0.0,522074,106459,0.0,455725.0,555034,0.0,0.0,0.0,200000.0,,316325.0,306741,0.0,248293.0,139400.0,248293,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,93,,IN,,900775046201012,9007750462010,A99,A,,,,A99,A,O,O,AR,A,A,1,AR,AR,AR,0.77376,C,710000.0,-74.01271700000001,40.705794,0,rtf10co,0,
160171,943476531,OM WM FUNDING COMPANY INC,,,,NY,10167-0000,10167.0,,,2,,,,12.0,,,,,,,36.0,,,201012,2010,2010,2010,,0,11105011,0,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,0,0,0,0,11105011,11105011,11105011,0.0,0.0,0.0,0.0,11105011,0,0.0,191251000.0,191251000,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,191251000.0,191251000,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,93,,IN,,943476531201012,9434765312010,A1960,A,,,,A196,A,O,O,AR,A,A,1,AR,AR,AR,0.93681,C,813219.0,,,0,rtf10co,0,
160173,943476537,H R PORTFOLIO I FUNDING COMPANY INC,,,,NY,10167-0000,10167.0,,,2,,,,12.0,,,,,,,36.0,,,201012,2010,2010,2010,,0,4499324,0,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,0,0,0,0,4499324,4499324,4499324,0.0,0.0,0.0,0.0,4499324,0,0.0,67601000.0,67478446,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,67601000.0,67478446,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,93,,IN,,943476537201012,9434765372010,A1960,A,,,,A196,A,O,O,AR,A,A,1,AR,AR,AR,0.82447,C,813219.0,,,0,rtf10co,0,
160179,943486955,PIPELINE THEATRE COMPANY INC,,PO BOX 30156,NEW YORK,NY,10011-0000,10011.0,,,0,,,,6.0,,,,,,,40.0,,,201106,2011,2010,2010,,25673,24249,0,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,0,0,0,0,49922,49922,49922,0.0,0.0,0.0,0.0,44617,5305,0.0,867.0,6172,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,867.0,6172,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,92,,IN,,943486955201106,9434869552011,A65,A,,,,A65,A,U,O,AR,A,A,1,AR,AR,AR,0.25166,A,711110.0,-74.00944709999999,40.7464969,0,rtf10co,0,
