,EIN,TAXPER,CYCLE,DLN,NTEEIRS,STYEAR,CONT,DUES,SECUR,SALESEXP,INVINC,SOLICIT,GOODS,GRPROF,SALES,GRINC,GRREC,EXPS,FUNDBAL,COMPENS,FUNDFEES,ASS_BOY,ASS_EOY,LIAB_BOY,LIAB_EOY,RETEARN,POLPURP,LEGEXP,GRROOT,INFLEXP,EXGRROOT,EXLOBEXP,RENTEXP,DIREXP,PROGREV,FUNDINC,OTHINC,VERIFY,TOTREV,TOTREV2,NETRENT,SALESECN,SALEOTHG,SALEOTHE,SALEOTHN,SPEVTG,INVENTG,NETINC,OTHCHGS,OTHSAL,PAYTAX,BOND_BOY,BOND_EOY,MRTG_BOY,MRTG_EOY,NETA_BOY,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,SAVINT,SECINC,RENTINC,OTHINVST,LOBOTH,LOBNOTAX,GRTNONTX,CONT4,DUES4,GRREC4,INVINC4,TAXREV4,GVTSRV4,OTHINC4,INCPURP4,SUBSECCD,REASON,TOTLOB,RETE_BOY,ACTIV,CODE990,FISYR,Q78A,ZIP,ZIP5,NCCSKEY,NCCSKEY2,ACCPER,ACTIV1,ACTIV2,ACTIV3,ADDRESS,AFCD,ARED,CITY,CLASSCD,CONTACT,DEDUCTCD,DISTRICT,FNDNCD,FRCD,GEN,NAME,ORGCD,RULEDATE,SEC_NAME,STATE,SOURCE,RASCD,RREVCD,RINCCD,REXPCD,verfail,vMagS,vMagP,NTEECC,NteeCC4d,NTEEconf,NTEE1,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,OUTNCCS,OUTREAS,ntmaj10,ntmaj12,ntmaj5,RandNum,FIPS,MSA_NECH,PMSA,NteeOldB,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,nteeFinal,nteeFinal1,NAICS,DocCd
88299,510244825,200612,200752.0,29490329086107,,2006,0,13368,25990,24927,30319,0,0,0,56309,31382,69677,40883,395363,0,0,391496,395363,0,0,395363,0,0,0,0,0,0,0,0,0,0,0,,44750,44750,0,1063,0,0,0,0,0,3867,0,0,0,0,0,0,0,391496,0,0,0,0,698,29499,0,122,0,0,0,0,0,0,0,0,0,0,0,8,0,0,391496,279,1,2006,N,10025-6540,10025.0,510244825200612.0,5102448252006.0,12,279.0,36.0,0.0,7 W 96TH ST,3.0,0.0,NEW YORK,1.0,ROBERT LIPPMAN,1.0,13.0,0.0,10.0,0.0,KING SOLOMON-BEETHOVEN LODGE NO 232,5.0,194012.0,279,NY,rtf06co,2.0,1.0,1.0,1.0,,,,A68,,C,A,O,O,AR,A,A,IN,,AR,AR,AR,0.75761,36061,5602.0,5600.0,,PC,O,AR,A,IN,,A68,A,711130.0,90
88675,510527847,200606,200731.0,29490195063237,,2005,189960,45855,0,0,2275,0,0,0,27273,27273,263088,87991,175097,0,0,0,178801,0,3704,0,0,0,0,0,0,0,0,0,0,24998,0,,263088,263088,0,0,0,0,0,24998,0,175097,0,0,0,0,0,0,0,0,0,0,0,0,2275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,2006,N,11432-4751,11432.0,510527847200606.0,5105278472006.0,6,0.0,0.0,0.0,87 01 MIDLAND PKWY STE LOBBY A,3.0,0.0,JAMAICA ESTATE,1.0,REYNALDO L PADILLA,2.0,11.0,0.0,10.0,0.0,NATIONAL ASIAN AMERICAN SOCIETY OF ACCOUNTANTS INC,1.0,200510.0,,NY,rtf06co,2.0,2.0,2.0,1.0,,,,A23,,C,A,O,O,AR,A,A,IN,,AR,AR,AR,0.0475,36081,5602.0,5600.0,,PC,O,AR,A,IN,,S46,S,813910.0,90
91027,521592386,200612,200728.0,29490175108177,,2006,0,0,0,0,0,0,0,0,51054,51054,51054,41553,224342,2900,0,214841,224342,0,0,0,0,0,0,0,0,0,0,0,45193,0,5861,,51054,51054,0,0,0,0,0,0,0,9501,0,0,0,0,0,0,0,214841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,319,1,2006,N,11416-1413,11416.0,521592386200612.0,5215923862006.0,12,319.0,325.0,211.0,9120 95TH AVE,9.0,0.0,OZONE PARK,1.0,MARY LIPKA,1.0,11.0,0.0,10.0,267.0,POLISH FALCONS OF AMERICA,5.0,194012.0,956,NY,rtf06co,2.0,1.0,1.0,1.0,,,,A23,,C,A,O,O,AR,A,A,IN,,AR,AR,AR,0.85569,36081,5602.0,5600.0,,PC,O,AR,A,IN,,A23,A,710000.0,90
91600,521843925,200512,,29490008140336,,2005,0,42215,0,0,0,0,0,0,5521,5521,47736,184670,-124581,116278,0,0,0,124581,136934,0,0,0,0,0,0,0,0,0,5521,0,0,,47736,47736,0,0,0,0,0,0,0,-136934,136934,0,0,0,0,0,0,-124581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,200,1,2005,N,10018-3308,10018.0,,,12,200.0,120.0,480.0,1430 BROADWAY 8TH FLR,3.0,0.0,NEW YORK,1.0,ANDREW L SERNOVITZ,2.0,13.0,0.0,10.0,0.0,ASSOCIATION FOR INTERACTIVE MEDIA,1.0,199502.0,,NY,CORE05co,,,,,,,,A30,,B,A,O,O,AR,A,A,IN,,AR,AR,AR,0.56502,36061,5602.0,5600.0,,PC,O,AR,A,IN,,A30,A,510000.0,90
91707,521902671,200606,200704.0,29490007168057,,2005,0,6557,0,0,0,0,0,0,235190,235190,241747,204993,316123,0,0,314369,316123,0,0,0,0,0,0,0,0,0,0,0,29490,152000,53700,,241747,241747,0,0,0,0,0,152000,0,36754,-35000,131000,0,0,0,0,0,314369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,200,1,2006,Y,10017-3808,10017.0,521902671200606.0,5219026712006.0,6,200.0,0.0,0.0,52 VANDERBILT AVE STE 20TH FL,3.0,0.0,NEW YORK,1.0,T R MURPHY GEN COUNSEL,2.0,13.0,0.0,10.0,0.0,BRITISH-AMERICAN BUSINESS COUNCIL,1.0,199608.0,,NY,rtf06co,2.0,2.0,2.0,2.0,,,,A23,,A,A,O,O,AR,A,A,IN,,AR,AR,AR,0.29436,36061,5602.0,5600.0,,PC,O,AR,A,IN,,A23,A,710000.0,90
95198,541585995,200612,200730.0,29409195122097,A33C,2006,125,12995,0,0,0,0,0,0,68669,68669,81789,80028,40527,0,0,38766,40527,0,0,0,0,0,0,0,0,0,0,0,68669,0,0,,81789,81789,0,0,0,0,0,0,0,1761,0,0,0,0,0,0,0,38766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,229,1,2006,N,10003-4103,10003.0,541585995200612.0,5415859952006.0,12,229.0,0.0,0.0,111 E 14TH ST PMB 157,3.0,0.0,NEW YORK,1.0,,2.0,13.0,0.0,10.0,0.0,NATIONAL ASSOCIATION OF INDEPENDENT PUBLISHERS REPRESENTATIVES INC,1.0,199108.0,,NY,rtf06co,1.0,1.0,1.0,1.0,,,,A03,,A,A,O,O,AR,A,A,IN,,AR,AR,AR,0.26535,36061.0,5602.0,5600.0,,PC,O,AR,A,IN,,A03,A,813920.0,9
104466,582648602,200606,200729.0,29490181319197,S472,2005,0,0,0,0,2415,0,0,0,33731997,7341356,33731997,2690080,-108817,0,0,29318123,105649,12237339,214466,-108817,0,0,0,0,0,0,0,0,1306944,0,0,,7341356,7341356,0,0,32422638,26390641,6031997,0,0,4651276,-21840877,150320,7936,0,0,11600000,0,17080784,0,0,0,0,2415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,17080784,0,1,2006,N,10169-0005,10169.0,582648602200606.0,5826486022006.0,6,0.0,0.0,0.0,230 PARK AVE 12TH FLOOR,3.0,0.0,NEW YORK,1.0,CLARION PARTNERS LLC,2.0,13.0,0.0,10.0,0.0,ERS PLAZA MUSEUM INC,2.0,200307.0,,NY,rtf06co,2.0,5.0,,4.0,,,,A50,,B,A,O,O,AR,A,A,IN,,AR,AR,AR,0.6934899999999999,36061.0,5602.0,5600.0,,PC,O,AR,A,IN,,A50,A,712110.0,90
107986,593334243,200512,200703.0,29490351305166,,2005,0,0,0,0,0,0,0,0,1879231,1879231,1879231,0,13702348,0,0,12965710,13737673,37728,35325,6142742,0,0,0,0,0,0,1104865,0,0,0,0,,774366,774366,774366,0,0,0,0,0,0,774366,0,0,0,0,0,0,0,12927982,0,0,0,0,0,0,1879231,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,5368376,912,1,2005,N,10020-1104,10020.0,593334243200512.0,5933342432005.0,12,912.0,0.0,0.0,1251 AVE OF THE AMERICAS 35TH FLR,3.0,0.0,NEW YORK,1.0,SENTINEL,2.0,13.0,0.0,10.0,0.0,INDIAN RIVER APARTMENTS INC,1.0,199712.0,,NY,rtf06co,,3.0,4.0,0.0,,,,A23,,B,A,O,O,AR,A,A,IN,,AR,AR,AR,0.95509,36061.0,5602.0,5600.0,,PC,O,AR,A,IN,,A23,A,710000.0,90
122922,742066156,200612,200717.0,29490097121377,,2006,0,0,0,0,0,0,0,0,1345219,1345219,1345219,1331842,27596,0,0,14219,27596,0,0,0,0,0,0,0,0,0,0,0,0,0,1345219,,1345219,1345219,0,0,0,0,0,0,0,13377,0,0,0,0,0,0,0,14219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,29,1,2006,N,10001-2211,10001.0,742066156200612.0,7420661562006.0,12,29.0,0.0,0.0,366 5TH AVE FL 12,3.0,0.0,NEW YORK,1.0,,2.0,13.0,0.0,10.0,0.0,DUWEL COMPANY,1.0,194204.0,,NY,rtf06co,1.0,4.0,4.0,4.0,,,,A60,,C,A,O,O,AR,A,A,IN,,AR,AR,AR,0.55675,36061.0,5602.0,5600.0,,PC,O,AR,A,OUT,S,A60,A,711100.0,90
131851,820564945,200612,200720.0,29490118140177,S41,2006,0,30500,0,0,0,0,0,0,0,0,30500,31701,5768,0,0,6969,5767,0,0,5767,0,0,0,0,0,0,0,0,0,0,0,,30500,30500,0,0,0,0,0,0,0,-1201,0,0,0,0,0,0,0,6969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6969,0,1,2006,N,10021-1720,10021.0,820564945200612.0,8205649452006.0,12,0.0,0.0,0.0,17 E 76TH ST FL 3,3.0,0.0,NEW YORK,2.0,S IZZARD,2.0,13.0,0.0,20.0,0.0,JAPANESE ART DEALERS ASSOCIATION OF NEW YORK,1.0,200308.0,,NY,rtf06co,1.0,1.0,1.0,1.0,,,,A03,23,A,A,O,O,AR,A,A,IN,,AR,AR,AR,0.18399000000000001,36061.0,5602.0,5600.0,,PC,O,AR,A,IN,,A0323,A,813920.0,90
143263,920117831,200412,,29409211063145,,2004,45006,0,0,0,0,0,0,0,1594,1594,46600,59487,7305,0,0,20198,7305,0,0,0,0,0,0,0,0,0,0,0,0,0,1594,,46600,46594,0,0,0,0,0,0,0,-12893,0,0,0,0,0,0,0,20198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,90,1,2004,N,10014-1608,10014.0,,,12,90.0,0.0,0.0,2 HORATIO ST 8 S,3.0,0.0,NEW YORK,1.0,,1.0,13.0,16.0,20.0,0.0,PERFORMING ARTS PRESERVATION ASSOCIATION INC,1.0,198906.0,,NY,CORE05co,,,,,,,,A03,82,A,A,O,O,AR,A,A,IN,,AR,AR,AR,0.17540999999999998,36061.0,5602.0,5600.0,,PC,O,AR,A,IN,,A0382,A,813920.0,9
152220,952786905,200612,200730.0,29490195048067,,2006,0,88609,0,0,20143,0,0,0,206053,206053,294662,274824,495353,0,0,475515,495353,0,0,0,0,0,0,0,0,0,0,0,185910,0,0,,294662,294662,0,0,0,0,0,0,0,19838,0,0,0,0,0,0,0,475515,0,0,0,0,20143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,919,1,2006,N,10003-9522,10003.0,952786905200612.0,9527869052006.0,12,919.0,205.0,0.0,770 BROADWAY 5TH FLR,3.0,0.0,NEW YORK,2.0,,2.0,13.0,0.0,10.0,0.0,INTERNATIONAL THEATRE EQUIPMENT ASSOCIATION INC,1.0,197306.0,,NY,rtf06co,2.0,2.0,2.0,2.0,,,,A65,,B,A,O,O,AR,A,A,IN,,AR,AR,AR,0.2065,36061,5602.0,5600.0,,PC,O,AR,A,IN,,A65,A,711110.0,90
152502,953147789,200608,200735.0,29490216341007,,2005,75171,784732,5000,5547,50131,0,0,0,3644183,3638636,4504086,4336257,2063304,511582,0,2347665,2501582,414450,438278,0,0,0,0,0,0,0,0,32193,3356436,60604,136219,,4466346,4466346,3600,-547,0,0,0,92797,0,130089,0,188465,52896,0,0,0,0,1933215,0,0,0,0,37631,12500,3600,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,205,1,2006,N,10019-2211,10019.0,953147789200608.0,9531477892006.0,8,205.0,0.0,0.0,111 W 57TH ST STE 600,9.0,0.0,NEW YORK,2.0,,2.0,13.0,0.0,30.0,3005.0,NATIONAL ACADEMY OF TELEVISION ARTS & SCIENCES,1.0,197610.0,GROUP RETURN,NY,rtf06co,4.0,4.0,4.0,4.0,,,,A32,,A,A,O,O,AR,A,A,IN,,AR,AR,AR,0.7802899999999999,36061,5602.0,5600.0,,PC,O,AR,A,IN,,A32,A,513120.0,90
